05年10月30日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月30日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 7R  芝1200m 3歳上500万(牝) 別定,,,,,,,,,,,,■10R  芝1700m 2 歳500万(混) 馬齢,,,,,,,,,,,
"馬単:1,280円 3連複:1,220円",,,,,,,,,,,,"馬単:6,570円 3連複:4,590円",,,,,,,,,,,,"馬単:2,590円 3連複:9,390円",,,,,,,,,,,,"馬単:2,160円 3連複:13,950円 3連単:51,560円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 5R  芝1200m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 別定,,,,,,,,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河北新報杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａエイシンラビアン, 60,柴山  ,, 55,* -4,* -1, 1,  1.8,①①①, 1, 1,Ｅプロテクトアゲン, 51,柴山  ,, 59,  -5,*  4, 4,  9.3,⑤③③, 1, 4,Ｅナスノフィオナ, 63,柴山  ,, 72,  -1,* 14, 3,  6.4,⑨⑪⑥, 1, 8,Ｈアルフェッカ, 75,鈴来  ,, 80,*  1,  20, 3,  6.4,③③③
 2, 9,Ｆサクラモサ, 40,小島一, 0.1, 51,* -6,* -4, 2,  3.8,①②②, 2, 3,Ｌミスライアｰ, 43,木幡  , 0.0, 59,*  0,  -1, 5, 12.2,①①①, 2, 2,Ａブロｰドキャスタｰ, 76,鮫島良, 0.1, 65,  -2,   8, 1,  2.7,⑨⑧⑨, 2,15,Ａワイルドシャウト, 80,木幡  , 0.0, 82,  -2,* 23, 5, 10.0,⑤⑤③
 3,10,Ｅアトス, 42,木幡  , 0.5, 49,  -7,  -5, 4, 12.1,⑥③③, 3, 4,Ｈマミｰズジュエリｰ, 46,鮫島良, 0.3, 52, -12,*  1,11, 56.1,⑩⑦⑤, 3, 8,Ｈアドマイヤタｰボ, 60,津村  , 0.2, 66,  -1,   7, 5, 13.6,⑧⑧⑥, 3, 9,Ｂアンテリオｰル, 79,田辺  , 0.2, 80,  -8,* 26, 2,  3.9,⑬⑫⑨
 4, 7,Ｃスｰパｰキャノン, 47,大野  , 0.7, 43, -12,  -7, 6, 27.4,④⑥④, 4, 7,Ｄヤマカツアトラス, 53,中舘  , 0.4, 53,  -5,  -3, 2,  4.1,④③③, 4, 9,Ｃツモルランサｰ, 68,野元  , 0.4, 64,*  4,   0, 4,  6.7,①①①, 4, 5,Ｎアグネスヒット, 69,中舘  , 0.3, 75,  -7,  20, 9, 31.2,⑨⑨⑤
 5, 5,Ｂキングルｰキｰ, 49,石橋脩, 0.9, 42, -11,  -8, 8, 39.9,⑤⑥⑤, 5,14,Ｂベストライトニング, 59,佐藤聖, 0.5, 49, -20,*  6, 7, 14.7,⑬⑬⑩, 5, 1,Ｋボアオンワｰド, 54,長谷川, 0.4, 68,  -6,* 15,11, 46.3,⑭⑭⑬, 5,14,Ｆゴｰルドクラウン, 76,石橋脩, 0.3, 73,*  1,  14, 1,  3.8,③③②
 6, 2,Ｋリネンパｰシャン, 29,鹿戸  , 1.1, 39, -16,  -7,10, 52.2,⑩⑧⑧, 6, 6,Ａロイヤルラヴ, 65,赤木  , 0.5, 52,* -1,  -7, 1,  2.6,②②②, 6, 5,Ｇカツヨビッグボｰイ, 62,武士沢, 0.5, 66,   1,   5, 7, 35.6,⑨⑧⑨, 6, 4,Ｄロｰランジェネルｰ, 78,柴山  , 0.3, 77,  -1,  19, 4,  7.1,⑦⑤⑤
 7, 1,Ｄサカイヤキング, 42,鮫島良, 1.1, 36, -20,  -5, 5, 15.8,⑥⑩⑩, 7, 8,Ｉベストプロロｰグ, 46,千田  , 0.9, 46, -11,  -4, 8, 18.8,⑪⑪⑩, 7, 6,Ｄケリｰズナカヤマ, 64,水出  , 0.6, 62,  -4,   7,10, 40.3,⑬⑬⑫, 7, 2,Ｊスリｰロケット, 75,武英  , 0.5, 71,  -1,  16,12, 40.0,⑥⑤⑨
 8, 6,Ｈファウンテンビｰト, 33,津村  , 1.5, 31, -10, -20, 9, 44.2,⑥⑤⑥, 8, 9,Ｃリキアイノキセキ, 54,西田  , 1.2, 41, -13,  -7, 6, 13.3,⑫⑪⑫, 8,14,Ｏウォｰタｰバッフィ, 47,鹿戸  , 1.0, 57,*  2,  -8,16,295.2,②②②, 8,16,Ｍダリオ, 69,菊沢徳, 0.6, 74, -10,  21,14, 65.3,⑯⑮⑨
 9,12,Ｊミシックキョウト, 30,赤木  , 1.6, 32, -26,  -3,12,103.8,⑬⑬⑬, 9,13,Ｊスリｰフォｰビスト, 44,大西  , 1.2, 41,  -8, -12, 3,  6.8,⑨⑦⑧, 9,13,Ｉコスモキャンディス, 60,佐藤聖, 1.1, 52,   0, -10, 6, 14.8,⑦④⑥, 9, 1,Ｇオｰスチンロｰズ, 76,高山太, 0.7, 64,*  4,   5, 8, 18.3,②①①
10, 3,Ｍアサクサマカロン,-12,中村将, 1.9, 23, -27, -12,11, 80.3,⑫⑫⑪,10,12,Ｇペンディエンテス, 47,嘉藤  , 1.3, 39,  -8, -13,13, 82.1,⑤⑦⑧,10,12,Ｂプレザントレイク, 75,石橋脩, 1.2, 52,   1, -10, 2,  3.7,⑤④⑨,10, 7,Ｅケイエスアイ, 77,松田  , 0.8, 64,  -9,  16,11, 38.7,⑮⑫⑮
11, 8,Ｉマリアシチｰ, 32,吉田豊, 1.9, 26, -16, -19, 7, 35.8,⑩⑧⑨,11, 5,Ｋレディエレガンス, 44,武士沢, 1.3, 39,  -5, -16, 9, 41.8,⑤③⑤,11, 3,Ｌスガｰペンタイア, 54,吉田隼, 1.2, 52,  -1, -10,15,216.3,③④③,11, 3,Ｋハニｰハント, 74,吉田隼, 0.8, 63,  -7,  12, 6, 14.0,⑦⑨⑨
12, 4,Ｌジェイケイスマイル,  1,西田  , 2.0, 26, -21, -14,13,205.5,⑨⑪⑫,12,10,Ｆスウィッチブレイド, 49,長谷川, 1.4, 36,  -5, -19,10, 46.3,③③⑤,12,16,Ｍスプラッシュ, 52,田辺  , 1.2, 58,  -1,  -1, 8, 36.2,⑫⑫⑬,12,10,Ｌレオカｰディナル, 72,長谷川, 0.8, 64, -10,  15,15, 84.8,⑪⑫⑬
13,11,Ｇオンワｰドミｰト, 38,丹内  , 2.5, 15,  -9, -37, 3,  7.2,①③⑥,13, 2,Ｍヤマニンパドロック, 38,石橋脩, 1.5, 35, -23,  -3,14,186.1,⑭⑭⑭,13,11,Ｆジェイケイワンダｰ, 62,二本柳, 1.2, 53,*  2, -11,12, 53.3,③②⑤,13, 6,Ｃスノｰスタイル, 78,丹内  , 0.9, 60,  -4,  10,13, 60.3,⑨⑧⑬
,,,,,,,,,,,,14,11,Ｎダイワミッション,-20,津村  , 4.4,-10,  -9, -62,12, 58.9,⑤⑦⑫,14,10,Ｊメジロトッティ, 57,吉田豊, 1.4, 56,   2, -10, 9, 38.8,⑤④③,14,13,Ｐワｰルドセイハ, 65,北村浩, 1.1, 60, -11,  13,16,149.2,⑬⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｐメロディｰタｰン, 38,木幡  , 1.6, 60, -16,* 19,14,135.2,⑮⑮⑮,15,11,Ｉステキステキ, 75,池田  , 1.1, 60,  -6,   8, 7, 17.7,⑪⑨⑧
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｎサチノレインボｰ, 47,鈴来  , 3.0, 43, -17,   1,13,114.3,⑯⑯⑯,16,12,Ｏサザンシｰラ, 66,加藤士, 1.8, 42,*  1, -11,10, 35.5,①②⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-7),,,,,,,,,,,
単勝:180円 複勝:13=110円 09=150円 10=230円 枠連:350円,,,,,,,,,,,,"単勝:930円 複勝:01=260円 03=500円 04=1,530円 枠連:3,960円",,,,,,,,,,,,単勝:640円 複勝:04=180円 02=120円 08=310円 枠連:840円,,,,,,,,,,,,"単勝:640円 複勝:08=220円 15=330円 09=150円 枠連:3,090円",,,,,,,,,,,
馬連:400円 ワイド:09-13=200円 10-13=420円 09-10=770円,,,,,,,,,,,,"馬連:4,170円 ワイド:01-03=1,550円 01-04=4,930円 03-04=8,310円",,,,,,,,,,,,"馬連:1,050円 ワイド:02-04=470円 04-08=1,160円 02-08=670円",,,,,,,,,,,,"馬連:3,230円 ワイド:08-15=1,240円 08-09=480円 09-15=930円",,,,,,,,,,,
"馬単:660円 3連複:1,410円",,,,,,,,,,,,"馬単:7,860円 3連複:60,950円",,,,,,,,,,,,"馬単:2,440円 3連複:3,810円",,,,,,,,,,,,"馬単:5,990円 3連複:5,170円 3連単:32,760円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 6R  ダ1150m 3 歳未勝利 馬齢,,,,,,,,,,,,■ 9R  ダ1700m 3歳上500万 別定,,,,,,,,,,,,■12R  芝1800m 3歳上500万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土湯温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃヴィクタジｰニアス, 53,長谷川,, 72, -12,* 23, 3,  6.1,⑥⑤④, 1,14,Ｈキョウエイシンファ, 49,梶    ,, 59,  -2,*  2, 7, 21.7,⑥⑤④, 1, 2,Ｄストｰムタイガｰ, 61,赤木  ,, 68,*  6,   0, 2,  3.8,②②②, 1, 8,Ｄミヤビキララ, 68,木幡  ,, 68,* -9,  20, 3,  4.5,②②②
 2, 8,Ｊラッキｰサフロン, 40,吉田豊, 0.4, 57,* -7,   9, 8, 28.3,③②②, 2,11,Ｇマリンオンワｰド, 49,武士沢, 0.2, 56,  -5,*  3, 8, 24.3,⑧⑧⑧, 2, 9,Ａレオジョｰカｰ, 68,吉田隼, 0.3, 64,   4,  -1, 4, 10.8,⑤③③, 2, 3,Ａシンボリプレオ, 71,中舘  , 0.0, 74,  -9,* 25, 2,  3.6,⑤⑤③
 3,12,Ｄブラッドシフト, 53,中舘  , 0.5, 55,* -7,   7, 6, 14.5,①①①, 3, 9,Ｃエイシンブラボｰ, 55,長谷川, 0.3, 59,*  7,  -9, 2,  3.0,②②②, 3,11,Ｆオルドリｰバ, 60,吉田豊, 0.5, 65,   4,   0, 7, 14.1,⑨⑦④, 3, 1,Ｅチョウカイキセキ, 63,柴山  , 0.4, 65, -12,  20, 1,  2.9,⑧⑥⑤
 4, 1,Ｂロッキｰアイザック, 55,木幡  , 0.7, 60, -12,  15, 1,  2.2,⑩⑦⑥, 4, 5, オスカｰカフェ,---,大西  , 0.4, 55,  -2,  -2, 1,  2.9,⑦⑤④, 4,12,Ｂチザルピｰノ, 68,柴山  , 0.7, 64,   4,  -1, 1,  3.1,⑧⑦⑥, 4,10,Ｉヤマカツピレネｰ, 57,田嶋翔, 0.4, 58,* -9,  14, 6, 26.5,②②③
 5, 7,Ｈトウカイガｰル, 43,菊沢徳, 1.1, 55, -14,  13, 7, 23.0,⑧⑩⑩, 5, 1,Ｄアロｰウィル, 54,五十雄, 0.8, 49,  -2,  -6, 5, 16.2,④⑤⑥, 5, 8,Ｇカルストンキングオ, 59,大西  , 0.8, 63,  -2,*  7,14, 81.4,⑭⑭⑬, 5, 6,Ｇキララキング, 60,田面木, 0.4, 60, -10,  16, 7, 29.4,④④⑤
 6, 4,Ｅスリｰセレブル, 51,梶    , 1.1, 49,  -9,   3, 5, 12.0,②③③, 6, 6,Ｉティｰパｰトナｰ, 48,中舘  , 0.8, 55,*  9, -15, 6, 17.4,②②②, 6, 1,Ｅトｰセンセッション, 61,池田  , 0.8, 62,*  7,  -7, 3,  4.9,①①①, 6, 2,Ｈメジロコルセア, 57,吉田豊, 0.6, 54,* -8,  10, 4,  5.4,①①①
 7, 5,Ｆロｰドモデラｰト, 51,柴山  , 1.2, 53, -14,  12, 4,  7.4,⑩⑩⑧, 7,10,Ｅオｰガスタムｰン, 52,石橋脩, 1.2, 44,  -1, -11, 9, 34.5,④④⑦, 7,14,Ｍショウナンガウディ, 55,古川吉, 1.1, 60,   4,  -6,12, 68.0,⑦⑤⑤, 7, 4,Ｃアサカユウキ, 68,野元  , 0.9, 55, -11,  14, 5,  9.6,⑦⑥⑦
 8, 3,Ａタニノドロｰン, 64,中村将, 1.3, 41, -12,  -1, 2,  4.9,⑤③④, 8, 7,Ｂギンマクノヨウセイ, 57,柴山  , 1.3, 43,  -9,  -5, 3,  6.5,⑩⑪⑪, 8,13,Ｉモンプランス, 57,伊藤直, 1.4, 58,  -1,   0,15, 94.2,⑬⑬⑫, 8, 9,Ｂセイウンカラク, 69,田辺  , 1.1, 55, -13,  16, 8, 33.1,⑨⑧⑧
 9,10,Ｇフェラロｰフ, 44,赤木  , 1.6, 44, -13,   2,11, 82.4,⑦⑧⑧, 9, 3,Ｆロｰレルホｰプマン, 50,津村  , 1.5, 40,  -5, -12,11, 60.4,⑧⑧⑧, 9, 6,Ｋイルドゥボｰテ, 56,松田  , 1.8, 56,   2,  -8, 8, 27.3,⑩⑩⑨, 9, 5,Ｊサカイヤゲッカモン, 56,武英  , 1.5, 47, -12,   8,10,122.9,⑥⑧⑧
10,11,Ｉブルｰムフィｰルド, 41,鮫島良, 1.8, 35, -13,  -7, 9, 52.1,③⑤⑥,10, 8, メイショウホクシン,---,北村浩, 1.5, 39, -11,  -7,12,109.3,⑫⑫⑪,10, 7,Ｏアｰスサイコｰダｰ, 51,野元  , 1.8, 54,   0,  -6,13, 81.0,⑩⑫⑬,10, 7,Ｆオリエンタルブロｰ, 61,吉田隼, 1.5, 44, -14,   8, 9, 79.0,⑨⑧⑩
11, 9, モリノトップガン,---,石橋脩, 2.9, 22, -13, -18,10, 58.1,⑧⑧⑪,11,12,Ｊシルクフォｰトレス, 43,西田  , 1.6, 41,  -5, -11,13,201.9,⑩⑧⑩,11, 4,Ｌナスケンエアスト, 55,二本柳, 2.1, 56,   2, -10,10, 52.0,⑫⑩⑥,,,,,,,,,,,,
12, 6,Ｋチェリｰオｰ, 28,北村浩, 3.2, 24, -23,  -7,12,304.3,⑫⑫⑫,12, 2,Ａサンレイセレブル, 57,武英  , 2.1, 42,*  9, -27, 4,  7.7,①①①,12,10,Ｎマイネルスピニッチ, 52,梶    , 3.0, 45,  -6,  -7,11, 66.1,⑮⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,13, 4,Ｋラプンツェル, 31,伊藤直, 2.2, 32, -12, -11,14,312.1,⑬⑬⑬,13,15,Ｊウッドリリｰ, 56,津村  , 3.1, 42,   4, -26, 9, 41.9,③⑤⑨,,,,,,,,,,,,
,,,,,,,,,,,,14,13, スパｰクルチャンス,---,赤木  , 3.9, 16, -11, -28,10, 56.9,⑭⑬⑬,14, 5,Ｃロｰレルハヤテ, 61,中舘  , 3.9, 37,*  6, -35, 6, 13.1,③③⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｈミラクルカフェ, 59,小島一, 4.1, 34,   1, -33, 5, 12.1,⑤⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-8),,,,,,,,,,,
"単勝:610円 複勝:02=230円 08=810円 12=400円 枠連:4,690円",,,,,,,,,,,,"単勝:2,170円 複勝:14=600円 11=480円 09=160円 枠連:8,690円",,,,,,,,,,,,"単勝:380円 複勝:02=190円 09=360円 11=400円 枠連:1,670円",,,,,,,,,,,,単勝:450円 複勝:08=150円 03=130円 01=110円 枠連:900円,,,,,,,,,,,
"馬連:7,810円 ワイド:02-08=2,500円 02-12=1,010円 08-12=3,230円",,,,,,,,,,,,"馬連:14,480円 ワイド:11-14=3,020円 09-14=1,050円 09-11=1,030円",,,,,,,,,,,,"馬連:2,000円 ワイド:02-09=760円 02-11=860円 09-11=1,690円",,,,,,,,,,,,馬連:870円 ワイド:03-08=360円 01-08=220円 01-03=200円,,,,,,,,,,,
"馬単:15,560円 3連複:20,750円",,,,,,,,,,,,"馬単:27,880円 3連複:12,900円",,,,,,,,,,,,"馬単:3,090円 3連複:6,770円 3連単:31,360円",,,,,,,,,,,,"馬単:1,790円 3連複:540円 3連単:4,260円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
