05年10月23日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年10月23日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(混) 別定,,,,,,,,,,,,■10R  ダ1400m 3歳上1600万(混) 別定,,,,,,,,,,,
 9,12,Ｋスリｰマスコット, 18,柴原  , 4.1, 25, -25, -13,13,579.2,⑫⑫⑪, 9, 3, ウォｰタｰクルｰズ,---,熊沢  , 1.6,  1, -48,   5, 8, 46.5,⑨⑦⑦, 9, 9,Ｃメイショウアズｰロ, 68,四位  , 1.5, 55, -15,   9,10, 36.7,⑫⑫⑫, 9,14,Ｎラガｰリｰダｰ, 75,池添  , 1.4, 70,   0,   8, 4,  6.7,⑪⑪⑨
10,10,Ｅコスミックパワｰ, 39,幸    , 4.5, 22, -22, -19, 7, 91.0,⑥⑩⑪,,,,,,,,,,,,,10, 4,Ｌマチカネピラミッド, 43,川田  , 1.5, 49,  -9,  -1,12,104.0,⑦⑦⑦,10, 3,Ｌエクススペシャル, 76,小林徹, 1.4, 70,  -3,  11,13,117.8,⑬⑬⑬
11, 9,Ｇデンコウグリｰン, 39,岩田  , 5.1, 15, -14, -32, 4, 23.6,③⑤⑥,,,,,,,,,,,,,11, 6,Ｆグランディバロｰズ, 64,佐藤哲, 1.6, 49,  -9,  -1,11, 57.0,⑤⑦⑨,11, 8,Ｉシャルルゲラン, 78,河北  , 1.4, 72,  -5,  14,14,145.8,⑮⑮⑮
12,11,Ｈエサオマン, 39,高井  , 5.1, 13, -17, -33, 9,199.6,③⑥⑦,,,,,,,,,,,,,12,11,Ｊホワイトペッパｰ, 57,幸    , 2.4, 40,  -7, -11, 4, 16.9,⑦⑤⑥,12,10,Ｋメイショウセブン, 77,横山典, 1.5, 66,   3,   3, 8, 15.6,⑤⑤⑥
13, 7,Ｌナリタグリｰン, 17,河北  , 5.4, 12, -22, -28,12,253.3,⑨⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｈステンカラｰジン, 78,四位  , 1.6, 67,   1,   3,10, 28.2,⑨⑦③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｄリンガスロｰレル, 82,松岡  , 1.7, 64,   3,   1, 6, 10.5,⑥⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｇブイロッキｰ, 78,白浜  , 2.0, 65,  -7,  10,15,151.2,⑯⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ａケイアイフウジン, 84,幸    , 2.5, 53,   3,  -9, 9, 17.7,④③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-34 ﾚｰｽｱｶﾞﾘ指数:+29 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-5),,,,,,,,,,,
単勝:480円 複勝:08=180円 06=120円 01=390円 枠連:750円,,,,,,,,,,,,単勝:200円 複勝:07=110円 02=150円 08=170円 枠連:550円,,,,,,,,,,,,単勝:230円 複勝:02=120円 05=180円 08=310円 枠連:630円,,,,,,,,,,,,"単勝:1,210円 複勝:07=380円 06=330円 01=200円 枠連:5,760円",,,,,,,,,,,
"馬連:760円 ワイド:06-08=330円 01-08=1,020円 01-06=740円",,,,,,,,,,,,馬連:540円 ワイド:02-07=230円 07-08=230円 02-08=470円,,,,,,,,,,,,馬連:670円 ワイド:02-05=280円 02-08=620円 05-08=940円,,,,,,,,,,,,"馬連:6,660円 ワイド:06-07=2,260円 01-07=1,070円 01-06=1,080円",,,,,,,,,,,
"馬単:1,560円 3連複:3,510円",,,,,,,,,,,,馬単:810円 3連複:950円,,,,,,,,,,,,"馬単:940円 3連複:2,140円",,,,,,,,,,,,"馬単:13,750円 3連複:10,870円 3連単:74,490円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,,,,,,■ 5R  ダ1800m 3歳上500万 別定,,,,,,,,,,,,■ 8R  芝1400m 2 歳500万(混) 馬齢,,,,,,,,,,,,■11R  芝3000m 3 歳ｵｰﾌﾟﾝ 馬齢,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,かえで賞,,,,,,,,,,,,菊花賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃビッグカポネ, 54,上村  ,, 68,  -8,* 13, 2,  3.8,③③③, 1, 1,Ｂメガトレンド, 70,藤田  ,, 80,* -6,* 23, 3,  6.7,①①①, 1, 5,Ｃテイエムプリキュア, 64,熊沢  ,, 72,   6,   2, 5, 16.6,②③③, 1, 7,Ａディｰプインパクト,101,武豊  ,,118,  15,* 45, 1,  1.0,⑦⑦⑦
 2, 8,Ｋシェルズレイ, 16,福永  , 0.1, 64,* -6,   8, 6, 27.8,②②②, 2, 3,Ｄマルノユビキタス, 67,渡辺薫, 1.3, 63,  -7,  12, 2,  4.2,③③②, 2, 3,Ｅナイスヴァレｰ, 59,本田  , 0.1, 71,   2,*  7, 4, 15.4,⑨⑥④, 2, 6,Ｈアドマイヤジャパン, 79,横山典, 0.3,104,* 22,  11, 6, 50.3,②②②
 3, 6,Ａホｰマンアラシ, 62,武豊  , 0.2, 67, -10,* 15, 1,  1.9,⑧⑥④, 3, 6,Ｃテイエムヘネシｰ, 70,武豊  , 1.4, 65,  -9,  14, 1,  1.9,⑧⑧⑥, 3, 4,Ｂユウカｰジナル, 69,小牧太, 0.2, 69,   2,*  6, 1,  2.2,⑥⑥⑧, 3, 4,Ｄロｰゼンクロイツ, 84,安藤勝, 1.0,103,  17,  22, 3, 25.3,④④③
 4, 7,Ｊオハコ, 36,藤田  , 0.5, 63, -12,* 13, 4, 12.4,⑩⑨⑧, 4, 8,Ａライトケｰティング, 74,高井  , 1.4, 69, -13,* 20, 7, 24.7,⑩⑩⑩, 4, 1,Ｇゲットアウト, 49,太宰  , 0.4, 68,   1,   4, 6, 17.3,⑧⑨⑧, 4,11,Ｂシックスセンス, 90,四位  , 1.1,106,  15,* 31, 2, 20.7,⑨⑨⑧
 5, 5,Ｄスナｰクムサシ, 54,高橋亮, 0.5, 63, -12,* 13, 5, 21.5,⑨⑨⑧, 5, 7,Ｆダブルスポット, 64,岩田  , 1.5, 61,  -8,  12, 4,  8.8,⑦⑥⑥, 5,11,Ｄラッキｰリップス, 63,武豊  , 0.6, 64,  -3,*  7, 2,  3.9,⑪⑪⑩, 5,14,Ｆフサイチアウステル, 80,藤田  , 1.4, 99,  17,  19, 5, 32.9,⑤⑤⑤
 6, 3,Ｅマイネルプラｰジュ, 54,安藤勝, 0.6, 59,  -8,   5, 3,  4.9,③③④, 6, 9,Ｅソリッドシチｰ, 66,武英  , 1.8, 59, -10,  12, 6, 23.4,⑨⑧⑨, 6,12,Ｆイサミサクラサクラ, 50,池添  , 0.7, 63,*  8, -12, 8, 27.8,①①①, 6, 5,Ｃアドマイヤフジ, 86,福永  , 2.3, 92,  15,  13, 4, 30.2,⑨⑧⑧
 7, 1,Ｆエミリアシチｰ, 53,幸    , 1.3, 47,* -6, -12, 9, 86.6,①①①, 7, 5,Ｊマイティｰビｰム, 48,上野翔, 2.5, 47,  -9,  -1,10,101.9,③③②, 7, 6,Ａマチカネニオウミヤ, 69,石橋守, 0.8, 63,   3,  -5, 3,  4.3,⑥⑥④, 7, 1,Ｊコンラッド, 73,小牧太, 2.7, 87,  17,  -1, 7, 60.5,⑤⑤⑤
 8, 2,Ｂシゲルシテカブ, 54,佐久間, 1.4, 44, -11,  -7, 7, 31.1,⑥⑥⑦, 8, 4,Ｉホッコｰサクセス, 59,本田  , 2.7, 48,  -8,  -1, 9, 87.9,⑤⑥⑥, 8, 8,Ｈテイエムヒスイ, 46,秋山  , 1.2, 54,   5, -15, 9, 48.9,③③④, 8,15,Ｇマルブツライト, 79,松岡  , 2.7, 88,  15,   7,11,114.1,⑪⑨⑩
 9, 9,Ｉハッスルガｰル, 42,石橋脩, 1.5, 47, -18,   4,11,383.2,⑪⑪⑪, 9,10,Ｈアサクサソネット, 59,安藤勝, 2.8, 47,  -7,  -3, 5, 11.9,⑥③②, 9, 7,Ｊクリテリウム, 29,松岡  , 1.5, 49,  -3,  -9,11,210.3,⑨⑩⑩, 9, 9,Ｋエイシンサリヴァン, 72,吉田豊, 2.8, 89,  13,  14,16,161.8,⑪⑬⑭
10, 4,Ｇセフティｰマッハ, 46,小牧太, 1.6, 45, -10,  -7,10,145.2,⑥⑥⑧,10, 2,Ｇテｰオｰキング, 61,熊沢  , 3.1, 43,* -7,  -7, 8, 41.5,②②②,10, 9,Ｉタガノエクリプス, 40,横山典, 1.5, 53,*  8, -22, 7, 24.2,③②②,10, 3,Ｍミツワスカイハイ, 70,渡辺薫, 2.9, 89,  14,   8,15,161.3,⑬⑬⑩
11,11,Ｈテイエムオｰディン, 44,岩田  , 1.6, 46,  -8, -10, 8, 32.4,⑤⑤④,,,,,,,,,,,,,11, 2, サクセスタッチ,---,岩田  , 3.2, 26, -10, -23,10, 80.3,⑫⑫⑫,11,12,Ｅピサノパテック, 82,岩田  , 3.1, 83,  17, -10, 8, 75.0,③③③
,,,,,,,,,,,,,,,,,,,,,,,,12,10, フジノスタｰガｰル,---,安藤光, 3.5, 22,   5, -50,12,216.3,⑤③④,12, 2,Ｏヤマトスプリンタｰ, 66,池添  , 3.2, 86,  12,  10,10,111.1,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,Ｉマルカジｰク, 74,角田  , 4.0, 79,  14,  -9,13,144.8,⑮⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｌディｰエスハリアｰ, 72,石橋脩, 4.6, 71,  14, -21,12,125.9,⑧⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｐシャドウゲイト, 59,佐藤哲, 5.0, 62,* 24, -68, 9, 77.1,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｎレットバトラｰ, 66,幸    , 5.2, 67,  14, -27,14,151.9,⑬⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+25 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:97 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,
"単勝:380円 複勝:10=150円 08=390円 06=120円 枠連:3,740円",,,,,,,,,,,,単勝:670円 複勝:01=150円 03=120円 06=120円 枠連:870円,,,,,,,,,,,,"単勝:1,660円 複勝:05=400円 03=360円 04=140円 枠連:1,640円",,,,,,,,,,,,単勝:100円 複勝:07=100円 06=400円 04=190円 枠連:410円,,,,,,,,,,,
"馬連:4,610円 ワイド:08-10=1,340円 06-10=210円 06-08=680円",,,,,,,,,,,,馬連:830円 ワイド:01-03=270円 01-06=300円 03-06=220円,,,,,,,,,,,,"馬連:7,770円 ワイド:03-05=2,610円 04-05=860円 03-04=670円",,,,,,,,,,,,"馬連:1,290円 ワイド:06-07=620円 04-07=230円 04-06=1,720円",,,,,,,,,,,
"馬単:7,780円 3連複:2,740円",,,,,,,,,,,,"馬単:1,860円 3連複:770円",,,,,,,,,,,,"馬単:16,890円 3連複:5,740円",,,,,,,,,,,,"馬単:1,320円 3連複:2,730円 3連単:7,090円",,,,,,,,,,,
■ 3R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3歳上500万 別定,,,,,,,,,,,,■ 9R  芝1800m 3歳上1000万(混) 別定,,,,,,,,,,,,■12R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,清滝特別,,,,,,,,,,,,愛宕特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, スズノケｰティング,---,佐久間,, 57,*-10,*  3,12,102.2,①①①, 1,13,Ｊチｰキｰガｰルズ, 60,上村  ,, 69,*  0,   6, 4, 11.4,①①①, 1, 1,Ｇクロユリジョウ, 70,松岡  ,, 92,  -7,* 31, 9, 49.9,⑧⑧⑩, 1, 1,Ｉサンワｰドラン, 68,藤田  ,, 76,* -7,* 20, 3,  8.8,②②②
 2, 1, ラストクルセイダｰ,---,安藤勝, 1.0, 48, -13,  -2, 1,  2.4,②④③, 2,11,Ｂプリンスコウベ, 74,岩田  , 0.3, 66,* -2,   5, 1,  2.5,②②②, 2, 6,Ｃシンメイセレリティ, 76,武豊  , 0.2, 81,* -3,* 20, 3,  5.2,⑥⑥②, 2,10,Ｃメイショウエイシ, 77,飯田  , 0.4, 67,* -7,  15, 4, 10.5,①①①
 3,13, エリモインプレス,---,高井  , 1.3, 43, -23,*  2, 9, 28.8,⑩⑨⑧, 3,15,Ｃセトノヒット, 69,佐藤哲, 0.5, 63,  -5,   5, 5, 13.4,②③③, 3,12,Ｂディアチャンス, 78,藤田  , 0.6, 74,  -4,  17, 2,  3.8,⑧⑧⑤, 3, 4,Ａラッキｰブレイク, 83,安藤勝, 0.5, 79,  -9,* 24, 1,  2.6,⑧⑦⑦
 4, 6, エイシンダンベリｰ,---,福永  , 1.3, 43,*-11,  -7, 4,  6.7,②②④, 4, 2,Ｌフジノヘイロｰ, 59,小牧太, 0.6, 64, -10,* 11, 8, 23.4,⑭⑧⑧, 4, 4,Ｆロｰドグランディス, 71,秋山  , 0.8, 68,* -2,  12,11, 87.7,④④⑤, 4, 8,Ｂラバグルｰト, 81,福永  , 0.6, 69,  -8,  17, 2,  3.2,④③③
 5,14, エクラアヴニｰル,---,岩田  , 1.7, 39, -17,  -6, 7, 17.1,⑦⑦⑦, 5, 4,Ｋタガノメガミ, 59,小原  , 0.7, 60,  -5,   3, 7, 19.3,④③③, 5, 7,Ｉビッグサウンド, 67,池添  , 1.0, 63,* -2,   6,10, 61.2,⑤④①, 5, 5,Ｈシゲルダンプウ, 69,横山典, 0.7, 67,  -9,  16, 8, 16.5,③④③
 6, 7, サンワｰドトリッピ,---,武豊  , 1.9, 38, -20,  -4, 2,  6.3,⑧⑧⑧, 6, 1,Ｅガラディナｰ, 65,福永  , 0.7, 61,  -8,   6, 3,  7.9,⑨⑤⑤, 6, 5,Ｅカｰティスクリｰク, 74,岩田  , 1.0, 63,  -4,  10, 5, 11.8,②③⑤, 6, 3,Ｅゴッドセンド, 74,池添  , 1.1, 63,  -9,  15, 7, 12.4,⑥⑥⑤
 7, 4, ガッサンプリンス,---,石橋脩, 1.9, 36, -14, -10, 8, 23.6,⑤④④, 7, 6,Ｄハｰドムｰン, 65,川田  , 1.2, 56, -18,*  9, 9, 32.5,⑪⑬⑩, 7, 3,Ｈウィングドフォｰス, 67,佐藤哲, 1.0, 61,* -2,   6, 6, 14.2,③②④, 7, 2,Ｆシルクデスペラｰド, 74,本田  , 1.3, 63, -11,  15, 6, 11.9,⑦⑦⑦
 8,10, ニホンピロアリエル,---,横山典, 2.0, 36, -17,  -9, 6, 11.2,⑥⑥④, 8, 5,Ａグランプリオｰロラ, 77,松岡  , 1.4, 55, -18,   8, 2,  3.6,⑫⑬⑩, 8,11,Ａストラタジェム, 84,福永  , 1.3, 64,  -8,  14, 1,  2.8,⑫⑫⑩, 8, 9,Ｄサクラギャラクシｰ, 76,幸    , 1.5, 57,  -8,   9, 5, 11.1,⑤④⑤
 9, 3, サｰクルチェンジ,---,松岡  , 2.3, 30,*-11, -17, 5, 10.8,②②②, 9, 9,Ｏチキリサンボｰイ, 50,太宰  , 1.5, 54, -20,*  9,16,213.4,⑮⑮⑬, 9, 8,Ｄレジェンダロッサ, 75,小牧太, 1.3, 62,  -5,   8, 4,  5.6,⑪⑪⑤, 9, 7,Ｇハｰトランドヒリュ, 72,武士沢, 1.5, 62, -14,  16, 9, 40.3,⑨⑩⑨
10, 8, イズミビシン,---,幸    , 3.3, 23, -42,*  2, 3,  6.3,⑭⑭⑭,10, 3,Ｆスナｰクサンドリｰ, 64,秋山  , 1.5, 51,  -8,  -2, 6, 15.2,⑨⑤⑤,10, 9,Ｊホッコｰソレソレｰ, 67,幸    , 1.7, 49,* -2,  -6, 8, 43.4,①①②,10, 6,Ｊバンブｰシンバ, 62,佐藤哲, 2.9, 44, -12,   2,10,146.2,⑨⑨⑨
11, 5, ブラッドディガｰ,---,渡辺薫, 3.3, 20, -23, -15,13,156.6,⑪⑨⑩,11, 7,Ｐヒシファイタｰ, 48,角田  , 1.9, 46, -17,   3,15,112.6,⑥⑪⑭,11, 2,Ｋイブキレボルシオン, 66,上村  , 1.7, 51,  -5,   0, 7, 29.9,⑥⑥⑨,,,,,,,,,,,,
12,12, ゴｰルドホｰラｰ,---,飯田  , 4.0, 12, -22, -23,14,170.6,⑪⑨⑩,12,12,Ｉプルミエｰルマルク, 60,河北  , 2.0, 49, -21,   7,11, 61.9,⑯⑯⑮,12,10,Ｌゴｰストスズカ, 65,北沢  , 3.2, 32,  -6, -17,12,179.5,⑩⑧⑩,,,,,,,,,,,,
13,11, ワンダｰルビアノ,---,池添  , 4.2, 10, -26, -21,10, 70.3,⑨⑫⑫,13,10,Ｎマコトテンカイチ, 54,石橋脩, 2.1, 43, -12,  -5,13, 85.8,⑥⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,
14, 2, ジャストファイブ,---,佐藤哲, 4.3, 11, -37, -12,11,100.0,⑬⑬⑬,14, 8,Ｈミヤジアイ, 60,高井  , 2.2, 41, -15,  -4,10, 38.7,⑥⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,16,Ｇスズカシャトル, 61,佐久間, 2.3, 38,  -9, -11,12, 68.4,④⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,14,Ｍカネトシインプレス, 55,本田  , 3.7, 22, -17, -15,14,109.5,⑫⑪⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:稍重(指数:-6),,,,,,,,,,,
"単勝:10,220円 複勝:09=2,390円 01=130円 13=630円 枠連:1,340円",,,,,,,,,,,,"単勝:1,140円 複勝:13=290円 11=120円 15=280円 枠連:1,280円",,,,,,,,,,,,"単勝:4,990円 複勝:01=1,040円 06=190円 12=150円 枠連:10,650円",,,,,,,,,,,,"単勝:880円 複勝:01=290円 10=270円 04=140円 枠連:1,950円",,,,,,,,,,,
"馬連:22,180円 ワイド:01-09=6,330円 09-13=9,240円 01-13=1,230円",,,,,,,,,,,,"馬連:1,600円 ワイド:11-13=580円 13-15=1,770円 11-15=540円",,,,,,,,,,,,"馬連:15,330円 ワイド:01-06=3,640円 01-12=2,460円 06-12=360円",,,,,,,,,,,,"馬連:4,130円 ワイド:01-10=1,370円 01-04=590円 04-10=560円",,,,,,,,,,,
"馬単:65,350円 3連複:73,520円",,,,,,,,,,,,"馬単:4,830円 3連複:3,680円",,,,,,,,,,,,"馬単:43,880円 3連複:13,920円 3連単:211,920円",,,,,,,,,,,,"馬単:8,290円 3連複:4,760円 3連単:35,560円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
