05年11月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,05年11月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万(牝) 別定,,,,,,,,,,,,■10R  芝1600m 3歳上1600万(牝) 別定,,,,,,,,,,,
 9, 4,Ａアルカライズ, 55,横山典, 1.2, 42, -10, -10, 1,  1.7,⑤⑤⑥, 9, 1, サンダｰバロｰズ,,林    , 3.2,,,, 7, 20.9,①⑨⑩, 9, 5,Ｌフィリス, 50,柴山  , 1.5, 57,*  0,  -6, 8, 33.3,③②③, 9, 7,Ｂテンザンオペラ, 81,柴山  , 1.3, 54, -17,  20, 6, 10.2,⑧⑦⑤
,,,,,,,,,,,,10, 3, ヤマニンマタｰ,,平沢健, 3.2,,,, 8, 22.7,⑩⑩⑪,10, 3,Ｊナンヨｰアクトレス, 52,ボニヤ, 1.7, 56,  -1,  -6, 9, 37.6,④④④,,,,,,,,,,,,
,,,,,,,,,,,,11,11, シゲルドントコイ,,植野  , 4.2,,,,14, 84.9,⑤③⑧,11, 2,Ｋコスマグレｰス, 52,松岡  , 2.1, 52,  -2,  -9, 7, 28.3,⑤⑤⑤,,,,,,,,,,,,
,,,,,,,,,,,,12, 4, オｰディンズアイ,,蓑島  , 4.9,,,, 5, 15.6,⑫⑬⑫,12, 6,Ｅハネダキセキ, 62,吉田豊, 2.8, 47,  -4, -13, 4, 11.1,⑦⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,13, 5, バトルウインロｰド,,江田勇, 6.9,,,,10, 53.7,⑪⑫⑫,13, 9,Ｍエイユｰキャサリン, 19,中谷  , 3.4, 42,  -6, -14,13,203.6,⑨⑨⑩,,,,,,,,,,,,
,,,,,,,,,,,,14, 7, ラドランジｰガｰ,,宗像  ,18.0,,,,13, 69.5,⑫⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-4),,,,,,,,,,,
"単勝:640円 複勝:08=180円 09=200円 05=170円 枠連:1,740円",,,,,,,,,,,,"単勝:1,940円 複勝:14=540円 12=230円 10=250円 枠連:1,010円",,,,,,,,,,,,"単勝:360円 複勝:08=130円 04=220円 01=120円 枠連:1,700円",,,,,,,,,,,,"単勝:510円 複勝:03=170円 01=320円 05=170円 枠連:3,270円",,,,,,,,,,,
"馬連:1,650円 ワイド:08-09=500円 05-08=450円 05-09=470円",,,,,,,,,,,,"馬連:8,100円 ワイド:12-14=2,110円 10-14=1,470円 10-12=870円",,,,,,,,,,,,"馬連:2,120円 ワイド:04-08=710円 01-08=210円 01-04=470円",,,,,,,,,,,,"馬連:2,930円 ワイド:01-03=980円 03-05=380円 01-05=870円",,,,,,,,,,,
"馬単:3,090円 3連複:2,590円",,,,,,,,,,,,"馬単:16,790円 3連複:11,890円",,,,,,,,,,,,"馬単:3,290円 3連複:1,390円",,,,,,,,,,,,"馬単:5,910円 3連複:3,680円 3連単:27,570円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 5R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上500万(混) 別定,,,,,,,,,,,,■11R  芝2500m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾙｾﾞﾝﾁﾝ共和国杯 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂブラックバｰスピン, 59,田中勝,, 52,*-18,* 10, 1,  1.7,①①①, 1, 3, モンテチェリｰ,---,柴田善,, 68,*  3,*  2, 2,  4.1,①①①, 1,11,Ｃロｰルタイド, 68,小林淳,, 76, -28,* 31, 5, 11.0,⑫⑪⑪, 1, 1,Ｇサクラセンチュリｰ, 87,佐藤哲,, 99,   5,* 30, 3,  7.2,⑫⑩⑩
 2, 4,Ｃマイネルガッチャ, 51,武幸  , 0.5, 41,*-19,   4, 3, 10.1,①②②, 2,10, サイレントベッド,---,佐藤哲, 1.1, 57,   0,  -5, 7, 18.1,③③③, 2,13,Ｅサルタンバンク, 68,武幸  , 0.0, 74, -29,* 30, 9, 31.4,⑬⑬⑪, 2, 8,Ｏマｰブルチｰフ, 81,熊沢  , 0.0, 86,*  6,* 21,14, 29.2,③④③
 3, 1,Ｇセイカシチフクジン, 42,柴田善, 0.5, 44, -21,   7, 4, 13.0,④③④, 3, 1, タマモアテンション,---,小野  , 2.4, 45,  -1, -16, 3,  6.5,④④④, 3, 3,Ｈトップセラｰ, 64,横山典, 0.0, 51,*-22,  19, 2,  3.9,②②②, 3, 6,Ｅコイントス, 88,横山典, 0.2, 92,   5,* 25, 2,  7.1,⑥⑦⑦
 4, 7,Ａレイザストレングス, 60,ペリエ, 0.6, 49, -25,* 12, 2,  2.9,⑨⑧⑦, 4, 7, トッチンコボ,---,岩部  , 3.2, 37,  -8, -15,11, 66.4,⑤⑤⑤, 4, 9,Ｆトｰセンアダン, 67,北村宏, 0.1, 65, -26,  24, 4,  7.3,⑨⑧⑤, 4,10,Ｉブリットレｰン, 84,吉田豊, 0.6, 75,   3,  15,17, 68.0,⑥⑤⑤
 5, 3,Ｊヘヴンリｰブルｰ, 20,北村宏, 0.7, 41, -22,   6, 8, 80.5,⑤⑤④, 5, 5, フジヤマホｰク,---,ペリエ, 3.2, 37, -10, -12, 1,  3.0,⑧⑧⑧, 5, 8,Ｂドリｰムシチｰ, 69,ペリエ, 0.2, 59, -25,  20, 1,  3.1,⑦⑤⑤, 5, 4,Ｑビッグゴｰルド, 76,和田  , 0.7, 74,*  9,   7, 8, 15.5,①①①
 6, 8,Ｅロｰレルハンバｰバ, 44,松岡  , 0.9, 35, -23,   2, 5, 17.0,⑤⑤④, 6, 8, ディｰズサンスｰシ,---,勝浦  , 3.4, 34, -12, -12, 6, 12.9,⑩⑩⑩, 6, 1,Ａオイワケウコン, 73,柴田善, 0.2, 67, -29,* 27, 3,  4.1,⑦⑧⑪, 5,11,Ｂデルタブルｰス, 93,ペリエ, 0.7, 81,   7,  17, 1,  4.2,⑤⑤⑤
 7, 5,Ｉユメノセテハバタケ, 39,和田  , 1.2, 32, -24,   1,10, 94.7,⑦⑦⑦, 7, 9, ショウナンバラｰド,---,吉田豊, 3.6, 33, -10, -16, 5,  7.4,⑨⑧⑧, 7,12,Ｉプリンセスカメリア, 58,吉田豊, 0.3, 43,*-21,  13,12,140.1,①①①, 7, 7,Ｃハイフレンドトライ, 89,小林淳, 0.8, 73,   2,  14, 9, 17.7,⑧⑧⑦
 8, 6,Ｈマイネルカポｰテ, 40,小林淳, 1.2, 36, -27,   6, 9, 80.8,⑩⑩⑩, 8, 6, ヒロサンシャイン,---,田中勝, 3.8, 29, -21,  -5,10, 56.6,⑪⑪⑪, 8,10,Ｍカナハラコマンダｰ, 48,勝浦  , 0.3, 45,*-23,  16,13,171.9,④③②, 8,17,Ｆファストタテヤマ, 87,武幸  , 0.8, 86,   3,* 24, 6, 14.1,⑭⑭⑮
 9, 9,Ｄウエスタンハイパｰ, 47,村田  , 1.4, 29, -24,  -2, 7, 49.8,⑧⑧⑦, 9, 4, コスモラングザｰム,---,郷原  , 4.2, 28,  -9, -23, 9, 35.7,⑦⑦⑥, 9, 5,Ｇフレッチアドｰロ, 64,柴山  , 0.4, 56, -27,  20,10, 48.2,⑤⑤⑨, 9,12,Ｋエロｰグ, 83,柴山  , 0.8, 68,*  5,   5,16, 42.9,②②②
10,10,Ｆシンハルカジョウ, 42,吉永  , 2.0, 17,*-20, -17, 6, 48.2,③③②,10,11, ユｰワクロノス,---,ボニヤ, 6.7,  5,  -9, -48, 8, 19.9,⑤⑤⑥,10, 4,Ｌカネスマスタピｰス, 56,小野  , 0.4, 59, -28,  22,11, 84.2,⑨⑧⑩,10, 9,Ｊアサクサキニナル, 84,北村宏, 1.0, 74,   2,  16,12, 24.9,⑩⑩⑫
,,,,,,,,,,,,11, 2, スマイルブルｰム,---,村田  , 7.1,  4,*  2, -65, 4,  6.9,②②②,11, 2,Ｋシャイニングスルｰ, 57,秋山  , 0.5, 41, -24,  14, 7, 26.1,②③④,11,13,Ｌマイソｰルサウンド, 83,本田  , 1.1, 74,   8,   8,13, 28.1,③③③
,,,,,,,,,,,,,,,,,,,,,,,,12, 7,Ｄネバｰランドシチｰ, 68,松岡  , 0.5, 43, -25,  16, 6, 18.9,⑤⑤⑤,12, 3,Ｈダディｰズドリｰム, 85,安田  , 1.1, 72,   4,  10, 7, 14.7,⑩⑩⑦
,,,,,,,,,,,,,,,,,,,,,,,,13, 6,Ｊシルクプライズ, 58,田中勝, 1.3, 32, -25,   3, 8, 29.8,⑨⑪⑤,13,18,Ｍスムｰスバリトン, 82,ボニヤ, 1.8, 63,   1,   5, 5, 11.9,⑭⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｄニシノドコマデモ, 88,田中勝, 2.0, 59,   2,   1, 4,  8.4,⑧⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ａダイタクバｰトラム, 97,江田照, 2.0, 64,   6,   1,15, 39.5,⑭⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｎチャクラ, 81,柴田善, 2.1, 66,   2,   7,10, 18.8,⑰⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 2,Ｐテンジンムサシ, 79,石神  , 2.2, 62,  -3,  10,11, 20.6,⑱⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｒグラスエイコウオｰ, 75,村田  , 4.1, 36,  -2, -21,18,156.4,⑫⑯⑰
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-24 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:97 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,
単勝:170円 複勝:02=110円 04=250円 01=250円 枠連:980円,,,,,,,,,,,,"単勝:410円 複勝:03=180円 10=390円 01=230円 枠連:2,310円",,,,,,,,,,,,"単勝:1,100円 複勝:11=310円 13=820円 03=190円 枠連:11,720円",,,,,,,,,,,,"単勝:720円 複勝:01=300円 08=630円 06=260円 枠連:2,870円",,,,,,,,,,,
"馬連:910円 ワイド:02-04=400円 01-02=400円 01-04=1,250円",,,,,,,,,,,,"馬連:3,910円 ワイド:03-10=1,420円 01-03=530円 01-10=1,640円",,,,,,,,,,,,"馬連:22,020円 ワイド:11-13=5,840円 03-11=640円 03-13=2,560円",,,,,,,,,,,,"馬連:11,220円 ワイド:01-08=3,700円 01-06=1,080円 06-08=3,020円",,,,,,,,,,,
"馬単:1,260円 3連複:2,550円",,,,,,,,,,,,"馬単:6,140円 3連複:8,410円",,,,,,,,,,,,"馬単:33,290円 3連複:22,180円",,,,,,,,,,,,"馬単:17,790円 3連複:23,500円 3連単:167,000円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,,,,,,■ 6R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  ダ2100m 3歳上1000万(混) 別定,,,,,,,,,,,,■12R  ダ1400m 3歳上1000万(混) 別定,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,甲斐路特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂネヴァブション, 52,武幸  ,, 54, -30,* 18, 3,  6.3,⑪⑨⑧, 1,11, リネンアピｰル,---,南田  ,, 42, -19,   3, 7, 35.3,②④④, 1,10,Ｈタヤスタｰゲット, 68,横山典,, 81,   7,* 14, 7, 14.9,②⑥⑥, 1,11,Ａマイティスプリング, 85,田中勝,, 91,* 13,* 17, 1,  2.9,④③③
 2, 1,Ａエルハｰベンハイト, 58,柴田善, 0.2, 48, -30,* 15, 2,  4.4,⑨⑧⑧, 2, 4, トミケンカイドウ,---,穂苅  , 0.0, 50, -21,* 10, 6, 34.6,⑥⑦⑥, 2, 4,Ｇダンスウイザｰド, 69,田中勝, 0.5, 80,   6,* 13, 1,  2.7,⑪⑨⑨, 2, 2,Ｄメジロハンタｰ, 73,吉田豊, 0.6, 86,  12,  12, 5,  9.7,①③③
 3, 4,Ｅロイバｰブリング, 43,ボニヤ, 0.4, 30,*-26,   3, 6, 10.7,②②②, 3,13, サクラマジェスティ,---,嘉藤  , 0.2, 45, -21,   7, 5, 15.9,⑥⑤⑥, 3, 1,Ｆバンドマスタｰ, 69,本田  , 0.5, 78,   3,* 15,12, 61.5,⑫⑭⑭, 3, 4,Ｆアントニオマグナム, 72,柴田善, 0.7, 86,* 17,   5, 2,  4.1,①①①
 4, 9,Ｃマイネルファッシノ, 50,田中勝, 0.5, 31, -28,   4, 5,  7.0,③③③, 4, 9, パｰプルプロｰズ,---,柴田善, 0.3, 40,*-15,  -3, 3,  5.3,③②②, 4,12,Ｉレストオブセｰル, 68,勝浦  , 1.2, 74,   5,   8, 8, 20.0,⑫⑫⑪, 4, 1,Ｂマリットチャｰジ, 80,南田  , 1.1, 78,   3,* 16, 7, 14.4,⑥⑬⑬
 5, 5,Ｈマチカネノワキ, 24,北村宏, 0.7, 30, -29,   4, 4,  6.7,⑤⑥⑥, 5,12, ウインカスケｰド,---,横山典, 0.5, 36,*-14,  -7, 1,  2.0,①①①, 5, 2,Ｎラスニアック, 64,高橋智, 1.4, 73,   5,   6,14,144.9,⑧⑫⑪, 5, 6,Ｅコレデイイノダ, 73,北村宏, 1.3, 80,  10,   9, 6, 14.0,④⑤⑤
 6, 3,Ｄグレッグスリズム, 45,横山典, 0.7, 28, -28,   3, 1,  2.7,④③④, 6, 7, アラマサスナイパｰ,---,松岡  , 0.5, 49, -33,* 17, 4, 10.5,⑫⑫⑪, 6, 5,Ａゴッドセンド, 74,ペリエ, 1.6, 68,*  8,  -6, 2,  5.4,①①①, 6, 8,Ｍトウキュウトップ, 65,横山典, 1.3, 80,   9,   9, 4,  9.5,⑥⑦⑤
 7,11,Ｉバリオン, 22,柴山  , 0.7, 28, -28,   3, 7, 16.6,⑦⑤④, 7,10, スプリングジュラ,---,田中勝, 0.7, 33,*-15,  -9, 2,  3.7,③②②, 7,14,Ｐアイマストウイン, 60,江田照, 1.6, 72,   3,  10,15,159.9,⑮⑮⑮, 7,10,Ｊナゲットニュｰズ, 68,柴山  , 1.5, 78,   4,* 15, 9, 29.7,⑮⑮⑭
 8, 2,Ｋドレックセル,  9,横山義, 0.9, 19,*-26,  -7,10,102.8,①①①, 8, 3, キングダム,---,柴山  , 0.9, 34, -27,   4, 8, 37.3,⑨⑨⑨, 8,11,Ｄインパルスシチｰ, 72,和田  , 1.7, 70,   6,   0, 9, 21.0,⑦⑦⑦, 8, 5,Ｌバｰズアイ, 66,村田  , 1.7, 77,* 15,  -1,12, 96.3,③②②
 9, 7,Ｆエムオｰストｰム, 40,勝浦  , 1.0, 27, -31,   4, 8, 36.1,⑩⑨⑩, 9, 8, ブラックナイト,---,江田照, 1.6, 21, -24, -10, 9, 63.8,⑧⑧⑧, 9, 6,Ｊナリタブラック, 67,熊沢  , 1.8, 67,   5,   0,13, 62.4,⑥⑨⑨, 9, 7,Ｃカネスベネフィット, 75,小野  , 2.1, 71,   7,   4, 8, 19.7,⑩⑩⑩
10, 8,Ｇマイネルレモリｰノ, 27,小林淳, 1.1, 20, -29,  -2,11,106.6,⑤⑥⑥,10, 5, ボブキャット,---,北村宏, 1.7, 21, -30,  -4,12, 92.9,⑩⑨⑩,10, 8,Ｌスプリングドリュｰ, 65,柴山  , 2.2, 66,   5,  -2,10, 25.2,⑭⑨⑪,10, 9,Ｉコリントシチｰ, 69,鈴来  , 2.2, 70,   6,   4,10, 60.2,⑬⑩⑩
11, 6,Ｊランナップアゲン, 14,松岡  , 1.6, 13, -31,  -6, 9, 90.0,⑦⑨⑩,11, 1, フジノエレガント,---,柄崎  , 1.8, 20, -33,  -3,10, 81.9,⑪⑪⑪,11,16,Ｋバンブｰライカルト, 65,北村宏, 2.3, 64,*  7, -12, 6, 14.6,④③②,11, 3,Ｋエドノドリｰム, 68,勝浦  , 2.3, 69,   7,   2,11, 92.9,⑥⑩⑩
,,,,,,,,,,,,12, 2, クルｰズクルｰズ,---,ボニヤ, 2.1, 18, -38,   1,11, 85.2,⑬⑬⑬,12,13,Ｂタマモアｰチスト, 74,小野  , 2.4, 65,*  8, -10, 3,  6.1,⑧③④,12,13,Ｇスタｰオブニルス, 71,ペリエ, 2.3, 71,   8,   2, 3,  6.2,⑩⑧⑧
,,,,,,,,,,,,13, 6, ストックバトル,---,小林淳, 3.0, -6, -20, -38,13,158.1,⑤⑤⑤,13, 3,Ｏアロハスピリッツ, 63,佐藤哲, 2.8, 64,   3,  -2,16,201.9,⑮⑮⑮,13,14,Ｈスプリットメイド, 70,秋山  , 2.6, 67,   9,  -4,13, 98.7,⑥⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｃハウンドコップ, 72,柴田善, 2.8, 62,*  8, -15, 5, 12.9,⑤③④,14,16,Ｎマイネルクオリティ, 57,小林淳, 2.6, 68,   8,  -1,16,232.0,⑩⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｅニシノアレックス, 71,松岡  , 2.9, 60,   5, -13, 4,  8.8,⑧⑦⑦,15,15,Ｐロックバルスカ, 52,田中剛, 3.5, 59,   4,  -5,14,128.1,⑭⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｍナイトサンタンダｰ, 65,武幸  , 3.2, 59,*  8, -19,11, 52.4,②②②,16,12,Ｏジェンツブレイド, 57,岩部  , 6.3, 33,   1, -28,15,165.5,⑮⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:1),,,,,,,,,,,
"単勝:630円 複勝:10=190円 01=150円 04=280円 枠連:1,010円",,,,,,,,,,,,"単勝:3,530円 複勝:11=880円 04=860円 13=460円 枠連:3,220円",,,,,,,,,,,,"単勝:1,490円 複勝:10=360円 04=160円 01=1,440円 枠連:690円",,,,,,,,,,,,"単勝:290円 複勝:11=150円 02=280円 04=160円 枠連:1,030円",,,,,,,,,,,
"馬連:1,270円 ワイド:01-10=480円 04-10=940円 01-04=660円",,,,,,,,,,,,"馬連:31,250円 ワイド:04-11=6,570円 11-13=2,650円 04-13=2,980円",,,,,,,,,,,,"馬連:1,430円 ワイド:04-10=690円 01-10=10,360円 01-04=3,860円",,,,,,,,,,,,"馬連:1,750円 ワイド:02-11=630円 04-11=290円 02-04=700円",,,,,,,,,,,
"馬単:2,890円 3連複:3,300円",,,,,,,,,,,,"馬単:74,020円 3連複:75,820円",,,,,,,,,,,,"馬単:3,810円 3連複:34,110円 3連単:176,010円",,,,,,,,,,,,"馬単:2,910円 3連複:2,320円 3連単:13,370円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
