14年 8月10日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月10日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大倉山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃバイガエシ, 47,藤田伸,, 63,  -5,* 11, 6,  9.8,⑧⑪⑧, 1,13,Ｉサザンライツ, 53,吉田豊,, 65,*-10,   6, 4,  9.3, ④④, 1, 6,Ｉピクシｰホロウ, 63,菱田裕,, 75,*  9,   6, 2,  5.1,①①①, 1, 1,Ｂリメインサイレント, 81,柴山雄,, 89,   1,* 19, 3,  3.3,③④⑤
 2, 8,Ｉブラックバｰド, 41,長岡禎, 0.4, 55,*  0,  -6, 4,  7.4,②②②, 2,10,Ｇボンセジュｰル, 53,菱田裕, 0.1, 65, -12,   8,10, 54.4, ⑥⑤, 2, 8,Ａコリｰヌ, 75,吉田隼, 0.0, 75,*  6,* 10, 7, 13.9,④③③, 2, 4,Ｃコスモスタｰタｰ, 80,黛弘人, 0.1, 86,*  3,  14, 5, 14.5,⑦③②
 3, 4,Ｈピックアンドポップ, 42,吉田隼, 0.6, 51,*  1, -11, 8, 14.5,①①①, 3,14,Ａディアエトワｰル, 68,三浦皇, 0.1, 63,*-10,   5, 1,  3.6, ②②, 3, 4,Ｂタガノリバレンス, 75,秋山真, 0.4, 72,   3,* 11, 5,  9.5,⑦⑧⑦, 3, 8,Ｈスリｰアフロディテ, 72,秋山真, 0.3, 81,*  2,  11, 8, 34.5,②②③
 4,14,Ｄマイネルポルトゥス, 47,丹内祐, 0.7, 53,  -2,  -6, 3,  7.4,⑦⑤④, 4,11,Ｅランドロワ, 60,津村明, 0.3, 60, -12,   5, 5, 10.5, ⑦⑥, 4, 7,Ｅクリノチョモランマ, 71,小崎綾, 0.7, 66,*  7,  -2, 3,  6.0,②②②, 4, 7,Ｄアドマイヤシｰマ, 77,藤岡康, 0.4, 85,  -2,* 18, 1,  2.5,⑧⑧⑦
 5,11,Ｅエグランティｰナ, 47,三浦皇, 0.7, 53,  -4,  -2, 9, 15.3,⑨⑨⑦, 5,16,Ｃホｰプフルハｰト, 62,城戸義, 0.3, 59,*-10,   2, 6, 15.6, ③③, 5, 9,Ｆメイショウライナｰ, 67,藤岡康, 0.7, 68,   5,   3, 4,  8.4,⑤⑥④, 5, 9,Ａプロクリス, 82,三浦皇, 0.5, 81,   0,  11, 2,  3.3,④⑤④
 6, 5,Ａナムラオツウ, 49,古川吉, 0.8, 53,  -3,  -4, 2,  4.3,⑩⑥⑥, 6,15,Ｈハゴロモジャスミン, 53,横山和, 0.3, 60, -14,   6, 8, 20.6, ⑧⑧, 6, 3,Ｌヤマニンシバルリｰ, 58,城戸義, 0.8, 66,   5,   2,13,184.1,⑥⑤⑤, 6, 5,Ｇサイレントクロップ, 73,横山和, 0.5, 81,  -1,  13, 9, 48.4,⑥⑥⑥
 7,10,Ｇシｰレッド, 42,勝浦正, 1.1, 50,  -6,  -3, 7, 10.9,⑭⑫⑩, 7, 6,Ｄベストコレクション, 60,松岡正, 0.5, 59, -16,   6, 3,  4.3, ⑪⑨, 7, 5,Ｍマヤノラムダ, 40,柴山雄, 0.8, 67,   0,   9,10, 57.6,⑩⑫⑪, 7, 2,Ｆウインミｰティア, 74,丸田恭, 0.5, 82,  -1,  15, 6, 21.8,⑤⑦⑧
 8, 6,Ｋエイシンアンカｰ, 37,秋山真, 1.5, 43,  -2, -18,12, 77.2,③④③, 8, 5,Ｂモアアンドモア, 65,勝浦正, 0.5, 59, -15,   5, 2,  3.7, ⑨⑩, 8, 1,Ｊマイネモントル, 60,丹内祐, 0.9, 67,   2,   6,11,156.4,⑪⑩⑨, 8, 3,Ｅウエスタンレベッカ, 76,四位洋, 0.7, 77,*  4,   4, 4, 13.5,①①①
