14年 4月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 4月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橘ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｈタマモリド, 58,松若風,, 74,*  6,*  3, 8, 28.2,①①①, 1, 9,Ａエイシンペペラッツ, 64,武豊  ,, 72,* -3,* 10, 2,  6.6, ①①, 1, 9,Ａスズカルパン, 78,武豊  ,, 76,   1,* 16, 1,  1.7,⑫⑪⑧, 1, 9,Ｅタガノブルグ, 72,川田将,, 75,  15,   2, 1,  2.3, ⑧⑧
 2,12,Ｉナムラキッス, 58,古川吉, 1.0, 69,   3,*  0,10, 66.1,⑥⑥⑥, 2, 3,Ｅミッキｰラブソング, 59,小牧太, 0.6, 65,* -6,*  7, 5,  8.3, ⑤④, 2,14,Ｍワンダｰブラザウン, 64,北村友, 0.2, 71,   3,  10, 8, 45.0,⑤⑥⑥, 2, 7,Ｈキンシノキセキ, 68,武豊  , 0.0, 76,  17,  -1, 6, 10.0, ⑥⑥
 3, 6,Ｅクイｰンズシアタｰ, 59,川田将, 1.0, 69,   4,* -2, 2,  3.9,④④③, 3,14,Ｆリングランドムｰン, 59,岩田康, 0.8, 63,  -7,   5, 1,  3.0, ⑧⑦, 3, 5,Ｌラウンドロビン, 64,岩田康, 0.2, 74,   2,* 14, 3,  8.6,⑪⑫⑨, 3, 5,Ｄラインスピリット, 73,古川吉, 0.2, 76,  21, -10, 4,  8.8, ②②
 4, 9,Ｂメイショウワッフル, 67,岩田康, 1.2, 66,   3,  -3, 1,  2.7,⑤⑤⑤, 4,17,Ｃヤマニンエルフィン, 62,藤田伸, 1.0, 58,* -5,  -2, 3,  6.6, ②②, 4, 1,Ｂスズカアドニス, 73,義英真, 0.3, 70,   4,   6, 6, 15.1,③④④, 4, 1,Ａコウエイタケル, 73,太宰啓, 0.5, 68,  13,  -4, 5,  8.9, ⑦⑦
 5,14,Ｆエイシンノエル, 59,武豊  , 1.3, 67,*  5,  -8, 4,  7.7,②②②, 5,10,Ｂベルリネッタ, 63,義英真, 1.0, 60, -10,   5, 4,  7.7, ⑨⑨, 5, 2,Ｈスズカキングダム, 68,藤田伸, 0.6, 68,*  6,   0, 2,  5.2,①①①, 5, 2,Ｉシゲルカガ, 67,藤田伸, 0.5, 72,* 25, -19, 2,  5.7, ①①
 6, 7,Ａアイディアバイオ, 71,国分優, 3.1, 53,   2, -16, 3,  4.4,⑪⑨⑦, 6, 6,Ｏプラネタリウム, 28,川田将, 1.4, 55,  -8,  -1, 6,  8.4, ⑦⑧, 6, 7,Ｅオｰバｰヘッド, 71,太宰啓, 0.7, 70,   2,   8,11,140.7,⑨⑨⑩, 6, 8,Ｆフェルメッツァ, 71,岩田康, 0.5, 68,   6,*  7, 3,  6.9, ⑨⑨
 7,16,Ｎアグネスジェシカ, 48,藤岡佑, 3.2, 52,*  4, -23,13, 99.4,③③④, 7, 7, スカイファンタジｰ,---,藤岡佑, 1.6, 52, -10,  -2,11, 62.7, ⑩⑩, 7, 4,Ｋセルリアンラビット, 64,岡田祥, 0.7, 68,   3,   6,13,224.8,⑥⑤⑤, 7, 6,Ｇサングラス, 69,幸英明, 1.2, 62,  18, -20, 7, 12.5, ④④
 8, 1,Ｊビキニスタイル, 55,小牧太, 3.4, 56,  -2,  -9, 6, 20.1,⑮⑮⑮, 8, 5,Ｌハワイアンロｰズ, 47,秋山真, 1.7, 57, -18,* 10, 9, 53.6, ⑯⑯, 8,13,Ｆメイショウテンシュ, 69,武幸四, 0.8, 71,   2,   6, 7, 28.7,⑧⑧⑦, 8, 3,Ｃライザン, 73,藤岡佑, 1.2, 62,  17, -17, 8, 15.1, ⑤⑤
