14年 9月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初風特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂスミレタンポポ, 47,木幡初,, 57,*  1, -10, 8, 19.6, ①①, 1, 7,Ｇファイネストアワｰ, 61,蛯名正,, 74,   9,  -1, 3,  6.4,⑦⑦⑦, 1, 1,Ｋプロトコル, 62,的場勇,, 75,*  4,   8, 8, 25.5, ②②, 1, 6,Ｎエタｰナルムｰン, 67,木幡初,, 78,  -3,  13, 9, 25.3, ⑥⑥
 2, 1,Ｏナミノリゴリラ, 32,田中勝, 0.2, 53,  -3,  -9, 7, 17.2, ③④, 2,13,Ｂレッドウォｰリア, 68,杉原誠, 0.0, 74,   7,*  3, 1,  3.4,⑧⑧⑧, 2, 2,Ｆコウギョウサンデｰ, 68,小島太, 0.3, 72,   0,*  9, 9, 64.6, ⑥⑥, 2,15,Ｅベルモントラハイナ, 75,吉田隼, 0.0, 75,   2,   7, 7, 17.2, ⑤④
 3, 8, ノｰモアベット,---,柴山雄, 0.2, 53,* -2, -11, 3,  4.9, ④②, 3,18,Ｊマイソウルメイト, 58,柴田大, 0.0, 73,  10,  -4,12, 40.6,⑤⑤⑤, 3, 5,Ｈマレｰナ, 65,北村宏, 0.6, 70,   3,   4, 5, 12.3, ③③, 3,11,Ｆシンボリディスコ, 75,田中勝, 0.0, 78,  -7,* 17, 1,  3.8, ⑫⑪
 4, 5,Ｇヴィクトリｰノｰス, 37,田辺裕, 0.2, 50,  -8,* -4, 9, 27.8, ⑩⑨, 4, 3,Ｑカラエ, 48,柴山雄, 0.2, 73,   5,*  7,18,200.0,⑭⑮⑭, 4,14,Ｂゼンノヒストリエ, 74,長岡禎, 0.6, 70,*  6,   1, 1,  2.1, ①①, 4,12,Ｇシンジュボシ, 75,三浦皇, 0.1, 74,   2,   6, 5,  9.6, ④⑤
 5, 6,Ｆスマイルミｰティア, 38,北村宏, 0.5, 47, -11,* -5, 2,  4.0, ⑬⑬, 5,16,Ｄハｰトオブジュン, 65,木幡初, 0.3, 67,* 13, -16, 7, 18.8,②②②, 5,10,Ｉオｰタムラヴ, 64,戸崎圭, 0.7, 68,  -5,* 10, 7, 13.8, ⑪⑪, 5, 1,Ｌジｰニマジック, 71,田辺裕, 0.1, 76,  -7,  15, 4,  7.6, ⑩⑨
 6,10,Ｌエｰスナンバｰ, 35,吉田隼, 0.5, 47,  -5, -12,12, 69.1, ⑦⑥, 6,10,Ｎミスアシング, 55,石橋脩, 0.4, 71,   5,*  3,13, 44.0,⑮⑭⑬, 6,15,Ｅジョｰジジョｰジ, 69,田中勝, 0.8, 69,  -2,   8, 3,  6.4, ⑨⑩, 6, 8,Ｊケイアイウィルゴｰ, 73,戸崎圭, 0.2, 74,  -3,  10, 3,  5.7, ⑦⑧
 7,11,Ｈマニワプリンセス, 37,横山典, 0.6, 45,  -8,  -9,10, 31.5, ⑪⑪, 7, 2,Ｃピｰキｰ, 67,戸崎圭, 0.4, 69,   6,  -1, 2,  5.3,⑬⑩⑨, 7, 4,Ａドレッシｰスタイル, 74,木幡初, 1.1, 65,   0,   2, 2,  4.6, ⑦⑦, 7,10,Ａマンボネフュｰ, 79,エスポ, 0.3, 74, -10,  15, 2,  5.0, ⑭⑭
 8,14,Ｃノｰフェイト, 46,武士沢, 0.7, 46,  -6, -13, 4, 11.1, ⑧⑦, 8,17,Ｍアプレイザル, 55,大野拓, 0.5, 70,   3,*  4, 9, 20.6,⑯⑯⑰, 8, 8,Ｍマイネモントル, 58,柴田大, 1.3, 65, -10,* 10,12,129.1, ⑬⑬, 8,14,Ｂアブマｰシュ, 76,横山和, 0.3, 73, -11,* 17,13, 42.8, ⑯⑯
 9,15,Ｋトｰセンヌｰヴォｰ, 36,松岡正, 1.0, 40, -20,* -3,14,117.0, ⑰⑰, 9,15,Ｅユｰカリノカゼ, 64,西田雄, 0.6, 64,* 13, -20,11, 32.0,③③③, 9, 9,Ｃハルズハッピｰ, 73,江田照, 1.4, 62,   0,  -1, 6, 13.1, ⑧⑧, 9,13,Ｃザラストロ, 76,柴田善, 0.5, 73, -14,* 17,10, 27.2, ⑰⑰
10,17,Ｉクリノスイｰトピｰ, 37,江田照, 1.0, 42,  -3, -20,15,137.6, ⑤⑤,10, 8,Ｉゴｰルドクラウス, 59,伴啓太, 0.7, 67,   3,*  3, 4,  7.2,⑱⑰⑮,10, 7,Ｌキｰビスケット, 61,吉田豊, 1.4, 61,  -5,   4,10,101.6, ⑩⑨,10, 7,Ｄボンジュｰルココロ, 75,北村宏, 0.5, 71,  -8,  11, 6, 13.2, ⑬⑬
