14年11月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝2800m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
 9, 1,Ｈルミノｰソ, 47,田辺裕, 1.3, 52,  -3,  -5,10, 35.3,④⑤⑤, 9, 1, ハギノセゾン,,田村太,189.4,,,,11, 41.9,⑪⑩⑩, 9,11,Ｈサマｰハピネス, 64,中井裕, 1.2, 61,*  0,  -2, 5, 18.6, ③⑤, 9, 7,Ｊトｰセンペンタゴン, 54,武士沢, 0.9, 55,   0,  -3, 2,  6.3, ⑪⑪
10, 4,Ｃスカｰレットデビル, 57,丹内祐, 1.5, 52,  -5,  -4, 6, 13.2,⑥⑦⑦,10,12, テイエムマッチョ,,佐久間,195.3,,,,12,170.4,⑭⑬⑬,10, 2,Ｌアイディンビュｰ, 61,平野優, 1.2, 60,  -9,   6,15,235.7, ⑮⑮,10, 4,Ｈショウナンライコウ, 56,田中勝, 1.1, 50,  -6,  -1,11, 29.1, ⑮⑬
11, 6,Ｉモズレッドファｰム, 46,和田竜, 2.2, 49,  -7,  -4, 5,  9.8,⑨⑫⑭,11, 4, メイショウセイウン,,高田潤,195.6,,,, 6, 15.2,⑨⑪⑫,11, 6,Ｏオリエンタルエジル, 56,原田和, 1.2, 59,  -6,   3,14,193.5, ⑫⑪,11,13,Ｍクラウンノキミ, 45,村田一, 1.3, 54,* 15, -23,10, 22.5, ③②
12, 7,Ｆトｰセンユニバｰス, 52,小野寺, 2.9, 43,  -8, -10,13,142.1,⑬⑭⑬,12, 3, シンチノクリチャン,,金子光,195.7,,,,13,201.8,⑬⑭⑭,12, 8,Ｎドナエテルニテ, 57,長岡禎, 1.3, 60,*  1,  -4,10, 48.8, ②②,12, 2,Ｐグラスエトワｰル, 36,松若風, 1.4, 46,  -4,  -6,14, 76.4, ⑭⑭
13,15,Ｍミュｰズデュナミス, 39,原田和, 3.5, 37,* -2, -25,14,148.1,③②④,,,,,,,,,,,,,13, 3,Ｋラッキｰマイラブ, 62,井上敏, 1.4, 57, -11,   5, 8, 34.7, ⑯⑯,13,11,Ｅヴィクトリｰスノｰ, 61,西田雄, 1.9, 51,* 19, -33,13, 43.4, ①①
14,14,Ｌスリｰキｰノｰト, 41,村田一, 4.1, 34,  -6, -23, 9, 35.3,⑧⑩⑫,,,,,,,,,,,,,14,15,Ｍスペクタキュラｰ, 57,木幡初, 1.4, 57,  -6,   0,11, 56.7, ⑪⑬,14,14,Ｎヒマラヤテンカ, 44,岩崎翼, 2.7, 31,  -2, -25,16,148.6, ⑬⑮
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｇスノｰクラフト, 66,伴啓太, 1.8, 55,*  2,  -9, 6, 26.0, ①①,15,10,Ｋハタノヴォラｰレ, 53,バルザ, 3.6,  7, -13, -25,15, 88.7, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｐカシノリｰベ, 45,小野寺, 2.7, 46,  -9,  -8,16,342.4, ⑭⑭,16,16,Ｏハタノガイスト, 37,松岡正, 4.1, 22,* 19, -63,12, 38.7, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
単勝:300円 複勝:03=150円 10=140円 08=570円 枠連:360円,,,,,,,,,,,,"単勝:1,260円 複勝:06=290円 11=230円 10=390円 枠連:1,280円",,,,,,,,,,,,単勝:160円 複勝:05=110円 16=130円 04=200円 枠連:350円,,,,,,,,,,,,"単勝:1,190円 複勝:12=370円 03=340円 05=560円 枠連:2,800円",,,,,,,,,,,
"馬連:640円 ワイド:03-10=350円 03-08=1,100円 08-10=970円",,,,,,,,,,,,"馬連:4,280円 ワイド:06-11=1,360円 06-10=1,330円 10-11=1,460円",,,,,,,,,,,,馬連:380円 ワイド:05-16=190円 04-05=380円 04-16=970円,,,,,,,,,,,,"馬連:6,150円 ワイド:03-12=2,250円 05-12=2,600円 03-05=2,190円",,,,,,,,,,,
"馬単:1,060円 3連複:3,770円 3連単:15,240円",,,,,,,,,,,,"馬単:10,630円 3連複:12,180円 3連単:77,360円",,,,,,,,,,,,"馬単:480円 3連複:1,690円 3連単:3,630円",,,,,,,,,,,,"馬単:11,410円 3連複:30,030円 3連単:142,660円",,,,,,,,,,,
■ 2R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｃクリノアマダブラム, 74,小崎綾,, 72,   3,* 12, 1,  3.2,⑨⑨⑨, 1, 1,Ｇゲンキチハヤブサ, 52,丸山元,, 64,  -3,  -2, 4,  6.9, ④④, 1,10,Ｆレイズアスピリット, 74,丸山元,, 80,   2,* 17, 1,  4.7,⑩⑩⑩, 1, 1,Ａミトラ, 87,バルザ,, 93,   8,* 20, 6,  9.8,③④②
 2, 2,Ａグリュｰネヴォッヘ, 75,松岡正, 0.3, 68,   4,   6, 2,  4.9,⑧⑦⑥, 2, 5,Ｋチャｰミングマオ, 50,木幡初, 0.2, 62, -10,*  4, 8, 20.5, ⑫⑨, 2, 2,Ｇアルティメイタム, 73,バルザ, 0.2, 77,   4,* 12, 2,  5.3,⑨⑨⑥, 2, 9,Ｎフラアンジェリコ, 81,柴山雄, 0.2, 94,   5,* 24,13, 40.3,⑮⑬⑥
 3, 6,Ｊヒラボクレジｰナ, 68,松若風, 0.4, 71,   1,* 10, 7, 11.4,⑩⑪⑪, 3, 3,Ｊエｰスナンバｰ, 51,松若風, 0.3, 59,  -8,  -1, 6,  7.5, ⑧⑦, 3, 4,Ｄマイネルアクロス, 75,丹内祐, 0.4, 75,*  5,   3, 7, 16.2,③③②, 3, 4,Ｈメイショウナルト, 83,田辺裕, 0.4, 88,* 11,  10, 1,  5.2,①①①
 4,13,Ｅディオｰサシチｰ, 72,井上敏, 0.4, 68,   5,   4, 9, 30.3,⑤⑤⑤, 4, 7,Ｅテイエムマンゲツ, 53,和田竜, 0.4, 59,*  1, -11, 5,  7.0, ①①, 4,12,Ｂストｰリｰセラｰ, 76,柴山雄, 0.5, 72,*  5,   2, 3,  5.7,⑤⑤⑤, 4, 5,Ｏフィロパトｰル, 81,津村明, 0.6, 86,   7,  14,12, 30.7,⑥⑧④
 5, 8,Ｆドリｰムティアラ, 70,菱田裕, 0.6, 64,*  8,  -4, 8, 12.9,②②②, 5, 6,Ａシャンパンサｰベル, 57,柴山雄, 0.6, 56,  -3, -10, 1,  6.3, ⑤⑤, 5, 6,Ｉセルリアンディンゴ, 68,和田竜, 0.5, 72,*  6,  -2, 9, 19.6,①①①, 5, 8,Ｆナカヤマナイト, 84,田中勝, 0.6, 91,   4,* 21, 7, 10.5,⑬⑯⑬
 6, 3,Ｇエヴォリュｰション, 69,城戸義, 0.9, 64,   5,   0, 5, 10.4,④④④, 6,14,Ｍマコトカンパネッロ, 47,丹内祐, 0.6, 57,  -7,  -5,10, 27.4, ⑩⑪, 6, 9,Ｍシｰクレットパス, 61,田辺裕, 0.6, 73,   4,   3,12, 24.3,⑧⑥⑦, 6,11,Ｂアロマカフェ, 86,和田竜, 0.8, 87,   7,  14, 5,  8.1,⑪⑩⑦
 6, 1,Ｄラクリモｰサ, 73,柴山雄, 0.9, 65,   3,   4, 3,  6.7,⑦⑧⑧, 7, 4,Ｉミスチフウイッチ, 51,西田雄, 0.8, 53, -20,*  5,12, 32.6, ⑮⑮, 7, 3,Ｅスリｰヴェロｰチェ, 74,岩崎翼, 0.8, 72,   2,   6, 8, 18.1,⑫⑪⑬, 7,14,Ｐリルダヴァル, 80,村田一, 1.1, 84,   5,  13,15, 63.6,⑫⑮⑯
 8,12,Ｈヒムカ, 69,丸山元, 1.1, 65,   0,   6, 6, 10.5,⑬⑬⑫, 8,15,Ｆアンダリュｰサイト, 52,荻野琢, 0.8, 53, -17,*  2,15, 66.2, ⑭⑭, 8, 5,Ｈミッキｰサクセス, 68,菱田裕, 0.9, 72,   2,   7,13, 32.3,⑪⑫⑪, 8, 6,Ｍムｰンリットレイク, 81,丸山元, 1.1, 80,   8,   6, 8, 14.2,⑦⑥⑧
 9,10,Ｋハルシュタット, 64,藤懸貴, 1.3, 63,   4,  -1,13, 99.9,⑥⑥⑦, 9,16,Ｎジョｰハリス, 44,長岡禎, 0.9, 52, -10,  -7,16, 85.4, ⑪⑫, 9, 7,Ａルｰ, 77,丸田恭, 1.2, 66,*  7, -11, 5,  9.1,②②③, 9,16,Ｋサクラアルディｰト, 82,菱田裕, 1.2, 79,   8,   4, 9, 18.4,⑩⑦⑩
10, 4,Ｉチャｰドリｰ, 69,丸田恭, 1.3, 63,  -2,* 10,10, 38.3,⑭⑭⑭,10,13,Ｂクリノスイｰトピｰ, 56,原田和, 1.0, 50,  -6, -12, 9, 24.1, ⑦⑧,10,13,Ｃウインステｰジ, 75,黛弘人, 1.2, 69,   5,  -4, 4,  7.7,⑦⑧⑨,10,10,Ｃマジェスティハｰツ, 86,森一馬, 1.2, 81,   7,   8, 4,  7.4,⑯⑫⑫
11,11,Ｌマスタｰプラチナム, 64,原田和, 1.4, 62,   1,   2,15,272.3,⑪⑩⑩,11, 9,Ｌリベルテラミュｰズ, 50,小崎綾, 1.2, 49,*  2, -21,11, 31.6, ②②,11,11,Ｌサトノフラクタル, 64,松田大, 1.3, 65,*  5, -11, 6,  9.5,④④④,11,13,Ｅアンコイルド, 84,松田大, 1.3, 79,   7,   6,10, 23.5,⑭⑪⑮
12,14,Ｍレイズアセイル, 64,黛弘人, 1.4, 65,   0,   5,14,113.5,⑫⑫⑬,12,12,Ｄイシス, 53,バルザ, 1.4, 45,  -7, -16, 2,  6.6, ⑨⑩,12, 1,Ｊステラストリｰム, 66,津村明, 1.6, 65,   1,  -1,10, 21.1,⑭⑬⑭,12,15,Ｊウインマｰレライ, 83,松岡正, 1.3, 79,   7,   4, 3,  6.9,⑧⑨⑪
13, 9,Ｂブルｰバレット, 75,長岡禎, 2.0, 57,*  8, -15, 4,  7.7,③③③,13,11,Ｈイワヌガハナ, 52,松田大, 1.4, 46,*  0, -23, 7,  8.7, ③③,13,14,Ｋコスモミレディｰ, 65,松岡正, 1.7, 64,   4, -12,11, 24.2,⑥⑦⑧,13,12,Ｉトｰセンジャガｰ, 83,武士沢, 1.4, 81,   5,   7,11, 26.3,⑨⑭⑭
14, 5,Ｏレディｰピンク, 47,武士沢, 2.9, 49,*  9, -24,12, 81.5,①①①,14,10,Ｏフォレスタレガｰロ, 35,松岡正, 1.5, 45, -14, -11,13, 42.4, ⑬⑬,14, 8,Ｎカネトシエタｰナル, 61,伴啓太, 1.9, 63,   1,  -4,14,122.7,⑬⑭⑫,14, 2,Ｌコスモバルバラ, 82,黛弘人, 2.0, 68,*  9, -12,16, 85.2,②②③
,,,,,,,,,,,,15, 8,Ｃハｰティタイトル, 55,田辺裕, 1.7, 41,  -3, -24, 3,  6.8, ⑥⑥,,,,,,,,,,,,,15, 7,Ｄミキノバンジョｰ, 85,太宰啓, 2.2, 66,   8, -12,14, 44.2,⑤⑤⑨
,,,,,,,,,,,,16, 2,Ｐアスカアンジュ, 17,田中勝, 2.7, 28, -23, -18,14, 49.1, ⑯⑯,,,,,,,,,,,,,16, 3,Ｇダイワファルコン, 84,川須栄, 2.5, 64,*  9, -17, 2,  6.6,④③⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,
単勝:320円 複勝:15=140円 02=150円 06=350円 枠連:520円,,,,,,,,,,,,"単勝:690円 複勝:01=270円 05=800円 03=230円 枠連:1,800円",,,,,,,,,,,,"単勝:470円 複勝:10=210円 02=230円 04=380円 枠連:1,220円",,,,,,,,,,,,"単勝:980円 複勝:01=350円 09=740円 04=200円 枠連:3,750円",,,,,,,,,,,
"馬連:990円 ワイド:02-15=400円 06-15=720円 02-06=1,030円",,,,,,,,,,,,"馬連:11,720円 ワイド:01-05=3,310円 01-03=740円 03-05=3,200円",,,,,,,,,,,,"馬連:1,520円 ワイド:02-10=660円 04-10=1,160円 02-04=1,540円",,,,,,,,,,,,"馬連:20,960円 ワイド:01-09=5,740円 01-04=1,270円 04-09=4,530円",,,,,,,,,,,
"馬単:1,650円 3連複:4,380円 3連単:15,710円",,,,,,,,,,,,"馬単:19,210円 3連複:16,760円 3連単:107,210円",,,,,,,,,,,,"馬単:2,490円 3連複:7,240円 3連単:27,240円",,,,,,,,,,,,"馬単:36,620円 3連複:51,600円 3連単:360,750円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,相馬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａオｰシャンドライブ, 77,川須栄,, 76,   5,  13, 1,  2.7,④④④, 1,13,Ｄロｰドグリッタｰ, 52,バルザ,, 53,  -4,  -8, 5,  9.8,④④④, 1,10,Ｃプリュム, 73,小崎綾,, 73,   0,* 10, 2,  5.4, ⑪⑦, 1, 4,Ｆハッシュ, 69,川須栄,, 70,*  2,  -1, 1,  4.0, ①①
 2,13,Ｃイノセンテス, 73,小崎綾, 0.0, 76,   1,* 20, 3,  5.4,⑪⑨⑧, 2, 2,Ｂウインエスパシオ, 57,松岡正, 0.0, 54,  -5,  -5, 2,  3.5,⑤⑥⑥, 2, 9,Ｅディアゴッホ, 70,田辺裕, 0.2, 71,   3,   5, 4,  7.6, ⑥⑥, 2, 9,Ｐグレンデｰル, 56,松田大, 0.2, 68,  -7,   6,16,155.4, ④③
 3, 9,Ｄポルスタｰシャイン, 73,丸山元, 0.2, 75,   4,  14, 4, 10.1,⑦⑦⑦, 3, 1,Ｊオフビｰト, 41,西田雄, 0.1, 55, -12,*  8, 6, 14.1,⑩⑭⑭, 3,16,Ｇシュナップス, 69,丸山元, 0.4, 70,  -7,* 13, 3,  7.3, ⑮⑯, 3, 8,Ｈトップルビｰ, 68,小崎綾, 0.4, 68, -15,  11, 5,  9.6, ⑧⑧
 4,11,Ｅマッチレスヒｰロｰ, 73,柴山雄, 0.3, 71,   6,  10, 2,  4.5,⑧⑥⑤, 4,11,Ｅレディｰムｰン, 51,武士沢, 0.1, 59,  -9,*  5, 7, 16.1,⑫⑩⑧, 4,12,Ｉラフジェントリｰ, 68,津村明, 0.8, 67,   6,  -2, 7, 14.9, ④④, 4,15,Ｂサザンライツ, 70,柴山雄, 0.5, 65, -14,   9, 2,  4.7, ⑦⑦
 5, 2,Ｂバイタルフォルム, 74,西村太, 0.8, 69,*  7,   3, 5, 11.1,①①①, 5, 4,Ｆマイネルヘルック, 50,丹内祐, 0.1, 54,  -5,  -4, 3,  8.3,⑧⑤⑤, 5,14,Ａセイウンチカラ, 78,中谷雄, 0.8, 67,* 11,  -6, 1,  3.0, ①①, 5, 7,Ｃヒシワイルド, 70,村田一, 0.5, 66, -15,  10,12, 38.7, ⑨⑨
 6,12,Ｉナリタムｰンライト, 71,田中博, 0.8, 69,*  6,   4, 9, 25.6,③③②, 6, 7,Ｇアキトオリオン, 50,柴山雄, 0.2, 52,  -8,  -2, 1,  3.2,⑨⑧⑦, 6,11,Ｈギャラクシｰエクス, 68,松若風, 0.8, 67,   2,   1, 6, 14.1, ⑧⑨, 6,14,Ｊボストンサクラ, 65,和田竜, 0.6, 63,  -7,   1, 9, 24.8, ⑤⑤
 7, 8,Ｆパラティｰノ, 73,菱田裕, 1.0, 67,   5,   5,10, 45.5,⑤⑤⑥, 7, 6,Ｎトミケンシェルフ, 23,村田一, 0.3, 52, -10,  -1,14,156.7,⑦⑨⑨, 7, 2,Ｌトウショウハマｰ, 67,村田一, 0.9, 64,  -4,   4,10, 25.3, ⑫⑬, 7, 5,Ｍコスモマイルｰル, 64,丹内祐, 0.7, 62, -11,   4,14, 82.5, ⑥⑥
 8, 1,Ｈアビエイタｰ, 71,バルザ, 1.2, 69,  -2,* 15, 6, 11.4,⑬⑮⑭, 8,14,Ｉタマモエトワｰル, 44,田中博, 0.4, 47,* -1, -19,10, 37.1,①①①, 8,13,Ｎオリオンザプラズマ, 64,田中勝, 1.0, 64,  -3,   4,14, 67.7, ⑭⑩, 8,11,Ｎゴｰルドアロｰ, 59,丸山元, 0.7, 66, -28,* 20,11, 36.5, ⑯⑯
 9, 7,Ｏオメガベントレｰ, 56,津村明, 1.4, 69,  -1,  13,14,190.1,⑮⑭⑬, 9, 5,Ａハｰツジュニア, 70,太宰啓, 0.4, 47,* -1, -18, 4,  9.4,②②②, 9, 8,Ｄドンマネｰ, 73,岩崎翼, 1.0, 65,   0,   1, 9, 18.6, ⑩⑫, 9, 1,Ｅダンツアトラス, 69,高倉稜, 0.7, 63, -18,  10, 6, 11.2, ⑩⑩
10, 4,Ｋマツリダジャパン, 67,黛弘人, 1.5, 69,   1,  10,12, 99.5,⑫⑫⑫,10, 3,Ｌモノクロｰムシチｰ, 35,丸田恭, 0.6, 48, -11,  -2, 9, 22.5,⑪⑪⑪,10, 6,Ｊプレミアムゴｰルド, 67,伴啓太, 1.2, 62,  -8,   6,15, 77.8, ⑯⑮,10, 3,Ｇラパｰジュ, 68,田辺裕, 0.8, 63, -20,  11, 3,  6.2, ⑭⑮
11, 5,Ｇトｰセンミラｰジュ, 72,武士沢, 1.7, 61,*  6,  -4, 8, 18.7,②②③,11,10,Ｈマゼンタ, 47,川須栄, 1.1, 44, -11,  -7,12, 39.7,⑭⑬⑬,11, 1,Ｋミキノグランプリ, 67,和田竜, 1.3, 63,*  7,  -7, 5, 12.7, ②②,11, 6,Ｄアロｰズグリｰム, 69,津村明, 0.9, 60, -16,   6, 7, 15.3, ⑫⑪
12, 6,Ｊショウナンサンタ, 70,松若風, 1.7, 65,   5,   1, 7, 17.7,⑥⑧⑨,12, 8,Ｍムｰンビュｰティ, 34,和田竜, 1.1, 45, -11,  -8,11, 37.5,⑬⑫⑫,12,15,Ｐベストリｰダｰ, 62,菱田裕, 1.5, 60,   3,  -6,11, 37.5, ⑦⑧,12, 2,Ｏユキノマルガリｰタ, 57,丸田恭, 0.9, 60, -20,  10,15, 99.2, ⑬⑫
13,10,Ｎヴァリュｰビジョン, 61,長岡禎, 2.1, 63,   0,   4,15,216.1,⑨⑪⑩,13, 9,Ｋソヴリンマンボ, 38,原田和, 1.6, 36,  -4, -31,13,152.9,③③③,13, 4,Ｆカッサイ, 69,バルザ, 1.6, 59,*  7, -10, 8, 15.3, ③③,13,13,Ｉナンプｰ, 68,バルザ, 0.9, 59,  -4,  -6, 8, 15.5, ③④
14,14,Ｍサマｰラヴ, 62,和田竜, 3.2, 56,   0,  -3,11, 99.1,⑭⑬⑮,14,12,Ｃカノンブルｰ, 53,黛弘人, 1.7, 35,  -5, -29, 8, 16.2,⑥⑦⑩,14, 3,Ｍホワイトポピｰ, 66,柴山雄, 1.7, 58,   5,  -8,13, 66.6, ⑤⑤,14,12,Ｋブルｰヴァルキリｰ, 65,藤懸貴, 1.0, 59, -17,   6,13, 58.1, ⑪⑬
15,15,Ｌウエスタンソｰレ, 63,松岡正, 3.2, 53,   1,  -6,13,164.6,⑩⑩⑪,,,,,,,,,,,,,15, 7,Ｂジェイケイホｰム, 75,丸田恭, 1.7, 56,  -4,  -1,12, 43.4, ⑬⑭,15,10,Ｌグレイスフルデイズ, 64,太宰啓, 1.2, 57, -22,   7,10, 28.3, ⑮⑭
