14年 3月23日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月23日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,韓国馬事会杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｈヒラボクレジｰナ, 53,北村宏,, 61,*  5,  -4, 5, 13.1,①①①, 1,14, エイシンオスマン,,黒岩悠,,,,, 1,  3.0,①①①, 1, 9,Ｃヴァルディヴィア, 74,戸崎圭,, 65,   3,*  6, 1,  3.5,⑪⑨⑦, 1, 5,Ｈインプロヴァイズ, 78,戸崎圭,, 86,  12,  10, 2,  6.7,⑫⑨⑨
 2, 2,Ｃハタノエンジェル, 60,柴田善, 0.3, 60,*  3,  -4, 1,  2.1,③③③, 2, 1, サンライズロイヤル,,植野貴,216.4,,,, 4,  8.1,③③②, 2,10,Ｈマイネルパイレｰツ, 68,柴田大, 0.1, 67,*  6,   0, 9, 34.7,⑨②①, 2, 3,Ｉサトノネプチュｰン, 78,福永祐, 0.1, 85,  15,   4, 8, 11.9,⑨⑤⑤
 3, 4,Ｅワッグルダンス, 57,福永祐, 1.0, 56,   3,  -7, 7, 18.4,⑤⑥⑥, 3,10, エｰシンジｰライン,,西谷誠,216.5,,,, 5, 11.3,②②③, 3,14,Ｂシングンカイロス, 75,武士沢, 0.2, 66,*  6,   0, 5, 13.0,⑤④④, 3, 2,Ｏリヴェレンテ, 72,石橋脩, 0.1, 83,* 17,  -2,12, 36.7,②②②
 4, 5,Ｄシュンドルボン, 57,田辺裕, 1.1, 54,   2,  -9, 3,  6.8,⑦⑦⑤, 4, 7, ショウナンカミング,,エノン,218.3,,,, 6, 18.3,⑤⑤⑤, 4, 4,Ａトウショウプライド, 78,江田照, 0.3, 63,*  6,  -2, 3,  5.0,②③②, 4, 4,Ｇミナレット, 79,津村明, 0.3, 82,* 16,  -2,10, 21.0,④③③
 5, 1,Ｂデザｰトオブムｰン, 63,内田博, 1.2, 56,   2,  -8, 4,  7.1,⑩⑧⑦, 5, 6, サンレイランキング,,難波剛,218.9,,,,13,282.8,④④④, 5, 3,Ｄモンプレジｰル, 74,北村宏, 0.3, 64,   4,*  4, 2,  4.0,⑦⑦⑤, 5,11,Ｂメイショウスザンナ, 80,勝浦正, 0.4, 83,  12,   4, 9, 14.0,⑦⑩⑩
 6,13,Ｌイタリアンフェッテ, 47,黛弘人, 1.6, 54,   0,  -7,11, 56.8,⑬⑫⑬, 6, 5, マッキｰバッハ,,高田潤,219.1,,,, 3,  4.2,⑦⑥⑥, 6, 7,Ｅショウリノウタゲ, 70,三浦皇, 0.8, 60,   4,  -3, 8, 19.1,⑧⑥⑥, 6, 8,Ｐマコトギャラクシｰ, 66,吉田豊, 0.4, 83,   5,* 15,16,111.8,⑮⑮⑯
 7,10,Ａブルザンインディゴ, 65,武士沢, 1.7, 56,  -6,*  3, 2,  6.3,⑯⑭⑭, 7, 8, ビｰビｰラッシュ,,山本康,219.8,,,, 7, 24.7,⑨⑦⑦, 7,11,Ｇホクレアポパイ, 69,柴田善, 1.1, 61,   3,   0,10, 35.4,⑭⑫⑧, 7,13,Ａラロメリア, 83,横山典, 0.5, 78,  12,   2, 6, 11.1,⑧⑧⑧
 8, 8,Ｋヤマタケデュック, 50,丸山元, 1.8, 52,   1, -11,13,226.2,⑧⑩⑩, 8,13, ロｰレルエルヴェル,,草野太,219.9,,,,10, 71.8,⑩⑩⑨, 8, 6,Ｊロバｰストナカヤマ, 64,木幡初, 1.3, 59,   3,  -4, 4,  5.5,④⑩⑨, 8, 7,Ｍカフェリュウジン, 75,柴田大, 0.6, 81,   3,* 15, 5, 11.0,⑯⑯⑮
 9, 7,Ｍデアフェイム, 45,柴田未, 1.9, 52,  -1,  -8,14,383.8,⑪⑬⑪, 9, 9, リリｰスバｰジョン,,横山義,220.4,,,,12,186.4,⑪⑧⑧, 9, 2,Ｆトキノユウ, 69,西田雄, 1.3, 60,   1,   0,14,282.4,⑩⑬⑬, 9,12,Ｄハｰコット, 80,三浦皇, 0.7, 78,  13,  -3, 7, 11.3,⑤⑦⑦
