14年11月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ2100m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 3歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 3,Ｊオランジュバトｰ, 46,石橋脩, 1.7, 49,  -1,  -9, 9, 44.8, ⑧⑧, 9, 6,Ｈノｰブルクリスタル, 52,吉田豊, 0.5, 55, -10,  -4, 9, 26.3, ⑫⑬, 9, 4,Ａヘイロｰフォンテン, 79,柴田善, 2.2, 65,*  9, -10, 4,  7.9,①①①, 9,18,Ｃトｰセンアルニカ, 83,ブドｰ, 1.0, 80,  21, -13, 5,  8.9, ⑦⑦
10, 8,Ｆスクリｰンショット, 52,三浦皇, 1.8, 50,*  1, -13, 6, 32.0, ⑦⑥,10,11,Ｎリリｰグランツ, 44,石川裕, 0.7, 51,  -9,  -9,10, 32.2, ⑪⑫,10,10,Ｃテスティコ, 74,石橋脩, 2.3, 65,*  8,  -8, 5,  9.8,⑦⑥⑤,10, 8,Ｒウキヨノカゼ, 64,田辺裕, 1.0, 79,  17,  -7, 6, 18.1, ⑩⑪
11, 4,Ｈポントス, 47,大庭和, 2.2, 50,  -5,  -8,16,232.2, ⑭⑭,11, 8,Ｌプロセルピナ, 45,小野寺, 0.7, 52, -14,  -2,18,524.1, ⑮⑮,11, 5,Ｐタｰフデザイナｰ, 60,石川裕, 2.4, 64,   4,   1,13,101.8,⑮⑮⑮,11,14,Ｈフレイムコｰド, 77,戸崎圭, 1.0, 79,  21, -13, 8, 26.3, ⑥⑥
12,13,Ｉトｰセンギガ, 46,吉田豊, 2.3, 44,  -3, -12,14,163.5, ⑫⑫,12,13,Ｏカシノトラダマシイ, 42,木幡初, 1.0, 49,  -8, -14,17,363.4, ⑨⑧,12, 9,Ｇニュｰハウン, 71,戸崎圭, 2.6, 64,   8,  -8, 7, 17.3,⑨⑧⑧,12, 5,Ｑペイシャフェリス, 65,柴山雄, 1.5, 73,* 25, -28, 9, 26.9, ②②
13,12,Ｂディアドナテロ, 59,ブドｰ, 2.3, 45,   0, -16, 7, 35.3, ⑤⑦,13,14,Ｐセイウンアワｰド, 38,柴田善, 1.0, 47,  -5, -18,12,100.6, ⑥⑥,13, 7,Ｎリネンタキシｰド, 66,武士沢, 3.0, 60,   4,  -4,16,248.6,⑯⑯⑯,13,13,Ｐロｰズノｰブル, 68,北村宏, 1.6, 74,* 23, -24,12, 45.5, ③③
14, 5,Ｐヌングロｰス, 23,大野拓, 3.3, 38,  -3, -21,13,116.5, ⑨⑪,14,17,Ｄランデックヒルズ, 55,江田照, 1.0, 48,  -6, -16, 7, 21.6, ⑧⑨,14, 2,Ｊデルマカマイタチ, 68,大野拓, 3.7, 58,   6, -14,15,190.5,⑭⑭⑬,14,16,Ｎショウナンバｰキン, 74,吉田豊, 1.6, 75,  20, -19,15,131.0, ⑨⑩
15,14,Ｏコスモウオモ, 30,柴田大, 3.6, 37,  -2, -26,12, 97.4, ⑪⑩,15, 7,Ｋデトロイトカフェ, 46,内田博, 1.1, 47, -10, -13, 8, 25.8, ⑬⑪,15,14,Ｌベストヴィジョン, 67,三浦皇, 4.1, 55,   6, -17,11, 65.2,⑪⑬⑭,15, 1,Ｉアラフネ, 77,松岡正, 1.8, 72,  20, -23,13, 69.0, ⑧⑧
16,10,Ｌランドザスタｰズ, 42,田中勝, 5.7, 23,*  1, -49,15,183.1, ②②,16,16,Ｊカンヌ, 49,柴田大, 1.1, 47,* -2, -22,13,128.0, ③③,16,16,Ｈキネオフライト, 69,内田博, 4.6, 52,*  8, -29, 9, 27.3,②②③,16, 2,Ｌアムｰルポエジｰ, 75,三浦皇, 2.1, 67,  21, -30,17,140.5, ⑤⑤
,,,,,,,,,,,,17,15,Ｉプロヴィジョン, 49,松岡正, 1.4, 43,* -2, -27,15,221.8, ②②,,,,,,,,,,,,,17,17,Ｊミヤコマンハッタン, 76,古川吉, 2.2, 65,* 24, -35,14,126.0, ④④
,,,,,,,,,,,,18, 3,Ｒスクリｰンヒロイン, 32,古川吉, 3.3, 22, -17, -33,16,257.8, ⑰⑱,,,,,,,,,,,,,18, 3,Ｏショウナンマハ, 71,柴田善, 5.7, 36,* 25, -90,18,267.0, ①①
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,130円 複勝:16=610円 01=410円 11=1,440円 枠連:2,860円",,,,,,,,,,,,"単勝:17,170円 複勝:09=2,570円 02=140円 01=190円 枠連:500円",,,,,,,,,,,,"単勝:340円 複勝:03=200円 06=300円 12=2,720円 枠連:1,830円",,,,,,,,,,,,"単勝:460円 複勝:15=190円 12=960円 04=220円 枠連:1,430円",,,,,,,,,,,
"馬連:6,390円 ワイド:01-16=1,520円 11-16=5,910円 01-11=2,140円",,,,,,,,,,,,"馬連:24,070円 ワイド:02-09=7,690円 01-09=9,110円 01-02=360円",,,,,,,,,,,,"馬連:3,110円 ワイド:03-06=1,220円 03-12=8,900円 06-12=22,890円",,,,,,,,,,,,"馬連:8,600円 ワイド:12-15=2,910円 04-15=640円 04-12=3,360円",,,,,,,,,,,
"馬単:12,400円 3連複:43,740円 3連単:242,800円",,,,,,,,,,,,"馬単:69,140円 3連複:32,980円 3連単:474,000円",,,,,,,,,,,,"馬単:4,330円 3連複:130,130円 3連単:396,780円",,,,,,,,,,,,"馬単:14,020円 3連複:17,370円 3連単:101,710円",,,,,,,,,,,
■ 2R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  ダ1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,東京中日ｽﾎﾟｰﾂ杯武蔵野ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｇノｰスストｰム, 52,蛯名正,, 65,  -7,* 15, 5, 14.0,⑪⑨⑩, 1, 4, アジアンテｰスト,---,ムｰア,, 65,  -2,*  5, 1,  1.8, ③④, 1, 4,Ｂニシノテキｰラ, 78,田辺裕,, 82,   1,  10, 5,  6.7,③③④, 1,11,Ｉワイドバッハ, 89,武豊  ,, 94,  13,* 18, 7,  9.7, ⑮⑯
 2, 1,Ｄヴェラヴァルスタｰ, 57,北村宏, 0.1, 63,  -5,* 12, 3, 10.2,⑧⑩⑧, 2, 3, ショウナンサアｰダ,---,北村宏, 0.5, 61,*  0,  -2, 5, 13.4, ②②, 2, 1,Ｈシュピッツェ, 71,戸崎圭, 0.0, 80,   2,   7, 8, 18.7,②②②, 2, 1,Ｂエアハリファ, 93,三浦皇, 0.1, 92,* 19,   7, 1,  3.6, ④③
 3, 6,Ｃアンタラジｰ, 57,戸崎圭, 0.4, 60,  -8,* 15, 1,  1.4,⑮⑭⑭, 3, 6, スレッジハンマｰ,---,田辺裕, 1.0, 57,  -2,  -4, 4, 10.6, ④③, 3, 7,Ｋアンレｰル, 66,北村宏, 0.0, 87,  -2,* 18, 3,  5.4,⑦⑧⑨, 3, 3,Ｇグレｰプブランデｰ, 90,北村宏, 0.6, 87,  18,   3,11, 43.9, ⑤④
 4, 7,Ａナリノパシオン, 59,田辺裕, 0.5, 56,* -3,   0, 4, 12.7,③③②, 4,12, ダイメイエンド,---,内田博, 1.5, 53,  -4,  -7, 2,  4.8, ⑤⑤, 4, 3,Ａレイヌドネｰジュ, 80,横山典, 0.2, 79,   1,   9, 4,  6.3,④④③, 4,13,Ａダノンカモン, 95,ブドｰ, 0.7, 87,  17,   3,12, 62.4, ⑦⑥
 5, 3,Ｂシップｰコウライ, 58,武豊  , 0.6, 55,  -4,   2, 2,  5.6,⑥⑥⑥, 5, 7, パルミエ,---,石橋脩, 1.8, 51,  -6,  -6, 9, 64.7, ⑦⑦, 5, 5,Ｊヤヤラｰラ, 68,石橋脩, 0.3, 72,* 11, -14, 7, 15.9,①①①, 5,12,Ｋフィｰルザスマｰト, 87,田中勝, 0.8, 87,  14,*  9, 4,  7.7, ⑯⑮
 6,10,Ｌボンヌジュルネ, 45,石川裕, 0.6, 56,  -5,   3,13,330.8,⑤⑦⑦, 6, 1, キョウエイプライド,---,田中勝, 2.1, 48,*  0, -17, 6, 19.2, ①①, 6, 6,Ｆリングネブラ, 75,ブドｰ, 0.5, 78,   0,   7, 6, 11.1,⑤⑤⑤, 6, 4,Ｍレッドアルヴィス, 86,蛯名正, 0.9, 85,* 20,  -2, 2,  6.0, ②②
 7,13,Ｆクインズマルシアノ, 53,柴山雄, 0.8, 55,  -8,   8, 8, 41.5,⑫⑬⑬, 7, 8, デュｰテリウム,---,松岡正, 2.3, 47,  -6, -11, 8, 64.3, ⑧⑧, 7,11,Ｅフェニｰチェ, 75,松田大, 0.5, 79,  -2,  10,10, 53.0,⑪⑨⑩, 7, 2,Ｎカチュｰシャ, 84,田辺裕, 0.9, 84,* 20,  -3,13, 66.6, ①①
 8, 9,Ｈオｰマイホｰス, 52,ブドｰ, 1.2, 48,* -3, -10, 6, 22.5,④④④, 8,10, オｰサムレディ,---,吉田豊, 3.2, 41,  -3, -21,10, 83.3, ⑥⑥, 8, 9,Ｄインナｰアｰジ, 77,ムｰア, 0.5, 78,   0,   8, 2,  4.0,⑧⑦⑥, 8, 5,Ｊキョウワダッフィｰ, 89,四位洋, 1.0, 89,  17,   2, 3,  6.7, ⑨⑧
 9,15,Ｅクラウンジｰニアス, 57,内田博, 1.2, 49,  -4,  -9, 7, 30.3,⑦⑤⑤, 9, 5, ユニコｰンスタｰ,---,柴山雄, 3.5, 40, -25,*  4, 7, 38.9, ⑫⑬, 9, 8,Ｃキュリオスティｰ, 77,四位洋, 0.6, 79,  -3,  12, 1,  4.0,⑩⑪⑪, 9, 8,Ｆトウショウフリｰク, 91,柴田大, 1.5, 82,* 19,  -5,10, 34.7, ③⑤
10, 4,Ｊトゥｰハｰツシチｰ, 48,大野拓, 1.5, 47,  -7,  -6,10,125.8,⑨⑪⑪,10,13, フロリアｰド,---,蛯名正, 3.6, 38, -17,  -7, 3,  5.3, ⑨⑩,10, 2,Ｉヴァンデミエｰル, 71,松岡正, 0.7, 77,  -2,   6,11, 87.4,⑥⑥⑦,10,10,Ｄゴｰルスキｰ, 92,ムｰア, 1.5, 81,  15,   1, 6,  9.5, ⑬⑬
11, 2,Ｉタカラオウヒ, 48,江田照, 2.0, 43,  -8,  -9, 9, 49.1,⑬⑫⑫,11, 2, メロディハｰト,---,柴田善, 4.2, 33, -17, -13,11,130.0, ⑩⑨,11,10,Ｇサイレントクロップ, 71,石川裕, 1.7, 61,  -2,  -9, 9, 33.2,⑨⑩⑧,11, 7,Ｌグランプリブラッド, 87,松田大, 1.8, 80,  16,  -2,14,152.9, ⑫⑩
12,12,Ｍウインベルノアｰル, 34,石橋脩, 2.1, 41,  -5, -18,11,211.7,⑩⑧⑨,12, 9, ケンブリッジタイガ,---,江田照, 4.6, 31, -24,  -8,13,159.0, ⑬⑫,,,,,,,,,,,,,12,16,Ｅロイヤルクレスト, 92,古川吉, 1.9, 79,  16,  -4, 8, 11.2, ⑧⑫
13,14,Ｋクレアｰフォンテン, 46,木幡初, 2.3, 42,  -9, -10,15,530.5,⑭⑮⑮,13,11, シゲルカグラ,---,石川裕, 4.9, 29, -24, -10,12,153.6, ⑪⑪,,,,,,,,,,,,,13, 9,Ｏメイショウカンパク, 67,大野拓, 2.0, 78,  14,  -2,16,305.9, ⑭⑭
14,11,Ｏコスモツバサ, -4,柴田大, 2.5, 37,* -2, -30,12,298.8,②②③,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｃアドマイヤロイヤル, 93,内田博, 2.1, 76,  15,  -5, 9, 27.3, ⑩⑪
15, 8,Ｎグッドシェパｰド, 34,吉田豊, 3.7, 30,* -1, -52,14,490.2,①①①,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｈタｰルタン, 90,戸崎圭, 2.2, 75,  17, -10, 5,  9.3, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｐレインボｰペガサス, 61,松岡正, 3.1, 69,  15, -14,15,255.4, ⑪⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,400円 複勝:05=250円 01=210円 06=110円 枠連:5,280円",,,,,,,,,,,,単勝:180円 複勝:04=110円 03=260円 06=210円 枠連:870円,,,,,,,,,,,,"単勝:670円 複勝:04=210円 01=320円 07=220円 枠連:4,640円",,,,,,,,,,,,"単勝:970円 複勝:11=300円 01=170円 03=1,020円 枠連:740円",,,,,,,,,,,
"馬連:5,600円 ワイド:01-05=1,280円 05-06=410円 01-06=300円",,,,,,,,,,,,"馬連:930円 ワイド:03-04=410円 04-06=370円 03-06=1,070円",,,,,,,,,,,,"馬連:4,510円 ワイド:01-04=1,330円 04-07=850円 01-07=2,280円",,,,,,,,,,,,"馬連:1,950円 ワイド:01-11=860円 03-11=7,510円 01-03=3,190円",,,,,,,,,,,
"馬単:15,490円 3連複:1,900円 3連単:36,710円",,,,,,,,,,,,"馬単:1,200円 3連複:2,110円 3連単:6,360円",,,,,,,,,,,,"馬単:7,590円 3連複:8,330円 3連単:56,060円",,,,,,,,,,,,"馬単:4,890円 3連複:32,590円 3連単:167,440円",,,,,,,,,,,
■ 3R  ダ1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  ダ1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,ｵｷｻﾞﾘｽ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂオホｰツク, 66,ムｰア,, 63,*  1,* -1, 1,  1.1, ②②, 1,11, エイムハイ,---,戸崎圭,, 57, -27,* 13, 1,  2.6, ⑤⑥, 1,15,Ｂブルドッグボス, 73,ムｰア,, 75,   9,*  1, 1,  2.9, ⑤⑤, 1, 3,Ａロノ, 77,ブドｰ,, 83,  -5,* 15, 1,  3.0, ⑥⑤
 2,12,Ｅトｰセンアスリｰト, 55,吉田豊, 1.1, 55,  -4,* -2, 4, 22.8, ⑩⑩, 2,10, ノワｰルギャルソン,---,ブドｰ, 0.0, 56, -25,   9,12, 81.1, ③③, 2, 9,Ｄノブワイルド, 66,田中勝, 0.2, 75,* 11,  -3, 6, 18.8, ①①, 2, 2,Ｃダイワジャスト, 75,柴田善, 0.2, 77,*  1,   4, 3,  4.5, ①①
 3, 9,Ｊコンドルヒデオ, 44,ブドｰ, 1.1, 55,*  0, -10, 6, 99.0, ③④, 3, 6, ボルゲｰゼ,---,北村宏, 0.1, 57, -28,* 13, 2,  3.8, ⑥⑤, 3, 5,Ｈダイワインパルス, 64,北村宏, 0.4, 73,* 11,  -3, 5, 16.9, ③③, 3, 6,Ｆシｰギリヤガｰル, 69,柴田大, 0.4, 75,*  0,   3, 5, 15.6, ②②
 4,11,Ｄトｰセンリバティ, 55,田辺裕, 1.2, 55,  -4,* -3, 5, 38.5, ⑬⑪, 4, 2, ブルｰルｰク,---,蛯名正, 0.3, 50,*-23,   1, 4,  7.0, ②②, 4, 2,Ｊトｰセンミッション, 62,横山典, 0.6, 69,   8,  -2, 9, 36.2, ⑦⑦, 4, 4,Ｈマリｰズケイ, 65,石川裕, 0.4, 77,  -7,  11, 9, 62.0, ⑤⑥
 5,14,Ｋシゲルナマハゲ, 44,柴山雄, 2.1, 48,  -9,* -2,12,341.5, ⑮⑮, 5, 9, ブレイクエｰス,---,三浦皇, 0.6, 50, -30,   9, 3,  4.1, ⑨⑨, 5,12,Ｆメジャｰフォルム, 65,江田照, 0.6, 72,* 12,  -6, 4, 13.2, ②②, 5, 8,Ｇポップジェムズ, 67,柴山雄, 0.4, 76,  -3,   6, 7, 27.9, ④④
 6, 4,Ｃスラリｰアイス, 57,武士沢, 2.3, 45,*  1, -22, 3, 19.0, ①①, 6, 7, トップインパクト,---,内田博, 0.6, 54, -32,* 14, 6, 20.5, ⑩⑩, 6, 3,Ｇスマｰトアヴァロン, 65,ブドｰ, 0.9, 67,   6,  -1, 8, 34.0, ⑫⑩, 6,10,Ｂカシノピカチュウ, 76,蛯名正, 0.5, 77,  -6,  11, 4,  5.6, ⑧⑦
 7, 3,Ｆビレッジトプテム, 47,柴田大, 2.5, 47,  -1, -18, 9,160.7, ⑥⑤, 7, 1, ニシノインシュアラ,---,柴田善, 0.7, 43,*-23,  -6,10, 50.6, ①①, 7,10,Ｅアルタイル, 66,松岡正, 1.0, 65,   3,*  1,11, 38.5, ⑬⑭, 7,11,Ｄエイシンキサナドゥ, 73,ムｰア, 0.5, 77,  -9,* 14, 2,  3.2, ⑨⑨
 8,13,Ａコスモサビク, 70,石橋脩, 2.5, 45,  -2, -17, 2, 16.7, ⑧⑧, 8, 4, ジカンリョコウ,---,田辺裕, 1.5, 38, -29,  -4, 7, 29.9, ⑧⑧, 8,11,Ｋコスモシュアｰ, 60,木幡初, 1.4, 64,   3,  -2,13, 60.4, ⑮⑬, 8, 1,Ｊファンアットコｰト, 55,松岡正, 0.8, 71,  -3,   0,10,166.1, ③③
 9, 8,Ｎオｰプンマｰケット, 32,石川裕, 2.6, 45,  -5, -13,15,440.8, ⑪⑫, 9,12, ノｰブルマｰキュリ,---,松岡正, 1.8, 32, -25, -16, 8, 41.0, ④④, 9, 4,Ｃフィドゥｰシア, 69,武豊  , 1.5, 63,   7,  -8, 2,  3.5, ⑨⑧, 9, 7,Ｉトｰセンシルエット, 63,吉田豊, 1.0, 73, -10,  10, 8, 38.7, ⑪⑪
10, 2,Ｏアポロポピｰ, 22,大野拓, 2.7, 45,  -6, -13,13,355.0, ⑫⑬,10,13, マスタｰプラマｰ,---,柴田大, 2.2, 27, -28, -17, 9, 48.5, ⑦⑦,10, 1,Ｎヨイチナデシコ, 55,柴田善, 1.6, 61,   8, -11,12, 57.3, ⑥⑥,10, 5,Ｋデサフィナｰド, 53,梶晃啓, 1.3, 67, -10,   5,11,246.1, ⑩⑩
11, 1,Ｈカシノエキスプレス, 45,大庭和, 2.7, 49,  -7, -10, 7,108.2, ⑭⑭,11, 5, ペイシャンスパイ,---,柴山雄, 2.2, 31, -37,  -3,13,170.0, ⑫⑪,11,16,Ａキョウエイインドラ, 83,田辺裕, 1.8, 60,   6, -10, 3,  4.0, ⑩⑪,11, 9,Ｅマデュｰロ, 72,北村宏, 1.3, 66,  -6,   0, 6, 15.8, ⑦⑧
12, 6,Ｇサンギルロイ, 46,松岡正, 3.2, 40,*  0, -27, 8,140.2, ④③,12, 8, ロｰレルウラノス,---,江田照, 6.1,-21, -44, -49, 5, 17.0, ⑬⑬,12, 7,Ｉナムラオウテ, 63,古川吉, 2.0, 59,   6, -12,14,107.4, ⑪⑨,,,,,,,,,,,,
13,15,Ｉカシノリクノオウ, 44,松田大, 3.6, 38,  -3, -25,14,363.4, ⑨⑨,13, 3, キツネノヨメイリ,---,大野拓, 6.9,-34, -36, -72,11, 70.8, ⑪⑫,13, 6,Ｏディアタイガ, 53,柴山雄, 2.9, 52,  10, -24,16,256.5, ④④,,,,,,,,,,,,
14,10,Ｍキノル, 39,内田博, 5.9, 24,  -1, -48,11,216.0, ⑤⑥,,,,,,,,,,,,,14, 8,Ｐマコトダッソｰ, 49,柴田大, 3.0, 51,   3, -16, 7, 32.1, ⑭⑫,,,,,,,,,,,,
