14年 8月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,響灘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂダンツメガヒット, 58,北村友,, 59,   1,  -7, 3,  5.1, ⑤⑤, 1, 8,Ｇマルクナッテ, 55,義英真,, 68,*  7,* -6, 7, 15.0,⑧⑦④, 1, 1,Ａシンワウォッカ, 75,松若風,, 73,*  8,*  2, 1,  2.6,③②②, 1, 9,Ｅベルサリエｰレ, 79,松山弘,, 78,*  9,* 11, 3,  4.8,①①①
 1, 4,Ａタマモパステル, 63,幸英明,, 60,   2,  -7, 2,  3.3, ④④, 2, 5,Ｃシホウ, 64,浜中俊, 0.0, 67,   5,* -4, 1,  2.6,⑥⑨⑦, 2, 4,Ｃザマンダ, 71,藤岡佑, 0.0, 72,*  9,   1, 3,  5.0,①①①, 2,11,Ｂキクノソル, 84,和田竜, 0.0, 77,*  9,* 11, 1,  2.9,②②②
 3, 7,Ｃハクサンフレンチ, 57,浜中俊, 0.3, 56,*  5, -14, 1,  2.9, ②②, 3,10,Ａライトニングロアｰ, 66,北村友, 0.2, 65,*  8, -15, 3,  7.2,⑭①①, 3, 8,Ｈパンズラビリンス, 67,岩崎翼, 0.6, 69,   7,   1, 8, 25.7,⑩⑦③, 3, 3,Ｈメイショウソラｰレ, 77,川田将, 0.1, 78,   8,* 13, 4,  7.6,⑤④④
 4,10,Ｆオルフィｰク, 48,岩崎翼, 0.4, 55,*  6, -17, 6, 14.6, ①①, 4,14,Ｂマイネボニｰタ, 64,松山弘, 0.8, 61,*  7, -19, 2,  4.5,⑤④③, 4,12,Ｉテラノココロ, 65,川須栄, 0.6, 73,   8,   0,12, 78.4,⑧⑥⑧, 4,15,Ａフリｰクエンシｰ, 84,太宰啓, 0.3, 76,*  8,   9, 2,  4.4,③③③
 5, 2,Ｊハヤイガナ, 37,松山弘, 0.5, 50, -11,* -1, 7, 17.1, ⑪⑩, 5,11,Ｅセフィｰロ, 58,酒井学, 0.9, 59,   4, -12, 4,  8.6,⑬⑮⑬, 5, 6,Ｅレッドフォｰチュン, 68,小牧太, 0.7, 71,   5,*  3, 7, 17.6,⑬⑪⑤, 5,10,Ｇリバｰタイキ, 78,藤岡佑, 0.7, 72,   7,   8, 8, 25.6,⑥⑤⑤
 6, 9,Ｇゲンキチハヤブサ, 45,酒井学, 0.5, 53,   3, -15, 4,  8.2, ③③, 6, 2,Ｋエイシンロビン, 50,小牧太, 0.9, 59,   4, -12, 8, 15.1,⑨⑭⑩, 6, 7,Ｂロゼラニ, 74,浜中俊, 1.1, 68,   7,  -4, 2,  4.9,⑪⑩⑪, 6, 4,Ｃタガノプリンス, 81,岩崎翼, 0.7, 73,   6,* 11, 6, 17.5,⑪⑩⑨
 7, 5,Ｄメイショウオオラカ, 49,義英真, 0.7, 47,  -9,  -6, 9, 45.3, ⑩⑨, 7, 4,Ｈアロハフライデｰ, 53,高倉稜, 1.5, 55,   1, -15,17,204.3,⑰⑯⑮, 7, 2,Ｊテイエムゴｰジャス, 63,国分恭, 1.7, 61,   4,  -5, 9, 28.5,⑫⑬⑬, 7, 8,Ｉサナシオン, 77,浜中俊, 0.9, 73,   7,   8, 5, 12.5,⑨⑦⑥
 8,11,Ｅバニスタｰ, 48,太宰啓, 0.8, 46,  -1, -16, 8, 29.7, ⑦⑦, 8,12,Ｉドゥベルテックス, 52,岡田祥, 1.5, 53,   4, -24,12, 63.0,⑪⑩⑪, 8,11,Ｄコウエイテンペスタ, 70,義英真, 1.9, 60,   6, -11, 4,  9.0,⑦⑨⑩, 8,16,Ｄスズカウラノス, 80,幸英明, 1.2, 72,   4,  10, 7, 19.5,⑬⑭⑫
 9, 6,Ｋウインドファｰスト, 15,小牧太, 1.3, 40,  -2, -21,10,105.6, ⑧⑧, 9, 6,Ｄダイナソア, 63,松若風, 1.7, 51,*  6, -31, 6, 14.2,④⑥⑥, 9, 5,Ｆラヴィｰネ, 68,北村友, 2.0, 59,   8, -12, 5, 11.0,⑤⑧⑨, 9, 6,Ｆケルヴィンサイド, 78,高倉稜, 1.3, 70,   5,   7, 9, 32.1,⑧⑫⑬
10, 3,Ｉイイネｰ, 39,松若風, 1.5, 38,  -1, -25, 5,  9.8, ⑥⑥,10, 3,Ｍスリｰケｰザル, 48,国分恭, 2.0, 49,   1, -22,15, 91.6,⑮⑰⑯,10, 3,Ｌウォｰタｰフレアｰ, 62,武幸四, 2.1, 61,   4,  -8,10, 46.5,⑨⑫⑫,10, 7,Ｌポメグラネイト, 71,川須栄, 1.5, 70,   2,  10,10, 34.1,⑯⑯⑮
11, 1,Ｈシゲルアワオドリ, 41,藤懸貴, 2.2, 30, -10, -25,11,153.6, ⑨⑪,11,16,Ｐウォｰヘッド, 46,和田竜, 2.0, 50,*  7, -35, 9, 47.7,⑦⑧⑨,11, 9,Ｋヒノデポベｰダ, 62,酒井学, 2.7, 54,*  9, -21,13,216.8,②③④,11, 5,Ｊジャマイカジョｰ, 74,国分恭, 1.5, 67,   6,   4,12, 74.6,⑫⑪⑩
,,,,,,,,,,,,12,15,Ｏハイランドリュウセ, 46,川島信, 2.0, 49,*  8, -39,16,167.2,③②②,12,10,Ｍマナオラナ, 60,松山弘, 3.3, 52,   8, -24, 6, 11.8,④④⑥,12, 2,Ｏワキノネクサス, 69,国分優, 1.8, 66,   2,   8,14, 82.0,⑮⑮⑭
,,,,,,,,,,,,13,13,Ｑブレイズゴｰルド, 40,岩崎翼, 2.2, 46,   3, -34,11, 58.0,⑫⑪⑫,13,13,Ｇアトランティｰド, 67,和田竜, 3.4, 50,   8, -25,11, 49.6,⑥⑤⑦,13, 1,Ｎゴｰルデンジャガｰ, 70,北村友, 2.4, 60,   7,  -5,15,105.9,④⑧⑧
,,,,,,,,,,,,14, 1,Ｌスリｰアルペン, 49,柴田未, 2.5, 44,*  6, -42,10, 51.9,②⑤⑧,,,,,,,,,,,,,14,14,Ｋハギノコメント, 74,小牧太, 2.5, 62,   7,  -5,11, 67.1,⑩⑨⑪
,,,,,,,,,,,,15, 7,Ｎメイケイハリケｰン, 47,中井裕, 2.5, 46,*  6, -43,14, 90.9,①③⑤,,,,,,,,,,,,,15,13,Ｐメイショウコルノ, 68,武幸四, 3.0, 58,   7, -12,13, 80.9,⑦⑥⑦
,,,,,,,,,,,,16,17,Ｆトラヴィス, 56,藤懸貴, 2.6, 44,   3, -39, 5, 14.2,⑩⑫⑭,,,,,,,,,,,,,16,12,Ｍリズミックビｰト, 71,中井裕, 4.4, 49,   5, -19,16,267.9,⑭⑬⑯
,,,,,,,,,,,,16, 9,Ｊカミワザ, 52,太宰啓, 2.6, 42,   3, -38,13, 70.7,⑯⑬⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-7),,,,,,,,,,,
単勝:180円 複勝:04=140円 08=140円 07=120円 枠連:510円,,,,,,,,,,,,"単勝:1,500円 複勝:08=320円 05=150円 10=230円 枠連:1,660円",,,,,,,,,,,,単勝:260円 複勝:01=140円 04=190円 08=580円 枠連:600円,,,,,,,,,,,,単勝:480円 複勝:09=180円 11=120円 03=180円 枠連:770円,,,,,,,,,,,
馬連:760円 ワイド:04-08=270円 04-07=280円 07-08=230円,,,,,,,,,,,,"馬連:2,050円 ワイド:05-08=770円 08-10=1,160円 05-10=480円",,,,,,,,,,,,"馬連:880円 ワイド:01-04=360円 01-08=1,190円 04-08=2,340円",,,,,,,,,,,,馬連:840円 ワイド:09-11=320円 03-09=700円 03-11=430円,,,,,,,,,,,
