14年 5月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,葵ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄレッドメイヴ, 61,藤岡康,, 64,*  0,*  9, 1,  1.7,②②②, 1,12,Ｃエリタｰジュゲラン, 58,秋山真,, 61,  -3,*  3, 3,  9.4,⑨⑩⑨, 1,11,Ｂメイショウビリｰヴ, 73,松山弘,, 71,*  8,  -4, 5,  7.7,⑥②②, 1, 3,Ｊリアルヴィｰナス, 65,藤岡康,, 80,   6,*  5, 9, 17.8, ⑦⑦
 2, 5,Ａナムラキッス, 72,古川吉, 0.6, 60,* -1,   5, 2,  3.9,④③③, 2,14,Ａマイネルプレッジ, 63,和田竜, 0.2, 60,  -2,  -4, 1,  1.4,⑩⑧⑥, 2,12,Ｅコウユｰアンドレ, 71,国分恭, 0.0, 69,   6,  -1, 6,  8.3,④⑥⑥, 2, 8,Ｄシゲルカガ, 71,幸英明, 0.2, 81,* 14,  -6, 5,  9.9, ①①
 3, 7,Ｂアイディアバイオ, 67,国分優, 0.8, 57,* -1,   4, 6, 16.7,⑤⑤④, 3, 2,Ｄウィステリアメジロ, 57,松山弘, 0.2, 60,  -4,*  1, 2,  8.1,⑧⑨⑩, 3,10,Ｊウインマルゲリｰタ, 68,幸英明, 0.2, 73,   4,*  4, 3,  5.2,⑩⑩⑩, 3, 7,Ｆエルカミｰノレアル, 71,藤岡佑, 0.5, 71,   2,*  2,10, 25.3, ⑨⑨
 4,11,Ｃウインクルミラクル, 61,池添謙, 1.5, 52,  -2,   0, 3, 10.3,⑧⑥⑥, 4, 3,Ｅトウケイアロｰ, 56,池添謙, 0.2, 56,*  0, -13, 8, 38.5,②②②, 4, 8,Ｆハワイアンソルト, 71,藤岡康, 0.4, 67,   5,  -4, 2,  4.5,⑤④④, 4, 2,Ａラインスピリット, 74,古川吉, 0.7, 75,* 12, -10, 1,  3.1, ②②
 5, 9,Ｉスズカシャｰマン, 51,花田大, 1.5, 56,  -6,*  8, 7, 33.6,⑪⑪⑫, 5, 9,Ｈマルカブレイク, 50,森一馬, 0.4, 57,  -6,*  3, 7, 37.3,⑫⑫⑫, 5, 5,Ｃオｰバｰヘッド, 72,太宰啓, 0.5, 69,   2,*  3, 8, 21.8,⑪⑪⑪, 5, 1,Ｅエイシンオルドス, 71,和田竜, 0.7, 70,   6,  -5, 6, 11.5, ⑥④
 6, 1,Ｋルアノヴァ, 44,和田竜, 1.8, 57,  -5,   6, 9, 66.6,⑫⑫⑪, 6, 7,Ｆスヴァラッシｰ, 56,藤岡佑, 0.6, 53,  -2, -12, 4, 12.9,⑦⑦⑤, 6, 6,Ｉイｰグル, 70,鮫島良, 0.7, 68,*  7, -10,11, 82.6,⑧③③, 6, 6,Ｈテイエムチュラッコ, 67,太宰啓, 0.8, 67,   0,   1,12, 86.6, ⑩⑫
 7,12,Ｈクレスコポッケ, 56,岩崎翼, 1.9, 52,  -3,   0,11,269.9,⑩⑧⑧, 7,10,Ｇシゲルヒダカ, 55,藤田伸, 0.7, 53,*  0, -19, 5, 19.0,③③③, 7, 4,Ｇメイショウエジソン, 71,秋山真, 0.7, 65,   4,  -2, 7, 13.2,⑨⑦⑦, 7,11,Ｌダウトレス, 64,国分優, 0.8, 67,   1,  -1,11, 71.8, ⑪⑩
 8, 4,Ｇネビュラ, 58,藤岡佑, 2.0, 51,  -3,  -3, 8, 56.5,⑥⑦⑦, 8, 6,Ｉマルクナッテ, 50,小牧太, 0.7, 54,   0, -14, 9, 38.7,④④④, 8, 7,Ａスズカアドニス, 74,義英真, 0.9, 63,*  8, -13, 1,  4.1,①①①, 8, 5,Ｇネロ, 71,藤田伸, 1.0, 70,* 12, -14, 2,  5.3, ③③
