14年12月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年12月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,11,Ｅパパラヴズマンボ, 53,江田照, 1.5, 46,  -5,  -9, 7, 23.2, ⑪⑪, 9,11,Ｆクラレンスハウス, 52,松岡正, 1.5, 51,   0, -23, 7, 29.1,⑭⑬⑦, 9,13,Ｍオメガハイヌｰン, 62,北村宏, 0.8, 67,*  4,   4, 4,  7.1,④③③, 9,12,Ｉレオプログレス, 77,江田照, 1.1, 74,  10,   1,14,196.0,⑦⑦⑧
10,16,Ｋケイジｰスワロｰ, 39,岩部純, 1.6, 47,   0, -15, 8, 44.6, ⑦⑦,10, 4,Ｇトップインパクト, 50,内田博, 1.7, 49,   0, -24, 4, 14.5,⑮⑭⑧,10,14,Ｉアルタｰ, 65,柴山雄, 1.1, 64,   2,   4, 7, 11.0,⑨⑧⑨,10,13,Ｋトゥザサミット, 74,三浦皇, 1.3, 72,   7,   4,12, 75.6,⑩⑩⑩
11,15,Ｎエイコオヴィグラス, 37,吉田豊, 1.9, 41,  -7, -12, 9, 85.9, ⑫⑫,11, 6,Ｈタマヨリモハヤク, 49,丸山元, 1.9, 44,   1, -32,12,185.5,⑨⑨⑬,11, 5,Ｊキングノヨアケ, 64,石橋脩, 1.5, 61,   3,  -2,13, 84.8,③④⑤,11, 5,Ｊコウセイコタロウ, 74,武士沢, 1.4, 75,   0,* 15,11, 68.3,⑬⑬⑬
12,10,Ｍフレンドマキシマム, 38,井上敏, 2.0, 41, -11,  -8,16,362.6, ⑬⑮,12,16,Ｍメモリアルウッド, 39,武士沢, 2.0, 46,  -1, -30,14,305.7,⑪⑫⑫,12, 4,Ｎウップスアデイジイ, 53,松岡正, 2.6, 55,  -1,  -4,10, 70.2,⑬⑬⑫,12, 6,Ｈセイカフォルテ, 78,津村明, 1.5, 69,   6,   3,13,138.6,⑨⑨⑫
13, 3,Ｏワインカラｰ, 35,丸田恭, 2.1, 40, -13,  -7,10, 99.5, ⑯⑯,13,14,Ｌマイネルリザｰタ, 42,石橋脩, 2.1, 43,*  4, -42,11, 91.7,④④④,13, 3,Ｋグラスエトワｰル, 63,木幡初, 3.1, 53,   2, -12,11, 81.6,⑧⑦⑧,13, 9,Ｃキッズニゴウハン, 81,内田博, 1.5, 72,   0,* 14, 5, 13.9,⑭⑭⑭
14, 5,Ｈシゲルケンカマツリ, 50,後藤浩, 2.5, 39,   6, -29, 6, 22.2, ④④,14, 5,Ｎカシノリクノオウ, 39,柴田未, 2.4, 40,  -2, -33,16,532.3,⑬⑮⑭,14,11,Ｇクイｰンマグノリア, 65,木幡初, 6.7, 30,   0, -39,14, 87.4,⑪⑪⑭,14,14,Ｌミヤコマンハッタン, 73,柴田大, 1.7, 66,  17, -23, 9, 45.3,③③④
15, 1,Ｐフジノキララ, 17,木幡初, 3.6, 29, -14, -20,13,124.2, ⑮⑭,15,15,Ｐサｰクルワルツ, 33,江田照, 2.6, 39,  -4, -32,15,308.7,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
16,12,Ｊフラワｰフェスタ, 40,丹内祐, 6.1,  9,   2, -55,12,119.9, ⑥⑩,16, 8,Ｏホｰチャム, 38,ブノワ, 3.1, 36,*  5, -58, 8, 31.3,②③③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,
"単勝:570円 複勝:02=160円 07=150円 14=150円 枠連:1,110円",,,,,,,,,,,,単勝:290円 複勝:09=130円 02=150円 13=110円 枠連:960円,,,,,,,,,,,,"単勝:590円 複勝:02=190円 06=330円 10=180円 枠連:3,880円",,,,,,,,,,,,"単勝:200円 複勝:01=120円 10=500円 02=270円 枠連:1,190円",,,,,,,,,,,
"馬連:1,290円 ワイド:02-07=490円 02-14=520円 07-14=400円",,,,,,,,,,,,馬連:860円 ワイド:02-09=350円 09-13=160円 02-13=310円,,,,,,,,,,,,"馬連:3,900円 ワイド:02-06=1,220円 02-10=500円 06-10=1,070円",,,,,,,,,,,,"馬連:4,200円 ワイド:01-10=1,410円 01-02=540円 02-10=3,160円",,,,,,,,,,,
"馬単:2,600円 3連複:1,620円 3連単:9,340円",,,,,,,,,,,,"馬単:1,640円 3連複:630円 3連単:4,530円",,,,,,,,,,,,"馬単:7,140円 3連複:5,220円 3連単:40,410円",,,,,,,,,,,,"馬単:4,450円 3連複:9,450円 3連単:45,090円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-17,,,,,■ 5R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  ダ1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｶﾍﾟﾗｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａコスモボアソルテ, 62,柴田大,, 55,*  3,*-12, 1,  1.6,②①①, 1, 5, アンヴァリッド,---,北村宏,, 69,* -7,* 16, 2,  3.6,⑥②②, 1,11,Ｄイｰグルカザン, 76,柴田大,, 76,  -5,* 16, 6, 13.0, ⑭⑭, 1, 1,Ｇダノンレジェンド, 89,丸田恭,, 93,* 15,* 15,12, 46.8, ①①
 2,10,Ｂセイカアヴァンサ, 60,柴山雄, 0.7, 48,   1, -14, 7, 17.6,⑥⑧⑥, 2, 8, ムｰンレンジャｰ,---,柴山雄, 0.8, 61,* -6,   8, 3,  4.4,⑤①①, 2,12,Ｂキタサンミカヅキ, 78,武士沢, 0.0, 75,   6,   5, 1,  3.1, ⑤⑥, 2,12,Ｐサトノタイガｰ, 78,御神本, 0.9, 85,   5,* 16, 7, 15.3, ⑭⑭
 3, 5,Ｅトｰセンヌｰヴォｰ, 51,田中勝, 0.9, 50,  -1,*-11, 5, 12.7,⑮⑬⑩, 3, 7, タンジブル,---,木幡初, 1.3, 59,  -8,   7, 8, 24.9,②③③, 3, 8,Ｈジョｰジジョｰジ, 73,後藤浩, 0.1, 74,  -6,* 16, 7, 24.9, ⑯⑯, 3,16,Ｎメイショウノｰベル, 86,津村明, 0.9, 85,   8,  12, 8, 22.3, ⑦⑧
 4, 6,Ｊトｰセンスラッガｰ, 39,武士沢, 0.9, 49,  -4,* -6,15,242.8,⑯⑮⑫, 4, 2, トｰセンクロｰチェ,---,武士沢, 2.2, 54,  -8,   1, 7, 21.0,⑦⑤⑤, 4,10,Ｍネイティヴコｰド, 70,江田照, 0.3, 72,*  9,   0, 8, 25.7, ①①, 4,15,Ｂサウンドガガ, 92,柴山雄, 0.9, 84,  11,  10, 5, 10.8, ④⑤
 5,11,Ｄクラウンリバティｰ, 52,後藤浩, 1.2, 44,   1, -19, 2,  5.8,⑦⑥⑦, 5, 4, カイシンゲキ,---,丸田恭, 2.2, 52,  -9,   3, 6, 16.7,⑧⑦⑦, 5, 7,Ｆフィｰルザラブ, 74,田中勝, 0.4, 73,   2,   7, 9, 28.4, ⑨⑧, 5, 2,Ｆタｰルタン, 89,後藤浩, 1.0, 83,   8,  12, 4,  8.8, ⑧⑥
 6,13,Ｋイシドｰルス, 38,三浦皇, 1.3, 46,   0, -16, 3,  9.5,⑫⑪⑪, 6, 9, マカワオクイｰン,---,戸崎圭, 2.7, 49,  -7,  -5, 1,  2.5,③④④, 6,14,Ｌヒカリブランデｰ, 70,戸崎圭, 0.5, 71,   2,   6, 4,  8.0, ⑩⑨, 6, 7,Ｊダッシャｰワン, 88,北村宏, 1.0, 84,   7,  13, 1,  3.6, ⑩⑪
 7,15,Ｈデュｰテリウム, 50,松岡正, 1.5, 44,*  2, -23, 8, 46.1,⑧⑤③, 7, 6, サンココモ,---,松岡正, 4.2, 41,  -9, -14, 5, 11.3,④⑥⑥, 7, 2,Ｇスズヨストラ, 73,北村宏, 0.6, 71,   4,   3, 3,  6.2, ⑦⑦, 7,10,Ｋタイセイファントム, 88,内田博, 1.1, 84,  11,   9,10, 27.6, ⑤③
 8,14,Ｌレアルイモン, 37,二本柳, 2.1, 41,  -2, -20,11,113.8,⑬⑭⑮, 8, 3, ミリノテツニｰ,---,御神本, 7.2, 23, -14, -29, 4,  8.9,①⑨⑧, 8, 4,Ｉシｰクレットアｰム, 73,丸田恭, 0.6, 69,   1,   5,15, 76.6, ⑧⑩, 8, 4,Ｌエイシンゴｰジャス, 87,吉田豊, 1.2, 81,* 13,   5, 6, 14.0, ②②
 9, 7,Ｇコスモデント, 51,丹内祐, 2.1, 40,   1, -27,13,185.8,③④⑤, 9, 1, プラチナシェンロン,---,丹内祐, 9.2, 14, -13, -48, 9, 87.6,⑨⑧⑨, 9,15,Ｅクｰルヴェント, 75,木幡初, 0.8, 67,  -3,   7,11, 43.6, ⑫⑬, 9, 6,Ｏマルカバッケン, 86,田中勝, 1.2, 82,   5,  13,14,118.7, ⑫⑨
10, 3,Ｍマジックボックス, 35,丸田恭, 2.3, 37,*  2, -30,16,265.2,④②②,,,,,,,,,,,,,10, 9,Ａキンシザイル, 78,三浦皇, 0.8, 69,   6,  -1, 2,  4.1, ⑥⑤,10, 9,Ａサトノプリンシパル, 95,川須栄, 1.2, 83,* 12,   6, 2,  3.7, ③④
11, 9,Ｉズコット, 48,北村宏, 2.4, 39,  -1, -23, 9, 61.4,⑨⑫⑭,,,,,,,,,,,,,11,16,Ｎシゲルウシュウ, 69,丸山元, 0.9, 68,  -4,   7,14, 75.1, ⑬⑫,11, 8,Ｃアドマイヤサガス, 90,丸山元, 1.3, 81,   5,  12,11, 37.3, ⑬⑬
12, 8,Ｆグラスエンプレス, 51,井上敏, 2.4, 38,   0, -27,10, 84.9,⑤⑨⑧,,,,,,,,,,,,,12, 1,Ｋライブリシｰラ, 71,柴田未, 1.0, 66,  -1,   4,16,355.1, ⑪⑪,12, 3,Ｈノｰザンリバｰ, 88,三浦皇, 1.3, 82,   8,  10, 3,  5.6, ⑨⑩
13,16,Ｏディアスプレッド, -2,江田照, 2.4, 37,   1, -29,14,203.7,⑪⑦④,,,,,,,,,,,,,13, 5,Ｐシャラク, 66,内田博, 1.1, 66,*  9,  -7, 5,  9.8, ②②,13,13,Ｄスリｰボストン, 90,石橋脩, 1.5, 79,   9,   6,13, 72.8, ⑥⑦
14, 4,Ｎノアロック, 32,嶋田純, 2.5, 37,   0, -28,12,140.6,⑭⑩⑨,,,,,,,,,,,,,14,13,Ｃリアルモｰド, 76,石川裕, 1.1, 65,  -6,   7,10, 31.1, ⑮⑮,14,11,Ｉインペリアルマｰチ, 88,森泰斗, 1.6, 78,   3,  11,15,170.8, ⑮⑮
15,12,Ｐユアｰザワン,-105,ブノワ, 6.4, 19,  -9, -42, 4, 11.8,⑩⑯⑯,,,,,,,,,,,,,15, 6,Ｏサクラベル, 68,森泰斗, 1.7, 60,*  8, -11,13, 64.1, ③④,15,14,Ｍナンチンノン, 86,川島信, 1.8, 78,   6,   6, 9, 25.6, ⑪⑫
16, 1,Ｃブリエアヴェニｰル, 52,丸山元, 6.6,  7,   1, -65, 6, 17.5,①③⑬,,,,,,,,,,,,,16, 3,Ｊヒカルソラフネ, 72,松岡正, 1.7, 61,   7,  -9,12, 63.5, ④③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,
単勝:160円 複勝:02=110円 10=250円 05=190円 枠連:900円,,,,,,,,,,,,単勝:360円 複勝:05=140円 08=160円 07=440円 枠連:260円,,,,,,,,,,,,"単勝:1,300円 複勝:11=380円 12=140円 08=540円 枠連:2,090円",,,,,,,,,,,,"単勝:4,680円 複勝:01=1,230円 12=530円 16=530円 枠連:7,630円",,,,,,,,,,,
"馬連:1,030円 ワイド:02-10=450円 02-05=300円 05-10=1,160円",,,,,,,,,,,,"馬連:730円 ワイド:05-08=330円 05-07=1,070円 07-08=1,220円",,,,,,,,,,,,"馬連:1,830円 ワイド:11-12=650円 08-11=3,030円 08-12=1,060円",,,,,,,,,,,,"馬連:51,150円 ワイド:01-12=12,590円 01-16=8,560円 12-16=4,260円",,,,,,,,,,,
"馬単:1,570円 3連複:2,200円 3連単:7,400円",,,,,,,,,,,,"馬単:1,420円 3連複:3,550円 3連単:13,820円",,,,,,,,,,,,"馬単:4,860円 3連複:9,940円 3連単:55,720円",,,,,,,,,,,,"馬単:104,680円 3連複:247,890円 3連単:1,654,200円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ﾁﾊﾞﾃﾚ杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａナイトフォックス, 64,北村宏,, 68,  -4,*  6, 1,  1.9,⑬⑬⑫, 1, 7, サブライムカイザｰ,---,北村宏,, 45,*-35,* 10, 1,  2.9,②②②, 1, 7,Ｄカフヴァｰル, 76,北村宏,, 78, -10,* 19, 6, 12.6, ⑮⑮, 1,12,Ｊダイワレジェンド, 68,北村宏,, 86,* -2,* 18, 3,  5.8,①①①
 2, 4,Ｇランデックヒルズ, 52,江田照, 0.5, 62,  -4,* -1,11, 43.9,⑫⑫⑭, 2,11, シｰサイドジャズ,---,戸崎圭, 0.1, 44,*-35,* 10, 2,  3.8,⑦⑥⑥, 2,12,Ｋクリノタカラチャン, 68,柴田大, 0.2, 77,*  9,  -1,10, 40.0, ①①, 2, 2,Ｂウインオリアｰト, 77,戸崎圭, 0.6, 80,  -6,* 17, 1,  3.8,⑤⑦⑦
 3, 5,Ｏラトゥｰル, 38,柴田善, 0.7, 59,*  3, -15,14, 80.2,①①①, 3, 1, レッドベリンダ,---,ブノワ, 0.1, 45, -36,* 12, 3,  4.4,③④④, 3, 5,Ｈカディｰシャ, 73,江田照, 0.2, 76,   5,   3, 7, 22.8, ④④, 3,14,Ｌレッドグルック, 63,後藤浩, 0.6, 79,  -5,  15, 9, 23.4,⑦⑥⑤
 4, 6,Ｂリュウノｰスジョイ, 60,ブノワ, 0.7, 58,*  3, -17, 3,  7.5,②②②, 4, 9, ラナチュｰル,---,大庭和, 0.2, 43,*-34,   8,11, 87.8,⑤③③, 4,11,Ａロｰズミラクル, 82,三浦皇, 0.3, 74,  -6,* 12, 4,  7.9, ⑭⑫, 4,11,Ｍコスモメリｰ, 63,柴田大, 0.6, 81,* -3,  13,13, 56.8,②③④
 5,12,Ｋマインドシフト, 49,柴田大, 0.9, 58,  -3,  -8, 4, 16.6,⑩⑪⑪, 5,13, エクソｰルナｰレ,---,柴田大, 0.2, 45,*-34,   8, 5, 10.0,①①①, 5,10,Ｎストロングロビン, 65,木幡初, 0.3, 75,   2,   4,12, 62.7, ⑧⑧, 5, 4,Ｆストｰリｰセラｰ, 73,柴山雄, 0.8, 78,  -6,  15, 4,  7.4,⑧⑧⑧
 6, 2,Ｌエッケザックス, 47,戸崎圭, 0.9, 56,  -1, -11, 2,  4.3,⑪⑨⑥, 6, 4, グロｰリアスレイ,---,吉田豊, 0.4, 45, -38,* 11, 9, 41.6,⑥⑦⑦, 5,14,Ｌティｰハｰフ, 67,内田博, 0.3, 75, -14,* 20, 3,  5.1, ⑯⑯, 6,10,Ｄパリカラノテガミ, 76,松岡正, 0.9, 82,  -9,* 20, 7, 13.2,⑭⑭⑬
 7,15,Ｊアイリｰグレイ, 50,内田博, 0.9, 57,*  3, -18, 9, 32.5,④④④, 7, 6, ムｰンセイル,---,後藤浩, 0.5, 41, -37,   9, 4,  7.8,⑧⑨⑧, 7, 2,Ｊダイワインスパイア, 69,丸田恭, 0.4, 72,   0,   4,11, 45.5, ⑥⑥, 7,16,Ｇソｰドラック, 73,丸山元, 0.9, 76,  -5,  11,11, 28.2,⑥⑤⑥
 8, 1,Ｃコスモピンパｰネル, 54,丹内祐, 0.9, 56,   1, -15, 7, 22.5,⑥⑤⑤, 8, 2, コイオス,---,柴山雄, 0.7, 41, -39,* 10, 8, 36.6,⑭⑫⑨, 8, 3,Ｂインスペｰド, 80,戸崎圭, 0.6, 70,  -1,   2, 1,  3.6, ⑨⑨, 8, 1,Ｃキネオダンサｰ, 77,江田照, 1.0, 78,  -9,* 17, 5, 10.5,⑫⑫⑩
 9, 7,Ｎトｰホウボルト, 46,吉田豊, 1.0, 57,  -7,  -4,13, 58.5,⑭⑮⑮, 9, 5, ヒロノドラム,---,丹内祐, 0.7, 37, -36,   3,10, 86.0,④⑤⑤, 9, 8,Ｆジｰニマジック, 74,田中勝, 0.6, 70,  -1,   2, 5, 10.0, ⑩⑩, 9,13,Ｅシャンボｰルフィズ, 75,ブノワ, 1.1, 73,* -3,   6, 6, 11.8,④④③
10,14,Ｆサイレンスムｰン, 53,木幡初, 1.6, 49,   0, -24, 8, 26.5,⑤⑦⑧,10, 8, キングルアウ,---,森泰斗, 1.6, 28, -38,  -4, 7, 18.1,⑩⑩⑪,10, 1,Ｇビットスタｰダム, 74,川島信, 0.6, 72,  -3,   5, 8, 24.3, ⑫⑬,10, 3,Ｋセプテントリオ, 64,川須栄, 1.1, 76,  -9,  15,16,176.3,⑩⑪⑫
11, 3,Ｈチャｰミングマオ, 51,木幡初, 1.7, 48,   0, -25,10, 41.3,⑦⑥⑦,11,12, ホウザンゴッド,---,的場勇, 1.8, 32, -41,   0,14,285.6,⑬⑭⑭,11,16,Ｃダイワジャスト, 78,柴田善, 0.7, 69,   4,  -4, 2,  3.7, ⑤⑤,11,15,Ａスパｰブデイ, 77,三浦皇, 1.1, 71,* -4,   4, 2,  5.8,③②②
12, 9,Ｅブラインドタッチ, 54,田中勝, 1.7, 47,  -1, -23, 6, 21.6,⑨⑩⑩,12,14, シャドウキングマン,---,内田博, 1.9, 25, -39,  -7, 6, 17.2,⑪⑬⑫,12, 9,Ｐスウェプトアロｰ, 64,森泰斗, 0.7, 69,*  7,  -7,13, 82.4, ③③,12, 7,Ｉバトルジェジェジェ, 69,石川裕, 1.2, 73,  -8,  11, 8, 13.9,⑪⑩⑪
13,16,Ｄシゲルアバレマツリ, 54,柴山雄, 1.8, 45,  -1, -26,15,137.8,⑧⑧⑨,13,10, リキサンレｰヴ,---,津村明, 2.7, 11, -38, -20,12, 92.2,⑫⑪⑬,13,13,Ｉアンウォンド, 72,津村明, 0.7, 68,*  8,  -8, 9, 31.9, ②②,13, 6,Ｎマイネルヴェルト, 61,津村明, 1.3, 74, -10,  16,12, 37.5,⑮⑮⑭
14,11,Ｐエレガントカシマシ, 19,的場勇, 2.1, 45, -14,  -7,16,439.6,⑮⑯⑯,14, 3, フジサンブル,---,二本柳, 2.8, 10, -36, -24,13,223.8,⑨⑧⑩,14, 4,Ｍリバティｰホｰル, 67,石川裕, 0.8, 68,   2,  -3,14,136.5, ⑦⑦,14, 8,Ｈアカノジュウハチ, 71,田中勝, 1.5, 74, -12,  15,10, 26.6,⑯⑯⑯
15,13,Ｉゼイロングトゥビｰ, 51,後藤浩, 2.3, 41,  -4, -26,12, 57.7,⑯⑭⑬,,,,,,,,,,,,,15,15,Ｅネオザミスティック, 74,木幡初, 0.8, 67,  -1,   0,16,193.5, ⑪⑪,15, 5,Ｐウインミラグロス, 53,武士沢, 1.7, 70,  -7,   4,15,114.7,⑨⑨⑨
