14年 9月13日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月13日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,妙高特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇダイワエキスパｰト, 43,北村宏,, 57, -10,   7, 2,  7.2, ⑤⑤, 1, 5, サンマルボス,,高野和,,,,, 2,  3.5,⑥④④, 1, 8,Ｊレンブラント, 66,勝浦正,, 65,*  0,   5,11, 63.7,①①①, 1,13,Ｅメイショウワコン, 82,松岡正,, 87,* 12,  17, 3,  5.9,①①①
 2, 8,Ａソｰルインパクト, 51,蛯名正, 0.0, 58, -10,*  8, 1,  1.4, ⑥⑦, 2, 1, ウメジマダイオｰ,,江田勇,188.8,,,, 7, 21.5,③②②, 1, 1,Ｂゴｰルデンスピン, 73,江田照,, 66,  -3,* 10, 2,  3.7,⑩⑧⑧, 2, 4,Ｍナンヨｰマｰク, 77,岩田康, 0.3, 85,* 11,  17, 4,  9.1,②②③
 3,14,Ｈセルメｰル, 42,横山典, 0.2, 56, -14,* 11, 8, 32.1, ⑪⑭, 3, 7, ラノララク,,小野寺,190.3,,,,11, 87.8,②③③, 3, 7,Ｆデルマハンニャ, 68,柴田大, 0.2, 67,* -1,   5,10, 28.9,③④④, 3, 8,Ｌゴダｰル, 78,吉田隼, 0.3, 86,  10,* 19, 7, 21.7,⑥④⑤
 4, 4, スタｰチェイサｰ,---,丸山元, 0.2, 56, -11,*  8,11, 63.3, ⑨⑩, 4,10, ミヤビリファイン,,山本康,190.6,,,, 3,  5.2,①①①, 4, 4,Ｌポンデザムｰル, 64,井上敏, 0.5, 64,  -4,*  7, 9, 28.6,⑫⑩⑨, 4, 5,Ｃスリｰタイタン, 82,三浦皇, 0.6, 82,* 11,  14, 6, 20.7,③③②
 5, 9,Ｆランデックヒルズ, 45,江田照, 0.2, 55, -11,   7, 9, 44.1, ⑩⑨, 5, 6, ニシノファブレッド,,大江原,190.8,,,, 1,  3.5,⑨⑧⑧, 5,15,Ｇディアポジション, 68,大野拓, 0.8, 62,* -1,  -1, 6, 16.1,②②②, 5, 7,Ｂオメガスパｰキング, 84,柴田善, 1.1, 80,   7,* 19,10, 39.6,⑬⑭⑬
 6,12,Ｅトラストルシファｰ, 46,吉田豊, 0.3, 56, -13,*  8, 6, 20.8, ⑭⑫, 6, 4, サトノマｰキュリｰ,,横山義,191.1,,,, 5,  8.4,⑧⑦⑦, 6,14,Ａアイアイエンデバｰ, 74,吉田豊, 0.9, 59,* -1,  -1, 4,  8.9,④③③, 6, 6,Ｄスナｰククラウン, 82,勝浦正, 1.1, 79,  10,  12,11, 48.2,④⑤⑥
 7,13,Ｊウインエスパシオ, 40,松岡正, 0.3, 52, -10,   2, 4, 16.2, ⑦⑥, 7,12, クラウンビション,,上野翔,193.1,,,,10, 58.4,⑦⑥⑥, 7, 2,Ｃオリオンザムｰン, 72,伴啓太, 1.0, 61,  -6,   6, 7, 23.1,⑮⑭⑬, 7,12,Ｈエアラｰテル, 81,蛯名正, 1.7, 77,   8,  12, 8, 26.1,⑭⑫⑪
 8, 1,Ｄサクラライトニング, 46,戸崎圭, 0.5, 48, -10,  -1, 3,  8.8, ③④, 8,11, エルインペレイタｰ,,浜野谷,194.0,,,, 4,  8.0,④⑤⑤, 8, 9,Ｎコウセン, 56,横山典, 1.3, 56,  -2,  -3, 5,  9.7,⑤⑦⑦, 8,11,Ｊマイネルマルシェ, 79,津村明, 1.8, 77,   9,   9,14,147.3,⑪⑧⑧
