14年 2月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月15日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 8, 8,Ｉトットコ, 54,浜中俊, 1.1, 56, -12,   5,10,129.2, ⑫⑫, 8, 3,Ｇティｰエスハｰツ, 60,和田竜, 0.8, 64,  -9,   3, 4, 10.7, ⑪⑩, 8, 4,Ｄアグネスミニッツ, 68,藤田伸, 1.2, 61,  -1,  -2, 7, 26.3, ⑥⑦, 8,10,Ｉミスマｰプル, 73,川島信, 2.1, 59,   7,  -5,10, 54.0,⑨⑨⑨
 9, 7,Ｌオンワｰドアｰサｰ, 47,熊沢重, 1.1, 55, -13,   2, 9, 58.4, ⑨⑨, 9, 1,Ｆジャストヴィｰクル, 60,岩田康, 0.8, 61,  -5,  -4, 8, 14.6, ③③, 9,13,Ｊウインリバティ, 57,池添謙, 1.3, 60,  -2,  -2,13, 57.5, ⑨⑨, 9, 1,Ｅシャスタｰデイジｰ, 76,川田将, 8.6, 26,*  9, -67, 2,  4.9,④③⑥
10, 5,Ｋミレニアムスタｰ, 50,小牧太, 1.2, 53, -14,   3,12,172.3, ⑩⑪,10, 6,Ｋダノンサイクロン, 54,小牧太, 0.8, 64,  -8,   4, 9, 53.1, ⑦⑨,10, 8,Ｋレッドルシファｰ, 53,川須栄, 1.4, 60,  -6,   5, 8, 27.0, ⑬⑪,,,,,,,,,,,,
11,15,Ｈキクノアリア, 54,秋山真, 1.2, 51,* -7,  -5,13,230.4, ②②,11,13,Ｊホッコｰファイン, 55,国分恭, 1.1, 60, -10,   2,11, 84.8, ⑬⑪,11,11,Ｍトップアｰト, 49,武豊  , 1.6, 57,  -3,  -2, 6, 18.0, ⑩⑫,,,,,,,,,,,,
12,11,Ｊメモリｰビビッド, 51,国分優, 1.5, 51, -15,   2,15,586.7, ⑬⑬,12, 7,Ｉクニサキオペラ, 55,的場勇, 1.7, 54, -10,  -5,13,287.4, ⑩⑫,12, 3,Ｌプリンスダム, 53,浜中俊, 2.5, 46,  -5, -13, 9, 27.1, ⑪⑩,,,,,,,,,,,,
13, 2,Ｆシャイニングホｰプ, 56,福永祐, 3.1, 36, -11, -18, 6, 17.0, ⑥⑧,13, 2,Ａダイナソア, 68,岡田祥, 1.8, 54, -11,  -3,12,102.1, ⑭⑭,13, 9,Ｈランドオザリｰル, 62,秋山真, 3.1, 40,  -6, -19,12, 43.0, ⑫⑬,,,,,,,,,,,,
14,10,Ｏリリｰクライマｰ, 31,池添謙, 4.4, 27, -24, -12,14,286.1, ⑭⑭,14,11,Ｎテイエムオドロキ, 42,鮫島良, 2.8, 41, -10, -20,14,411.2, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:不良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-3),,,,,,,,,,,
