14年 5月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2890m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 8,Ｊテルライド, 45,平野優, 1.2, 50,   1, -21, 9, 34.7, ⑨⑨, 9,10, オマモリ,,浜野谷,192.6,,,, 9, 42.1,⑤④④, 9, 6,Ｈサンマルリジイ, 65,原田和, 2.4, 58,   2,  -8,10, 58.4,⑥⑧⑩, 9, 1,Ｇタガノレオｰネ, 65,中井裕, 0.6, 60, -15,* 13, 4,  6.6, ⑬⑬
10,13, プロテクション,---,松田大, 1.3, 50,  -3, -16,11, 49.6, ⑬⑬,10, 8, トキノアイチヨ,,山本康,193.3,,,,11, 48.1,③⑦⑨,10, 7,Ｉエｰシンラピッド, 61,石川裕, 3.6, 50,   4, -22, 9, 54.7,①④⑤,10, 6,Ｉスピリットレイク, 63,小牧太, 0.7, 55,  -2,  -1, 7, 15.2, ⑥⑥
11, 7,Ｇユキノサンブライト, 50,西田雄, 1.7, 45,  -4, -19, 4, 15.7, ⑮⑮,11,14, キャッツインブｰツ,,白浜雄,194.6,,,,12, 56.8,⑩⑫⑫,11,10,Ｋポワドサントゥｰル, 48,菱田裕, 5.3, 39,   1, -30, 8, 18.9,⑧⑪⑪,11, 5,Ｈメイショウムロト, 65,荻野琢, 0.8, 59, -22,* 17, 6, 12.6, ⑭⑭
12,10, ラストジョブ,---,吉田隼, 1.9, 43,  -6, -20,10, 39.3, ⑭⑭,12,11, スカイコンフォｰト,,植野貴,194.6,,,,10, 45.6,⑧⑤⑤,,,,,,,,,,,,,12, 7,Ｌサウンドマンデュロ, 61,高倉稜, 1.0, 52,  -7,   0,10, 30.1, ⑧⑧
13, 3,Ｉフジマサミラｰジュ, 47,黛弘人, 2.2, 40,   1, -35,16,192.0, ⑧⑧,13, 9, ゴｰルデンステッキ,,西谷誠,196.2,,,, 6, 21.4,⑬⑬⑬,,,,,,,,,,,,,13,12,Ｎカシノラピス, 58,鮫島良, 1.0, 57, -20,* 14,15,159.0, ⑮⑮
14,16, ワｰルドパンサｰ,---,藤懸貴, 2.2, 40, -10, -16,13,126.6, ⑯⑯,14, 6, パンサｰキング,,高野和,200.3,,,,13,120.1,⑭⑭⑭,,,,,,,,,,,,,14,11,Ｆテｰオｰトマホｰク, 65,藤岡佑, 1.0, 51,*  2,  -9, 3,  5.8, ②②
15, 1,Ｍホワイトレｰヌ, 23,木幡初, 2.4, 40,   2, -38,15,162.2, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｏサンマルビュｰティ, 57,国分恭, 1.6, 44, -11,  -3,14,147.9, ⑪⑫
16,12,Ｈジョウノリボン, 47,小崎綾, 2.5, 39,  -2, -33,14,141.9, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,
単勝:390円 複勝:11=140円 14=110円 09=330円 枠連:330円,,,,,,,,,,,,単勝:180円 複勝:02=110円 13=320円 12=240円 枠連:750円,,,,,,,,,,,,"単勝:1,100円 複勝:08=240円 04=180円 05=220円 枠連:2,030円",,,,,,,,,,,,単勝:400円 複勝:14=160円 02=180円 13=210円 枠連:970円,,,,,,,,,,,
"馬連:330円 ワイド:11-14=170円 09-11=1,010円 09-14=550円",,,,,,,,,,,,"馬連:1,330円 ワイド:02-13=540円 02-12=400円 12-13=1,140円",,,,,,,,,,,,"馬連:2,680円 ワイド:04-08=860円 05-08=800円 04-05=750円",,,,,,,,,,,,馬連:990円 ワイド:02-14=470円 13-14=510円 02-13=710円,,,,,,,,,,,
"馬単:850円 3連複:1,880円 3連単:9,280円",,,,,,,,,,,,"馬単:1,660円 3連複:3,040円 3連単:8,420円",,,,,,,,,,,,"馬単:6,020円 3連複:5,120円 3連単:36,460円",,,,,,,,,,,,"馬単:2,010円 3連複:2,340円 3連単:9,640円",,,,,,,,,,,
■ 2R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  芝2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,谷川岳ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａルミナスウォリアｰ, 62,柴山雄,, 64,*  6,  -9, 1,  3.0,⑦⑤④, 1, 5,Ｆミラクルアイドル, 49,勝浦正,, 63,*  5,  -7, 7, 12.7,   , 1, 5,Ｄエイダイポイント, 72,岩部純,, 83,   6,* 20, 3,  7.3,⑨⑫⑩, 1,10,Ｄサンレイレｰザｰ, 83,菱田裕,, 84, -14,  24, 3,  6.3, ⑤⑤
 2, 5,Ｃテイエムリキオｰ, 59,菱田裕, 0.2, 62,*  6, -13, 4,  4.9,④④③, 2,14,Ｂクラウンアイリス, 61,国分恭, 0.1, 60,  -9,*  4, 1,  3.7,   , 2,10,Ｊスプリングパリオ, 66,津村明, 0.3, 80,   7,* 12,12, 52.2,⑩⑪⑨, 2,11,Ｃサトノギャラント, 83,柴山雄, 0.0, 86, -16,* 28, 1,  2.4, ⑪⑪
 3, 6,Ｅマｰシャルシップ, 57,吉田隼, 0.3, 60,   4, -12, 2,  4.2,⑥⑦⑦, 3, 4,Ａシングルカスク, 61,丸山元, 0.2, 59,  -1,  -5, 4,  6.3,   , 3, 3,Ａオムニバス, 75,藤岡佑, 0.5, 77,   9,   7, 2,  3.5,⑧⑨⑦, 3,16,Ｇシルクアｰネスト, 81,宮崎北, 0.1, 81,*-11,  19,11, 45.4, ①①
 4, 1,Ｄドルチェレガｰト, 58,黛弘人, 0.4, 60,   4, -13, 3,  4.8,⑤⑥⑥, 4,13,Ｎルイアイザック, 37,丹内祐, 0.4, 56,  -1,  -8,10, 56.5,   , 4, 4,Ｋマクベスバロｰズ, 65,勝浦正, 0.6, 77,* 13,  -7, 6, 13.8,⑬①①, 4, 9,Ａオリｰビン, 86,小牧太, 0.3, 79,*-13,  18, 2,  6.1, ②②
 5, 7,Ｂフレンドスイｰト, 61,花田大, 0.9, 55,*  7, -26, 7, 26.3,②②②, 5,10,Ｃキョウエイダルク, 59,中舘英, 0.5, 54,  -2,  -8, 2,  6.0,   , 5, 1,Ｃテンカイチ, 74,原田和, 0.7, 77,   5,* 14,11, 49.0,⑫⑬⑬, 5,14,Ｈアｰデント, 80,高倉稜, 0.5, 76,*-13,  15, 6, 16.5, ④③
 6,15,Ｊサンアンドムｰン, 46,石川裕, 1.2, 53,*  6, -25, 9, 94.5,③③⑤, 6,11,Ｅティアップシンガｰ, 54,黛弘人, 0.8, 50,*  1, -15, 3,  6.2,   , 6,13,Ｈコスモハヤブサ, 68,丹内祐, 1.1, 74,   8,   3,10, 35.4,⑥⑩⑫, 6, 1,Ｉプリンセスジャック, 79,鮫島良, 0.5, 80, -16,  21, 7, 19.0, ⑧⑧
 7, 9,Ｈレイニｰアプロｰズ, 51,勝浦正, 1.2, 57,  -6,*  2, 6, 13.5,⑫⑪⑩, 7, 8,Ｍアイティルビｰ, 40,柴山雄, 0.8, 47, -26,*  4,14,108.6,   , 7,11,Ｂスマッシュスマイル, 75,吉田隼, 1.3, 69,   9,  -7, 1,  2.8,⑤⑥④, 7, 5,Ｊレオアクティブ, 77,勝浦正, 0.6, 82, -19,* 27, 5, 10.1, ⑮⑮
 8, 4,Ｉショウナンアラン, 49,丸山元, 1.3, 52,   3, -22,13,175.2,⑨⑧⑧, 8,16,Ｉゴｰナミノリ, 48,小牧太, 0.9, 48,  -6, -11, 6,  8.0,   , 8, 2,Ｇアイアムライジング, 69,柴山雄, 1.5, 67,   8, -10, 5, 11.2,④④⑤, 8, 8,Ｏエアラフォン, 73,松田大, 0.6, 77, -15,  18,13,181.9, ⑦⑦
 9,12,Ｏアキノリング, 42,宮崎北, 1.8, 49,  -4, -13,15,293.4,⑧⑨⑨, 9, 1,Ｇビットアリエス, 49,菱田裕, 1.0, 44, -23,  -1, 9, 31.4,   , 9,12,Ｅヴィンチトｰレ, 70,川島信, 1.5, 69,   9, -10, 7, 22.6,②⑤⑥, 9, 4,Ｂセイルラｰジ, 84,吉田隼, 0.6, 74, -14,  15, 8, 24.0, ③④
10,11,Ｍデルマチエチャン, 43,川島信, 1.8, 52,  -8,* -3,11,121.2,⑭⑬⑫,10, 3,Ｄハンサムオウジ, 56,荻野琢, 1.2, 42, -11, -12, 5,  7.4,   ,10, 8,Ｌマイネルハｰトレｰ, 65,菱田裕, 1.7, 66,* 10, -16, 9, 29.7,⑪③③,10, 3,Ｍメイケイペガスタｰ, 76,藤岡佑, 0.7, 79, -23,* 28, 4,  6.5, ⑯⑯
11, 3,Ｆゲンパチケンザン, 57,伴啓太, 2.2, 45,  -5, -13, 8, 43.0,⑪⑩⑪,11,15,Ｋガｰネットアイ, 44,原田和, 1.3, 41,  -9, -14,11, 78.5,   ,11, 6,Ｆブライテストソｰド, 69,西田雄, 2.0, 64,   8, -14, 8, 26.3,③⑧⑪,11, 7,Ｆカネトシディオス, 81,国分恭, 0.8, 78, -22,* 27, 9, 27.9, ⑬⑭
12,14,Ｌトリノドリｰム, 44,原田和, 2.3, 45,  -8, -10,14,221.9,⑩⑫⑬,12, 6,Ｏカザハナ, 36,高倉稜, 1.4, 38, -17, -11,15,144.1,   ,12, 9,Ｉコアレスドラゴン, 67,小牧太, 2.1, 62,* 11, -26, 4,  8.7,①②②,12,13,Ｌオｰスミイチバン, 77,中井裕, 0.9, 75, -18,  19,16,346.4, ⑭⑬
13,13,Ｎマイネルレパｰド, 42,丹内祐, 2.3, 48,  -9,* -4,12,123.7,⑬⑭⑭,13, 7,Ｐピュアセレネイド, 23,木幡初, 1.6, 35, -17, -14,12, 79.8,   ,,,,,,,,,,,,,13,12,Ｅミッキｰドリｰム, 82,川島信, 1.0, 73, -15,  14,10, 35.0, ⑨⑨
14,10,Ｋサトノネビュラ, 46,小崎綾, 2.4, 45, -10,  -6,10,116.8,⑮⑮⑮,14,12,Ｈニｰチェ, 49,平野優, 1.8, 35,*  1, -29, 8, 18.2,   ,,,,,,,,,,,,,14, 6,Ｎオｰトドラゴン, 75,藤懸貴, 1.1, 70, -18,  15,14,286.7, ⑩⑩
15, 2,Ｇサマｰブリｰズ, 55,西田雄, 2.6, 42,*  7, -51, 5, 12.4,①①①,15, 2,Ｊピュアパｰル, 44,木幡初, 2.1, 28, -42,  -2,16,171.9,   ,,,,,,,,,,,,,15,15,Ｐラインブラッド, 73,木幡初, 1.2, 68, -14,   8,12,166.6, ⑥⑥
,,,,,,,,,,,,16, 9,Ｌラブゲｰム, 41,石川裕, 2.1, 29,  -9, -26,13, 88.6,   ,,,,,,,,,,,,,16, 2,Ｋウインドジャズ, 77,黛弘人, 1.4, 67, -18,  12,15,296.0, ⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,
単勝:300円 複勝:08=130円 05=160円 06=150円 枠連:680円,,,,,,,,,,,,"単勝:1,270円 複勝:05=320円 14=160円 04=210円 枠連:1,590円",,,,,,,,,,,,"単勝:730円 複勝:05=200円 10=1,160円 03=170円 枠連:700円",,,,,,,,,,,,単勝:630円 複勝:10=180円 11=130円 16=740円 枠連:360円,,,,,,,,,,,
馬連:780円 ワイド:05-08=310円 06-08=290円 05-06=360円,,,,,,,,,,,,"馬連:2,980円 ワイド:05-14=1,140円 04-05=1,270円 04-14=490円",,,,,,,,,,,,"馬連:10,370円 ワイド:05-10=3,140円 03-05=510円 03-10=2,680円",,,,,,,,,,,,"馬連:840円 ワイド:10-11=370円 10-16=3,450円 11-16=1,760円",,,,,,,,,,,
"馬単:1,500円 3連複:1,030円 3連単:5,150円",,,,,,,,,,,,"馬単:7,680円 3連複:5,600円 3連単:48,440円",,,,,,,,,,,,"馬単:18,330円 3連複:15,040円 3連単:127,550円",,,,,,,,,,,,"馬単:2,320円 3連複:9,900円 3連単:47,650円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■12R  ダ1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中ﾉ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇディｰプリアン, 58,勝浦正,, 62,*  1,   0, 9, 19.7,⑥③③, 1,11,Ａサンライズマｰチ, 74,松若風,, 70,   1,*  9, 1,  2.9, ③③, 1, 9,Ｄビップセレブアイ, 71,小崎綾,, 66,*  4,   1, 6, 12.1, ①①, 1, 3,Ｆサンライズウェイ, 78,菱田裕,, 80,   5,* 17, 2,  4.0,⑧⑨⑥
 2, 6,Ｄベストガｰディアン, 61,柴山雄, 0.1, 60,  -3,*  5, 2,  4.8,⑮⑫⑪, 2, 7,Ｄサンライズトｰク, 69,中井裕, 0.2, 69,*  3,   6, 2,  3.0, ②②, 2,11,Ａケッキセヨ, 75,菱田裕, 0.3, 63,  -1,*  3, 1,  3.0, ⑥⑤, 2,11,Ｊミッキｰマｰチ, 75,吉田隼, 0.6, 77,   5,  11, 7, 19.8,⑩⑩⑧
 3, 2,Ｅヒムカ, 59,吉田隼, 0.3, 61,  -1,*  0, 3,  5.9,⑧⑨⑦, 3,10,Ｃイキ, 70,伴啓太, 0.6, 64,  -1,   6, 3,  7.1, ⑥⑤, 3,12,Ｅロレｰヌクロス, 71,丸山元, 0.3, 63,  -2,*  4, 2,  4.3, ⑧⑦, 3, 6,Ｄソルモンタｰレ, 80,荻野琢, 0.6, 78,   5,  13, 8, 23.4,⑨⑪⑩
 4, 5,Ｉカネトシタシナミ, 57,松若風, 0.5, 59,  -1,  -2,11, 48.6,⑨⑥⑧, 4, 6,Ｂレガリアシチｰ, 71,藤懸貴, 0.7, 64,  -5,*  9, 4,  7.2, ⑨⑨, 4, 4,Ｃデルマダイコク, 72,高倉稜, 0.4, 62,   0,   1, 3,  4.8, ④④, 4,10,Ｉマンハッタンコｰド, 77,藤岡佑, 0.7, 76,   4,* 13, 5, 16.3,⑪⑫⑫
 5,12,Ｈタガノラプランセス, 57,藤岡佑, 0.5, 57,*  2,  -7, 6, 10.0,③②②, 5, 8,Ｆサイレンスバｰド, 66,木幡初, 0.8, 62,  -1,   4, 6, 14.9, ⑦⑥, 5, 2,Ｆウタヒメ, 69,松若風, 0.6, 61,   1,  -1, 7, 28.6, ③②, 5,14,Ｋブルｰメリディアン, 73,小崎綾, 0.7, 76,   6,  10,10, 26.9,⑥⑦⑤
 6, 7,Ｂメイプルチャンス, 63,津村明, 0.7, 58,  -1,  -3, 5,  9.6,⑫⑦⑤, 6, 3,Ｇアポロレジｰナ, 60,嶋田純, 1.3, 57,  -1,   0, 8, 19.9, ⑤④, 6, 3,Ｂトミケンプレミオ, 74,勝浦正, 0.9, 58,  -2,  -1, 4,  7.5, ⑦⑥, 6,12,Ｍシンクヴェトリル, 72,中舘英, 0.8, 78,   4,  12,14, 37.8,⑮⑬⑪
 7,10,Ｍデザイアドライブ, 52,五十嵐, 0.8, 57,  -2,  -2,15,130.5,⑪⑩⑨, 7, 9,Ｉエイユｰモモチャン, 59,小崎綾, 1.5, 56, -13,*  9,10, 67.3, ⑪⑪, 7, 8,Ｋハイランドコンドル, 56,荻野琢, 1.1, 57,  -5,   1,13,116.8, ⑩⑨, 7,13,Ｌエビスグレイト, 73,高倉稜, 0.9, 73,*  8,   3, 9, 23.7,②②②
 8, 3,Ｌコウエイテンペスタ, 53,小牧太, 0.8, 59,  -3,  -1, 8, 12.6,⑦⑪⑫, 8, 2,Ｊトロピカルメジャｰ, 59,城戸義, 1.8, 54,*  4,  -9,11, 79.1, ①①, 8, 6,Ｇエッフェル, 66,平野優, 1.2, 55,  -4,  -2, 8, 39.8, ⑨⑩, 8, 5,Ａラロｰザブル, 83,津村明, 1.1, 72,*  7,   3, 4, 13.1,⑬③③
 9,14,Ａムｰントラベラｰ, 64,高倉稜, 0.9, 56,   0,  -7,10, 39.4,⑤⑤④, 9, 5,Ｈヒアルロンサン, 60,石川裕, 1.8, 54, -12,   6, 9, 42.6, ⑩⑩, 9,10,Ｉムニン, 63,小牧太, 1.3, 57,  -9,*  3,10, 48.2, ⑫⑫, 9,15,Ｈオレアリア, 77,西田雄, 1.2, 72,   6,   5,11, 28.3,⑤⑤⑦
10, 9,Ｆウインサラ, 58,木幡初, 1.2, 55,  -3,  -4,14,121.2,⑭⑬⑬,10, 4,Ｅフジマサマキシム, 67,花田大, 1.9, 53,  -4,  -2, 5, 14.3, ⑧⑧,10, 5,Ｌシゲルパッション, 55,木幡初, 1.5, 52,  -7,  -1,12,108.2, ⑪⑪,10, 9,Ｂカｰティスバロｰズ, 81,小牧太, 1.2, 73,*  8,   0, 1,  2.7,①①①
11,13,Ｎピンクプリンセス, 51,大下智, 1.4, 53,  -4,  -4,12, 97.0,⑬⑭⑭,11, 1,Ｋジョリフェロｰ, 51,原田和, 2.7, 46,  -1, -13, 7, 18.9, ④⑦,11, 7,Ｊドリｰムボンバｰ, 62,国分恭, 2.2, 46, -11,  -4, 9, 44.2, ⑬⑬,11, 1,Ｇサナシオン, 78,松田大, 1.2, 72,   5,   7, 3,  7.4,⑦⑧⑨
12, 8,Ｊキネオマドンナ, 57,菱田裕, 1.4, 51,   0, -11, 1,  3.8,②④⑥,,,,,,,,,,,,,12, 1,Ｈストライクルｰト, 66,吉田隼, 3.1, 40,   0, -21, 5,  7.6, ⑤⑧,12, 8,Ｎマキノクィｰン, 72,勝浦正, 1.5, 71,   2,  10,13, 35.9,⑭⑮⑭
13, 4,Ｃボイルトウショウ, 63,伴啓太, 2.2, 48,  -2, -14, 4,  8.7,④⑧⑩,,,,,,,,,,,,,13,13,Ｍシゲルミズガメザ, 33,松田大, 4.0, 30,*  2, -32,11, 60.9, ②③,13, 4,Ｃコスモメルハバ, 81,丹内祐, 1.6, 68,   7,   0, 6, 17.9,④④④
14, 1,Ｏミナスジェライス, 50,松田大, 2.5, 45,  -5, -12,13,115.9,⑩⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｏスマイルミッキｰ, 71,藤懸貴, 4.0, 55,   2, -11,15,236.5,⑫⑭⑮
15,15,Ｋキョウエイカプリス, 54,中谷雄, 3.5, 39,*  2, -32, 7, 11.2,①①①,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｅテｰオｰフェアリｰ, 79,黛弘人, 4.9, 48,   6, -26,12, 31.5,③⑥⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,970円 複勝:11=380円 06=190円 02=200円 枠連:1,960円",,,,,,,,,,,,単勝:290円 複勝:11=130円 07=130円 10=180円 枠連:210円,,,,,,,,,,,,"単勝:1,210円 複勝:09=270円 11=140円 12=180円 枠連:1,080円",,,,,,,,,,,,"単勝:400円 複勝:03=180円 11=500円 06=570円 枠連:2,010円",,,,,,,,,,,
