14年 7月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 3,Ｈタｰンブルブルｰ, 35,吉田隼, 2.4, 33,  -3, -21, 9, 96.4, ⑪⑩, 9, 1,Ｇボンジュｰルショウ, 54,松山弘, 1.0, 53,   4,  -5,11, 35.9, ⑨⑧, 9, 3,Ｉマイネルブルズアイ, 64,丹内祐, 0.8, 64,   4,   0, 8, 19.3,⑧⑦⑦,,,,,,,,,,,,
10, 4,Ｇガｰルズライン, 35,花田大, 3.1, 25,  -1, -33, 8, 36.6, ⑩⑪,10, 9,Ｊアイティルビｰ, 50,田辺裕, 1.2, 49,   0,  -4,12, 37.8, ⑫⑫,10, 2,Ｋミッキｰルドラ, 62,長岡禎, 0.9, 63,   2,   2, 9, 28.6,⑩⑪⑪,,,,,,,,,,,,
11, 2,Ｅスイｰトアリッサム, 43,荻野琢, 3.4, 22,   6, -43, 6, 23.0, ⑥⑦,11, 2,Ｎスタｰレット, 42,菱田裕, 1.3, 48,  -4,  -1,13, 91.1, ⑮⑯,11, 1,Ｇマコトサダイジン, 66,三浦皇, 1.0, 61,   6,  -6, 6, 13.0,③③③,,,,,,,,,,,,
,,,,,,,,,,,,12,13,Ｉセルリアンシュロス, 52,小崎綾, 1.5, 46,   3, -12, 9, 29.4, ⑩⑪,12, 5,Ｎナゲットハント, 50,荻野琢, 1.1, 62,   0,   4,14,249.8,⑫⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,13, 3,Ｈステキナカレン, 53,長岡禎, 1.6, 49,* 11, -21, 7, 17.6, ②②,13,14,Ｆダテノハクトラ, 66,菱田裕, 1.1, 60,*  7,  -8,11, 65.4,⑤④⑤,,,,,,,,,,,,
,,,,,,,,,,,,14,14,Ｃコスモリュブリュｰ, 57,丹内祐, 1.7, 46,   9, -20, 5, 11.8, ⑤⑥,14, 4,Ｌモエレプレジデント, 58,ロｰウ, 1.6, 56,   1,  -5,13,169.1,⑬⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,15,11,Ｌニシノナｰガ, 45,福永祐, 1.7, 45,   7, -18,10, 34.6, ⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,15,Ｐジｰズドリｰムス, 32,四位洋, 2.3, 36,   1, -19,15, 94.4, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-20 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:990円 複勝:07=250円 08=400円 05=110円 枠連:2,180円",,,,,,,,,,,,"単勝:1,720円 複勝:08=620円 04=180円 06=2,820円 枠連:710円",,,,,,,,,,,,単勝:900円 複勝:10=260円 07=140円 11=260円 枠連:550円,,,,,,,,,,,,単勝:280円 複勝:01=180円 05=360円 枠連:0円,,,,,,,,,,,
"馬連:14,140円 ワイド:07-08=2,590円 05-07=440円 05-08=730円",,,,,,,,,,,,"馬連:5,150円 ワイド:04-08=1,640円 06-08=20,460円 04-06=7,050円",,,,,,,,,,,,"馬連:1,140円 ワイド:07-10=510円 10-11=1,220円 07-11=430円",,,,,,,,,,,,"馬連:1,000円 ワイド:01-05=380円 01-06=250円 05-06=490円",,,,,,,,,,,
"馬単:24,140円 3連複:6,300円 3連単:75,600円",,,,,,,,,,,,"馬単:12,340円 3連複:111,890円 3連単:574,730円",,,,,,,,,,,,"馬単:3,160円 3連複:3,210円 3連単:29,640円",,,,,,,,,,,,"馬単:1,560円 3連複:1,050円 3連単:5,640円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  ダ1700m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,ｴﾙﾑｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄロワサｰブル, 59,ロｰウ,, 65,   6,* -5, 5, 17.3,④⑤④, 1, 5, ジャズファンク,---,池添謙,, 47,*-29,*  8, 3,  5.6,④③③, 1, 9,Ｆゴｰルドシェンロン, 74,大野拓,, 78,* 13,*  0, 1,  2.8,④③③, 1, 8,Ｂロｰマンレジェンド, 95,岩田康,, 97,* 17,* 18, 3,  5.2,④③②
 2, 4, エアカペｰジ,---,福永祐, 0.3, 62,   3,* -4, 2,  3.6,⑧⑧⑧, 2, 1, ウォｰタｰラボ,---,北村友, 0.3, 47, -30,*  7, 2,  3.2,⑧⑥⑦, 2, 6,Ｄセフティｰエムアイ, 76,岩田康, 0.0, 76,  11,*  2, 4,  7.8,⑤⑤④, 2,10,Ｅクリノスタｰオｰ, 93,幸英明, 0.0, 98,* 17,* 17, 5, 11.7,②②①
 3, 8,Ｅタイセイオｰシャン, 59,勝浦正, 1.1, 56,*  7, -16, 6, 24.8,⑥④③, 3,12, サトノラｰゼン,---,福永祐, 0.3, 44,*-28,   4, 1,  3.2,③④②, 3,12,Ｃエルヘイロｰ, 76,福永祐, 1.0, 69,  10,  -4, 6, 11.9,⑧⑧⑥, 3,12,Ｉインカンテｰション, 89,大野拓, 0.8, 92,  17,  12,10, 34.3,⑧④④
 4, 3,Ｂメイショウウケヅキ, 61,城戸義, 1.2, 57,*  7, -18, 4, 12.2,②②①, 4,13, マイネルヴォｰダン,---,丹内祐, 0.5, 41,*-29,   1, 4,  7.3,⑥⑤④, 4, 5,Ｇダブルファンタジｰ, 72,古川吉, 1.2, 69,  12,  -9, 9, 34.2,③④⑤, 4, 6,Ｋグランプリブラッド, 86,三浦皇, 1.5, 87,  14,  11,12, 84.1,⑩⑪⑨
 5, 1,Ｆミキノブルｰグラス, 58,津村明, 1.8, 52,*  8, -24, 3,  8.3,①①②, 5,11, アドマイヤゴッド,---,岩田康, 0.5, 44, -30,*  5, 5, 11.2,⑨⑩⑧, 5, 4,Ｋバルタザｰル, 69,井上敏, 1.4, 67,   5,*  1,11, 80.6,⑦⑪⑪, 5,11,Ｈクリｰルパッション, 90,津村明, 1.6, 86,  15,   7,13,156.4,⑨⑦⑥
 6,10,Ａグロリアスカフェ, 66,藤田伸, 1.9, 53,*  7, -23, 1,  1.7,③③⑤, 6, 9, ディアマイダｰリン,---,三浦皇, 0.5, 42, -30,   4, 7, 15.8,⑦⑧⑥, 6, 2,Ｌカッサイ, 64,松岡正, 1.9, 63,* 13, -17, 7, 24.7,②②②, 6,13,Ｃジェベルムｰサ, 94,田辺裕, 1.6, 83,  14,   7, 1,  3.4,⑬⑧⑧
 7, 6,Ｉダンシングウインド, 40,小崎綾, 2.0, 51,   4, -21, 7, 26.9,⑦⑦⑦, 7, 6, ディｰエスレイザｰ,---,勝浦正, 0.7, 37,*-27,  -5,10, 71.1,①①①, 7,11,Ｈオンワｰドハンタｰ, 70,小崎綾, 1.9, 63,   8,  -9, 5,  9.1,⑪⑨⑨, 7, 3,Ｄソロル, 94,松山弘, 1.7, 86,  15,   7, 4,  6.3,⑦⑩⑩
 8, 5,Ｃセンノイギダｰ, 59,丸田恭, 2.0, 49,   2, -17, 8, 35.7,⑩⑩⑨, 8, 3, ダンスオｰレ,---,田辺裕, 0.9, 40, -33,   4, 8, 32.0,⑬⑫⑪, 8,10,Ｉジャングルタｰザン, 69,田辺裕, 2.0, 61,  11, -13,10, 44.6,⑥⑥⑦, 8, 5,Ｇグレｰプブランデｰ, 91,北村友, 1.9, 83,  13,   8, 7, 22.5,⑫⑫⑫
 9, 2,Ｇフクノトリアイナ, 57,花田大, 2.7, 46,   5, -27,10, 75.7,⑤⑥⑥, 9, 8, ロウアンドロウ,---,秋山真, 1.7, 25, -30, -13, 6, 14.1,⑤⑦⑩, 9, 7,Ｊダンディｰライアン, 69,勝浦正, 2.2, 59,* 13, -21,12, 97.9,①①①, 9, 1,Ｊフリｰトストリｰト, 88,吉田隼, 2.3, 81,  16,  -1, 8, 24.4,③⑤⑤
10, 7,Ｈカシマブレイン, 53,中谷雄, 3.4, 42,   3, -31, 9, 35.8,⑨⑨⑩,10,10, ウインミラｰジュ,---,黛弘人, 1.7, 24,*-27, -17,12, 94.4,②②⑤,10, 3,Ｂサトノテイオウ, 78,ロｰウ, 2.2, 62,   8, -11, 3,  6.4,⑨⑩⑩,10, 2,Ａブライトライン, 95,福永祐, 2.4, 79,  15,  -1, 2,  3.9,⑤⑥⑦
,,,,,,,,,,,,11, 2, タマｰラ,---,丸山元, 2.2, 22, -32, -14,13,209.4,⑩⑪⑬,11, 8,Ａメイショウドゥｰマ, 80,菱田裕, 2.2, 60,   9, -14, 2,  3.5,⑩⑦⑧,11, 7,Ｆエｰシンモアオバｰ, 92,藤田伸, 2.4, 81,* 17,  -4, 6, 13.9,①①③
,,,,,,,,,,,,12, 4, ウインベｰネ,---,松岡正, 2.4, 17, -30, -23,11, 76.5,⑪⑨⑨,12, 1,Ｍロｰドストｰム, 49,北村友, 5.2, 41,   2, -27, 8, 31.4,⑫⑫⑫,12, 9,Ｍアスカクリチャン, 80,ロｰウ, 2.4, 80,  13,   4,11, 35.0,⑪⑬⑬
,,,,,,,,,,,,13, 7, マイネルプレアデス,---,大野拓, 2.4, 21, -32, -17, 9, 35.1,⑫⑬⑫,,,,,,,,,,,,,13, 4,Ｌアンコイルド, 85,菱田裕, 2.6, 77,  15,  -1, 9, 26.5,⑥⑨⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-3),,,,,,,,,,,
"単勝:1,730円 複勝:09=650円 04=400円 08=1,130円 枠連:280円",,,,,,,,,,,,単勝:560円 複勝:05=150円 01=130円 12=130円 枠連:960円,,,,,,,,,,,,"単勝:280円 複勝:09=150円 06=200円 12=200円 枠連:1,080円",,,,,,,,,,,,"単勝:520円 複勝:08=220円 10=390円 12=850円 枠連:2,710円",,,,,,,,,,,
"馬連:3,510円 ワイド:04-09=1,090円 08-09=2,310円 04-08=1,620円",,,,,,,,,,,,馬連:880円 ワイド:01-05=300円 05-12=410円 01-12=280円,,,,,,,,,,,,"馬連:1,630円 ワイド:06-09=570円 09-12=580円 06-12=840円",,,,,,,,,,,,"馬連:3,410円 ワイド:08-10=1,410円 08-12=3,460円 10-12=4,160円",,,,,,,,,,,
"馬単:9,450円 3連複:15,500円 3連単:97,770円",,,,,,,,,,,,"馬単:1,890円 3連複:1,150円 3連単:6,250円",,,,,,,,,,,,"馬単:3,170円 3連複:4,070円 3連単:19,400円",,,,,,,,,,,,"馬単:5,570円 3連複:29,960円 3連単:117,750円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 6R  ダ1700m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,羊ヶ丘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｇシップウ, 58,大野拓,, 66,   7,* -6, 6, 14.3,⑧⑦④, 1, 9, トウカイバレット,---,勝浦正,, 50,*  1,*-15, 3,  8.2,⑤③②, 1, 2,Ｄスズカヴァンガｰド, 69,長岡禎,, 77,  13,* -6, 4,  8.4,④③③, 1, 2,Ｆマイネルメリエンダ, 74,松岡正,, 69,* 11, -16, 3,  6.6,②②②
 2, 4,Ｈベルプラｰジュ, 56,勝浦正, 0.1, 64,   7,  -6, 4,  7.4,⑦⑥⑥, 2, 1, マイネルオフィｰル,---,丹内祐, 0.1, 50,  -1,*-12, 2,  5.6,⑥⑦⑤, 2,11,Ｃソｰドラック, 69,田辺裕, 0.4, 75,  10,* -2, 5,  8.5,⑨⑧⑥, 2, 3,Ｂタガノエンブレム, 83,岩田康, 0.2, 66,   7,*-12, 2,  4.0,⑨⑥⑥
 3, 1,Ｆテイエムコンドル, 59,古川吉, 0.2, 66,   5,* -4, 7, 20.2,⑥⑧⑦, 3, 6, レッツイットラン,---,菱田裕, 0.8, 45,*  2, -21, 6, 21.5,③⑤③, 3, 1,Ａクリノチョモランマ, 71,小崎綾, 0.6, 71,* 16, -19, 3,  4.1,①①①, 3, 5,Ｊダンツミュｰタント, 71,菱田裕, 0.4, 65,   7, -14, 5, 11.3,⑥⑦⑦
 4, 6,Ｃヴェントアウレオ, 62,岩田康, 0.6, 60,   8, -13, 1,  2.2,④③③, 4, 7, ウインエアフォｰス,---,三浦皇, 0.9, 44,*  1, -22, 1,  1.5,⑦⑥④, 4, 9,Ｇダイシンサンダｰ, 63,福永祐, 0.7, 70,  13, -15, 2,  3.6,⑤④④, 4,11,Ｃタマモトッププレイ, 80,池添謙, 0.4, 61,   3,*-10, 6, 12.1,⑪⑪⑨
 5, 3,Ｅサンアナハイム, 60,松岡正, 0.7, 60,   7, -12, 5, 11.3,⑤⑤⑤, 5, 8, サンアルパイン,---,松岡正, 1.2, 43,*  2, -27, 5, 14.1,④②①, 5, 7,Ｂカッパドキア, 70,四位洋, 0.9, 69,  10,  -9, 1,  3.0,⑩⑨⑤, 5,12,Ｉゴｰルデンクラウン, 73,荻野琢, 0.6, 60,   5, -16,12,116.2,⑧⑩⑪
 6, 5,Ｄサウンドシャカラカ, 62,城戸義, 0.8, 60,   8, -14, 8, 28.3,②②②, 6, 4, マロンミルフィｰユ,---,井上敏, 4.4, 25,  -7, -38,12,105.4,⑨⑨⑨, 6, 4,Ｅレッドヴィｰヴォ, 68,三浦皇, 1.3, 66,  13, -20, 8, 21.4,⑥⑥⑦, 6, 4,Ｋスリｰアルテミス, 69,藤田伸, 0.6, 62,   8, -20,10, 55.8,⑤⑤④
 7, 7,Ｂセントコロナ, 63,小崎綾, 0.9, 58,* 10, -20, 2,  3.7,①①①, 7,10, スピリッツミノル,---,小林徹, 4.8, 22, -13, -32, 8, 53.2,⑪⑩⑩, 7, 6,Ｈダイメイサンジ, 61,井上敏, 1.4, 64,   9, -18, 9, 81.8,⑦⑦⑧, 7, 7,Ｈラシンティランテ, 74,福永祐, 0.6, 61,   9, -21, 4,  9.5,④③③
 8, 8,Ａスズカルｰブル, 63,長岡禎, 1.1, 57,   7, -15, 3,  6.8,③④⑧, 8,11, マイティブロウ,---,長岡禎, 4.9, 21, -14, -29,10, 82.9,⑩⑫⑫, 8,10,Ｆライフトップガン, 65,城戸義, 1.8, 59,* 15, -35, 6, 20.2,③②②, 8, 1,Ａプレミアムブルｰ, 83,幸英明, 0.7, 61,* 12, -26, 1,  2.5,①①①
 9, 2,Ｉトラウム, 45,黛弘人, 2.5, 49,   3, -21, 9,114.0,⑨⑨⑨, 9, 2, パストラｰレ,---,秋山真, 5.2, 21,*  1, -60, 4, 13.9,②④⑥, 9, 3,Ｊエムエムロゼオ, 55,西村太, 2.6, 54,   7, -27,11,204.7,⑧⑩⑨, 9, 9,Ｇショウナンラムジ, 74,三浦皇, 0.7, 59,   5, -17, 9, 47.7,⑩⑨⑩
,,,,,,,,,,,,10, 3, シゲルジダイマツリ,---,小崎綾, 5.4, 19, -13, -37, 9, 56.3,⑫⑪⑪,10, 8,Ｉツクバインドラ, 56,黛弘人, 3.7, 44,   7, -43,10, 94.7,⑪⑪⑪,10, 8,Ｌデイジｰギャル, 64,田辺裕, 0.8, 59,   7, -21, 8, 16.8,⑦⑧⑤
,,,,,,,,,,,,11,12, マイネルスウェルテ,---,黛弘人, 5.7, 19,  -5, -53,11, 84.1,⑧⑧⑧,11, 5,Ｋビバワｰルド, 47,岩田康, 5.9,  9,  12, -86, 7, 20.3,②⑤⑩,11,10,Ｄウインミｰティア, 75,北村友, 0.8, 58,   2, -13, 7, 14.2,⑫⑬⑬
,,,,,,,,,,,,12, 5, エルフベレｰザ,---,城戸義, 6.6,  3,*  2, -72, 7, 24.2,①①⑦,,,,,,,,,,,,,12, 6,Ｅサクラキングオｰ, 74,四位洋, 0.8, 57,   2,*-12,11, 96.7,⑬⑫⑫
,,,,,,,,,,,,13,13, ディアスプレッド,---,大野拓, 7.8, -1, -19, -47,13,119.4,⑬⑬⑬,,,,,,,,,,,,,13,13,Ｍヨユウノヨッチャン, 59,村田一, 2.4, 43,   9, -44,13,156.6,③④⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-22 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:1,430円 複勝:09=340円 04=310円 01=360円 枠連:1,350円",,,,,,,,,,,,"単勝:820円 複勝:09=300円 01=340円 06=690円 枠連:1,320円",,,,,,,,,,,,"単勝:840円 複勝:02=250円 11=210円 01=180円 枠連:2,620円",,,,,,,,,,,,"単勝:660円 複勝:02=230円 03=190円 05=300円 枠連:2,330円",,,,,,,,,,,
"馬連:3,350円 ワイド:04-09=1,910円 01-09=2,020円 01-04=2,280円",,,,,,,,,,,,"馬連:2,180円 ワイド:01-09=660円 06-09=1,330円 01-06=1,180円",,,,,,,,,,,,"馬連:3,370円 ワイド:02-11=740円 01-02=570円 01-11=590円",,,,,,,,,,,,"馬連:2,160円 ワイド:02-03=760円 02-05=1,150円 03-05=830円",,,,,,,,,,,
"馬単:7,780円 3連複:18,250円 3連単:107,000円",,,,,,,,,,,,"馬単:5,630円 3連複:7,650円 3連単:48,760円",,,,,,,,,,,,"馬単:6,610円 3連複:3,510円 3連単:30,710円",,,,,,,,,,,,"馬単:4,330円 3連複:5,770円 3連単:34,890円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
