14年 2月16日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月16日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,脊振山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｆコスモラヴモア, 58,丹内祐,, 59,  -6,*  5, 4, 13.9,③④③, 1,12,Ａアイスブレイク, 59,松田大,, 58,* 10, -14, 1,  2.9,②②②, 1, 9,Ｃクリノアマダブラム, 72,小牧太,, 70,*  2,*  8, 1,  3.6,⑧④③, 1,13,Ｆナスノシベリウス, 71,丸田恭,, 74,  -4,* 12, 6, 11.1,⑬⑩⑪
 2,16,Ａガンジｰ, 67,バルジ, 0.1, 58,* -5,   4, 1,  1.7,②②②, 2,11,Ｉアバンダンティア, 51,秋山真, 0.2, 57,   6,  -9, 4,  5.9,⑥⑥③, 2,11,Ａゴッドフロアｰ, 73,丸山元, 0.1, 67,   1,*  8, 3,  4.7,⑯⑥④, 2, 6,Ｃスマｰトルピナス, 74,杉原誠, 0.0, 76,  -3,  10, 5,  8.8,⑥⑦⑦
 3,15,Ｃエンジェルラダｰ, 63,藤岡康, 0.2, 58,* -5,   2, 2,  4.1,①①①, 3, 4,Ｄマルｰンドロップ, 57,丸田恭, 0.4, 53,* 11, -23, 2,  3.4,①①①, 3,16,Ｂブルｰメリディアン, 73,藤岡佑, 0.1, 67,   1,*  9,10, 33.7,⑨⑨⑥, 3,12,Ｅアドマイヤライン, 72,小牧太, 0.1, 72,*  0,   4, 3,  5.6,⑪④③
 4, 5,Ｄワイエムポｰタｰ, 60,藤岡佑, 0.7, 54,  -7,   2, 8, 32.5,⑮⑧⑦, 4,17,Ｋパラプリュイ, 46,藤懸貴, 0.4, 57,   5,* -7, 9, 50.8,⑨⑧⑥, 4, 5,Ｅスタｰライラック, 70,伊藤工, 0.1, 67,*  3,   5, 5, 12.8,②②①, 4, 4,Ａダイナミックウオｰ, 75,太宰啓, 0.1, 75,  -6,* 14, 1,  3.6,⑫⑬⑧
 5, 1,Ｂメイショウキホｰテ, 64,武幸四, 0.7, 60,  -9,*  7, 3,  8.0,⑬⑪⑨, 5, 8,Ｈハッピｰセｰラｰ, 54,勝浦正, 0.4, 58,   3,* -4, 3,  5.7,⑩⑩⑨, 5,15,Ｆキャニオンバレｰ, 70,岩崎翼, 0.3, 64,   1,   6, 4,  7.8,⑥⑤⑤, 5,11,Ｉマイネルコンキスタ, 67,中井裕, 0.3, 75,  -5,* 12,12, 76.5,⑩⑪⑬
 6, 7,Ｅミヤビアンバｰ, 58,黛弘人, 1.0, 52,  -6,  -3, 7, 24.5,⑫⑤⑤, 6, 2,Ｅトｰホウメビウス, 57,吉田隼, 0.4, 57,   4,* -6, 5, 13.5,⑧⑨⑦, 6, 3,Ｐホッコｰアムｰル, 58,秋山真, 0.3, 66,   0,*  8, 9, 32.9,⑦⑦⑦, 6, 7,Ｊマイネルブルズアイ, 66,バルジ, 0.3, 68,*  0,   0, 8, 18.1,①①①
 7, 6,Ｇジャマスルナ, 56,岩崎翼, 1.3, 48,  -8,  -3,10,145.6,⑥⑥⑥, 7, 6,Ｂエイユｰチャキｰラ, 58,川須栄, 0.4, 57,*  9, -16,13,111.2,③③④, 7,13,Ｋデルマハンニャ, 66,西村太, 0.9, 64,  -1,   5,16,231.2,④⑩⑨, 7, 5,Ｄブライテストソｰド, 73,西田雄, 0.4, 69,  -1,   3,10, 41.7,⑤⑥⑤
 8,14,Ｈマジックホｰガン, 55,川須栄, 1.8, 49, -10,  -3, 5, 16.3,⑩⑩⑩, 8, 5,Ｃアンジュドボヌｰル, 58,古川吉, 1.0, 50,   2, -10,12, 86.9,⑪⑪⑩, 8, 8,Ｈグレｰトエンジェル, 69,鮫島良, 1.0, 66,  -3,   7, 7, 15.5,⑫⑯⑮, 8, 3,Ｈデンコウリキ, 67,武幸四, 0.4, 69,*  0,   0, 2,  4.6,②②②
 9, 3,Ｊカシノバル, 50,西田雄, 1.8, 48, -11,  -1,14,218.7,⑦⑫⑫, 9,15,Ｎマイネエルスト, 39,丹内祐, 1.3, 49,   1, -11, 8, 50.2,⑰⑬⑫, 9, 2,Ｇマレンカヤ, 70,丸田恭, 1.3, 57,  -1,   2,15,182.4,⑩⑪⑩, 9, 8,Ｋカシノスタｰライト, 64,二本柳, 0.6, 69,  -6,   7, 9, 38.3,⑨⑫⑫
10,10,Ｐランドントウォｰク, -8,伴啓太, 1.8, 48, -12,   0,13,189.7,⑨⑬⑬,10, 1,Ｆメイショウサルｰテ, 56,武幸四, 1.4, 48,   2, -16, 7, 22.8,⑬⑫⑪,10, 4,Ｍメイショウユウヤケ, 65,中井裕, 1.6, 60,  -2,   1,14,182.1,⑬⑭⑬,10,10,Ｌサンライズシルバｰ, 56,秋山真, 0.7, 66,  -4,   3, 7, 13.8,⑧⑨⑩
11,13,Ｉウォｰタｰバンクス, 54,藤懸貴, 1.9, 49, -15,*  6,15,366.7,⑯⑯⑮,11,13,Ｐファイナルカヨ, 32,黛弘人, 1.5, 47,  -1, -10,17,364.9,⑯⑮⑭,11, 7,Ｎミチシルベ, 64,杉原誠, 1.7, 57,  -2,   0,12,152.4,⑮⑮⑭,11, 1,Ｇワイドクロス, 69,松山弘, 0.7, 65,  -1,  -2,13,147.7,③⑤④
12, 2,Ｋカネトシモナカ, 49,勝浦正, 2.0, 43,* -5, -13,11,174.8,⑭③④,12, 9,Ｊデンジャラｰ, 48,荻野琢, 1.6, 47,  -2,  -8,16,279.4,⑮⑰⑮,12,12,Ｊヤマニンミミック, 68,吉田隼, 1.9, 57,  -2,  -3,11, 72.4,⑭⑬⑯,12, 2,Ｂマイネルアルティマ, 75,丹内祐, 0.9, 64,  -4,   0, 4,  5.9,⑦⑧⑨
13, 9,Ｎヴェルダンディ, 30,菱田裕, 2.3, 43, -12,  -4,16,381.9,⑪⑭⑭,13,10,Ｑブリｰズラプソディ, 26,酒井学, 1.7, 45,  -1, -11,14,119.0,⑫⑯⑯,13,14,Ｌアルテミシア, 66,藤懸貴, 2.1, 52,  -1,  -6,13,170.3,⑪⑫⑫,13, 9,Ｍスピリテッドエアｰ, 55,黛弘人, 1.9, 48,*  0, -22,11, 64.3,④③⑥
14,11,Ｌファｰストフォリオ, 45,吉田隼, 2.8, 41,  -7, -16, 6, 23.7,⑤⑦⑧,14,14,Ｌジャンパップ, 44,丸山元, 2.0, 43,  -1, -17,15,125.2,⑭⑭⑬,14, 1,Ｄレッドフォｰチュン, 71,藤岡康, 2.5, 51,*  3, -15, 2,  3.7,①①②,,,,,,,,,,,,
15,12,Ｏウインドサクセス, 29,長岡禎, 2.8, 39, -10, -13, 9, 46.3,⑧⑨⑪,15, 7,Ｍショウナンガラシャ, 41,中谷雄, 2.1, 42,  -2, -14,11, 85.9,⑱⑱⑱,15,10,Ｏアウレオｰラ, 63,黛弘人, 2.6, 49,   1, -13, 8, 19.2,⑤⑧⑪,,,,,,,,,,,,
16, 4,Ｍボルタドマｰル, 38,太宰啓, 4.9, 30, -15, -21,12,186.1,④⑮⑯,16, 3,Ｒカフジウインド, 20,藤岡康, 2.5, 38,   7, -44,10, 62.1,⑤⑤⑧,16, 6,Ｉケリｰダノビア, 69,松山弘, 2.8, 48,*  2, -16, 6, 13.8,③③⑧,,,,,,,,,,,,
,,,,,,,,,,,,17,18,Ｇリヴァｰトウショウ, 56,藤岡佑, 2.8, 36,*  9, -52, 6, 22.4,④④⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,16,Ｏスイｰトワンダｰ, 37,西田雄, 6.7,-16,   6, -99,18,412.4,⑦⑦⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,
