14年 9月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 3,Ｂヴェルトフリｰデン, 49,蛯名正, 1.8, 36,  -5,  -8, 5, 10.1,⑫⑪⑪, 9, 9,Ｉアペルトゥｰラ, 57,蛯名正, 0.8, 62,  -3,  -3, 7, 14.6, ⑫⑫, 9,10,Ｋクレバｰパルマ, 62,丸山元, 1.1, 61, -14,  11,13,155.2, ⑭⑬, 9, 2,Ｈフォルテリコルド, 80,吉田豊, 0.8, 69,  -5,  12,13, 83.9, ⑬⑬
10,13,Ｋディアジグムント, 30,柴山雄, 1.9, 36,  -7,  -4,13, 73.6,⑮⑭⑭,10, 2,Ｂメイブルｰラグｰン, 62,江田照, 0.9, 60,  -1,  -7, 8, 20.4, ⑨⑩,10, 3,Ｊポｰクチョップ, 64,江田照, 1.3, 57,  -7,   2, 6, 14.1, ③⑤,10,11,Ｋサウスビクトル, 79,田辺裕, 1.0, 68,   5,   2,12, 70.3, ⑦⑦
11, 4,Ｄトミケンキルカス, 41,丸山元, 2.3, 32,* -2, -19, 8, 20.6,②②③,11,11,Ｄキャンディキｰ, 62,武士沢, 0.9, 63,  -5,   0, 5,  7.5, ⑬⑮,11,15,Ｌグラントリノ, 60,宮崎北, 1.7, 55,  -9,   1,14,294.4, ⑨⑧,11, 7,Ｇルチャドルアスｰル, 80,平野優, 1.0, 69,* 11,  -5, 9, 26.3, ①①
12,12,Ｈデンバｰ, 34,柴田善, 3.1, 25,  -3, -23, 2,  4.7,⑦⑦⑥,12, 5, ハナズドリｰム,---,柴田大, 1.2, 60,  -8,   2, 9, 20.5, ⑱⑱,12, 7,Ｏラッキｰマイラブ, 41,木幡初, 1.9, 52,  -8,  -3,12,106.5, ⑥⑦,12,12,Ｊゲンパチメジャｰ, 79,松岡正, 1.1, 68,   4,   1, 7, 23.4, ⑨⑧
13, 1,Ｉアポロエｰス, 32,西田雄, 3.6, 26,* -2, -29, 7, 15.5,①①②,13,10,Ｐスプリングキセキ, 32,石橋脩, 1.4, 54,  -3, -11,14, 98.4, ⑩⑨,13, 9,Ｍタカラジャンヌ, 58,武士沢, 2.7, 46,  -9,  -8,11, 55.2, ⑦⑩,13, 5,Ｆタガノミュｰチャン, 81,北村宏, 1.1, 68,   4,   1, 5,  9.7, ⑧⑨
14, 2,Ｎオトコノヒマツリ, 16,エスポ, 3.8, 23,  -4, -28,11, 44.1,④⑤⑧,14, 3,Ｋアスキｰコｰド, 52,三浦皇, 1.5, 52,*  1, -21,11, 31.4, ③③,14, 1,Ｅキョウワメロディｰ, 70,蛯名正, 2.9, 43, -22,   1, 4,  7.5, ⑮⑮,14,14,Ｎサザンブレイズ, 77,江田照, 1.3, 66,*  8,  -5,14, 98.9, ③③
15,11,Ｊフジサンボンド, 30,横山典, 4.3, 19,  -5, -29, 9, 37.2,⑩⑫⑫,15, 4,Ｍギンマクノヒロイン, 48,長岡禎, 1.5, 52,  -1, -16,15,205.1, ⑥⑤,15,14,Ｎフォゲラバｰディ, 42,石川裕, 6.0, 16, -13, -34,15,384.0, ⑫⑭,15, 8,Ｂクリスワｰルド, 84,吉田隼, 2.6, 54,*  9, -17,10, 29.8, ②②
,,,,,,,,,,,,16, 8,Ｑヤマニンポミエ, 31,伊藤工, 1.8, 48,  -1, -21,16,222.1, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,16,Ｏサマｰルｰチェ, 37,原田和, 2.1, 44,*  1, -30,18,321.5, ⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 6,Ｎヤワタマｰチ, 41,西田雄, 4.1, 27,*  3, -62,17,255.8, ①①,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:-4),,,,,,,,,,,
"単勝:1,030円 複勝:08=380円 14=270円 09=860円 枠連:3,820円",,,,,,,,,,,,"単勝:2,390円 複勝:07=600円 12=200円 17=210円 枠連:3,620円",,,,,,,,,,,,単勝:370円 複勝:12=170円 04=190円 11=480円 枠連:700円,,,,,,,,,,,,"単勝:690円 複勝:04=250円 15=220円 09=1,050円 枠連:1,320円",,,,,,,,,,,
"馬連:4,000円 ワイド:08-14=1,390円 08-09=9,550円 09-14=6,930円",,,,,,,,,,,,"馬連:7,740円 ワイド:07-12=2,100円 07-17=2,070円 12-17=680円",,,,,,,,,,,,"馬連:1,160円 ワイド:04-12=460円 11-12=1,240円 04-11=1,630円",,,,,,,,,,,,"馬連:2,800円 ワイド:04-15=1,090円 04-09=4,950円 09-15=3,820円",,,,,,,,,,,
"馬単:7,550円 3連複:90,550円 3連単:396,230円",,,,,,,,,,,,"馬単:20,410円 3連複:14,950円 3連単:130,160円",,,,,,,,,,,,"馬単:1,900円 3連複:6,730円 3連単:23,990円",,,,,,,,,,,,"馬単:5,650円 3連複:38,230円 3連単:149,440円",,,,,,,,,,,
■ 2R  芝1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,京成杯ｵｰﾀﾑﾊﾝﾃﾞｷｬｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａタタラ, 60,宮崎北,, 53,* -5,  -5, 1,  2.2,   , 1,13, ダイワダｰウィン,---,柴田善,, 58,*-27,* 15, 1,  3.6, ①①, 1,12,Ｃメジャｰプレゼンス, 72,エスポ,, 67,* 14, -12, 1,  4.6,②②②, 1, 3,Ａクラレント, 92,田辺裕,, 91,*  8,  13, 2,  4.9, ②②
 2,13,Ｇオルフィｰク, 43,武士沢, 0.1, 51,* -7,  -6, 3,  6.8,   , 2, 5, ブラックバゴ,---,北村宏, 0.2, 60, -30,* 20, 2,  3.9, ⑨⑨, 2, 9,Ａモルダバイト, 74,田中勝, 0.2, 66,* 15, -15, 3,  6.6,①①①, 2, 6,Ｃブレイズアトレイル, 89,津村明, 0.1, 92,   3,* 21, 8, 20.0, ⑬⑬
 3,16,Ｂエンドオブデイズ, 50,石川裕, 0.2, 49, -11,  -4, 2,  3.5,   , 3, 7, ポトマックリバｰ,---,蛯名正, 0.3, 57,*-28,  14, 3,  5.7, ④⑤, 3,11,Ｈタイセイボルト, 69,吉田豊, 0.2, 67,   9,* -3, 5,  8.8,⑬⑩⑩, 3, 7,Ｉミトラ, 83,エスポ, 0.1, 90,   7,  15, 9, 29.1, ④④
 4, 7,Ｅカシノツバサ, 43,西田雄, 0.3, 47,* -7,  -9, 4,  9.7,   , 4, 3, エグランティエ,---,石橋脩, 0.7, 52, -29,  11,11, 45.1, ⑧⑧, 4, 8,Ｅマイネルガネｰシャ, 71,丹内祐, 0.5, 64,  12, -12, 6,  9.0,⑧⑦⑦, 4, 2,Ｎキングズオブザサン, 77,蛯名正, 0.2, 90,   7,  13, 5,  8.8, ⑤⑥
 5,12,Ｉハッピｰピアス, 40,原田和, 0.3, 49, -17,  -1,15,133.6,   , 5,14, コルヌコピア,---,横山典, 0.7, 52, -29,  13, 9, 19.1, ⑥⑦, 5, 7,Ｂスリｰヨｰク, 73,長岡禎, 0.7, 66,   8,* -5, 7, 10.3,⑮⑭⑭, 5, 4,Ｄサトノギャラント, 88,北村宏, 0.3, 88,   5,  13, 1,  3.9, ⑫⑫
 6,15,Ｎラプンツェルダンス, 18,伴啓太, 0.4, 47, -23,*  1,10, 54.1,   , 6, 8, ストレンジクォｰク,---,田中勝, 1.0, 47,*-28,   5, 5, 12.4, ⑦⑥, 6,13,Ｆクｰルジャイロ, 70,江田照, 0.7, 62,* 14, -17,10, 20.5,⑤③③, 6,10,Ｍシャイニｰプリンス, 79,柴田大, 0.3, 90,   5,  15,10, 43.6, ⑩⑨
 7, 5,Ｆメランコリア, 43,柴山雄, 0.5, 48, -37,*  9, 7, 28.5,   , 7, 1, カノンブルｰ,---,吉田隼, 1.2, 43,*-28,   2, 6, 17.1, ②③, 7, 5,Ｊロバｰストナカヤマ, 66,木幡初, 0.9, 63,   9, -10,13, 56.8,⑫⑪⑪, 7,16,Ｅミッキｰドリｰム, 86,丸山元, 0.3, 88,   7,  12,14, 65.9, ⑥⑤
 8, 4,Ｐサウスリュウセイ,-73,津村明, 0.5, 43,  -9, -10, 9, 49.9,   , 8, 2, バロネット,---,エスポ, 1.4, 39,*-27,  -4, 4,  6.6, ⑤②, 8, 2,Ｇガッテンキャンパス, 69,井上敏, 1.0, 63,   8,  -8,14,218.7,⑭⑬⑬, 8, 5,Ｆサダムパテック, 85,田中勝, 0.4, 87,   5,  12, 6, 10.0, ⑧⑪
 9, 2,Ｈカンタベリｰキッズ, 43,井上敏, 0.5, 45, -10,  -8,12, 78.5,   , 9, 4, ナポレオン,---,吉田豊, 1.5, 44, -32,   5, 8, 18.0, ⑩⑫, 9,14,Ｌクラウンデピュティ, 65,吉田隼, 1.1, 61,  11, -16,11, 31.9,⑩⑨⑨, 9, 8,Ｌアｰデント, 80,松岡正, 0.5, 86,   5,  10,15, 66.5, ⑨⑧
10, 1,Ｊコスモタタン, 39,柴田大, 0.6, 43, -13,  -9, 6, 25.1,   ,10,11, マイネルラヴィｰン,---,柴田大, 1.6, 38,*-28,  -4, 7, 17.2, ③④,10,10,Ｍトｰセンミラｰジュ, 62,横山典, 1.2, 58,  12, -18, 4,  6.7,④⑥⑤,10, 9,Ｐタガノブルグ, 71,大野拓, 0.5, 85,* 10,   5,11, 46.2, ①①
11, 6,Ｃイディル, 46,木幡初, 0.8, 39, -13, -11, 5, 11.6,   ,11,12, チｰムジャパン,---,伴啓太, 2.0, 37, -32,  -1,13,118.2, ⑭⑪,11, 1,Ｋオベリスク, 65,石橋脩, 1.9, 54,  11, -23,12, 32.0,⑥⑧⑧,11,11,Ｇショウナンアチｰヴ, 85,柴田善, 0.7, 84,   3,  12, 7, 10.2, ⑭⑭
12,14,Ｍマタンギ, 22,二本柳, 0.8, 41, -10, -12,11, 76.0,   ,12, 6, コスモカフ,---,丹内祐, 2.1, 34, -30,  -6,12, 57.7, ⑪⑩,12,15,Ｏボンジュｰルキラリ, 59,大野拓, 2.0, 57,   8, -18, 9, 19.6,⑨⑫⑫,12,14,Ｏネオウィズダム, 73,吉田豊, 0.7, 82,*  8,   3,13, 59.0, ③③
13, 3,Ｌルｰヴルヴォイス, 33,丸山元, 1.0, 37, -17, -11,13,125.2,   ,13,10, ミヤビクロタカ,---,三浦皇, 2.3, 33, -33,  -4,10, 24.7, ⑫⑬,13, 4,Ｄコンプリｰトゲｰム, 72,田辺裕, 2.1, 53,  12, -27, 2,  6.3,⑦⑤⑥,13,15,Ｋウイングドウィｰル, 80,伊藤工, 0.7, 85,   1,  15,12, 53.3, ⑮⑮
14, 9,Ｄテイア, 45,長岡禎, 1.0, 36, -13, -14, 8, 34.1,   ,14, 9, トゥルｰスナイト,---,松岡正, 4.1,  9, -33, -30,14,164.1, ⑬⑭,14, 3,Ｉレッドダニエル, 66,北村宏, 2.2, 55,  12, -27, 8, 14.4,③④④,14, 1,Ｊエキストラエンド, 82,三浦皇, 0.9, 80,   7,   3, 3,  6.6, ⑦⑦
15,10,Ｏナンゴクメモリｰ, 14,丹内祐, 1.4, 32, -16, -16,14,127.2,   ,,,,,,,,,,,,,15, 6,Ｎテイエムテンリュウ, 59,嘉藤貴, 2.3, 51,   7, -18,15,241.2,⑪⑮⑮,15,12,Ｂエクセラントカｰヴ, 90,石橋脩, 1.1, 79,   6,   3, 4,  7.0, ⑪⑩
16, 8,Ｋジェム, 35,伊藤工, 2.4, 13, -23, -26,16,166.4,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-19 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,
単勝:220円 複勝:11=110円 13=170円 16=120円 枠連:750円,,,,,,,,,,,,単勝:360円 複勝:13=140円 05=130円 07=170円 枠連:630円,,,,,,,,,,,,単勝:460円 複勝:12=200円 09=230円 11=280円 枠連:610円,,,,,,,,,,,,単勝:490円 複勝:03=200円 06=430円 07=730円 枠連:890円,,,,,,,,,,,
馬連:830円 ワイド:11-13=370円 11-16=200円 13-16=450円,,,,,,,,,,,,馬連:810円 ワイド:05-13=350円 07-13=480円 05-07=420円,,,,,,,,,,,,"馬連:1,860円 ワイド:09-12=660円 11-12=1,470円 09-11=1,230円",,,,,,,,,,,,"馬連:4,600円 ワイド:03-06=1,530円 03-07=2,710円 06-07=5,380円",,,,,,,,,,,
"馬単:1,360円 3連複:860円 3連単:3,880円",,,,,,,,,,,,"馬単:1,620円 3連複:1,350円 3連単:5,210円",,,,,,,,,,,,"馬単:3,250円 3連複:7,170円 3連単:34,090円",,,,,,,,,,,,"馬単:7,360円 3連複:40,530円 3連単:153,480円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,火打山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａヘルツフロイント, 67,北村宏,, 59,  -4,*  8, 1,  1.2,⑦⑦⑤, 1, 4, ストロングトリトン,---,三浦皇,, 56,*  3,* -9, 2,  3.8,①①①, 1, 6,Ａグレイスフラワｰ, 80,柴田善,, 76,   6,* 17, 3,  4.5, ⑥⑥, 1, 9,Ｃコスモエルデスト, 71,柴田大,, 71,   1,   4, 1,  2.4, ⑥⑦
 2, 6,Ｄリオサリナス, 57,エスポ, 0.2, 56,* -4,   5, 3, 12.4,⑥④④, 2, 1, ラインフェルス,---,北村宏, 0.7, 55,  -2,* -6, 8, 15.2,⑩⑧⑦, 2, 4,Ｂシャドウウィザｰド, 79,エスポ, 0.2, 74,   5,* 15, 1,  2.4, ⑤⑤, 2,14,Ｋエスユｰハリケｰン, 65,津村明, 0.0, 71,  -1,*  8,10, 43.0, ⑧⑤
 3, 9,Ｇアンタｰクティカ, 46,石橋脩, 0.5, 53,* -4,   2, 9,124.3,②②②, 3, 5, タイセイエナジｰ,---,柴田善, 1.5, 47,  -6,* -5,11, 38.0,⑮⑭⑫, 3, 5,Ｇセキショウ, 73,横山典, 0.2, 70,*  9,   6, 2,  4.2, ②②, 3, 5,Ｏケルシャンス, 59,石川裕, 0.1, 70,  -1,   7,11, 45.1, ⑨⑨
 4, 3,Ｃピアノフィニッシュ, 57,井上敏, 0.8, 55,  -6,   6, 5, 30.4,⑨⑧⑧, 4, 7, タピゴン,---,蛯名正, 1.8, 46,  -1, -17, 1,  3.5,⑧⑥⑥, 4, 2,Ｆマグメル, 74,吉田豊, 0.4, 70,* 11,   1, 6, 21.0, ①①, 4,16,Ｇトルセドｰル, 68,松岡正, 0.1, 70,  -3,*  8, 3,  8.8, ⑩⑪
 5,10,Ｆゴｰルドレインズ, 50,蛯名正, 1.0, 50,* -3,  -2, 4, 14.1,⑤③③, 5,10, ドリｰムダン,---,柴山雄, 2.1, 43,  -6, -10,10, 37.7,⑬⑫⑬, 5, 3,Ｄマイネルシュライ, 75,柴田大, 0.6, 69,   6,   6, 4,  5.0, ④④, 5, 6,Ｉミュゼミランダ, 67,木幡初, 0.3, 67,   4,  -2, 8, 17.7, ④④
 6, 7,Ｂコスモロザラム, 60,柴田大, 1.1, 51,* -3,  -4, 2,  5.1,①①①, 6, 6, コスモバｰダン,---,丹内祐, 2.3, 42,  -2, -20, 9, 28.2,⑦⑦⑧, 6, 7,Ｅビｰムライフル, 75,蛯名正, 0.7, 68,   8,   3, 5,  9.0, ③③, 6,10,Ａトｰセンジャステス, 73,三浦皇, 0.3, 68,  -5,*  9, 6,  9.7, ⑭⑫
 7, 8,Ｈリベレイショニスト, 41,西田雄, 1.5, 49,  -4,  -4,10,127.8,④⑥⑦, 7,14, トｰセンロジック,---,江田照, 2.7, 39,   1, -29, 6, 13.0,⑥④④, 7, 1,Ｃロｰドエフォｰル, 77,柴山雄, 1.1, 64,   5,   3, 7, 28.4, ⑦⑦, 7,18,Ｈラパｰジュ, 68,石橋脩, 0.5, 66,  -4,   5, 4,  9.1, ⑬⑭
 8, 5,Ｅフジサンマｰケット, 54,柴田善, 1.9, 43,  -4,  -7, 6, 56.3,③⑤⑥, 8,11, オルグ,---,田辺裕, 2.9, 38,  -3, -23, 5, 10.4,⑪⑪⑨,,,,,,,,,,,,, 8,17,Ｂキｰンソｰド, 71,田中勝, 0.5, 66,  -6,*  8, 5,  9.2, ⑮⑮
 9, 4,Ｊアイケｰゴｰウィン, 37,嘉藤貴, 1.9, 44,  -8,  -1, 8,108.4,⑧⑩⑩, 9, 8, トミケンブレスク,---,大野拓, 2.9, 41,  -6, -17,12, 50.8,⑭⑬⑭,,,,,,,,,,,,, 9, 1,Ｑベルベットメドウ, 49,長岡禎, 0.9, 60,   1,  -8,17,275.5, ⑤⑥
10, 1,Ｉタカラキャメロン, 38,武士沢, 2.0, 45,  -7,  -4, 7, 70.8,⑩⑨⑨,10,15, ケイジｰスワロｰ,---,岩部純, 3.6, 35,*  2, -37, 4, 10.1,④③③,,,,,,,,,,,,,10, 3,Ｆデスティニｰラブ, 69,嘉藤貴, 0.9, 60,*  7, -14,12, 61.6, ③③
,,,,,,,,,,,,11, 2, エリｰ,---,黛弘人, 3.6, 36,   0, -35,14, 59.1,⑤⑤⑤,,,,,,,,,,,,,11,12,Ｍアルマシャウラ, 59,柴山雄, 1.0, 60,  -2,  -2,15,157.4, ⑫⑬
,,,,,,,,,,,,12, 9, ハｰモニｰノヴェル,---,柴田大, 3.6, 36,  -3, -29, 3,  7.0,③⑩⑩,,,,,,,,,,,,,12,15,Ｎフリティラリア, 59,横山和, 1.1, 59, -13,*  9,16,191.6, ⑰⑰
,,,,,,,,,,,,13,13, レオアジリティｰ,---,吉田豊, 4.1, 32,*  3, -43,15, 78.7,②②②,,,,,,,,,,,,,13, 2,Ｅダイワベスパｰ, 69,北村宏, 1.2, 58,  -2,  -5, 9, 28.0, ⑪⑧
,,,,,,,,,,,,14,12, マサノアウトバｰン,---,田中勝, 5.0, 27,  -3, -42, 7, 14.4,⑨⑨⑪,,,,,,,,,,,,,14, 8,Ｄリタｰンラルク, 70,横山典, 1.5, 54,  -9,  -1, 2,  6.6, ⑯⑯
,,,,,,,,,,,,15, 3, ナンヨｰネイプ,---,エスポ, 9.2, -4, -11, -62,13, 55.6,⑫⑮⑮,,,,,,,,,,,,,15, 7,Ｐディアプリンセス, 53,吉田豊, 1.7, 51,*  8, -26,13, 79.7, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｌハツガツオ, 60,武士沢, 1.7, 52,   0, -16,14, 98.7, ⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｊミッキｰルドラ, 66,エスポ, 2.4, 42,*  9, -36, 7, 15.7, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｒピンクダイヤモンド, 49,大野拓, 3.4, 35, -11, -21,18,290.1, ⑱⑱
