14年 6月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1300m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小金井特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａエストゥペンド, 67,田辺裕,, 65,  -1,* 12, 1,  1.7, ③③, 1,18,Ｄエリｰフェアリｰ, 63,内田博,, 67,* -1,  -1, 2,  4.4,③②②, 1, 6,Ｂツインキャンドル, 73,石川裕,, 77,* 12,  -2, 7, 12.9, ①①, 1,13,Ｉシンキングマシｰン, 79,大野拓,, 80,   3,* 14, 1,  3.1, ⑬⑪
 2, 5,Ｎゴｰルドシェンロン, 48,大野拓, 0.1, 69,  -3,* 16, 7, 17.2, ⑧⑧, 2, 6,Ｉキャンディキｰ, 57,武士沢, 0.1, 67,* -2,   1, 4,  7.9,②③③, 2,11,Ｉアビスコ, 66,田中勝, 0.4, 71,   5,   3,10, 65.7, ⑨⑦, 2, 6,Ｇピンポン, 80,戸崎圭, 0.0, 81,  -1,* 19, 2,  4.4, ⑭⑮
 3,14,Ｂドリｰムエルダｰ, 63,原田和, 0.5, 63,*  2,   3, 3, 11.3, ①①, 3, 9,Ｇダイワブレス, 57,蛯名正, 0.1, 66,* -2,   0, 1,  2.9,⑤④④, 3, 8,Ｄサウスマキシム, 72,柴田善, 0.6, 68,   2,*  5, 1,  3.4, ⑫⑪, 3, 7,Ｆビッグリバティ, 80,田中勝, 0.1, 79,   4,* 12,11, 57.7, ⑨⑩
 4, 7,Ｄエンリルバロｰズ, 61,戸崎圭, 0.6, 62,*  1,   5, 5, 12.2, ②②, 4, 5,Ａバトルジェジェジェ, 64,柴田善, 0.3, 66,  -6,*  5, 3,  7.5,⑦⑨⑨, 4, 2,Ｈブライトシチｰ, 66,大野拓, 0.7, 71,* 10,  -6, 9, 46.3, ④②, 4,11,Ｍヒメサクラ, 72,柴田善, 0.4, 76,*  7,   6,10, 53.1, ⑦⑤
 5, 6,Ｈトｰアキヨモリ, 59,江田照, 0.9, 62,  -5,  10, 9, 22.7, ⑫⑩, 5,16,Ｋハｰトフルデイズ, 55,横山典, 0.4, 64,  -8,*  8, 8, 20.8,⑱⑮⑮, 5,15,Ａマンリｰ, 73,蛯名正, 0.9, 65,   0,*  4, 4,  7.6, ⑬⑭, 5, 3,Ｃヤマチョウフェア, 83,石橋脩, 0.6, 74,   6,   5, 9, 17.8, ⑥⑦
 6, 9,Ｅミスタｰエンザン, 60,武士沢, 1.1, 59,  -5,   8, 2,  6.5, ⑬⑬, 6, 8,Ｊチｰカ, 56,田辺裕, 0.6, 64,  -9,*  8, 9, 21.2,⑬⑰⑰, 6,14,Ｆスワンボｰト, 70,横山典, 1.1, 63,  -1,*  4, 6, 10.4, ⑮⑮, 6,16,Ｄディアセルヴィス, 82,内田博, 0.6, 74,*  6,   4, 4, 10.4, ③③
 7,12,Ｆルミラｰクル, 60,木幡初, 1.1, 60,  -5,   8, 8, 20.9, ⑪⑫, 7,12,Ｈパラドｰロ, 57,戸崎圭, 0.7, 60,  -4,  -3, 5, 10.9,⑧⑦⑦, 7, 7,Ｋジェイケイヒｰロｰ, 62,伊藤工, 1.2, 62,  -3,*  6,14,137.1, ⑯⑯, 7,14,Ｈショウナンダイラ, 80,蛯名正, 0.8, 73,   1,   9, 5, 11.3, ⑪⑫
 8,13,Ｊスズカプリオｰル, 55,宮崎北, 1.7, 55,  -2,  -2,12, 89.8, ⑥⑤, 8,17,Ｍミヤビソｰダライト, 49,吉田豊, 0.7, 60,*  0, -14,13, 67.9,①①①, 8,10,Ｃサクラシェンロン, 72,戸崎圭, 1.3, 62,   3,  -3, 2,  4.0, ⑩⑫, 8, 4,Ｂソラニｰ, 84,横山典, 0.8, 72,*  8,   0, 3,  6.2, ①①
 9, 2,Ｇリオサリナス, 60,北村宏, 2.4, 50,  -3,  -6, 6, 14.5, ⑦⑥, 9, 3,Ｃスイｰトルイｰズ, 63,江田照, 1.1, 57,  -9,   1, 6, 18.7,⑰⑯⑯, 9, 4,Ｇトゥｰルモンド, 68,吉田豊, 1.3, 65,   8,  -7, 3,  5.3, ⑧④, 9,15,Ｋダンディｰレイ, 77,江田照, 0.8, 73,   5,   4, 7, 12.6, ⑩⑨
10,11,Ｋクラバウタｰマン, 52,伴啓太, 2.4, 49,  -1,  -9,14,338.5, ④④,10,10,Ｌマニエｰテ, 52,北村宏, 1.3, 55,  -6,  -8,11, 32.7,⑪⑪⑩,10, 9,Ｎショウナンヤマト, 55,北村宏, 1.7, 61,   8, -13, 5,  9.3, ⑥⑤,10,12,Ｊイｰグルカザン, 79,嘉藤貴, 1.0, 71,   1,   8,14,128.9, ⑮⑭
11, 1,Ｉジｰガｰクリスタル, 56,高倉稜, 2.5, 50,  -4,  -5,10, 33.9, ⑩⑪,11,15,Ｏミルノワｰル, 47,田中勝, 1.5, 51,  -6, -13,14, 69.7,⑮⑫⑪,11,13,Ｅバルザック, 71,伴啓太, 1.8, 59,   3,  -8, 8, 31.8, ⑪⑨,11, 2,Ｅモズベラベラ, 81,北村宏, 1.2, 70,   6,   0, 8, 13.3, ⑤⑥
12,10,Ｍナスセンプウ, 48,石川裕, 2.5, 49,  -4,  -6,13,229.1, ⑨⑨,12, 4,Ｎスイチョウカ, 48,大野拓, 1.7, 51,  -8, -11,15,157.8,⑩⑬⑭,12, 3,Ｊタｰゲットゾｰン, 65,武士沢, 2.0, 55,  -1,  -5,11, 89.7, ⑭⑬,12, 8,Ｐベルストｰリｰ, 66,西田雄, 1.2, 70,   1,   6,16,459.0, ⑫⑬
13, 4,Ｃインストレｰション, 61,蛯名正, 2.7, 46,  -3,  -9, 4, 11.7, ⑤⑦,13, 2,Ｂユズノカオリ, 64,木幡初, 1.7, 48,  -5, -17, 7, 18.7,④⑥⑥,13, 1,Ｍキョウエイラｰケン, 60,柴田未, 2.3, 56,* 10, -20,12, 91.7, ②③,13, 1,Ａラヴィアンクレｰル, 84,田辺裕, 1.4, 68,*  7,  -2, 6, 12.4, ④④
14, 8,Ｌプロミシングアイズ, 49,内田博, 3.1, 46, -10,  -1,11, 55.7, ⑭⑭,14,14,Ｅロセウス, 60,高倉稜, 1.8, 50,  -7, -13,12, 60.2,⑭⑭⑬,14,16,Ｐカンタベリｰリュウ, 41,嘉藤貴, 2.4, 53,   4, -14,16,319.0, ⑦⑩,14, 5,Ｌミヤビリファイン, 75,吉田豊, 1.4, 67,   4,   0,12, 95.9, ⑧⑧
,,,,,,,,,,,,15, 1,Ｆダｰエ, 57,伊藤工, 1.9, 47,  -7, -15,10, 25.6,⑨⑩⑫,15,12,Ｌミシックトウショウ, 60,西田雄, 3.2, 49,   6, -23,13,127.7, ⑤⑧,15, 9,Ｎドラゴンフラッシュ, 70,武士沢, 2.1, 63,  -5,   4,15,387.7, ⑯⑯
,,,,,,,,,,,,16,13,Ｒネメシス, 33,石川裕, 2.6, 39,  -5, -30,18,370.6,⑫⑧⑧,16, 5,Ｏフクノトリ, 43,宮崎北, 3.8, 44,   9, -31,15,142.7, ③⑥,16,10,Ｏサンセルマン, 69,宮崎北, 2.4, 60,*  7, -12,13,119.9, ②②
,,,,,,,,,,,,17, 7,Ｑステイバンク, 38,石橋脩, 3.1, 38,  -9, -25,16,317.5,⑯⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,11,Ｐヤギリヒマワリ, 46,大江原, 3.3, 34,  -4, -45,17,356.6,⑥⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,
