14年 4月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 4月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵﾙﾌｪｰｳﾞﾙｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａマｰブルケｰキ, 63,北村宏,, 60,*  1,*  1, 1,  1.9,②②②, 1, 5,Ｃコスモツケマ, 60,柴田大,, 67,*  1,* -3, 5,  8.4,①①①, 1,14,Ａエタｰナルヒｰロｰ, 76,浜中俊,, 75,   0,* 17, 5,  7.0,⑨⑧⑦, 1,12,Ｇサウンドガガ, 85,武豊  ,, 87,*  2,  21, 3,  5.9, ①①
 2,16,Ｂブルザンインディゴ, 59,武士沢, 0.4, 59,  -3,*  6, 2,  3.9,⑮⑫⑨, 2,13,Ｆゴｰストペッパｰ, 55,後藤浩, 0.2, 64,  -2,* -2, 3,  5.6,⑥⑥⑤, 2, 6,Ｏメジャｰプレゼンス, 59,岩田康, 0.1, 72,*  2,  10,10, 40.9,①①①, 2, 7,Ａダッシャｰワン, 89,戸崎圭, 0.4, 82,  -3,  21, 2,  4.5, ⑥⑤
 3, 5,Ｆモンレｰヴリアン, 51,福永祐, 0.8, 55,  -2,*  0, 9, 33.4,⑨⑧⑥, 3, 1,Ｂサクラカルナバル, 62,田中勝, 0.2, 63,  -2,* -2, 2,  5.0,⑦⑤⑥, 3, 1,Ｋニュｰハウン, 69,戸崎圭, 0.2, 70,*  1,  11, 6, 17.3,⑦④③, 3,11,Ｆアビリティラヴ, 85,柴田善, 0.5, 81,  -1,  19, 1,  3.0, ③④
 4, 9,Ｄクインズアベハ, 54,吉田豊, 0.9, 55,   0,  -3, 6, 22.9,⑩⑥③, 4, 8,Ｈブラックエミオ, 48,武豊  , 0.3, 62,  -2,  -5, 7, 14.2,②③②, 4,10,Ｂナムラショウリ, 74,田辺裕, 0.2, 71,  -1,* 17, 2,  4.5,⑪⑪⑪, 4, 4,Ｃマルカバッケン, 88,横山典, 0.5, 81,  -4,* 23, 6, 15.8, ⑦⑦
 5,14, エンプレスアイル,---,江田照, 1.5, 51,  -3,  -3,14, 94.6,⑬⑬⑫, 5, 4,Ａヒラボクボｰノ, 63,横山典, 0.3, 60,*  0,  -6, 1,  3.2,⑤②③, 5, 7,Ｃフレンドワン, 73,田中勝, 0.3, 73,  -2,* 17,11, 47.6,⑬⑬⑩, 5, 9,Ｂシセイオウジ, 88,田中勝, 0.6, 81,  -7,* 24, 5,  9.7, ⑫⑫
 6, 4, ソレイユレヴァン,---,後藤浩, 1.7, 47,  -2,  -8,11, 41.1,⑪⑨⑧, 6,12,Ｅシングンゴｰルド, 57,松岡正, 0.8, 58,  -3,  -7, 6, 13.8,⑩⑩⑧, 6, 4,Ｊモンプレジｰル, 69,北村宏, 0.4, 70,*  1,  10, 4,  6.9,⑥⑤⑤, 6, 2,Ｉトウショウカズン, 85,浜中俊, 0.7, 80,  -2,  18, 9, 27.9, ④②
 7,15, エピソｰドレディｰ,---,田辺裕, 2.1, 45,  -3,  -8, 5, 22.1,⑫⑪⑪, 7,10,Ｇハクサンストリｰト, 55,石橋脩, 1.1, 54,  -3, -11, 9, 39.3,⑨⑨⑦, 7, 2,Ｇマイネルパイレｰツ, 72,シュタ, 0.7, 67,   0,   8, 1,  3.6,④⑥⑥, 7, 6,Ｅフィｰルドシャイン, 86,内田博, 0.7, 80,*  0,  16,11, 52.7, ②③
 8, 6,Ｇランドロワ, 49,蛯名正, 2.3, 44,*  1, -18, 4, 19.3,⑦④⑤, 8, 9,Ｉヨザクラオシチ, 48,福永祐, 1.3, 49,  -2, -19,11, 53.2,③④④, 8,11,Ｆジオメトリｰ, 72,松岡正, 0.8, 67,*  1,   6, 7, 20.8,②②②, 8, 3,Ｊヘニｰハウンド, 84,後藤浩, 0.7, 78,  -4,  21, 8, 21.4, ⑧⑧
 9,12,Ｅショウナンララバイ, 53,柴田善, 2.4, 44,  -1, -15,10, 39.8,⑧⑦⑦, 9, 7,Ｄエタニティタイム, 58,田辺裕, 1.4, 50,  -9,  -7, 8, 18.0,⑮⑭⑫, 9,13,Ｈマイネルソウル, 70,柴田大, 0.8, 67,*  1,   6,12, 55.4,③③④, 9, 1,Ｈメイショウツチヤマ, 85,岩田康, 0.9, 78,  -8,* 22,13, 98.3, ⑪⑩
