14年 9月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西宮ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｐウインバニラスカイ, 39,松山弘,, 61,* -3,  -6,13, 63.3, ①①, 1, 1, オｰルアズワン,,佐久間,,,,, 1,  1.8,②②①, 1,11,Ｃシュテルングランツ, 77,福永祐,, 74,* -5,  19, 1,  1.6,②②②, 1, 5,Ａレッドアリオン, 85,小牧太,, 96,   1,* 25, 2,  3.9, ⑦⑧
 2,10,Ａラッフォルツァｰト, 62,川田将, 0.1, 60,  -7,  -2, 4,  8.6, ⑤③, 2, 5, アドマイヤパｰシア,,西谷誠,205.1,,,, 2,  2.4,③③③, 2, 1,Ｌアスタｰフレンチ, 70,和田竜, 0.1, 73,* -5,  17,11, 49.3,①①①, 2, 4,Ｅバッドボｰイ, 80,幸英明, 0.3, 87,*  7,   9, 1,  2.6, ①①
 3, 7,Ｋマイティティｰ, 45,武豊  , 0.1, 62, -11,*  3,12, 53.0, ⑨⑩, 3, 3, タマモアルバ,,植野貴,206.6,,,, 3,  7.3,④④④, 3,13,Ｆパッシングブリｰズ, 74,岩田康, 0.2, 73,  -7,  20, 5, 14.0,⑬⑨⑤, 3, 6,Ｇメイショウインロウ, 76,武豊  , 0.4, 87,   4,  13, 7, 17.7, ④⑤
 4, 8,Ｅウインソワレ, 56,川島信, 0.2, 61,  -9,   0, 2,  5.8, ⑧⑧, 4, 6, ダンツフォワｰド,,中村将,207.9,,,, 4, 10.0,①①②, 4, 9,Ｂシャトｰウインド, 77,岩崎翼, 0.4, 71,* -6,  17, 3,  9.5,③④③, 4, 2,Ｄデウスウルト, 81,秋山真, 0.4, 87,   4,  12, 6,  8.5, ③②
 5, 4,Ｄディアエナ, 56,松若風, 0.2, 59,  -8,  -3, 3,  8.5, ④⑥, 5, 4, ヤギリヒマワリ,,大江原,213.7,,,, 6, 44.9,⑤⑤⑤, 5,14,Ｉクリノアマダブラム, 71,小牧太, 0.4, 75,  -7,  21,12, 57.7,⑩⑧⑩, 5, 3,Ｂアクションスタｰ, 84,北村友, 0.5, 88,   3,  14, 3,  5.4, ⑥⑥
 6, 6,Ｈテイクウォｰニング, 50,藤岡康, 0.3, 57,* -5,  -6, 5, 17.3, ②②, 6, 2, テイエムマッチョ,,黒岩悠,215.2,,,, 5, 28.2,⑥⑥⑥, 6, 7,Ｊタンスチョキン, 70,ペロヴ, 0.5, 72,  -7,  18,10, 36.1,⑤⑥⑧, 6, 1,Ｃジャイアントリｰプ, 83,岩田康, 0.7, 84,   2,  10, 5,  8.5, ⑧⑦
 7,11,Ｊハギノナトゥｰラ, 45,浜中俊, 0.5, 58, -16,*  4, 8, 27.0, ⑮⑮,,,,,,,,,,,,, 7, 4,Ａメイショウテンシュ, 79,武幸四, 0.5, 75,  -9,* 22, 4, 10.9,⑪⑫⑪, 7, 8,Ｆダロｰネガ, 80,浜中俊, 0.8, 81,*  5,   4, 4,  7.0, ⑤④
 8, 5,Ｌアロｰシルバｰ, 44,藤岡佑, 0.5, 57, -13,*  2,11, 38.4, ⑫⑪,,,,,,,,,,,,, 8, 8,Ｍサンライズカラｰ, 69,熊沢重, 0.6, 73,* -6,  14,14,112.0,④③④, 8, 7,Ｈレックスパレｰド, 72,菱田裕, 1.5, 72,*  5,  -6, 8,105.3, ②③
