14年 1月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,睦月賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａサトノキングベル, 65,ルメｰ,, 56,  -2,*  5, 2,  4.3,③③②, 1,10, エイシンハドソン,---,和田竜,, 63,  -9,* 11, 2,  5.0,⑧⑦⑥, 1, 6,Ｄツヨシノブルｰム, 75,岡田祥,, 70,* 12,  -1,10, 57.3,③①①, 1, 1,Ａアドマイヤケルソ, 86,福永祐,, 81,  -2,  27, 5,  8.5,④④④
 2, 5,Ｂクァンタムギア, 65,浜中俊, 0.1, 58,  -2,*  5, 1,  3.0,⑦⑤⑥, 2,14, エンジェルラダｰ,---,ギュイ, 0.4, 59,* -6,   4, 4,  7.6,③③③, 2,11,Ｈマンハッタンコｰド, 72,ルメｰ, 0.0, 71,   6,  11, 5, 19.6,⑦⑧⑧, 2, 9,Ｈタガノレイヨネ, 75,藤田伸, 0.1, 77,* -1,  21, 3,  5.1,①①①
 3,15,Ｎナンヨｰマｰク, 35,岩田康, 0.1, 58,  -2,*  5, 7, 13.5,④⑥④, 3, 2, リスペクトリス,---,小林徹, 0.6, 58,  -7,   4, 8, 27.7,④⑤⑤, 3, 4,Ｇシンワウォッカ, 73,川島信, 0.0, 72,   9,   7, 8, 30.2,④④④, 3, 2,Ｃトウシンモンステラ, 78,武豊  , 0.1, 81,  -3,  29, 2,  3.9,⑥⑥⑥
 4,14,Ｄスリｰマキシマム, 62,国分恭, 0.7, 52,  -2,   2, 3,  6.7,⑩⑦⑦, 4, 7, キネオレジェンド,---,福永祐, 1.2, 54,  -9,   2, 1,  2.2,⑫⑨⑨, 4, 2,Ｃスズカルパン, 77,福永祐, 0.2, 72,   4,* 13, 3,  6.0,⑩⑨⑨, 4,11,Ｋロｰドランパｰト, 69,浜中俊, 0.3, 76,  -2,  22, 7, 11.4,③③③
 5, 9,Ｅフィリグラｰナ, 60,池添謙, 0.7, 52,*  0,  -3, 4,  8.7,①①①, 5, 9, メイショウブルック,---,浜中俊, 1.2, 53,* -5,  -6, 5, 12.3,②①①, 5, 3,Ｆアクシｰバンダム, 74,幸英明, 0.3, 75,   4,* 14, 7, 24.8,⑪⑪⑩, 5, 6,Ｇアドマイヤパｰシア, 75,小牧太, 0.4, 82,  -6,* 32, 8, 13.1,⑪⑪⑪
 6,13,Ｍメイショウキホｰテ, 40,武幸四, 1.2, 55,  -3,  -1,14,136.7,⑥⑧⑧, 6, 6, ヤマニンジゼル,---,国分優, 1.5, 50,* -5,  -8,13, 51.3,①②②, 6, 7,Ｅノアオｰカン, 75,国分恭, 0.3, 68,   7,   7, 9, 39.0,⑥⑤⑤, 6, 5,Ｊホｰマンベルウィン, 73,北村友, 0.4, 81,  -5,  30,10, 70.1,⑦⑧⑧
 7, 8, サトノミラクル,---,ギュイ, 1.2, 51,  -5,   2, 8, 15.4,⑮⑭⑬, 7, 8, ラヴミニスタｰ,---,鮫島良, 1.6, 56,  -7,  -3,12, 44.7,⑤⑧⑦, 7, 9,Ｂヴァンヘルシング, 77,和田竜, 0.7, 69,   7,   4, 1,  2.0,⑤⑥⑥, 7, 3,Ｅトウシンヤマト, 76,ギュイ, 0.4, 72,* -1,  17, 1,  3.8,②②②
 8, 3,Ｈゴｰルドスパイラル, 47,福永祐, 1.5, 49,  -3,  -3,10, 40.6,⑪⑩⑩, 8, 4, チコリｰ,---,幸英明, 1.8, 53, -10,  -1,10, 33.7,⑪⑪⑩, 8, 1,Ｉニジノハヤテ, 71,小坂忠, 0.8, 68,   6,   5,11,124.8,⑧⑦⑦, 8, 4,Ｉアンバサドゥｰル, 75,国分恭, 0.5, 74,  -3,  23, 9, 53.1,⑤⑤⑤
