14年 3月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 8,Ｏメルヘンハｰト, 33,丸田恭, 2.9, 38,  -8,  -8,11,165.6,⑮⑮⑬, 9,14,Ｆオｰルレディゼア, 53,蛯名正, 1.1, 53,*  0, -14, 3,  5.4,⑦③③, 9, 1,Ｅホクレアポパイ, 67,柴田善, 2.4, 63,   4,   0, 9, 57.9,⑭⑬⑫, 9, 2,Ｉロｰレンルｰナ, 82,石橋脩, 0.9, 70, -18,* 23,11, 38.7, ⑯⑭
10, 4,Ｉラッキｰゴｰルド, 45,宮崎北, 3.1, 40,*  0, -24,14,246.4,④③⑦,10,12,Ｌランドロワ, 48,丸田恭, 1.2, 52,  -1, -12,14,164.1,④⑧⑦,10, 4,Ｆロングシャドウ, 67,デムｰ, 2.5, 58,*  9, -13, 3,  6.4,⑧③⑤,10, 1,Ｍフォルテリコルド, 80,内田博, 1.0, 70, -13,  17, 6, 16.9, ⑫⑪
11, 6,Ｌケラウズランブラ, 40,石川裕, 3.4, 37,  -7, -13,15,265.4,⑫⑭⑭,11, 6,Ｄコスモチョコレイ, 54,丹内祐, 1.2, 55,  -1, -11,10, 21.3,③⑨⑧,11,14,Ｏラッキｰストリｰク, 59,杉原誠, 2.6, 61,   3,  -1,14,271.8,⑬⑫⑪,11, 6,Ｏケンエンブレム, 74,横山和, 1.1, 68,  -7,  11,14,153.0, ⑧⑧
12, 1,Ｊニシノシオン, 44,原田和, 3.5, 36,  -4, -21,13,209.0,⑩⑩⑩,12, 1,Ｐクｰルジャイロ, 30,津村明, 1.3, 54,  -5,  -5,13,129.5,⑭⑮⑮,12,12,Ｊレッドレガｰロ, 66,横山和, 2.7, 58,   5,  -8,12,167.2,⑨⑨⑩,12,11,Ｊレッドヴァンクｰル, 82,三浦皇, 1.3, 66, -14,  15, 8, 30.2, ⑬⑫
13, 3,Ｐセイカイリス, 24,田辺裕, 3.5, 33,* -1, -27, 5,  9.3,②②③,13,13,Ｏラフィンテｰル, 35,武士沢, 1.3, 55,  -5,  -5,15,166.5,⑯⑯⑯,13, 3,Ｉロゼオ, 66,柴田未, 2.8, 59,   1,  -1,15,306.6,⑫⑭⑭,13, 7,Ａサウスビクトル, 85,田辺裕, 1.3, 67,   0,   3, 3,  7.4, ③③
14, 7,Ｍタイキエミリｰ, 40,木幡初, 3.6, 36,  -6, -16,12,184.2,⑬⑬⑮,14, 7,Ｎヤギリヒマワリ, 37,柴田善, 1.3, 55,  -5,  -5,16,377.3,⑨⑭⑭,14,11,Ｌラルゴスパｰダ, 65,石橋脩, 3.2, 54,*  9, -18, 5, 14.9,③④⑦,14,13,Ｋヤマノサファイア, 82,デムｰ, 1.7, 64, -12,  11, 7, 20.5, ⑭⑮
15,11,Ｋグランレｰブ, 42,松岡正, 3.7, 35,  -4, -21,10, 94.3,⑪⑪⑪,15, 2,Ｇロンギングケイシｰ, 52,石橋脩, 1.4, 52,  -3, -12, 6, 11.2,⑤⑪⑪,15,13,Ｎキングザブルｰス, 63,田中勝, 5.2, 44,   5, -28,13,246.8,④⑩⑬,15,15,Ｃアクションバイオ, 83,藤岡康, 1.8, 62, -12,   9, 4, 12.4, ⑪⑬
16, 9,Ｎシャトｰココ, 35,柴田未, 4.9, 33,  -9, -17,16,470.1,⑯⑯⑯,16,11,Ｂメイショウアガサ, 57,川田将, 1.6, 50,*  0, -21, 2,  4.8,②②②,,,,,,,,,,,,,16,16,Ｐエスカｰダ, 74,柴田未, 2.2, 59, -15,   8,16,384.9, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
単勝:650円 複勝:14=170円 10=120円 15=230円 枠連:510円,,,,,,,,,,,,単勝:450円 複勝:04=180円 16=440円 15=280円 枠連:740円,,,,,,,,,,,,単勝:180円 複勝:10=110円 06=130円 08=300円 枠連:320円,,,,,,,,,,,,"単勝:4,760円 複勝:08=830円 10=130円 14=320円 枠連:560円",,,,,,,,,,,
馬連:620円 ワイド:10-14=270円 14-15=710円 10-15=520円,,,,,,,,,,,,"馬連:4,600円 ワイド:04-16=1,490円 04-15=580円 15-16=1,730円",,,,,,,,,,,,馬連:340円 ワイド:06-10=190円 08-10=560円 06-08=900円,,,,,,,,,,,,"馬連:5,540円 ワイド:08-10=1,970円 08-14=7,020円 10-14=690円",,,,,,,,,,,
"馬単:1,620円 3連複:1,650円 3連単:8,550円",,,,,,,,,,,,"馬単:8,630円 3連複:9,710円 3連単:57,220円",,,,,,,,,,,,"馬単:520円 3連複:1,630円 3連単:4,100円",,,,,,,,,,,,"馬単:17,080円 3連複:17,360円 3連単:171,570円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝2500m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日経賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂラシアンカウボｰイ, 65,戸崎圭,, 58,  -3,  -1, 2,  2.8, ⑦⑤, 1, 1,Ｃノｰスショアビｰチ, 70,村田一,, 85,*  4,* 23, 6, 22.4,①①①, 1,12,Ｂジョバイロ, 71,蛯名正,, 64, -13,  12, 1,  2.4, ⑧⑨, 1,10,Ｂウインバリアシオン, 93,岩田康,,104,   3,* 32, 1,  2.0,⑫⑫⑥
 2,15,Ｊリオヴェラ, 39,三浦皇, 0.1, 58,* -1,  -4, 8, 43.8, ②②, 2, 2,Ｄニシノゲンキマル, 70,内田博, 0.2, 83,*  3,* 22, 4, 10.3,②②②, 2, 7,Ｃドンビザッツウェイ, 70,丸田恭, 0.0, 63, -16,* 15,11, 74.0, ⑨⑥, 2,11,Ｉホッコｰブレｰヴ, 88,田辺裕, 0.3,100,   4,* 26,10, 85.0,⑨⑩⑫
 3,13,Ａゴｰルデンスピｰド, 73,田辺裕, 0.2, 56,* -1,  -4, 1,  2.1, ③③, 3, 9,Ｂストロングサウザｰ, 73,岩田康, 1.0, 79,   2,  19, 1,  1.8,⑤⑦⑥, 3, 5,Ｄシゲルホウオウザ, 70,後藤浩, 0.1, 62, -11,  10, 8, 26.9, ⑤⑤, 3, 2,Ｄラストインパクト, 92,川田将, 0.5, 96,   4,  22, 3,  7.0,⑦⑧⑧
 4, 5,Ｄモントボｰゲン, 58,後藤浩, 0.3, 54,  -9,*  2, 3,  5.0, ⑪⑦, 4, 5,Ａアサクサスタｰズ, 74,川田将, 1.1, 78,*  3,  16, 2,  4.4,④④④, 4,10,Ａシュナップス, 72,デムｰ, 0.1, 64, -16,* 15, 4,  7.3, ⑩⑩, 4, 5,Ｆサトノアポロ, 90,三浦皇, 0.5, 93,*  7,  15,13,151.9,②②②
 5, 8,Ｆクラスタディケイ, 54,横山和, 0.4, 54, -12,*  4, 4, 18.9, ⑬⑫, 5, 4,Ｊサウスゴビ, 64,蛯名正, 1.5, 73,   2,  14,10, 34.7,③③③, 5, 2,Ｆカルブンクルス, 68,戸崎圭, 0.2, 62,* -8,   6, 2,  4.5, ②②, 5, 8,Ｇフェノｰメノ, 89,蛯名正, 0.5, 93,*  6,  18, 2,  3.7,④④④
 6, 2,Ｅプレｰル, 55,丸田恭, 0.5, 53,  -4,  -4, 7, 41.0, ⑤⑥, 6, 3,Ｇロトラトゥｰル, 67,横山典, 1.7, 72,   0,  16, 8, 33.2,⑨⑪⑨, 6,11,Ｈヘイハチスカイ, 67,藤岡康, 0.2, 63, -13,  12, 9, 36.8, ⑦⑧, 6,15,Ｍダｰビｰフィズ, 85,田中勝, 0.7, 93,   5,  20,11,124.9,⑩⑨⑩
 7, 3,Ｃパイメイメイ, 60,津村明, 1.3, 47,  -7,  -8, 9, 44.4, ⑧⑧, 7, 6,Ｉコスモラヴモア, 66,丹内祐, 1.7, 73,   1,  14,12,112.2,⑦⑥⑤, 7,15,Ｊショウナンハヤブサ, 65,大野拓, 0.2, 63,* -8,   6, 6, 14.6, ③③, 7, 4,Ｌサイレントメロディ, 85,柴田善, 0.8, 91,*  6,  14,15,370.1,③③③
 8,10,Ｇニシノベニザクラ, 44,蛯名正, 1.4, 46,  -8,  -8,10,113.8, ⑩⑨, 8,12,Ｌヴォルスング, 62,後藤浩, 2.4, 65,   1,   8, 5, 18.7,⑩⑨⑧, 8, 9,Ｅヒカリマサムネ, 69,田辺裕, 0.3, 62,* -7,   5, 3,  6.9, ①①, 8, 7,Ｈアスカクリチャン, 89,戸崎圭, 0.8, 91,   4,  17, 6, 30.9,⑧⑦⑨
 9, 6,Ｋサマｰデライト, 34,木幡初, 1.6, 45,  -2, -15, 6, 27.0, ④④, 9,13,Ｆブルｰボサノヴァ, 68,丸田恭, 3.3, 59,  -1,   4,13,162.8,⑪⑬⑫, 9, 4,Ｉナムライッポン, 66,武士沢, 0.7, 59, -21,* 15, 5, 12.1, ⑬⑫, 9, 3,Ｊジャガｰメイル, 87,石橋脩, 0.8, 97,   3,* 25,14,154.2,⑭⑭⑬
10, 9,Ｈケンブリッジアド, 43,原田和, 1.9, 43, -10, -10,15,797.9, ⑫⑬,10, 8,Ｅスプリングサヴァン, 68,戸崎圭, 3.4, 59,   2,  -2, 7, 29.7,⑧⑤⑦,10, 6,Ｋヒシワイルド, 65,松岡正, 0.9, 57, -10,   2, 7, 17.6, ④④,10,13,Ｅオｰシャンブルｰ, 90,デムｰ, 0.9, 94,   3,  20, 4,  9.3,⑪⑪⑪
11,14,Ｌカツラオｰ, 31,大野拓, 2.0, 42, -23,*  2,13,395.2, ⑭⑭,11,10,Ｋラフィネシチｰ, 63,デムｰ, 3.8, 56,   1,  -4, 3,  9.1,⑥⑧⑩,11,14,Ｏパルトゥｰラ, 50,村田一, 1.0, 58, -10,   3,16,374.8, ⑥⑦,11, 6,Ｃサクラアルディｰト, 93,吉田豊, 1.0, 90,   4,  14, 9, 69.2,⑤⑥⑦
12, 1, エイシンディズニｰ,---,内田博, 2.3, 39,*  0, -24, 5, 26.6, ①①,12,11,Ｈアｰトフェスタ, 67,柴田善, 3.8, 57,   0,  -2, 9, 34.1,⑬⑩⑪,12, 1,Ｇフランスギャル, 68,吉田豊, 1.1, 55, -24,  13,10, 45.2, ⑭⑭,12,14,Ａアドマイヤフライト, 94,内田博, 1.2, 86,*  6,   9, 5,  9.4,⑥⑤⑤
13, 4, ジェンマ,---,藤岡康, 2.5, 37,  -9, -17,12,370.7, ⑨⑩,13, 7,Ｍメイプルレジェンド, 53,田中勝, 4.6, 53,  -2,  -6,11, 98.7,⑫⑫⑬,13, 3,Ｍアメリカンドリｰム, 52,横山和, 1.2, 53, -26,* 14,12, 76.3, ⑮⑯,13, 1,Ｎプロモントｰリオ, 84,横山典, 1.2, 89,   3,  19, 8, 59.9,⑮⑮⑮
14,11,Ｉガｰネットアイ, 40,大庭和, 3.2, 33,  -3, -26,11,369.9, ⑥⑪,,,,,,,,,,,,,14, 8,Ｐダイメイホｰム, 40,井上敏, 1.3, 53, -20,   8,13,157.8, ⑪⑪,14,12,Ｏマイネルジェイド, 81,松岡正, 1.9, 81,   3,   5, 7, 38.8,⑬⑬⑭
15, 7,Ｍタケデンカイザｰ, 27,井上敏, 3.4, 28, -34,  -2,13,395.2, ⑮⑮,,,,,,,,,,,,,15,13,Ｎベルウッドシｰマ, 52,内田博, 1.4, 52, -20,   7,14,277.5, ⑫⑬,15, 9,Ｋトレイルブレイザｰ, 85,後藤浩, 2.3, 72,*  7, -12,12,125.4,①①①
,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｌヒアルロンサン, 56,柴田未, 1.7, 50, -30,  14,15,277.8, ⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,
"単勝:280円 複勝:12=120円 15=460円 13=110円 枠連:1,630円",,,,,,,,,,,,"単勝:2,240円 複勝:01=400円 02=230円 09=130円 枠連:8,930円",,,,,,,,,,,,"単勝:240円 複勝:12=150円 07=1,240円 05=460円 枠連:5,420円",,,,,,,,,,,,"単勝:200円 複勝:10=120円 11=960円 02=190円 枠連:6,230円",,,,,,,,,,,
"馬連:3,450円 ワイド:12-15=780円 12-13=160円 13-15=720円",,,,,,,,,,,,"馬連:9,220円 ワイド:01-02=2,840円 01-09=950円 02-09=400円",,,,,,,,,,,,"馬連:7,710円 ワイド:07-12=2,180円 05-12=650円 05-07=10,340円",,,,,,,,,,,,"馬連:5,920円 ワイド:10-11=1,640円 02-10=310円 02-11=4,760円",,,,,,,,,,,
"馬単:4,800円 3連複:1,750円 3連単:11,690円",,,,,,,,,,,,"馬単:23,150円 3連複:5,350円 3連単:68,720円",,,,,,,,,,,,"馬単:9,960円 3連複:30,810円 3連単:137,070円",,,,,,,,,,,,"馬単:8,220円 3連複:11,320円 3連単:60,560円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝2000m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾐﾓｻﾞ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄデグニティクロｰズ, 60,大野拓,, 63,  -1,*  1, 6, 19.4,⑭⑭⑫, 1, 7,Ｆトｰセンシルエット, 61,柴田善,, 71,  -4,*  9, 6, 12.1, ⑬⑧, 1, 3,Ｃハピネスダンサｰ, 69,藤岡康,, 74,*  1,   8, 1,  2.4,③③③, 1,10,Ｆシベリアンスパｰブ, 74,松岡正,, 81,*  1,  12, 2,  3.8,⑦③③
 2, 1,Ｆリムショット, 56,横山和, 0.1, 61,   4,* -7,11, 39.7,⑨⑥⑤, 2,13,Ｍウインネオルｰラｰ, 54,石橋脩, 0.2, 68,   4,  -2,11, 32.4, ⑤③, 2, 2,Ｄムｰドスウィングス, 66,田辺裕, 0.2, 75,  -3,* 14, 2,  3.9,⑧⑧⑧, 2, 3,Ｄダイワアクシス, 76,後藤浩, 0.0, 86,  -2,* 21, 1,  3.3,⑩⑩⑨
 3, 7,Ａモンサンプロキオン, 63,津村明, 0.5, 58,   4, -13, 7, 20.3,⑤②②, 3, 1,Ｅトルセドｰル, 62,田辺裕, 0.2, 68, -10,* 11, 2,  6.5, ⑭⑯, 3, 5,Ｇアンジュデュバン, 63,津村明, 0.2, 72,*  3,   1, 9, 37.2,①①①, 3,15,Ａマイネルシュライ, 79,石橋脩, 0.2, 80,  -1,  13, 4,  6.5,⑧⑧⑥
 4, 5,Ｉマイネルゲｰル, 54,丹内祐, 0.7, 57,   2, -10, 4, 14.2,⑬⑪⑥, 4, 9,Ｎグランツ, 54,嶋田純, 0.4, 65,   4,  -4,12, 37.9, ④⑤, 4,12,Ｍスペランツァデｰア, 46,デムｰ, 0.5, 72,  -1,   5, 4,  8.4,④⑥⑦, 4,11,Ｂガｰネットチャｰム, 77,蛯名正, 0.2, 83,  -3,  19, 3,  6.3,⑬⑬⑫
 5,15,Ｎライトサｰパス, 32,松岡正, 1.0, 55,   3, -13,10, 39.0,⑩⑩⑪, 5,16,Ｇウインイルソｰレ, 60,岩田康, 0.4, 65, -12,* 11, 5, 11.4, ⑯⑫, 5,11,Ｉエクセレントビュｰ, 61,内田博, 0.7, 71,  -4,   9, 3,  8.2,⑪⑩⑨, 5,13,Ｈコスモバルバラ, 73,戸崎圭, 0.3, 79,   0,  11, 6, 17.0,⑤⑥④
 6, 8,Ｂビックナジョｰカｰ, 62,内田博, 1.1, 55,   4, -16, 1,  1.7,⑦⑦⑦, 6,12,Ｊダイワラスタｰ, 56,後藤浩, 0.5, 66,   0,  -1,13, 98.3, ⑧⑥, 6,13,Ｊパｰプルセイル, 58,岩田康, 0.7, 70,  -1,   5, 6, 15.1,⑦⑦⑥, 6, 5,Ｉウィケットキｰパｰ, 73,内田博, 0.3, 83,  -4,  19, 7, 19.0,⑫⑫⑪
 7, 3,Ｇプリンケプス, 55,デムｰ, 1.2, 53,  -1,  -9, 2,  5.5,③⑫⑨, 7, 2,Ｈヴァイサｰリッタｰ, 59,デムｰ, 0.5, 65,  -2,   0, 1,  2.6, ⑨⑩, 7, 9,Ｅグラスプリマ, 65,吉田豊, 0.7, 69,   0,   1, 8, 34.3,⑤④④, 7,16,Ｃマグメル, 77,吉田豊, 0.4, 80,  -1,  12, 5, 11.4,⑨⑦⑦
 8,11,Ｅタイセイヒｰト, 60,後藤浩, 1.4, 49,   4, -18, 8, 26.2,⑫⑨⑧, 8,14,Ｏツクバジャパン, 54,吉田豊, 0.5, 64,*  6,  -8, 3,  7.8, ②②, 8, 7,Ｂデルマサリｰチャン, 70,戸崎圭, 0.8, 69,  -4,   8, 7, 15.6,⑨⑪⑪, 8,12,Ｍソｰルデスタン, 72,横山典, 0.4, 80,  -5,* 21, 9, 32.4,⑭⑭⑬
 9, 9,Ｊセンノイギダｰ, 53,宮崎北, 1.7, 53,   5, -22,15,521.2,⑧⑤④, 9,15,Ｂオｰタムラヴ, 64,戸崎圭, 0.6, 63, -10,   6, 8, 15.3, ⑮⑮, 9, 1,Ｈマックスユｰキャン, 61,横山典, 0.9, 68,  -7,* 14,10, 37.6,⑬⑬⑬, 9,14,Ｋコスモソウタ, 72,津村明, 0.4, 77,   0,   8,14,103.5,④⑤⑤
10,10,Ｃリキマル, 61,嘉藤貴, 1.8, 50,   4, -24, 3, 10.5,④④③,10, 5,Ａクインズセブン, 64,蛯名正, 0.7, 61,  -2,  -3, 9, 18.4, ⑩⑪,10,10,Ｆカッテ, 64,田中勝, 1.1, 62,*  3, -10,12,162.9,②②②,10, 7,Ｇトウカイアストロ, 73,原田和, 0.5, 73,*  1,   3,11, 39.6,②②①
11, 4,Ｏフェスティヴサン, 30,原田和, 4.4, 35,  -1, -36,14,352.4,⑪⑬⑭,11,11,Ｌウインエフォｰト, 55,松岡正, 0.8, 60,*  6, -12,14,136.2, ①①,11, 4,Ａラインカグラ, 73,蛯名正, 1.8, 57,  -1, -13, 5,  9.3,⑥⑤⑤,11, 8,Ｐアｰスガルド, 66,田中勝, 0.6, 75,  -3,  11,12, 48.5,⑪⑨⑩
12,16,Ｋナイルエクスプレス, 52,吉田豊, 4.5, 35,*  8, -53, 5, 17.1,①①①,12, 4,Ｄサグレス, 63,横山典, 0.8, 59,   4, -10, 4,  9.1, ③④,12, 6,Ｌプレシャスムｰン, 57,木幡初, 1.9, 59,  -4,  -7,13,252.9,⑩⑨⑩,12, 1,Ｊヤヤラｰラ, 72,石川裕, 0.8, 69,*  3,  -2, 8, 22.9,①①②
13,13,Ｈカｰボンタイクｰン, 54,石橋脩, 4.6, 33,   4, -45, 9, 31.1,⑥⑧⑬,13,10,Ｐコスモマイルｰル, 53,丹内祐, 0.9, 60,  -4,  -3,15,241.3, ⑫⑬,13, 8,Ｋダイワバロニス, 57,後藤浩, 3.2, 45,  -6, -23,11, 53.1,⑫⑫⑫,13, 4,Ｏヤマタケディガｰ, 68,武士沢, 0.8, 80,  -8,* 21,15,343.4,⑯⑯⑮
