14年 8月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,14,Ｊショウナンライコウ, 38,柴田善, 0.8, 45, -14,  -3, 4, 12.7, ⑫⑪, 9, 1, プラチナディスク,,蓑島靖,196.0,,,,10,122.2,①⑥⑦, 9,17,Ｄムｰドスウィングス, 71,エスポ, 0.8, 69,  -6,  10, 2,  5.0, ⑫⑬, 9, 8,Ｈユキノスライダｰ, 81,戸崎圭, 1.3, 75,   6,  11, 3,  7.9,⑨⑩⑨
10, 5,Ｏカラマンシｰ, 29,大野拓, 1.2, 45, -21,*  3,16,264.9, ⑱⑰,10, 8, イケドラゴン,,石神深,198.4,,,, 4,  9.5,⑩⑩⑩,10, 4,Ｈミラクルアスク, 68,田辺裕, 0.9, 72, -10,* 16, 8, 17.5, ⑯⑮,10,12,Ｌフォｰルティテｰル, 77,伴啓太, 1.4, 75,   4,  12,12, 41.4,⑪⑫⑫
11, 8,Ｅカンタベリｰキッズ, 48,木幡初, 1.3, 39,* -7, -18,13,121.3, ④④,,,,,,,,,,,,,11, 7,Ｉティックルゴｰルド, 64,藤岡康, 0.9, 68,  -6,   9, 9, 18.2, ⑭⑫,11, 2,Ｄヤマタケディガｰ, 82,武士沢, 1.5, 73,   4,  12,14,214.3,⑬⑬⑬
12,11,Ｐサｰクルワルツ, 29,西田雄, 1.4, 37, -12, -13, 7, 31.4, ⑧⑩,,,,,,,,,,,,,12,12,Ｆサンアグライア, 69,江田照, 1.0, 60,* -1,  -6,11, 22.9, ①①,12,15,Ａトｰセンハルカゼ, 86,横山典, 1.6, 71,   6,   7, 5,  8.8,⑩⑧⑦
13, 9,Ｎルグランパントル, 30,岩田康, 1.7, 34, -10, -20, 6, 22.6, ⑥⑥,,,,,,,,,,,,,13, 5,Ｏチュロ, 59,木幡初, 1.1, 65,  -5,   1,12, 45.1, ⑥⑥,13, 7,Ｇワイルドダラｰ, 81,江田照, 1.7, 71,   7,   5, 8, 19.9,⑤⑥⑥
14,16,Ｋブラックロｰタス, 36,杉原誠, 1.7, 35, -13, -15,15,243.6, ⑪⑫,,,,,,,,,,,,,14,18,Ｐレッドレイラ, 58,柴田善, 1.1, 69,  -9,  12,16,144.6, ⑮⑯,14,10,Ｏタガノレイヨネ, 73,太宰啓, 2.5, 70,   3,   6,10, 27.7,⑭⑭⑭
15,15,Ｑルｰヴルヴォイス, 24,吉田豊, 1.9, 34, -19, -11,12,105.6, ⑯⑯,,,,,,,,,,,,,15,14,Ｒスピカシチｰ, 55,原田和, 1.2, 62,  -5,   1,17,263.3, ⑩⑩,,,,,,,,,,,,
16,18,Ｇアップリズム, 41,国分優, 2.0, 30, -17, -15,14,154.2, ⑭⑭,,,,,,,,,,,,,16,10,Ｎトクラットリバｰ, 59,太宰啓, 1.4, 61,  -9,   6,14,100.9, ⑪⑭,,,,,,,,,,,,
17,12,Ｍスリｰワイズ, 31,原田和, 3.9, 10, -16, -41,17,291.3, ⑮⑮,,,,,,,,,,,,,17, 9,Ｌニシノカザブエ, 61,伴啓太, 1.6, 64, -12,  10,10, 18.2, ⑰⑰,,,,,,,,,,,,
18,17,Ｃスｰパｰフレア, 50,嶋田純, 4.1,  9, -18, -39,11, 69.4, ⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-6),,,,,,,,,,,
単勝:230円 複勝:03=120円 07=150円 02=620円 枠連:490円,,,,,,,,,,,,単勝:200円 複勝:09=110円 07=140円 05=200円 枠連:300円,,,,,,,,,,,,単勝:810円 複勝:13=220円 16=210円 08=160円 枠連:920円,,,,,,,,,,,,単勝:520円 複勝:04=180円 11=140円 09=290円 枠連:870円,,,,,,,,,,,
"馬連:480円 ワイド:03-07=250円 02-03=1,420円 02-07=2,300円",,,,,,,,,,,,馬連:420円 ワイド:07-09=220円 05-09=580円 05-07=700円,,,,,,,,,,,,"馬連:3,050円 ワイド:13-16=1,160円 08-13=670円 08-16=500円",,,,,,,,,,,,"馬連:970円 ワイド:04-11=400円 04-09=1,240円 09-11=740円",,,,,,,,,,,
"馬単:780円 3連複:5,460円 3連単:12,690円",,,,,,,,,,,,"馬単:730円 3連複:1,470円 3連単:4,800円",,,,,,,,,,,,"馬単:5,840円 3連複:3,290円 3連単:26,980円",,,,,,,,,,,,"馬単:2,320円 3連複:3,980円 3連単:20,560円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,関屋記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｈソアリングホｰク, 56,戸崎圭,, 60,*  1,  -5, 2,  4.8, ②②, 1, 9, ミッキｰユニバｰス,---,北村宏,, 62,*  0,* -8, 1,  1.6, ①①, 1, 1,Ｉサンマルホウセキ, 65,田中勝,, 74,   2,*  8,10, 23.0, ⑨⑨, 1,13,Ｋクラレント, 83,田辺裕,, 94,  20,   7, 4, 10.6, ⑦⑧
 2, 9,Ｋメイズバｰスデｰ, 53,江田照, 0.0, 59,  -5,*  1,14,111.3, ⑩⑨, 2, 4, エバｰハｰモニｰ,---,藤岡康, 0.5, 58,  -5,* -3, 3,  6.8, ④④, 2, 5,Ｂコスモエルデスト, 72,柴田大, 0.3, 72,   6,   1, 1,  3.6, ⑥⑤, 2, 7,Ｆダノンシャｰク, 85,内田博, 0.1, 94,* 23,   1, 1,  3.5, ③③
 3,11,Ｂイミラカチャ, 63,田辺裕, 0.5, 53,  -7,* -1, 1,  3.3, ⑬⑫, 3,11, マイネルフレッチャ,---,柴田大, 1.1, 54,  -9,* -3, 4, 11.7, ⑪⑦, 3,13,Ｆラパｰジュ, 69,石橋脩, 0.4, 69,  -3,* 11, 4, 11.0, ⑰⑰, 3, 1,Ｌサトノギャラント, 82,北村宏, 0.2, 92,  15,* 10, 6, 12.3, ⑮⑭
 4,14,Ｇラズライトブルｰ, 57,吉田豊, 0.6, 53,  -5,  -4, 5,  8.2, ⑫⑭, 4,14, ラインレジェンド,---,吉田豊, 1.9, 44,*  0, -34,10, 47.3, ②②, 4,12,Ｇエタｰナルムｰン, 68,木幡初, 0.5, 69,  -1,*  6, 7, 14.7, ⑯⑯, 4, 5,Ｅエクセラントカｰヴ, 86,戸崎圭, 0.2, 92,  17,*  9, 8, 16.2, ⑬⑬
 5, 6,Ｆアンクト, 58,北村宏, 0.6, 57,*  3, -12, 3,  6.8, ①①, 5, 3, モエレプロシｰド,---,石橋脩, 2.0, 42,  -8, -19,13,117.1, ⑧⑤, 5,16,Ａアンジェリック, 80,横山典, 0.7, 65,   2,   1, 3,  6.4, ⑬⑫, 5, 4,Ｉブレイズアトレイル, 83,藤岡康, 0.4, 88,  20,  -1,10, 23.1, ⑧⑤
 6, 3,Ｌドルチェメンテ, 53,伊藤工, 0.7, 53,*  0, -10, 9, 27.4, ③③, 6, 6, サンダｰクラウド,---,田辺裕, 2.1, 41,  -9, -16, 7, 25.8, ⑨⑧, 6, 4,Ｑハッピｰチャｰト, 58,国分優, 0.7, 65,   2,  -1,17,223.4, ⑩⑩, 6,10,Ｎショウナンアチｰヴ, 80,柴田善, 0.6, 86,  18,  -1,12, 25.6, ⑨⑨
 7,12,Ｄブラウンタイガｰ, 60,西田雄, 0.9, 51,  -7,  -5, 8, 18.7, ⑭⑬, 7,10, サダムルｰティン,---,田中勝, 2.3, 40, -10, -16,11, 79.9, ⑬⑪, 7, 3,Ｌボブキャット, 63,田辺裕, 0.7, 67,   6,  -5, 8, 20.3, ⑤④, 7, 8,Ｈサンレイレｰザｰ, 84,菱田裕, 0.6, 86,  15,   4,11, 24.3, ⑭⑮
 8, 8,Ｅグレイスナカヤマ, 58,的場勇, 1.1, 50,*  0, -14, 7, 12.3, ④④, 8, 2, ワンパクチョウサン,---,戸崎圭, 3.0, 32,  -7, -34, 5, 14.5, ⑥⑥, 8,14,Ｋレッドファルクス, 65,岩田康, 0.8, 65,   2,  -1, 5, 11.5, ⑫⑪, 8, 2,Ｃミッキｰドリｰム, 86,太宰啓, 0.7, 84,  18,  -1,13, 53.1, ⑫⑩
 9, 1,Ｍロｰエンイェｰガｰ, 44,木幡初, 1.1, 49,  -3, -11,15,136.6, ⑤⑧, 9, 5, トウケイファルコン,---,宮崎北, 3.4, 29,  -5, -46, 2,  6.5, ③③, 9, 6,Ｃランザン, 70,柴田善, 0.9, 63,  -1,   1,14, 50.8, ⑭⑭, 9,15,Ｂエキストラエンド, 86,横山典, 0.9, 83,  10,* 11, 3,  6.6, ⑯⑯
10, 7,Ｃアロｰジェネシス, 60,エスポ, 1.2, 48,  -5, -10, 6,  9.6, ⑪⑩,10,13, ハッスルカフェ,---,内田博, 4.0, 25, -11, -43, 9, 38.7, ⑤⑨,10, 8,Ｅテンシンランマン, 69,伴啓太, 0.9, 64,*  7, -10, 2,  4.3, ③③,10,12,Ｇミトラ, 85,エスポ, 1.0, 81,  18,  -5, 5, 11.6, ⑩⑪
11, 5,Ｉショッキングコｰト, 54,柴田善, 1.2, 47,  -3, -12,10, 40.6, ⑥⑤,11, 8, クラウンリバティｰ,---,横山典, 4.3, 21, -11, -46, 6, 20.6, ⑦⑩,11, 9,Ｊダイワソフィｰ, 65,内田博, 0.9, 64,   5,  -6, 6, 14.6, ⑦⑦,11, 6,Ｊティアップゴｰルド, 83,国分優, 1.3, 77,* 23, -18,14, 64.2, ②②
12,10,Ｊリネンハピネス, 53,木幡初, 1.5, 46,  -3, -14,12, 60.9, ⑧⑦,12, 7, ブラウンシップ,---,西田雄, 4.4, 22, -13, -43,14,163.9, ⑩⑫,12,10,Ｈリュクサンブｰル, 68,北村宏, 1.0, 62,  -2,   1,11, 30.4, ⑮⑮,12,11,Ｄマジェスティハｰツ, 86,森一馬, 1.3, 78,  20, -13, 2,  4.8, ⑤⑦
13, 4,Ｏエクセレントミノル, 35,菱田裕, 1.7, 43,  -3, -16,11, 54.0, ⑦⑥,13,12, ディプロイディ,---,大野拓, 5.1,  5, -12, -56, 8, 35.8, ⑫⑬,13, 7,Ｏアラカメジョウ, 62,的場勇, 1.1, 63,*  9, -13,15, 61.1, ②②,13,14,Ａシャイニｰプリンス, 86,蛯名正, 1.7, 74,  18, -16, 9, 17.4, ⑪⑫
14,15,Ｎシャイニｰピュｰマ, 42,大野拓, 1.9, 42, -11, -10,13,102.9, ⑮⑮,,,,,,,,,,,,,14,17,Ｄダイワミストレス, 70,戸崎圭, 1.1, 61,   3,  -7, 9, 21.8, ⑧⑧,14,17,Ｍシルクアｰネスト, 80,宮崎北, 2.0, 69,  21, -26,15,104.1, ④④
15,13,Ａクイックデピュティ, 63,田中勝, 1.9, 42,  -4, -17, 4,  8.2, ⑨⑪,,,,,,,,,,,,,15,11,Ｐトップアドバンス, 61,エスポ, 1.3, 59,   1,  -6,13, 45.9, ⑪⑬,15, 9,Ｏタガノブルグ, 78,岩田康, 2.0, 70,  20, -24, 7, 15.3, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｍモエレベロｰチェ, 63,原田和, 1.9, 53,* 10, -25,16, 84.8, ①①,16, 3,Ｑラインブラッド, 74,的場勇, 2.1, 68,* 24, -33,16,306.4, ①①
,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｎドリｰムマｰクス, 63,吉田豊, 3.2, 40,   6, -38,12, 33.9, ④⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:2),,,,,,,,,,,
"単勝:480円 複勝:02=200円 09=1,420円 11=160円 枠連:3,090円",,,,,,,,,,,,単勝:160円 複勝:09=110円 04=150円 11=190円 枠連:560円,,,,,,,,,,,,"単勝:2,300円 複勝:01=500円 05=170円 13=230円 枠連:3,610円",,,,,,,,,,,,"単勝:1,060円 複勝:13=310円 07=160円 01=300円 枠連:990円",,,,,,,,,,,
"馬連:29,550円 ワイド:02-09=6,370円 02-11=400円 09-11=4,780円",,,,,,,,,,,,馬連:640円 ワイド:04-09=300円 09-11=390円 04-11=800円,,,,,,,,,,,,"馬連:2,890円 ワイド:01-05=1,030円 01-13=2,190円 05-13=820円",,,,,,,,,,,,"馬連:1,990円 ワイド:07-13=770円 01-13=2,100円 01-07=910円",,,,,,,,,,,
"馬単:53,340円 3連複:27,130円 3連単:247,530円",,,,,,,,,,,,"馬単:810円 3連複:1,900円 3連単:4,560円",,,,,,,,,,,,"馬単:7,920円 3連複:10,340円 3連単:73,580円",,,,,,,,,,,,"馬単:4,730円 3連複:7,000円 3連単:39,800円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,飯豊特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂアクシア, 65,蛯名正,, 67,*  7,  -3, 1,  2.1,①①①, 1,14, グラスエトワｰル,---,木幡初,, 54,  -8,* -2,10, 54.7, ⑤④, 1, 1,Ａフギン, 81,岩田康,, 77,* -9,  15, 1,  1.5, ①①, 1,14,Ｃタニセンヴォイス, 66,戸崎圭,, 72,  -2,* 11, 6, 12.1,   
 2, 5,Ｏサクセスラディウス, 33,内田博, 0.2, 66,*  6,  -3, 7, 14.6,②②②, 2,11, ウォリアｰズソウル,---,蛯名正, 0.2, 50,* -6,  -6, 1,  2.8, ③②, 2, 2,Ｃシンボリディスコ, 70,田中勝, 0.2, 76, -17,* 20, 2,  3.6, ⑤⑤, 2,12,Ｈタカラジェニファ, 62,伊藤工, 0.0, 71,*  3,   7, 8, 14.7,   
 3, 4,Ａゴｰルドリｰガル, 70,木幡初, 0.4, 66,   2,*  2, 4, 11.6,⑩⑨⑧, 3, 9, トウショウカウント,---,原田和, 0.6, 47, -10,  -6, 9, 28.8, ⑥⑤, 3, 3,Ｆエクセレントピｰク, 67,柴田大, 0.6, 69, -12,  10, 5, 17.8, ②②, 3,17, カカリア,---,岩田康, 0.2, 69,  -2,*  8, 3,  8.3,   
 4,14,Ｃマウントマズル, 61,柴田善, 0.4, 64,   3,*  1, 5, 11.7,⑭⑦⑦, 4, 5, ジョｰアラタ,---,北村宏, 0.8, 46, -11,  -7, 2,  4.9, ⑦⑥, 4, 5,Ｄアブマｰシュ, 69,木幡初, 0.6, 71, -18,  16, 3,  7.3, ⑧⑧, 4, 4,Ｂヨシカワクン, 66,石川裕, 0.2, 69,  -1,   7, 2,  5.2,   
 5, 1,Ｅキタサンダイチ, 59,岩田康, 0.6, 64,   4,  -4, 3, 11.1,③③③, 5, 7, ドリｰムメモリｰ,---,江田照, 0.9, 44,* -7, -11, 5,  9.8, ②③, 5, 4,Ｇトｰセンシルエット, 65,柴田善, 0.7, 67, -13,  10, 4, 13.2, ③③, 5,13,Ｋバトルヴェルデ, 61,伴啓太, 0.4, 65,  -1,   4, 5,  9.1,   
 6, 3,Ｈキングランベリ, 55,大野拓, 1.1, 62,   4,  -7, 6, 14.0,⑤⑤⑥, 6, 2, バルブランシュ,---,田辺裕, 1.0, 43, -12,  -8, 4,  7.3, ⑨⑨, 6, 6,Ｅキンショｰユウジャ, 68,武士沢, 0.8, 67, -16,  11, 7, 46.4, ⑥⑥, 6, 6,Ｄシゲルオオスミ, 66,田中勝, 0.4, 66,  -9,* 10,10, 25.5,   
 7,15,Ｄキングラナキラ, 60,田辺裕, 1.2, 58,   4,  -8, 2,  4.0,⑥⑥⑤, 7,15, メランコリア,---,嘉藤貴, 1.1, 42,  -8, -12,12, 89.3, ④⑦, 7, 7,Ｂプロスペラスマム, 71,原田和, 1.0, 63, -17,  10, 8, 70.3, ⑦⑦, 7,18,Ｉスピｰディユウマ, 62,柴田善, 0.5, 65,  -6,   8, 9, 17.7,   
 8, 8,Ｋキネオブレイブ, 52,西田雄, 1.7, 59,   2,  -8,10, 47.8,⑫⑩⑩, 8, 1, イヌイジェニｰ,---,石川裕, 1.1, 43, -15,  -5, 6,  9.9, ⑪⑩, 8, 8,Ｈデイジｰギャル, 62,伊藤工, 1.6, 54, -13,  -2, 6, 23.8, ④④, 8, 1,Ｅファンファｰレ, 64,二本柳, 0.5, 63,   2,   2, 4,  8.4,   
 9,11,Ｇダイオプサイド, 58,武士沢, 2.2, 52,   1, -11,12,102.4,⑬⑬⑫, 9,10, ヤマニンピエドｰル,---,伊藤工, 1.2, 41, -10, -10,11, 72.2, ⑧⑧,,,,,,,,,,,,, 9,16,Ｐデサフィナｰド, 50,嶋田純, 0.6, 64, -14,* 11,16,148.6,   
10,13,Ｌサトノバイタル, 51,原田和, 2.2, 53,   1, -12,13,216.5,⑨⑪⑪,10, 4, シンザンユウコク,---,武士沢, 1.5, 40, -25,*  2,15,151.8, ⑫⑬,,,,,,,,,,,,,10, 5,Ａモエレマリｰア, 67,木幡初, 0.7, 60,  -5,   3,13, 72.0,   
11, 7,Ｊキｰプシャイニング, 53,吉田豊, 2.3, 51,   2, -15, 9, 34.7,⑦⑧⑨,11, 8, ワｰルドハｰモニｰ,---,吉田豊, 1.5, 39, -13, -10,13,106.0, ⑩⑪,,,,,,,,,,,,,11, 3,Ｌアポロデイライト, 56,吉田豊, 0.7, 61,*  3,  -3,15,101.3,   
12, 6,Ｆグロリアストレイル, 59,北村宏, 2.5, 52,*  5, -21, 8, 16.5,④④④,12, 6, ジェム,---,伴啓太, 2.1, 34, -25,  -5,14,115.9, ⑬⑫,,,,,,,,,,,,,12, 9,Ｊポｰクチョップ, 62,江田照, 0.8, 59,  -2,   0, 7, 12.9,   
13, 9,Ｉマイネルボランタス, 54,嘉藤貴, 2.6, 49,   1, -13,11, 86.5,⑪⑭⑭,13, 3, シゲルハダカマツリ,---,戸崎圭, 2.1, 33,* -5, -24, 3,  6.4, ①①,,,,,,,,,,,,,13,15,Ｇアカノジュウロク, 63,田辺裕, 1.0, 56,  -2,  -2, 1,  3.5,   
14,10,Ｎブリリアントミノル, 38,伴啓太, 2.7, 51,   0, -13,14,229.1,⑮⑮⑮,14,12, シェルム,---,大野拓, 3.1, 26, -29,  -9, 8, 27.5, ⑭⑮,,,,,,,,,,,,,14, 7,Ｆヴィスビｰ, 63,北村宏, 1.0, 55,*  3,  -7,11, 29.1,   
15, 2,Ｍスノｰタイフｰン, 43,平野優, 3.0, 48,   1, -18,15,286.3,⑧⑫⑬,15,13, マイネルブラスト,---,柴田大, 3.4, 23, -31, -10, 7, 16.0, ⑮⑭,,,,,,,,,,,,,15,11,Ｏリアリティｰ, 52,杉原誠, 1.1, 54,  -1,  -5,12, 57.7,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｎアイアムネフライト, 53,蛯名正, 1.4, 50,   2, -11,14, 72.0,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 2,Ｍチュウワダンサｰ, 53,嘉藤貴, 1.5, 48, -10,  -4,18,322.8,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 8,Ｑクラウンビション, 49,太宰啓, 1.6, 46,*  3, -15,17,209.8,   
