14年11月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1900m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
11, 4,Ｌイッツマイン, 33,北村友, 2.3, 42,   4, -22, 3,  6.9, ④⑩,11,14,Ｎアロハカウボｰイ, 38,ブドｰ, 1.0, 49,  -1, -10,11, 96.7,⑫⑮⑯,11, 8,Ｅゴｰルデンアタック, 73,幸英明, 1.7, 68,  -1,   5, 9, 32.6,⑬⑫⑪,11,12,Ｌホッコｰアムｰル, 71,藤岡佑, 1.0, 70,*  7,   0,14,115.4, ①①
12,12,Ｉシゲルウチワマツリ, 40,岩崎翼, 2.4, 39, -12,  -8,14,346.8, ⑬⑬,12, 8,Ｍキラメキオトメ, 38,城戸義, 1.0, 49,   0, -11,14,281.6,⑮⑬⑫,12,11,Ｊメイショウエジソン, 66,北村友, 2.3, 62,   0,  -2,13,140.0,⑨⑧⑩,12,11,Ｇフェｰタルロｰズ, 77,ルメｰ, 1.1, 68,*  7,  -2, 5, 16.8, ②②
13,13,Ｍマルシゲスタチュｰ, 30,鮫島良, 2.7, 39,  -3, -20,12,282.0, ⑪⑪,13, 4,Ｈアンリオ, 53,浜中俊, 1.2, 45,   3, -23,10, 79.2,⑤⑥⑤,13, 6,Ｍアガスティア, 63,池添謙, 3.0, 57,  -2,  -4, 7, 26.5,⑩⑭⑬,13, 1,Ｍレッドラヴィｰタ, 70,松若風, 1.2, 72,   0,  11, 7, 24.4, ⑨⑫
14, 1,Ｎクニサキショコラ, 29,義英真, 2.8, 37, -14,  -8,11,191.2, ⑭⑭,14,13,Ｏスズミサキ, 37,国分優, 1.3, 47,  -2, -11,16,404.2,⑯⑯⑮,14, 3,Ｎワンダｰジェニアル, 57,城戸義, 3.8, 50,*  3, -22,12, 80.2,②②④,14, 4,Ｎメイショウアズミノ, 60,武幸四, 1.6, 66,   3,  -2,11, 58.9, ④⑤
,,,,,,,,,,,,15,16,Ｐウインベｰネ, 37,松山弘, 2.4, 37,   1, -33,12,178.5,⑪⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｑクリノリｰチソク, 32,岩崎翼, 3.1, 31,  -3, -34,17,523.0,⑰⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,17,Ｌキングザバゴ, 45,太宰啓, 3.5, 29,   3, -58,15,355.4,⑥④⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,
単勝:180円 複勝:07=110円 05=120円 10=170円 枠連:220円,,,,,,,,,,,,"単勝:520円 複勝:07=190円 15=2,450円 12=220円 枠連:13,750円",,,,,,,,,,,,単勝:740円 複勝:10=190円 13=130円 07=140円 枠連:700円,,,,,,,,,,,,"単勝:410円 複勝:09=150円 08=190円 06=140円 枠連:1,350円",,,,,,,,,,,
馬連:300円 ワイド:05-07=160円 07-10=330円 05-10=530円,,,,,,,,,,,,"馬連:49,300円 ワイド:07-15=11,220円 07-12=610円 12-15=8,790円",,,,,,,,,,,,"馬連:1,290円 ワイド:10-13=400円 07-10=410円 07-13=220円",,,,,,,,,,,,"馬連:1,950円 ワイド:08-09=700円 06-09=340円 06-08=470円",,,,,,,,,,,
"馬単:580円 3連複:980円 3連単:3,150円",,,,,,,,,,,,"馬単:66,320円 3連複:69,670円 3連単:563,220円",,,,,,,,,,,,"馬単:2,940円 3連複:1,040円 3連単:8,280円",,,,,,,,,,,,"馬単:3,240円 3連複:2,080円 3連単:13,190円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  ダ1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ｱﾝﾄﾞﾛﾒﾀﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅクルｰガｰ, 55,ブドｰ,, 65,   1,*  1, 1,  2.1,④④⑥, 1, 4, ショコラブラン,---,福永祐,, 58,  -7,*  1, 2,  4.6, ③④, 1, 6,Ａワディ, 76,和田竜,, 70,* -1,   9, 1,  1.8, ③③, 1,11,Ｉダコｰル, 81,福永祐,, 89,  13,* 12, 3,  5.7,⑧⑧⑧
 2,12,Ａアポロケンタッキｰ, 60,和田竜, 0.2, 65,   0,*  2, 3,  5.5,⑩⑦⑦, 2, 5, ドラグｰン,---,岩田康, 0.3, 55,* -5,  -4, 1,  1.5, ①①, 2, 1,Ｎオｰシャンブルグ, 63,池添謙, 0.2, 68,  -1,   9, 8, 29.8, ⑦⑦, 2, 3,Ｂマックスドリｰム, 90,藤岡康, 0.0, 91,  11,* 16, 5,  9.3,⑩⑨⑨
 3, 1,Ｍピンクマン, 47,藤田伸, 0.4, 63,*  3,  -5, 7, 32.9,②②②, 3, 9, ショウサンカｰズ,---,小牧太, 0.4, 55, -13,*  4, 3,  7.5, ⑧⑦, 3,10,Ｋクレアドｰル, 66,ビュイ, 0.3, 67,*  0,   6, 3,  6.9, ②②, 3, 1,Ａエックスマｰク, 91,ルメｰ, 0.1, 86,  16,   5, 1,  2.4,③③③
 4,10,Ｆサウンドクラフト, 54,北村友, 0.8, 59,  -1,  -2, 8, 39.6,⑫⑩⑨, 4,12, シンボリシャガｰル,---,小崎綾, 0.5, 53,  -8,  -2, 7, 35.8, ⑤⑤, 4, 5,Ｂセトノミッシｰ, 74,幸英明, 0.3, 69,  -3,  10, 2,  6.8, ⑧⑧, 4, 5,Ｄヒュウマ, 87,藤田伸, 0.3, 85,* 17,  -1, 2,  5.1,②②②
 5, 3,Ｃサンフェニックス, 59,酒井学, 0.8, 60,   1,  -5,10, 50.7,⑦⑥④, 5, 6, チョウゴキゲン,---,幸英明, 0.6, 52,* -6,  -6, 6, 27.9, ②②, 5, 2,Ｅクロカミノオトメ, 69,松田大, 0.4, 67,  -4,   9,12, 53.5, ⑩⑩, 5, 2,Ｅセイルラｰジ, 85,岩田康, 0.5, 84,  13,   5, 4,  8.0,⑦⑦⑦
 6, 8,Ｄデザフィｰオ, 56,松若風, 0.9, 59,*  4, -12, 6, 24.4,①①①, 6,10, シャイニｰサン,---,藤懸貴, 0.7, 52,  -9,  -3,10,146.0, ⑥⑥, 6, 7,Ｃヒナアラレ, 70,高倉稜, 0.4, 68,  -7,* 14, 4,  8.8, ⑯⑮, 6, 9,Ｆシゲルササグリ, 85,川田将, 0.7, 81,  14,  -1, 8, 19.4,⑤⑤⑤
 7,13,Ｂアドマイヤリバティ, 59,小牧太, 1.1, 58,*  2, -10, 2,  3.7,③③③, 7, 2, カネトシテンダリｰ,---,国分恭, 1.3, 47, -13,  -4, 5, 22.2, ⑨⑧, 7,11,Ｄアトランティｰド, 69,義英真, 0.5, 65,  -5,   9,14, 71.3, ⑨⑨, 7, 8,Ｊヴィクトリｰスタｰ, 81,池添謙, 0.9, 81,   9,   9, 7, 17.3,⑨⑩⑩
 8, 5,Ｈカフジペガサス, 53,松山弘, 1.2, 58,   1,  -8,11, 58.3,⑥⑤⑤, 8, 8, グレｰトブレス,---,城戸義, 1.4, 45,  -7, -12, 9, 75.9, ④③, 8,12,Ｇジョディｰズロマン, 68,藤田伸, 0.7, 66,  -7,* 11,15,106.3, ⑮⑯, 8,10,Ｃゲシュタルト, 87,藤岡佑, 1.3, 74,  14, -10, 9, 21.9,⑥⑥⑥
 9,11,Ｋミスタｰビッグ, 50,小林徹, 1.3, 57,  -1,  -4,13,281.6,⑭⑫⑪, 9, 1, テイエムウインザｰ,---,水口優, 1.5, 48, -14,  -4,12,203.3, ⑩⑨, 9,16,Ｍクリノプリムラ, 63,太宰啓, 0.7, 66,  -1,   5,16,126.7, ⑤⑤, 9, 4,Ｇトウカイパラダイス, 84,酒井学, 1.6, 73,  16, -17, 6, 12.3,④④④
10, 2,Ｊサｰジェントバッジ, 52,ルメｰ, 1.4, 55,   0,  -8, 5, 20.8,⑤⑧⑫,10, 7, オｰスティン,---,ルメｰ, 2.0, 43, -13,  -7, 8, 38.8, ⑪⑩,10,13,Ｏマナオラナ, 57,松山弘, 0.9, 64,  -1,   3,10, 45.9, ④④,10, 7,Ｋメイショウサミット, 74,小崎綾, 1.7, 70,* 20, -29,10, 80.2,①①①
11, 9,Ｌトミｰスマイル, 48,高倉稜, 1.5, 57,  -2,  -5,12,132.0,⑪⑬⑬,11,11, パｰプルオンリｰ,---,古川吉, 2.7, 37, -11, -18,11,192.2, ⑦⑪,11,14,Ｆウインクルキラリ, 69,武幸四, 0.9, 64,  -5,   7, 5, 16.7, ⑪⑪,,,,,,,,,,,,
12, 6,Ｇスマｰトレジェンド, 54,武豊  , 2.3, 50,   0, -16, 4,  8.4,⑨⑨⑧,12, 3, ポリアフ,---,ビュイ,13.2,-45, -52, -57, 4, 10.3, ⑫⑫,12, 9,Ｊショウナンランパダ, 67,岩田康, 1.0, 62,  -2,   2, 7, 26.5, ⑥⑥,,,,,,,,,,,,
13,14,Ｉルナマジック, 53,幸英明, 2.4, 50,  -2, -14, 9, 45.2,⑬⑪⑩,,,,,,,,,,,,,13, 3,Ｉレディカリビアン, 67,浜中俊, 1.2, 62,  -5,   5,11, 48.3, ⑭⑬,,,,,,,,,,,,
14, 4,Ｎティｰエスヘリオ, 37,花田大, 4.1, 40,  -4, -23,14,524.2,⑧⑭⑭,,,,,,,,,,,,,14, 4,Ｌイイチョ, 64,小崎綾, 1.3, 60,  -5,   4,13, 71.0, ⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｈコリャコリャ, 67,福永祐, 1.5, 58,  -5,   2, 6, 22.6, ⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｐメイショウアサツユ, 55,岩崎翼, 2.5, 49,*  1, -15, 9, 31.0, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
単勝:210円 複勝:07=110円 12=190円 01=660円 枠連:560円,,,,,,,,,,,,単勝:460円 複勝:04=120円 05=110円 09=140円 枠連:250円,,,,,,,,,,,,"単勝:180円 複勝:06=110円 01=470円 10=210円 枠連:1,090円",,,,,,,,,,,,"単勝:570円 複勝:11=160円 03=230円 01=130円 枠連:2,090円",,,,,,,,,,,
"馬連:600円 ワイド:07-12=290円 01-07=1,770円 01-12=3,480円",,,,,,,,,,,,馬連:260円 ワイド:04-05=140円 04-09=360円 05-09=240円,,,,,,,,,,,,"馬連:2,030円 ワイド:01-06=920円 06-10=350円 01-10=2,870円",,,,,,,,,,,,"馬連:3,020円 ワイド:03-11=950円 01-11=300円 01-03=440円",,,,,,,,,,,
"馬単:910円 3連複:8,960円 3連単:22,200円",,,,,,,,,,,,"馬単:790円 3連複:500円 3連単:2,820円",,,,,,,,,,,,"馬単:2,860円 3連複:5,000円 3連単:21,560円",,,,,,,,,,,,"馬単:5,320円 3連複:1,770円 3連単:12,800円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1400m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,もちの木賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄゲネラルプロｰベ, 54,ブドｰ,, 69,  -8,*  4, 1,  3.2, ⑤⑥, 1, 6, カプリチオｰソ,---,田中博,, 57,  -9,* -1,12, 48.0, ④④, 1, 4,Ａペプチドウォヘッド, 71,岩田康,, 70,   5,*  6, 1,  1.2,③③②, 1, 4,Ｋデンコウヒノマル, 68,松山弘,, 77,* -3,   6, 7, 22.2, ①①
 2,13,Ｆテイエムヤンチャボ, 52,岩崎翼, 0.1, 66,* -4,  -1,10, 44.3, ②②, 2, 7, メイショウナゴミ,---,武豊  , 0.1, 55,* -6,  -7,11, 39.1, ②②, 2,11,Ｌナムラカモン, 52,太宰啓, 0.5, 69,   4,   5,11,122.7,⑦⑦⑦, 2, 9,Ｂシンデレラボｰイ, 77,福永祐, 0.0, 81, -11,  19, 1,  2.1, ⑦⑥
 3, 5,Ｂタイセイボニｰタ, 58,福永祐, 0.1, 66,* -4,  -2, 8, 24.0, ①①, 3, 8, バルビｰナ,---,武幸四, 0.1, 55,* -5, -10,10, 22.3, ①①, 3, 7,Ｆヒルノデンハｰグ, 62,鮫島良, 0.5, 68,* 11,  -8, 3, 14.8,①①①, 3, 8,Ａタガノザイオン, 80,武豊  , 0.1, 80, -13,  19, 3,  7.6, ⑩⑩
 4, 4,Ｊドナソレイユ, 50,松若風, 0.3, 64,  -6,  -2, 6, 11.4, ④⑤, 4, 1, レッドカｰラ,---,小崎綾, 0.6, 51, -15,* -1, 5, 14.8, ⑩⑧, 4,10,Ｂラブミｰクン, 67,幸英明, 0.6, 68,   2,*  8, 4, 17.0,⑫⑩⑨, 4,10,Ｆラインハｰト, 75,岩田康, 0.1, 80, -13,  19, 6, 14.2, ⑨⑨
 5,10,Ｈミッキｰシｰガル, 50,ビュイ, 0.5, 61,  -9,  -2, 3,  6.9, ⑧⑧, 5,10, ミッキｰカｰニバル,---,小牧太, 0.6, 50, -12,  -5, 2,  4.6, ⑦⑦, 5,12,Ｃスマｰトボムシェル, 65,武豊  , 0.7, 66,   4,   2, 6, 18.8,⑤⑤⑥, 5, 1,Ｈダンツカナリｰ, 72,浜中俊, 0.1, 76,* -6,  10, 4,  8.0, ②②
 6, 8,Ｌテイエムシャンパン, 49,和田竜, 0.6, 62, -17,*  5, 7, 17.9, ⑫⑬, 6, 5, サンライズメルシｰ,---,松若風, 0.6, 49, -12,  -6, 8, 18.3, ⑥⑥, 6, 1,Ｋワトソンクリック, 53,菱田裕, 0.8, 64,   4,   1, 9, 42.5,⑥⑥④, 6, 6,Ｇラｰストチカ, 74,藤岡佑, 0.1, 82, -16,* 24, 9, 24.7, ⑫⑫
 7, 7,Ｉジョｰハリス, 50,小崎綾, 0.7, 59,  -9,  -4,12, 99.7, ⑦⑦, 6, 4, ヴィｰヴル,---,岩田康, 0.6, 52, -16,*  2, 1,  2.4, ⑫⑪, 7, 3,Ｉアドマイヤスタｰ, 56,福永祐, 1.1, 64,   2,   3, 2, 10.9,⑧⑨⑩, 7, 7,Ｊスリｰアルテミス, 69,藤田伸, 0.2, 76,  -8,  10,12,150.2, ③③
 8,12,Ｅデンコウハシャ, 53,岩田康, 0.8, 56,* -5,  -9, 2,  3.5, ③③, 8,14, フェリシダｰデス,---,古川吉, 0.7, 48,* -7, -14,13, 88.8, ③③, 8, 2,Ｈシュバリエブラン, 58,浜中俊, 1.6, 61,   3,  -2, 7, 22.9,⑨⑧⑧, 8, 2,Ｃキンシノキセキ, 76,小牧太, 0.3, 75,  -9,  11, 2,  5.8, ⑤④
 9, 9,Ｋシゲルオキヨマツリ, 49,川須栄, 0.9, 57, -13,  -3,13,151.6, ⑨⑩, 9,13, ヒロノカマオレ,---,藤岡佑, 0.8, 47, -14,  -5, 7, 17.7, ⑨⑩, 9, 5, ポッドライジング,---,下原理, 1.7, 61,   0,   4,13,252.2,⑬⑬⑫, 9, 5,Ｅマイネノンノ, 75,和田竜, 0.4, 75,  -9,  10, 5,  9.4, ④⑤
10,11,Ｃセイウンデライラ, 55,中井裕, 1.0, 56, -16,  -2, 5,  9.7, ⑬⑫,10,12, リッシンハレルヤ,---,岡田祥, 0.8, 47,  -9, -13,15,324.6, ⑤⑤,10, 8,Ｊメイショウカシュウ, 55,武幸四, 2.1, 57,*  6, -14,10,117.5,②②③,10, 3,Ｄキネオピュｰマ, 75,ルメｰ, 0.4, 76, -15,  18, 8, 23.2, ⑪⑪
11,14,Ａユアインマイハｰト, 64,藤田伸, 1.3, 49,  -6, -15, 4,  7.3, ⑥④,11, 2, フィリオドベント,---,幸英明, 1.1, 46, -12, -11, 4,  9.4, ⑧⑨,11, 9,Ｇエンドオブジアｰス, 59,ルメｰ, 2.1, 57,  -1,   1, 5, 17.1,⑪⑫⑬,11,11,Ｉサクラエｰル, 71,幸英明, 0.6, 74, -13,  13,10, 43.3, ⑧⑧
12,15,Ｍサマｰサラファン, 48,義英真, 1.4, 49, -12, -11,14,229.7, ⑩⑨,12, 9, マダムウルル,---,福永祐, 1.4, 41, -18,  -7, 9, 21.3, ⑬⑬,12,13,Ｅメイショウオオラカ, 63,藤岡康, 2.2, 57,   2,  -4,12,141.1,⑩⑪⑪,12,12,Ｌノボリフジ, 65,松若風, 1.2, 63, -12,   2,11, 61.4, ⑥⑦
13, 3,Ｎアグリナンバｰワン, 42,池添謙, 1.7, 46, -14, -12,11, 66.6, ⑪⑪,13,15, エイシンアシュラ,---,太宰啓, 1.7, 37, -15, -16, 6, 15.1, ⑪⑫,13, 6,Ｄメイショウヒマワリ, 63,川田将, 2.3, 55,   4, -13, 8, 28.2,④④⑤,,,,,,,,,,,,
14,16,Ｏサイクルヒッタｰ, 35,国分優, 1.9, 44, -18, -11,16,451.1, ⑭⑭,14,11, アイデンティティｰ,---,和田竜, 2.0, 36, -19, -13,14,171.3, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
15, 2,Ｐカレンナスマイル, 29,酒井学, 2.2, 42, -27,  -5,15,283.5, ⑮⑮,15, 3, パルファンデュロワ,---,ルメｰ, 2.0, 33, -19, -14, 3,  8.1, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
16, 1,Ｇエルブダムｰル, 51,武豊  , 2.3, 40, -30,  -5, 9, 32.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,
