14年10月 4日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月 4日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,芦屋川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｇシュバリエブラン, 47,浜中俊,, 55,*  4,  -6, 5, 11.8,⑤④③, 1,13,Ｃムｰントラベラｰ, 65,池添謙,, 67,  -4,*  9, 6, 14.7, ⑨⑨, 1, 4,Ａキタサンウンゲツ, 84,岩崎翼,, 77,*  3,  13, 1,  2.0, ①①, 1, 4,Ｌヤマノレオ, 70,蛯名正,, 81,*  8,   4, 7, 12.0, ④④
 2, 5,Ｆウインエアフォｰス, 49,岩田康, 0.0, 53,*  4,  -7, 2,  3.6,③③②, 2,12,Ｂリリｰヒｰロｰ, 65,秋山真, 0.0, 66,  -5,* 10, 3,  6.8, ⑩⑪, 2,12,Ｂキングズガｰド, 79,田辺裕, 0.0, 80,  -2,* 21, 2,  3.6, ⑧⑦, 2, 3,Ｆエｰシンエムディｰ, 73,和田竜, 0.1, 80,   4,   7, 2,  5.1, ⑦⑤
 3, 7,Ａヤマカツライデン, 62,池添謙, 0.4, 50,   0,* -2, 1,  3.3,⑫⑨⑦, 3, 7,Ａホッコｰゴウケン, 68,幸英明, 0.4, 64,  -2,   3, 2,  4.8, ⑥⑤, 3,15,Ｅマｰクスマン, 74,池添謙, 0.4, 75,  -4,* 19, 4, 14.9, ⑫⑩, 3, 8,Ｅメイショウブイダン, 74,国分優, 0.1, 79,   6,   6, 6,  8.1, ⑤⑥
 4,12,Ｉミッキｰハピネス, 46,和田竜, 0.4, 51,   2,  -7, 4, 11.1,⑥⑤④, 4, 1,Ｆエングロウス, 60,田中博, 0.5, 63,*  1,   0, 8, 23.8, ④③, 4, 7,Ｉディｰプミタカ, 72,松田大, 0.5, 74,   1,  12,10, 44.4, ③③, 3,16,Ｄラヴァｰズポイント, 74,酒井学, 0.1, 79,*  9,   1,10, 20.9, ③③
 5, 2,Ｂビクトリｰミノル, 59,藤岡康, 0.6, 51,  -2,*  0,10, 48.2,⑭⑬⑪, 5, 8,Ｄキングスバロｰズ, 62,岩田康, 0.6, 61,*  1,  -2, 1,  2.3, ③②, 5,10,Ｊエミネントレコｰド, 72,幸英明, 0.6, 74,*  2,   9, 8, 18.4, ②②, 5,13,Ｏキタサンラブコｰル, 61,藤田伸, 0.2, 78,  -3,* 14, 8, 18.7, ⑮⑮
 6,13,Ｌカフジペガサス, 40,蛯名正, 0.7, 50,   1,  -5, 8, 20.2,⑩⑧⑥, 6,10,Ｇキエレメムｰチョ, 55,浜中俊, 0.6, 63,  -6,   6, 5,  9.6, ⑪⑩, 6,11,Ｃタマモプラネット, 75,和田竜, 0.6, 74,   0,  13, 7, 17.0, ⑤⑤, 6,12,Ａアリュｰジョン, 82,荻野琢, 0.3, 76,* 11,  -2, 4,  7.6, ①①
 7, 9,Ｃスマｰトレジェンド, 54,武豊  , 0.8, 52,  -4,*  1, 3,  4.7,⑯⑯⑮, 7, 5,Ｈオｰマイベイビｰ, 54,岩崎翼, 0.9, 58,  -2,  -1, 9, 34.7, ⑦⑦, 7, 6,Ｇチョウエンペラｰ, 73,菱田裕, 0.9, 71,  -2,  12,16,370.2, ⑥⑥, 7, 9,Ｇアドマイヤクｰガｰ, 72,田辺裕, 0.3, 77,  -7,* 16,11, 25.8, ⑯⑯
 8, 6,Ｄロウアンドロウ, 51,北村友, 1.0, 47,   0,  -6, 6, 15.3,⑮⑫⑫, 8,15,Ｅトｰセンクラウド, 61,川須栄, 1.1, 58,  -3,  -2, 4,  8.2, ⑧⑧, 8,13,Ｆブレイクアウト, 73,小崎綾, 0.9, 72,  -3,  14, 9, 29.7, ⑦⑨, 7, 5,Ｉサンマルクイｰン, 72,幸英明, 0.3, 77,   0,   8, 9, 20.6, ⑩⑩
