14年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 6,Ｈスイｰトジョジョ, 51,木幡初, 1.6, 47,  -3,  -5, 8, 24.7, ⑩⑧, 9, 6,Ｎロワドｰル, 47,伴啓太, 1.1, 57,   0,  -9,14,201.4,⑬⑬⑬, 9,14,Ｅタイセイポラリス, 70,蛯名正, 1.2, 68,  -6,   2, 9, 12.6, ⑩⑩, 9, 7,Ｇブロｰドソｰド, 82,福永祐, 0.9, 72,   8,  11, 2,  4.5, ⑥⑥
10,11,Ｊチョココロネ, 46,原田和, 1.9, 44,*  1, -13,13,142.1, ④③,10, 9,Ｇフクノブリュｰナク, 55,松岡正, 1.6, 52,  -2, -13, 7, 20.3,⑭⑯⑮,10, 5,Ｐナデシコニッポン, 59,丸田恭, 1.3, 62,  -1,  -7,14, 79.0, ③④,10, 6,Ｋコスモイｰチタイム, 79,大野拓, 1.0, 74,   8,  11,15,203.5, ⑧⑦
11, 5,Ｎプリンセスキラリン, 24,横山和, 1.9, 45,  -8,   0,12,134.3, ⑬⑭,11, 5,Ｈフォｰエバｰダンス, 54,勝浦正, 1.8, 50,   1, -22,13,125.7,⑩⑪⑩,11, 4,Ｆプレイアップ, 69,田辺裕, 1.4, 70,  -9,   8, 6,  8.7, ⑭⑬,11, 5,Ｉオメガブレイン, 80,松岡正, 1.1, 71,* 12,   2,11, 48.5, ②②
12,10,Ｍラブリｰドレス, 31,井上敏, 2.3, 43, -14,*  3,16,307.2, ⑯⑯,12, 8,Ｄタケシクン, 58,三浦皇, 1.9, 48,   3, -26, 5, 10.4,⑥⑧⑧,12,13,Ｏミラクルラヴィ, 61,松岡正, 1.8, 64, -11,   3,13, 73.9, ⑮⑮,12, 9,Ｎカフェリュウジン, 76,柴田大, 1.3, 72,   4,  14, 8, 17.3, ⑬⑫
13,16,Ｋヨイチスノｰ, 45,江田照, 2.9, 37,*  3, -23,14,173.2, ②②,13, 7,Ｍホッコｰザムｰン, 47,北村宏, 1.9, 48,   5, -31, 9, 60.4,⑤⑤⑤,13,11,Ｇサトノフェアリｰ, 69,田中勝, 1.9, 62, -10,   0,11, 42.0, ⑬⑭,13, 3,Ａヴァンガｰド, 88,戸崎圭, 1.5, 68,   4,  12, 1,  4.5, ⑪⑪
14, 9,Ｉリヴィダス, 51,戸崎圭, 3.2, 33,  -3, -19, 4,  8.0, ⑧⑨,14,11,Ｒコスモベツァｰリ, 40,大野拓, 1.9, 49,  -1, -17,18,380.0,⑯⑮⑯,14,10,Ｋサトノマｰキュリｰ, 66,横山和, 1.9, 65, -15,* 10,16,103.5, ⑯⑰,14,10,Ｈアドマイヤジャコモ, 81,内田博, 1.8, 68,   2,  12, 9, 38.2, ⑫⑬
15,13,Ｌイｰサンアテナ, 41,吉田隼, 3.4, 33,  -5, -17,15,230.1, ⑪⑫,15, 1,Ｐアスキｰコｰド, 46,田中勝, 2.2, 45,  -2, -22, 3,  5.6,⑱⑰⑰,15, 7,Ｊハイフロンティア, 69,吉田豊, 1.9, 68, -15,* 10,12, 53.3, ⑰⑯,,,,,,,,,,,,
16, 8, サンマルタイム,---,武士沢, 3.8, 30, -10, -14,10, 85.8, ⑮⑮,16,13,Ｉヤマニンボレアル, 53,武士沢, 2.3, 45,   1, -30,12,124.6,⑨⑨⑪,16, 2,Ｑミュｰル, 54,内田博, 2.0, 58,  -2, -13,15, 89.3, ⑧⑦,,,,,,,,,,,,
,,,,,,,,,,,,17,15,Ｊデアフェイム, 51,柴田未, 2.4, 44,  -4, -17,15,232.2,⑰⑱⑱,17,17,Ｌシングンカイロス, 66,長岡禎, 2.1, 57,  -7,  -7,17,106.2, ⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,18,17,Ｌテルス, 48,江田照, 2.5, 42,   5, -40,17,331.6,⑦⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,
単勝:270円 複勝:15=120円 14=190円 01=150円 枠連:810円,,,,,,,,,,,,単勝:260円 複勝:04=130円 12=170円 03=510円 枠連:560円,,,,,,,,,,,,"単勝:1,620円 複勝:18=450円 03=220円 01=370円 枠連:840円",,,,,,,,,,,,"単勝:960円 複勝:11=300円 08=200円 04=210円 枠連:1,610円",,,,,,,,,,,
馬連:910円 ワイド:14-15=320円 01-15=270円 01-14=690円,,,,,,,,,,,,"馬連:610円 ワイド:04-12=260円 03-04=1,050円 03-12=1,230円",,,,,,,,,,,,"馬連:5,540円 ワイド:03-18=2,010円 01-18=2,780円 01-03=1,220円",,,,,,,,,,,,"馬連:2,570円 ワイド:08-11=850円 04-11=950円 04-08=780円",,,,,,,,,,,
"馬単:1,340円 3連複:1,280円 3連単:5,350円",,,,,,,,,,,,"馬単:1,000円 3連複:3,550円 3連単:12,220円",,,,,,,,,,,,"馬単:10,590円 3連複:21,250円 3連単:145,160円",,,,,,,,,,,,"馬単:5,170円 3連複:5,160円 3連単:29,460円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,欅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｈパリｰアｰク, 55,戸崎圭,, 60,* -1,   4, 1,  2.9, ④③, 1, 9,Ｅフィｰルザスマｰト, 73,田中勝,, 77,   0,* 21, 7, 12.6, ⑭⑮, 1, 8,Ｂクロスカップリング, 73,蛯名正,, 68, -10,  15, 3,  6.4, ⑦⑥, 1,10,Ｇタｰルタン, 86,ウィリ,, 87,  11,  16, 1,  2.2, ⑧⑧
 2, 7,Ｅカットキタイネン, 60,井上敏, 0.2, 60,* -1,   3, 8, 46.1, ②④, 2,12,Ｃハイアｰレｰト, 76,吉田豊, 0.3, 73,*  5,  10, 2,  4.1, ③③, 2, 2,Ａネロディアマンテ, 77,ウィリ, 0.1, 67,* -9,  13, 1,  2.6, ④③, 2, 2,Ｆワイドバッハ, 87,蛯名正, 0.1, 86,   5,* 23, 3,  6.6, ⑬⑬
 3,13,Ｂドラムメジャｰ, 63,三浦皇, 0.4, 59,  -6,*  8, 3,  3.7, ⑩⑩, 3, 6,Ａトｰホウパルサｰ, 77,蛯名正, 0.3, 72,*  7,   7, 3,  4.3, ①①, 3,14,Ｐワイドエクセレント, 24,田辺裕, 0.2, 64,* -8,  10, 2,  3.3, ①①, 3,16,Ｋスズカセクレタｰボ, 84,内田博, 0.4, 83,* 14,   9, 4,  8.0, ⑤④
 4, 3,Ｄテイエムコンドル, 61,嘉藤貴, 0.7, 56,  -4,   2,12, 86.6, ⑤⑥, 4,13,Ｄゴｰルデンスピン, 74,江田照, 0.4, 74,   1,* 14, 6, 10.6, ⑩⑩, 4,16,Ｇドリｰムジェダイ, 70,柴山雄, 0.4, 64,* -9,  10, 7, 28.5, ③④, 4, 7,Ｅシセイオウジ, 88,田中勝, 0.5, 83,   7,  17, 8, 25.2, ⑪⑪
 5, 4,Ｆトｰアキヨモリ, 58,武士沢, 0.7, 57,  -9,*  9, 6, 29.5, ⑮⑭, 5,11,Ｂリッカルド, 77,大野拓, 0.6, 72,   3,  10, 1,  3.6, ⑦⑥, 5, 7,Ｅセイントチャンス, 70,横山和, 0.5, 65, -12,  13, 6, 28.2, ⑨⑧, 5,12,Ｈヘニｰハウンド, 86,田辺裕, 0.5, 81,   7,  16, 6, 23.1, ⑫⑫
 6,14,Ｇサンアナハイム, 55,松岡正, 0.7, 57,  -3,   1,10, 58.6, ⑥⑦, 6,15,Ｍキネオフライト, 61,丸田恭, 1.0, 67,  -1,  12,15,266.2, ⑮⑭, 6,10,Ｊシュナップス, 70,勝浦正, 0.7, 65, -17,* 19, 8, 28.9, ⑭⑮, 6, 4,Ｉネオザウイナｰ, 85,福永祐, 0.7, 79,  12,   8,12, 78.1, ⑥⑤
 7,16,Ｉザッツフェイマス, 53,津村明, 0.8, 56,  -4,   2, 4, 10.2, ⑨⑨, 7,14,Ｉシャドウシティｰ, 65,石橋脩, 1.2, 67,   1,   9,11, 86.7, ⑫⑬, 7,15,Ｆパトロクロス, 70,福永祐, 0.7, 62,* -9,   7, 9, 30.2, ②②, 7, 3,Ｃカチュｰシャ, 89,三浦皇, 0.7, 79,  12,   8, 2,  4.7, ④⑥
 8, 9,Ｊイニシアチブバイオ, 50,横山和, 0.9, 54,*  0,  -6,14,105.1, ①①, 8, 1,Ｊコスモナチュラル, 64,柴田大, 1.4, 66,   2,   4, 8, 42.2, ⑤⑦, 8, 9,Ｎナムライッポン, 65,武士沢, 0.8, 63, -15,  15,13, 63.4, ⑫⑪, 8,13,Ｎサクラシャイニｰ, 82,津村明, 0.8, 79,* 15,   4,14,100.7, ②②
 9, 1,Ａガラパゴス, 64,横山典, 0.9, 54,  -4,   1, 2,  3.4, ⑧⑧, 9,16,Ｌチャンスメイク, 61,伴啓太, 1.4, 68,  -4,* 14,14,207.2, ⑯⑯, 9, 4,Ｈクレバｰカイオウ, 70,吉田豊, 0.8, 62, -13,  12,12, 58.6, ⑧⑨, 9,14,Ｂファリダット, 90,石橋脩, 0.9, 79,   4,  17,11, 51.0, ⑯⑭
10, 8,Ｃトワノトップガン, 62,吉田豊, 1.2, 54,  -6,   3,11, 67.7, ⑫⑫,10, 4,Ｈアポロオオジャ, 70,長岡禎, 1.6, 64,   4,   0,13,114.2, ⑥⑤,10,13,Ｋプレミアムゴｰルド, 69,内田博, 0.8, 63, -15,  15, 5, 18.3, ⑬⑬,10, 9,Ｌカネトシイナｰシャ, 83,北村宏, 1.2, 77,   4,  14, 7, 23.4, ⑮⑮
11,11,Ｋバロンドｰル, 48,丸田恭, 1.3, 50,  -6,   0, 7, 40.4, ⑪⑪,11, 7,Ｇサムソンズシエル, 72,ウィリ, 1.8, 62,*  5,  -4, 4,  8.6, ②②,11, 1,Ｃドルモン, 73,木幡初, 0.9, 62, -20,* 19,14, 68.2, ⑯⑯,11,11,Ｊクリｰンエコロジｰ, 85,勝浦正, 1.3, 75,  10,   6, 9, 29.1, ⑨⑨
12, 5,Ｌクランサｰジュ, 45,江田照, 1.9, 47,*  0, -14, 9, 49.5, ③②,12, 8,Ｋウインヤｰド, 62,原田和, 1.9, 62,   2,  -1,16,271.9, ⑨⑧,12, 5,Ｌウエスタンソｰレ, 67,伊藤工, 1.2, 57, -11,   5,15, 81.5, ⑤⑤,12,15,Ａセイカプリコｰン, 90,吉田豊, 1.5, 74,   9,   6, 5, 20.0, ⑩⑩
13, 2,Ｍニシノオンリｰユｰ, 26,嶋田純, 2.3, 46, -10,  -1,13, 89.3, ⑯⑯,13, 5,Ｎファイトバック, 58,吉田隼, 2.1, 62,   1,   1, 9, 71.8, ⑬⑪,13, 3,Ｄロレｰヌクロス, 71,戸崎圭, 1.4, 55, -12,   4, 4,  9.3, ⑥⑦,13, 8,Ｏサトノパンサｰ, 79,武士沢, 1.7, 73,   4,  10,15,160.4, ⑭⑯
14,12, エスティマッシュ,---,黛弘人, 2.4, 45,  -8,  -5,16,253.4, ⑭⑮,14, 2,Ｆマサノグリンベレｰ, 73,田辺裕, 2.1, 58,   2,  -2, 5,  8.7, ⑧⑨,14, 6,Ｉノボサイボｰグ, 70,柴田大, 1.4, 58, -15,  10,10, 39.6, ⑪⑫,14, 5,Ｐトウショウブリッツ, 74,大野拓, 1.8, 71,* 16,  -6,16,240.2, ①①
15,10, タイキブロディック,---,北村宏, 2.5, 43,  -2, -16, 5, 15.5, ⑦⑤,15, 3,Ｏサトノキングベル, 56,柴田善, 2.3, 57,   0,  -1,12, 91.2, ⑪⑫,15,11,Ｏアスペンサミット, 61,杉原誠, 1.6, 55, -15,   7,11, 50.2, ⑩⑩,15, 6,Ｄシゲルソウサイ, 88,柴田善, 1.8, 70,  12,  -2,10, 36.7, ⑦⑦
16,15,Ｎセンショウオｰ, 19,柴山雄, 5.6, 21,  -7, -35,15,200.0, ⑬⑬,16,10,Ｐダイワダルタニアン, 52,北村宏, 3.8, 48,   4, -20,10, 82.0, ④④,16,12,Ｍヴェルフェン, 66,長岡禎, 1.6, 56, -17,   8,16,148.6, ⑮⑭,16, 1,Ｍブラボｰスキｰ, 82,松岡正, 2.2, 68,* 14,  -7,13, 97.2, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,
"単勝:290円 複勝:06=140円 07=760円 13=140円 枠連:2,860円",,,,,,,,,,,,"単勝:1,260円 複勝:09=260円 12=160円 06=190円 枠連:1,090円",,,,,,,,,,,,単勝:640円 複勝:08=160円 02=120円 14=170円 枠連:600円,,,,,,,,,,,,単勝:220円 複勝:10=110円 02=180円 16=190円 枠連:600円,,,,,,,,,,,
"馬連:6,460円 ワイド:06-07=1,910円 06-13=310円 07-13=1,240円",,,,,,,,,,,,"馬連:2,630円 ワイド:09-12=770円 06-09=1,050円 06-12=410円",,,,,,,,,,,,馬連:830円 ワイド:02-08=300円 08-14=650円 02-14=270円,,,,,,,,,,,,馬連:680円 ワイド:02-10=300円 10-16=360円 02-16=800円,,,,,,,,,,,
"馬単:8,830円 3連複:6,470円 3連単:37,990円",,,,,,,,,,,,"馬単:6,070円 3連複:4,230円 3連単:34,660円",,,,,,,,,,,,"馬単:2,490円 3連複:1,510円 3連単:12,740円",,,,,,,,,,,,"馬単:910円 3連複:1,540円 3連単:4,710円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1600m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,葉山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2, ヘヴンズチョイス,---,横山和,, 54,   1,* -2, 6, 14.2, ⑧⑨, 1, 2,Ｃオウケンブラック, 72,北村宏,, 80,* -5,  15, 5, 12.2,③③③, 1, 6,Ａサトノキングリｰ, 83,福永祐,, 70,  10,*  2, 3,  3.9, ⑥⑧, 1, 9,Ａアダムスピｰク, 84,内田博,, 85,  10,* 14, 1,  2.3, ⑩⑩
 2,12,Ｅアペルトゥｰラ, 57,戸崎圭, 0.1, 53,   0,* -2, 5,  9.8, ⑩⑪, 2, 3,Ｈストｰミング, 67,田中勝, 0.0, 77,* -4,  11, 4,  7.7,①①①, 2,10,Ｇサクラダムｰル, 75,田辺裕, 0.0, 69,  10,*  0, 4, 16.3, ⑦⑥, 2,10,Ｈハイパｰチャｰジ, 77,戸崎圭, 0.1, 83,  10,* 12, 4,  7.5, ⑨⑨
 3, 6,Ｈフジシンゲン, 50,蛯名正, 0.3, 54,*  6, -13, 4,  7.8, ④③, 3,10,Ｊエイシンアロンジｰ, 65,福永祐, 0.1, 83,  -8,* 22, 2,  3.9,⑫⑪⑪, 3, 4,Ｆアルマディヴァン, 76,勝浦正, 0.1, 69,  13,  -6, 6, 17.8, ②③, 3,12,Ｃロジテｰル, 80,松岡正, 0.5, 81,  12,   6, 5, 14.3, ⑧⑧
 4,14,Ｃミュゼミランダ, 58,北村宏, 0.4, 53,   6, -12, 2,  4.1, ⑤④, 4,11,Ａアンプラグド, 72,戸崎圭, 0.3, 79,  -7,  16, 1,  2.3,⑧⑧⑧, 4, 1,Ｂオコレマルｰナ, 79,戸崎圭, 0.1, 69,  12,  -2, 1,  2.4, ④⑤, 4, 8,Ｂオメガスパｰキング, 80,北村宏, 0.7, 80,   9,   9, 3,  6.5, ⑫⑪
 5,15,Ａサクラカルナバル, 63,田中勝, 0.6, 48,   1, -10, 3,  5.9, ⑪⑩, 5, 9,Ｅディスキｰダンス, 71,蛯名正, 0.3, 80,  -7,  17, 3,  6.5,⑩⑩⑨, 5,11,Ｃフジマサエンペラｰ, 77,内田博, 0.2, 68,  10,  -3, 2,  3.6, ⑩⑦, 5, 1,Ｇトランザムスタｰ, 78,福永祐, 0.7, 77,* 15,  -3, 2,  5.7, ①①
 6, 3,Ｆケイブラスト, 55,長岡禎, 0.9, 43,  -5,* -5,10, 98.6, ⑭⑮, 6, 6,Ｆトライアゲイン, 71,三浦皇, 0.5, 74,* -6,   9, 8, 24.9,⑤⑤⑤, 6, 8,Ｊコスモトゥルｰラヴ, 73,柴田大, 0.4, 66,  14, -12,10, 51.4, ③②, 6, 2,Ｅシュガｰヒル, 79,田中勝, 0.8, 79,   7,* 11,13, 72.6, ⑮⑬
 7,18,Ｌベニツバキ, 44,勝浦正, 0.9, 46,   0, -11,12,112.1, ⑬⑫, 7, 4,Ｋクインズストｰム, 64,柴山雄, 0.5, 72,* -4,   5, 9, 27.6,②②②, 7, 9,Ｄロｰレルソラン, 77,吉田隼, 0.6, 61,  12, -11, 8, 27.6, ⑤④, 7, 5,Ｉアルスマルカｰト, 76,蛯名正, 1.0, 76,  13,  -1, 8, 22.5, ④③
 8, 4,Ｇアオリンゴ, 52,内田博, 0.9, 46,   4, -18, 8, 56.9, ③⑤, 8, 1,Ｇキネオワｰルド, 70,吉田豊, 0.6, 76,  -7,  11, 7, 24.8,⑥⑦⑦, 8, 2,Ｋコンサｰトレディ, 58,丸田恭, 0.7, 60,   6,  -1,11,112.0, ⑪⑪, 8,15,Ｌサトノレオパｰド, 75,柴田善, 1.0, 76,   8,   6,10, 42.3, ⑪⑫
 9,16,Ｉナッツハッピｰ, 47,丸田恭, 1.0, 42,  -7,* -3,16,262.7, ⑰⑰, 9, 8,Ｂウマンマミｰア, 72,江田照, 0.6, 74,* -5,   9, 6, 20.6,⑦⑥⑥, 9, 3,Ｉテンシンランマン, 74,松岡正, 0.8, 59,* 24, -37, 7, 25.9, ①①, 9,11,Ｄヴェルデホ, 79,横山典, 1.7, 70,   8,   2, 7, 15.1, ⑬⑭
10,11,Ｂプラチナブロンド, 61,ウィリ, 1.0, 46,*  9, -26, 1,  2.4, ②①,10, 5,Ｉストｰクス, 65,横山和, 0.7, 70,* -5,   5,11,130.3,④④④,10, 5,Ｈダイワフェリス, 74,北村宏, 1.1, 56,   7, -12, 9, 38.5, ⑧⑨,10,14,Ｊバサラヴォｰグ, 76,田辺裕, 1.8, 69,  13,  -8, 9, 37.1, ⑤⑤
11,13,Ｄエｰブサムライ, 57,石橋脩, 1.0, 44,  -3,  -8, 7, 25.5, ⑮⑭,11,12,Ｄパリカラノテガミ, 72,松岡正, 2.2, 58,  -8,  -8,10, 35.0,⑪⑫⑫,11, 7,Ｅポップジェムズ, 77,三浦皇, 1.6, 51,   7, -19, 5, 16.6, ⑨⑩,11, 6,Ｆディアグリスタｰ, 79,吉田豊, 1.9, 71,   7,   2,12, 56.7, ⑯⑯
12, 1,Ｊチャンピオンパラオ, 47,村田一, 1.2, 43,   4, -21,15,224.4, ⑥⑥,12, 7,Ｌクリノビシャモン, 42,勝浦正, 2.7, 51,  -7, -17,12,296.0,⑨⑨⑩,,,,,,,,,,,,,12, 3,Ｏロックシンガｰ, 72,的場勇, 2.0, 70,   6,   2,16,283.7, ⑭⑮
13, 9,Ｎサニｰロブロイ, 41,木幡初, 1.2, 42,   4, -21,13,175.7, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,13,16,Ｋタイセイロｰマン, 76,武士沢, 2.5, 64,  13, -14, 6, 14.3, ⑥⑥
