14年11月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 1,16,Ｍヒルノデンハｰグ, 39,鮫島良,, 60,*  1,  -1,12, 42.1,①①①, 1, 1, アンビシャス,---,ルメｰ,, 65,* -2,*  1, 2,  4.0, ④③, 1, 1,Ｈマイネルリヒト, 65,三浦皇,, 74,*  5,   8, 8, 75.3,①①①, 1, 1,Ｃラキシス, 89,川田将,, 97,   9,  23, 3,  6.8,⑦⑦⑦
 2, 9,Ｂモルトベｰネ, 55,松山弘, 0.0, 59,* -2,*  6, 2,  6.1,②②②, 2, 9, アルパｰシャン,---,四位洋, 0.4, 62,  -4,  -2, 8, 17.7, ⑥⑥, 2, 4,Ｇマハロチケット, 73,浜中俊, 0.3, 80,   0,  23, 5,  9.5,②②②, 2, 5,Ｈヌｰヴォレコルト, 88,岩田康, 0.0, 96,* 11,  20, 1,  3.3,③④③
 3, 8,Ｎディグニファイド, 38,ブドｰ, 0.7, 55,  -5,*  5, 3,  7.6,⑦⑧⑥, 3, 5, ウェｰブキング,---,戸崎圭, 0.5, 59,  -5,  -2, 5, 12.7, ⑦⑦, 3, 3,Ｆヘミングウェイ, 76,福永祐, 0.3, 82,  -3,  27, 1,  3.4,④④④, 3,15,Ｂディアデラマドレ, 90,藤岡康, 0.2, 98,   7,* 27, 6, 11.7,⑮⑬⑬
 4, 6,Ｐミコラソン, 32,武豊  , 0.9, 55,  -6,*  6,11, 38.6,⑬⑩⑨, 4,14, サダムブルｰハワイ,---,福永祐, 0.5, 60,  -6,* -1, 7, 14.3, ⑨⑧, 4, 6,Ａアドマイヤスピカ, 84,川田将, 0.3, 82,  -3,  27, 2,  3.4,⑤⑤⑤, 4, 2,Ｉフｰラブライド, 84,酒井学, 0.3, 95,   8,  23,10, 30.7,⑧⑩⑩
 5, 3,Ｈフォルゴラｰレ, 47,浜中俊, 1.3, 51,* -2,  -6,10, 35.1,④③③, 5, 6, アドマイヤジャズ,---,藤岡康, 0.7, 57,*  0, -14, 3,  7.4, ①①, 5, 2,Ｅストロベリｰキング, 78,義英真, 0.4, 83,  -3,  29, 6, 14.3,⑥⑥⑥, 5, 3,Ｆキャトルフィｰユ, 89,ルメｰ, 0.3, 92,   9,  17, 8, 19.3,⑤⑤⑤
 6,15,Ｆシゲルホウネンサイ, 48,戸崎圭, 1.5, 49,  -6,   0, 6, 27.1,⑫⑨⑪, 6, 7, ロｰデッド,---,蛯名正, 0.8, 58,  -8,  -2, 1,  3.1, ⑩⑩, 6, 9,Ｂサンライズタイセイ, 82,武豊  , 0.4, 86,  -6,* 35, 4,  5.9,⑦⑧⑧, 6,12,Ｌショウナンパンドラ, 83,浜中俊, 0.4, 95,   6,* 24, 4,  8.9,⑬⑫⑫
 7, 5,Ｅフェブカリエンテ, 50,北村友, 1.7, 48,  -8,   1, 7, 28.5,⑩⑫⑫, 7,11, シンプリｰスパｰブ,---,藤岡佑, 1.0, 53,  -5, -11, 6, 14.1, ⑤⑤, 7, 8,Ｃペプチドアマゾン, 79,藤岡康, 0.5, 78,  -2,  22, 3,  4.0,③③③, 7,13,Ｍコウエイオトメ, 82,北村友, 0.5, 94,   5,* 26,16,103.7,⑭⑭⑮
 8, 2,Ｄオメガレイノワｰル, 52,ルメｰ, 1.7, 50,  -5,  -1, 4, 25.6,⑨⑪⑩, 8,13, アムｰルサンライズ,---,川田将, 1.0, 55,* -1, -13, 9, 18.0, ③④, 8, 5,Ｄトｰセンギャラリｰ, 78,ルメｰ, 1.1, 73,  -3,  18, 7, 16.1,⑨⑦⑦, 8,18,Ａアロマティコ, 90,三浦皇, 0.7, 94,   4,* 27, 9, 21.5,⑱⑱⑯
 9,11,Ａウインエアフォｰス, 59,岩田康, 1.8, 46,  -4,  -7, 1,  1.5,⑤⑤⑦, 9,10, テイエムマンキチ,---,柴田善, 1.1, 56, -10,* -1,14, 83.1, ⑬⑫, 9, 7,Ｉディｰプカジノ, 57,松山弘, 5.4, 29,  -8, -28, 9,148.7,⑧⑨⑨, 9, 7,Ｏサンシャイン, 81,藤岡佑, 0.8, 85,* 14,   2,18,208.2,①①①
10,12,Ｃテイエムダイバｰト, 53,国分恭, 2.1, 46,  -8,   0, 9, 33.6,⑭⑭⑬,10,15, グランマｰロン,---,岩田康, 1.2, 53,  -6, -11,10, 31.9, ⑧⑨,,,,,,,,,,,,,10,16,Ｄスマｰトレイアｰ, 89,武豊  , 0.8, 91,   6,  20, 5,  9.3,⑯⑮⑭
11,14,Ｉリッカクロフネ, 46,幸英明, 2.7, 42,  -4, -13,14,162.8,⑧⑥⑧,11,12, メイショウワダイコ,---,池添謙, 1.3, 49,* -1, -21, 4,  9.1, ②②,,,,,,,,,,,,,11,10,Ｇヴィルシｰナ, 88,内田博, 0.9, 86,* 12,   3, 7, 18.3,②②②
12,10,Ｊコウエイサムライ, 46,藤岡康, 3.1, 38,  -3, -19, 8, 32.4,③④④,12, 8, アニマルスピリッツ,---,古川吉, 1.6, 48,  -9, -11,11, 45.5, ⑫⑪,,,,,,,,,,,,,12, 6,Ｐメイショウマンボ, 79,武幸四, 1.0, 85,* 12,   2, 2,  5.6,④③④
13,13,Ｏタケルクラウン, 34,三浦皇, 3.8, 36,  -8, -14,16,202.0,⑮⑮⑭,13, 4, モアザンイナフ,---,幸英明, 2.2, 42, -10, -17,12, 48.9, ⑭⑬,,,,,,,,,,,,,13,17,Ｋブランネｰジュ, 83,秋山真, 1.2, 83,   9,   7,15, 57.5,⑨⑧⑧
14, 4,Ｌシゲルテンジンサン, 42,酒井学, 3.9, 32,  -4, -25,15,181.6,⑥⑦⑤,14, 3, ヴェンティミリア,---,松山弘, 3.2, 31, -15, -24,13, 66.2, ⑮⑮,,,,,,,,,,,,,14,14,Ｎサングレアル, 81,戸崎圭, 1.2, 89,   6,  19,12, 37.1,⑰⑰⑱
15, 7,Ｇマイネルジャスト, 47,内田博, 4.4, 31,  -7, -21,13,140.4,⑪⑬⑮,15, 2, テイエムイプシロン,---,国分恭, 3.5, 27,  -9, -38,15,190.7, ⑪⑭,,,,,,,,,,,,,15, 9,Ｅホエｰルキャプチャ, 89,蛯名正, 1.4, 82,   9,   3,11, 33.8,⑩⑨⑨
16, 1,Ｋミストラルジョワ, 44,四位洋,14.4,-27, -31, -61, 5, 26.3,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｑレッドリヴェｰル, 79,福永祐, 1.6, 82,   8,   5,13, 40.6,⑪⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｒオメガハｰトロック, 68,小牧太, 1.8, 81,   5,   8,17,143.8,⑫⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 8,Ｊグレイスフラワｰ, 84,柴田善, 1.9, 77,* 11,  -7,14, 50.5,⑥⑥⑥
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,
"単勝:4,210円 複勝:16=2,630円 09=410円 08=710円 枠連:4,610円",,,,,,,,,,,,"単勝:400円 複勝:01=170円 09=460円 05=410円 枠連:3,670円",,,,,,,,,,,,"単勝:7,530円 複勝:01=1,640円 04=410円 03=200円 枠連:24,930円",,,,,,,,,,,,単勝:680円 複勝:01=190円 05=140円 15=320円 枠連:610円,,,,,,,,,,,
"馬連:12,910円 ワイド:09-16=3,280円 08-16=5,020円 08-09=800円",,,,,,,,,,,,"馬連:3,680円 ワイド:01-09=1,310円 01-05=990円 05-09=2,600円",,,,,,,,,,,,"馬連:32,890円 ワイド:01-04=6,910円 01-03=4,290円 03-04=900円",,,,,,,,,,,,"馬連:970円 ワイド:01-05=390円 01-15=1,240円 05-15=770円",,,,,,,,,,,
"馬単:32,810円 3連複:27,630円 3連単:231,790円",,,,,,,,,,,,"馬単:5,250円 3連複:14,080円 3連単:72,690円",,,,,,,,,,,,"馬単:87,620円 3連複:41,400円 3連単:606,650円",,,,,,,,,,,,"馬単:2,140円 3連複:3,030円 3連単:15,570円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,黄菊賞,,,,,,,,,,,,ﾄﾞﾝｶｽﾀｰｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅアロｰシルバｰ, 57,幸英明,, 62,   2,  -5,11, 37.6, ⑥⑥, 1, 1, スマｰトグレイス,---,武豊  ,, 67,* -1,*  1, 1,  1.1, ①①, 1, 7,Ｂベルラップ, 70,ブドｰ,, 81,* -9,* 19, 5,  9.7,②③②, 1,12,Ｈミヤジエルビス, 77,戸崎圭,, 76,   2,* 13, 3,  6.2, ⑪⑪
 2, 3,Ａブチコ, 72,浜中俊, 0.0, 60,*  7, -14, 4,  9.3, ①①, 2, 5, エイシンアンティｰ,---,岩田康, 1.3, 53,  -4,  -7, 2,  9.6, ③②, 2, 1,Ｇレトロロック, 56,浜中俊, 0.0, 79,* -9,  17, 1,  1.8,⑦②①, 2, 4,Ｅジャコカッテ, 80,蛯名正, 0.2, 74,   7,   6, 6, 12.2, ⑦⑥
 3,17,Ｆオメガハｰトソング, 56,福永祐, 0.0, 63,  -3,*  4, 6,  9.7, ⑮⑬, 3, 8, スｰパｰノヴァ,---,藤岡佑, 1.6, 48,  -7,  -7, 4, 13.2, ⑤⑤, 3, 4,Ｄジュヒョウ, 61,ルメｰ, 0.4, 78, -11,* 19, 6, 14.4,④④⑥, 3, 1,Ａヴィクタシア, 83,福永祐, 0.2, 74,   3,  10, 1,  3.0, ⑩⑧
 4, 7,Ｊグランディフロｰラ, 53,ルメｰ, 0.1, 60,   1,  -5, 2,  4.1, ⑨⑨, 4, 3, スナｰクメジャｰ,---,水口優, 2.6, 43,  -6, -17, 6, 36.9, ④④, 4, 3,Ａフミノムｰン, 79,幸英明, 0.5, 77, -10,  15, 3,  5.7,⑥⑥③, 4,11,Ｆキンシザイル, 79,三浦皇, 0.3, 73,* 12,   0,10, 55.6, ②②
 5,11,Ｇノスタルジｰ, 55,小牧太, 0.2, 59,   1,  -7, 8, 16.0, ⑩⑩, 5, 2, ファｰストスマイル,---,幸英明, 3.9, 30,  -4, -30, 3, 12.6, ②③, 5, 5,Ｅクレスト, 59,小牧太, 0.7, 71,* -9,   9, 7, 25.9,①①④, 5,16,Ｌドニカナルボｰイ, 74,川田将, 0.6, 71,   3,   6, 8, 14.6, ⑨⑩
 6,13,Ｐノアズアｰク, 40,藤岡康, 0.6, 56,   0,  -9,13,151.8, ⑫⑫, 6, 6, リンクスルヴァン,---,小林徹, 4.1, 28, -16, -20, 5, 28.9, ⑦⑦, 6, 2,Ｃクロスクリｰガｰ, 69,岩田康, 0.8, 75, -13,  17, 2,  5.1,⑤⑦⑦, 6,14,Ｍマンリｰ, 74,藤岡康, 0.6, 70,  -2,  11,12, 72.2, ⑬⑬
 7,16,Ｉタマモキャラット, 53,国分恭, 0.8, 53,  -5,  -5,16,256.0, ⑰⑰, 7, 7, ホｰムズ,---,義英真, 4.4, 24, -16, -23, 7, 70.0, ⑧⑧, 7, 6,Ｆタイセイアプロｰズ, 59,松山弘, 1.1, 69, -10,   6, 4,  7.3,③⑤⑤, 7, 6,Ｂアｰスゼウス, 82,ルメｰ, 0.6, 70,* 13,  -4, 4,  6.6, ①①
 8,10,Ｌウォｰタｰラボ, 48,武幸四, 0.8, 54,  -3,  -8, 1,  3.4, ⑯⑮, 8, 4, シゲルバカンマツリ,---,酒井学, 5.1, 20, -14, -31, 8, 73.2, ⑥⑥,,,,,,,,,,,,, 8, 2,Ｃセトアロｰ, 82,岩田康, 0.7, 69,   9,  -1, 2,  4.9, ③③
 9, 8,Ｏサクラティンクル, 40,岩田康, 1.0, 49,   4, -24, 7, 13.6, ⑤④,,,,,,,,,,,,,,,,,,,,,,,,, 9,15,Ｇカシノインカロｰズ, 79,酒井学, 0.7, 70,  -3,* 12,11, 65.3, ⑮⑭
10, 1,Ｍシゲルハナガサ, 46,酒井学, 1.2, 48,*  6, -28,14,184.4, ③②,,,,,,,,,,,,,,,,,,,,,,,,,10, 8,Ｎアイムユアドリｰム, 69,義英真, 0.8, 67,  -5,* 13,14, 97.5, ⑯⑯
11,15,Ｑレインボｰソング, 37,藤岡佑, 1.3, 45,   2, -26, 9, 18.9, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,,11, 7,Ｊミリアグラシア, 76,浜中俊, 1.0, 67,   9,  -4, 5, 12.1, ④④
12,12,Ｎタレントナチュラル, 41,水口優, 1.4, 45,   3, -27,15,224.6, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,12, 3,Ｏチョウテッパン, 68,国分恭, 1.1, 65,  -4,   8,15,121.9, ⑭⑮
13, 2,Ｈバニラマカロン, 54,池添謙, 1.6, 42,  -1, -24,10, 24.8, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｐスズノオオタカ, 67,柴田未, 1.1, 66,   6,  -1,16,281.8, ⑧⑦
14, 5,Ｂアｰスライズ, 60,戸崎圭, 1.6, 43,  -3, -19, 5,  9.5, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｄドリｰムカイザｰ, 80,池添謙, 1.2, 64,   8,  -5, 7, 14.5, ⑤⑤
15, 9,Ｋペｰジェントリｰ, 49,義英真, 1.7, 41,*  7, -37,17,259.6, ②③,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｉレギス, 77,松山弘, 2.5, 54,   1,  -8, 9, 33.9, ⑫⑫
16,14,Ｃニシノクラレット, 59,武豊  , 1.8, 40,  -2, -25, 3,  8.2, ⑬⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｋヒカルソラフネ, 75,幸英明, 3.0, 49,   8, -20,13, 72.6, ⑥⑨
17, 4,Ｄデュｰイハミテｰジ, 59,柴田未, 2.0, 38,   4, -38,12,109.8, ④⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
