14年10月25日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月25日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝3350m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 4R  芝2750m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂメイショウカシュウ, 52,城戸義,, 60,* -1,*  2, 4, 10.4,①①①, 1, 2,Ｋトｰセンペンタゴン, 37,武士沢,, 59, -17,* 10, 3,  7.0, ⑭⑫, 1,15,Ｄボブキャット, 69,伊藤工,, 69,  -5,   8, 6, 13.9, ④⑤, 1,15,Ａシュトラｰル, 83,勝浦正,, 80,   9,  10, 1,  3.2, ⑦⑥
 2, 1,Ｊテイケイネクサス, 36,黛弘人, 0.1, 62,  -4,*  7,10, 58.4,⑪⑨⑧, 2,15,Ｄエｰスナンバｰ, 49,吉田隼, 0.5, 50,  -5,  -9, 4,  9.2, ⑥⑦, 2, 5,Ｇレッドルシアン, 68,横山和, 0.1, 69,  -6,   8, 4,  6.3, ⑤④, 2,12,Ｉミヤジエルビス, 76,丸山元, 0.3, 74,  -3,* 18, 3,  6.7, ⑮⑮
 3, 5,Ｄディｰプブルｰ, 52,松若風, 0.8, 57,* -1,  -3, 7, 30.6,②②②, 3,10,Ｂゲンキチハヤブサ, 52,丸山元, 0.5, 51,* -1, -12, 2,  3.9, ②②, 3, 9,Ｂシャルマンウｰマン, 72,長岡禎, 0.2, 67,* -1,   2, 1,  4.0, ①①, 3, 3,Ｄミリアグラシア, 79,杉原誠, 0.4, 75,   8,   7, 4,  8.3, ⑧⑧
 4, 9,Ｅプレｰケストｰレン, 51,丸田恭, 0.9, 51,  -2,  -3, 1,  2.1,⑤③③, 4, 7,Ｃチャｰミングマオ, 50,木幡初, 0.6, 50, -11,  -3, 9, 20.1, ⑪⑧, 4, 4,Ｌジャストザオネスト, 64,平野優, 0.2, 67,  -5,   6,12, 52.0, ③②, 4,14,Ｇデリケｰトアｰチ, 77,木幡初, 0.7, 70,   0,* 10,10, 23.3, ⑭⑬
 5,11,Ａディｰエスレイザｰ, 53,勝浦正, 1.2, 50,  -2,  -5, 3,  5.5,⑦⑤④, 5,12,Ｈマコトカンパネッロ, 39,丹内祐, 0.7, 50,  -7,  -8, 7, 14.4, ⑨⑨, 5,14,Ａボストンサクラ, 73,城戸義, 0.3, 66,  -8,   7,10, 24.5, ⑥⑨, 5,10,Ｋセイユウスマイル, 75,横山和, 0.7, 76,* 15,  -3,14, 59.9, ①①
 6, 2,Ｃセルリアンコスモ, 52,丸山元, 1.3, 51,  -4,  -4, 2,  4.1,⑥⑧⑤, 6, 1,Ｊシｰユｰアゲン, 37,黛弘人, 0.9, 47,  -4, -13,11, 43.2, ④③, 6,10,Ｆケルシャンス, 69,小崎綾, 0.3, 68, -13,* 12, 2,  4.5, ⑫⑫, 6, 2,Ｅエイシンテキサス, 79,高倉稜, 1.3, 71,  13,  -6, 2,  4.3, ④④
 7,12,Ｇミスタｰビッグ, 43,中井裕, 1.7, 52,  -6,  -3,13,214.8,⑫⑪⑩, 7,13,Ｆルパン, 46,横山和, 0.9, 45, -20,*  1,10, 32.7, ⑯⑯, 7, 3,Ｅキネオリュウセイ, 69,中井裕, 0.4, 66,  -9,   7, 3,  6.3, ⑧⑥, 7,16,Ｍヒルノケアンズ, 74,田中健, 1.3, 66,   5,   1, 5, 12.9, ⑪⑭
 8,10,Ｎトｰセンユニバｰス, 28,小野寺, 1.8, 49,  -6,  -2,11,106.7,⑭⑭⑬, 8, 3,Ｌロｰドワイルド, 36,長岡禎, 1.1, 43,  -9, -13,13, 82.6, ⑧⑤, 8,16,Ｋアラカメジョウ, 65,伴啓太, 0.4, 64,* -4,   2, 7, 14.7, ②③, 8, 7,Ｈスウェプトアロｰ, 76,津村明, 1.3, 68,   8,  -1,11, 47.1, ⑩⑨
 9, 4,Ｈチェリｰポセイドン, 43,津村明, 1.8, 49,  -3,  -9, 5, 11.2,⑨⑦⑨, 9, 8,Ａタナボタ, 53,松若風, 1.1, 43,  -6, -15, 1,  3.4, ⑤⑥, 9, 6,Ｉウインドストリｰム, 66,松若風, 0.4, 66, -10,   8, 9, 18.0, ⑩⑪, 9, 4,Ｂノボピュアリティ, 80,菱田裕, 1.4, 66,   8,  -2, 8, 18.8, ⑨⑩
10, 6,Ｆタイセイエナジｰ, 51,平野優, 1.9, 48,  -6,  -5, 6, 16.5,⑩⑫⑪,10, 9,Ｇシゲルルミナリエ, 40,丸田恭, 1.1, 43, -12, -10,12, 61.6, ⑬⑭,10, 1,Ｊヤマニンカヴァリエ, 65,藤懸貴, 0.5, 65, -13,   9, 8, 16.4, ⑪⑩,10, 8,Ｊヒカリマサムネ, 76,西田雄, 1.5, 70,* 15,  -9, 6, 13.8, ③②
11,14,Ｉネイチャｰシュシュ, 37,西田雄, 2.9, 42,  -3, -18, 8, 42.4,④⑥⑥,11, 4,Ｐバッドイナフ, 27,井上敏, 1.1, 43, -20,  -2,15,224.2, ⑮⑮,11, 8,Ｈエイユｰモモチャン, 66,菅原隆, 0.6, 64, -16,* 11,14, 59.5, ⑮⑯,11, 6,Ｌマスタｰエクレｰル, 74,伴啓太, 1.5, 63,   2,   1,15, 96.4, ⑫⑪
12, 7,Ｌカンタベリｰバロン, 31,原田和, 3.0, 40,  -7, -13,14,223.5,⑬⑬⑫,12,14,Ｎカシノリコｰダｰ, 29,二本柳, 1.2, 45,  -7, -15,16,243.2, ⑩⑩,12, 7,Ｎヨアケ, 60,木幡初, 0.7, 60,  -8,   2,13, 56.4, ⑦⑧,12, 9,Ｃベルライン, 79,吉田隼, 1.6, 66,  10,  -6, 7, 16.5, ⑤⑤
13,13,Ｍフォアグリｰム, 28,宮崎北, 3.1, 38,  -5, -17,12,211.2,⑧⑩⑭,13, 5,Ｏサンオｰギ, 29,高倉稜, 1.5, 39, -11, -15,14,158.5, ⑫⑬,13,12,Ｐキボウダクリチャン, 55,井上敏, 0.8, 62, -19,* 11,15,119.0, ⑯⑭,13, 5,Ｐメイショウクロシオ, 70,岩崎翼, 1.7, 60,  -7,   8,16,100.6, ⑯⑯
14, 8,Ｋベニバナオンリｰ, 35,横山和, 4.1, 31,  -2, -31, 9, 43.3,③④⑦,14, 6,Ｉオｰヴェｰル, 38,原田和, 1.7, 36,* -1, -28, 8, 17.8, ①①,14, 2,Ｍヤマホトトギス, 63,原田和, 0.8, 59,  -9,   2,11, 40.3, ⑨⑦,14,11,Ｏビｰナストリック, 70,武士沢, 2.1, 61,  10, -10,13, 56.9, ⑥⑦
,,,,,,,,,,,,15,11,Ｅカシノツバサ, 47,西田雄, 1.7, 35,* -2, -27, 5,  9.5, ③④,15,13,Ｃハドソンシチｰ, 72,岩崎翼, 0.9, 59, -14,   6, 5, 12.1, ⑭⑬,15,13,Ｆナイスゴｰルド, 77,丸田恭, 2.2, 56,   2,  -5,12, 52.4, ⑬⑫
,,,,,,,,,,,,16,16,Ｍテンマイキララ, 36,的場勇, 1.8, 35,  -6, -24, 6, 12.4, ⑦⑪,16,11,Ｏファンアットコｰト, 58,小野寺, 1.1, 56, -13,   2,16,330.3, ⑬⑮,16, 1,Ｎヴァｰノン, 70,原田和, 2.2, 62,* 15, -15, 9, 22.9, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,040円 複勝:03=350円 01=1,260円 05=810円 枠連:15,980円",,,,,,,,,,,,"単勝:700円 複勝:02=240円 15=260円 10=170円 枠連:2,180円",,,,,,,,,,,,"単勝:1,390円 複勝:15=490円 05=210円 09=180円 枠連:2,130円",,,,,,,,,,,,単勝:320円 複勝:15=140円 12=190円 03=230円 枠連:940円,,,,,,,,,,,
"馬連:19,600円 ワイド:01-03=5,370円 03-05=3,460円 01-05=12,420円",,,,,,,,,,,,"馬連:4,010円 ワイド:02-15=1,210円 02-10=580円 10-15=730円",,,,,,,,,,,,"馬連:6,180円 ワイド:05-15=2,780円 09-15=1,550円 05-09=790円",,,,,,,,,,,,"馬連:1,340円 ワイド:12-15=550円 03-15=650円 03-12=870円",,,,,,,,,,,
"馬単:42,150円 3連複:140,000円 3連単:760,960円",,,,,,,,,,,,"馬単:6,890円 3連複:4,160円 3連単:30,970円",,,,,,,,,,,,"馬単:14,550円 3連複:12,240円 3連単:105,070円",,,,,,,,,,,,"馬単:2,250円 3連複:2,820円 3連単:11,720円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｍマユキ, 55,中井裕,, 74,   8,   1, 5, 11.3,③④③, 1, 3,Ｂアドマイヤイバマ, 73,丸山元,, 70,   6,*  4, 2,  3.2,④③③, 1,12,Ｄカシノスティｰヴ, 70,西田雄,, 66,  -1,   9, 2,  4.6, ⑧⑨, 1, 8,Ｇオリエンタルサン, 68,丹内祐,, 77,   5,  11, 4, 10.1, ⑥⑤
 2, 3,Ａクリノアマダブラム, 76,小崎綾, 0.2, 72,   8,  -1, 1,  3.7,⑤③②, 2, 7,Ａマキシマムフロウ, 75,勝浦正, 0.0, 69,*  7,   3, 1,  2.4,②②②, 2, 2,Ｇシュナップス, 67,丸山元, 0.0, 66,   0,   9, 9, 22.4, ⑦④, 2, 4,Ｂヤマニンマルキｰザ, 73,伊藤工, 0.0, 76,   7,   8, 3,  4.7, ④②
 3, 7,Ｂグランドエンジェル, 72,武士沢, 0.4, 69,   7,   0, 2,  3.8,⑨⑦⑤, 3, 1,Ｅカフジスタｰ, 68,岩崎翼, 0.3, 68,   5,*  5, 7, 13.8,⑩⑦⑥, 3, 9,Ｌトｰコｰグリｰン, 63,中井裕, 0.3, 63, -10,* 14, 8, 16.7, ⑯⑯, 3, 2,Ｆプラチナブロンド, 69,菱田裕, 0.4, 72,   0,  10, 2,  4.3, ⑧⑧
 4, 6,Ｄシェイプリｰ, 71,長岡禎, 0.9, 68,   1,*  6,10, 30.4,⑬⑫⑩, 4, 2,Ｄヴァルティカル, 69,小崎綾, 0.6, 68,   6,   1, 6, 13.2,③④④, 4, 1,Ａエイシンラナウェｰ, 76,松若風, 0.4, 62,*  2,   2, 1,  3.8, ③②, 4, 1,Ａセシリア, 76,丸田恭, 0.4, 71,* 13,  -2, 1,  3.4, ①①
 5, 5,Ｅラゴディラゴライ, 71,菱田裕, 1.2, 64,   3,  -1, 7, 13.9,⑫⑩⑨, 5,10,Ｈクラウンデピュティ, 67,吉田隼, 0.9, 64,   6,  -2, 8, 19.5,⑥⑤⑤, 5,14,Ｂコウギョウサンデｰ, 75,二本柳, 0.4, 61,  -1,   5, 4,  6.0, ⑩⑥, 5,14,Ｍタカラジャンヌ, 62,横山和, 0.5, 70,  -7,* 17,15,171.5, ⑬⑬
 6, 9,Ｈエンドレスラヴ, 66,宮崎北, 1.4, 63,   4,  -3, 8, 20.3,⑦⑨⑧, 6, 6,Ｃサトノミラクル, 72,杉原誠, 1.3, 61,   4,  -2, 4, 11.0,⑧⑧⑧, 6,11,Ｃイヤｰオブドラゴン, 71,伊藤工, 0.4, 61,  -1,   5, 7, 14.4, ⑨⑪, 6, 3,Ｎヒカルブルｰビｰ, 59,勝浦正, 0.6, 69,  -2,  10,11, 34.7, ⑪⑨
 7,14,Ｃアルティメイトラブ, 71,黛弘人, 1.5, 62,* 11, -17, 4,  8.7,②②①, 7, 8,Ｆエンジェルラダｰ, 68,荻野琢, 1.4, 61,*  6,  -9, 3,  7.9,①①①, 7,10,Ｉミシックトウショウ, 65,岩部純, 0.6, 59,  -8,* 10,13, 89.1, ⑮⑬, 7, 7,Ｌカシノランナウェイ, 64,高倉稜, 0.7, 67, -12,* 17,10, 34.3, ⑮⑮
 8,11,Ｆファストソング, 70,丸田恭, 2.1, 57,  -3,*  3, 6, 11.4,⑮⑭⑭, 8,11,Ｉパンズラビリンス, 64,松若風, 1.5, 62,   5,  -6, 5, 12.3,⑤⑥⑦, 8, 7,Ｊヘリオドｰル, 65,伴啓太, 0.7, 58,*  3,  -1,10, 71.1, ②③, 8,12,Ｅトウカイインパルス, 71,熊沢重, 0.8, 65,   4,   0, 7, 13.9, ⑦⑦
 9, 2,Ｇアイリッシュハｰプ, 68,勝浦正, 2.2, 56,   7, -15, 3,  5.8,⑧⑥⑥, 9, 5,Ｋトｰセンロｰツェ, 46,小野寺, 3.0, 53,   3, -13,11,222.7,⑪⑩⑪, 9, 4,Ｍサウンドアドバイス, 63,岩崎翼, 0.8, 57,   0,   1,12, 87.5, ⑤⑧, 9,11,Ｄエクスパｰシヴ, 71,丸山元, 0.8, 66, -13,* 17, 5, 12.7, ⑯⑯
10,15,Ｉマスタｰプラチナム, 66,丸山元, 2.4, 56,   8, -19,14,117.4,⑥⑤⑦,10, 4,Ｊスリｰケｰザル, 57,城戸義, 3.4, 52,   3, -16, 9, 70.1,⑦⑪⑩,10,15,Ｅニシノラピｰト, 68,木幡初, 0.9, 56,   1,  -1, 5, 12.0, ⑥⑦,10, 6,Ｃチェネレントラ, 71,津村明, 0.9, 65,  -1,   4, 9, 26.0, ⑨⑩
11, 8,Ｏクイｰンズライフ, 44,木幡初, 3.1, 53,  -5,  -2,15,216.9,⑭⑮⑮,11, 9,Ｇリネンタキシｰド, 67,西田雄, 3.9, 49,   4, -23,10, 93.9,⑨⑨⑨,11, 8,Ｈストｰムジャガｰ, 67,勝浦正, 0.9, 56,  -2,   2, 3,  4.8, ⑪⑩,11,16,Ｈエリモフロｰラ, 67,岩崎翼, 1.0, 63,  -4,   6,12, 50.4, ⑫⑫
12, 1,Ｊアディシオン, 63,井上敏, 3.9, 46,   0, -18,12, 80.6,⑪⑬⑬,,,,,,,,,,,,,12, 6,Ｏスペシャルリッチ, 57,吉田隼, 1.0, 55,  -3,   2,15,173.6, ⑬⑫,12,10,Ｉトウシンムサシ, 66,田中健, 1.2, 61,  -9,   8, 8, 22.4, ⑭⑭
13, 4,Ｎコロナプリンセス, 53,二本柳, 4.3, 44,   1, -23,13, 83.6,⑩⑪⑫,,,,,,,,,,,,,13, 5,Ｋブルｰモントレｰ, 63,小崎綾, 1.0, 56,*  4,  -5,11, 79.2, ①①,13, 5,Ｋブリッツカイザｰ, 64,黛弘人, 1.5, 57,   6, -10, 6, 13.2, ⑤⑥
14,12,Ｋスヴァラッシｰ, 61,城戸義, 4.6, 42,   4, -31, 9, 20.9,④⑧⑪,,,,,,,,,,,,,14, 3,Ｆサンタレジｰナ, 67,丸田恭, 1.3, 51,  -6,   1, 6, 12.2, ⑭⑮,14,13,Ｏラドゥガ, 57,宮崎北, 2.0, 51,* 10, -20,13, 61.5, ③④
15,10,Ｌレディｰピンク, 58,伊藤工, 4.6, 41,* 11, -43,11, 34.9,①①④,,,,,,,,,,,,,15,13,Ｎセｰノｰクイン, 62,城戸義, 1.7, 50,  -2,  -6,14, 97.7, ⑫⑭,15,15,Ｐインキュベｰタｰ, 45,松若風, 2.0, 50,   0, -11,16,232.1, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｐテルミドｰル, 43,小野寺, 2.0, 48,*  3, -11,16,291.7, ④⑤,16, 9,Ｊホｰクインザブルｰ, 65,嶋田純, 2.1, 50,* 11, -23,14, 84.4, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
