14年12月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年12月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,13,Ｋシゲルオハシリサン, 42,池添謙, 2.3, 41, -16,  -8,13,131.6, ⑩⑦, 9, 3, プレスリｰ,,田村太,205.9,,,, 8, 27.9,⑩⑩⑩,,,,,,,,,,,,, 9,16,Ｍシュテルングランツ, 80,福永祐, 0.9, 78,   8,   9, 5, 10.9,⑦⑦⑧
10, 8,Ｎワンダｰスパイア, 38,福永祐, 2.4, 41, -15,  -9, 5, 31.7, ⑦⑧,10,10, ファイアｰシチｰ,,小坂忠,206.8,,,,11, 61.4,⑨⑨⑨,,,,,,,,,,,,,10, 5,Ｎエｰシンスピｰダｰ, 80,太宰啓, 0.9, 81,   7,  12,12, 68.0,⑧⑩⑩
11, 4,Ｆメザニン, 51,菱田裕, 2.6, 38, -22,  -4, 3, 11.3, ⑬⑪,11,11, ハルカフジ,,西谷誠,211.2,,,, 5,  8.4,⑪⑪⑪,,,,,,,,,,,,,11,10,Ｉオｰヴァｰジョイド, 82,内田博, 1.1, 79,   4,  14,10, 44.3,⑬⑭⑭
12,16,Ｊシゲルワッショイ, 44,国分優, 2.6, 38, -13, -13,16,259.4, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,,12, 1,Ｊライジングサン, 82,義英真, 1.3, 77,   2,  16,16,222.7,⑮⑯⑯
13, 1,Ｐディプロイディ,  1,川島信, 2.9, 36, -23,  -7,10, 58.4, ⑮⑫,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｏアサクサショパン, 80,松若風, 1.4, 78,   6,   9,14,105.8,⑩⑪⑬
14, 9,Ｏテイエムヤマウサギ, 34,小林徹, 3.2, 34, -21, -10,12,121.6, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｅマヤノオントロジｰ, 84,城戸義, 1.6, 73,*  9,   1, 7, 24.2,⑭④⑥
15,12,Ｌアｰススカイ, 42,川須栄,13.7,-60, -37, -88,11, 81.0, ⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｌカｰティスバロｰズ, 81,菱田裕, 1.8, 70,* 10,  -3, 6, 18.8,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｐブルｰタンザナイト, 79,川須栄, 2.2, 71,   5,   3,13, 71.6,⑪⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-1),,,,,,,,,,,
単勝:130円 複勝:07=110円 05=120円 10=780円 枠連:190円,,,,,,,,,,,,単勝:350円 複勝:02=140円 07=130円 06=130円 枠連:390円,,,,,,,,,,,,単勝:610円 複勝:01=240円 03=190円 枠連:0円,,,,,,,,,,,,単勝:750円 複勝:12=290円 07=510円 08=230円 枠連:590円,,,,,,,,,,,
"馬連:200円 ワイド:05-07=140円 07-10=1,540円 05-10=3,980円",,,,,,,,,,,,馬連:850円 ワイド:02-07=370円 02-06=370円 06-07=300円,,,,,,,,,,,,馬連:670円 ワイド:01-03=250円 01-07=580円 03-07=390円,,,,,,,,,,,,"馬連:10,510円 ワイド:07-12=2,950円 08-12=1,240円 07-08=1,930円",,,,,,,,,,,
"馬単:280円 3連複:5,020円 3連単:10,720円",,,,,,,,,,,,"馬単:1,510円 3連複:1,090円 3連単:4,740円",,,,,,,,,,,,"馬単:1,720円 3連複:1,520円 3連単:8,230円",,,,,,,,,,,,"馬単:16,400円 3連複:20,020円 3連単:146,650円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1400m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,ﾀﾝｻﾞﾅｲﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｆラインルｰフ, 53,武幸四,, 69,*  2,*  7, 4,  5.7,④③③, 1, 7, ノｰブルリｰズン,---,浜中俊,, 60,  -7,*  1, 8, 30.8, ⑦⑦, 1, 2,Ａセイウンチカラ, 77,松若風,, 77,* 13,  -1, 1,  2.2, ①①, 1, 6,Ａサトノルパン, 84,和田竜,, 89,  -3,* 23, 1,  2.9, ⑩⑨
 2,11,Ａデブリン, 58,内田博, 0.5, 65,   1,*  4, 1,  3.7,⑩⑤④, 2, 1, ノミネｰション,---,藤岡佑, 0.5, 53,* -3, -12, 6, 13.8, ①①, 2,16,Ｎミキノグランプリ, 65,和田竜, 0.0, 77,* 10,   3,11, 62.6, ③③, 2,11,Ｇニシノビｰクイック, 79,岩崎翼, 0.0, 86,*  3,  15, 7, 15.5, ③④
 3,10,Ｈテイエムダイバｰト, 51,国分優, 1.9, 55,  -1,  -5,11, 38.2,⑪⑨⑥, 3, 6, パラダイスリッジ,---,内田博, 0.6, 55,  -9,  -5, 1,  1.6, ⑧⑧, 3, 7,Ｈキョウワランサｰ, 67,福永祐, 0.3, 73,   3,   6, 6, 13.9, ⑧⑧, 3, 5,Ｃバクシンテイオｰ, 82,福永祐, 0.1, 86,   1,  18, 3,  6.2, ⑥⑦
 4,15,Ｊヴェリタスキング, 48,川須栄, 2.1, 54,*  2, -13, 8, 21.1,⑧②②, 4,13, トウシンハンタｰ,---,川田将, 0.6, 54,  -9,  -5, 3,  9.8, ⑨⑩, 4, 8,Ｉヤマニンブルジョン, 67,田中健, 0.4, 73,   1,*  8, 8, 24.4, ⑪⑪, 4, 7,Ｂオリｰビン, 83,菱田裕, 0.1, 87,  -2,* 20, 2,  3.4, ⑨⑧
 5,14,Ｂモラルタ, 57,和田竜, 2.2, 55,  -2,  -5, 9, 24.8,⑯⑫⑨, 5, 4, ブルｰスブレイカｰ,---,北村友, 0.7, 51,  -8, -10, 2,  7.5, ⑥⑥, 5, 1,Ｌナリタマクリス, 65,池添謙, 0.5, 72,   6,   3,12,101.1, ⑦⑦, 5, 3,Ｆフォｰエバｰマｰク, 80,村田一, 0.2, 83,*  4,  11, 5, 11.5, ①①
 6,16,Ｄヒロフォｰシｰズン, 57,藤岡康, 2.5, 52,   1, -13, 3,  5.0,⑥⑥⑤, 6, 9, メイショウメイザン,---,池添謙, 0.7, 52,  -9,  -5, 7, 27.6, ⑩⑨, 6,13,Ｄオｰネットサクセス, 72,内田博, 0.5, 72,   7,   1, 2,  5.7, ⑥⑤, 6, 9,Ｋマイネルディアベル, 77,川田将, 0.2, 83,*  3,  12, 8, 19.4, ②②
 7, 4,Ｋマロンマロン, 44,城戸義, 3.1, 47,  -1, -16,15,220.0,③⑦⑩, 7, 2, ブｰケオブロｰズ,---,川島信, 0.8, 52,* -5, -15,11, 49.2, ②③, 7,15,Ｆギャラクシｰエクス, 70,浜中俊, 0.5, 72,* 11,  -3, 3,  7.7, ②②, 7, 2,Ｉシャイニｰホｰク, 78,松若風, 0.3, 81,   1,  13, 9, 44.8, ⑤⑤
 8, 7,Ｃリリｰヴィクトリｰ, 57,池添謙, 3.3, 44,*  2, -24, 2,  4.2,①①①, 8, 5, デンコウインパルス,---,太宰啓, 0.9, 51, -13,* -1, 9, 40.9, ⑬⑬, 8, 6,Ｃカシノランナウェイ, 74,太宰啓, 0.5, 72,  -3,* 11, 7, 17.9, ⑬⑫, 8, 1,Ｊプリムラブルガリス, 78,浜中俊, 0.4, 80,   2,  11, 4,  6.9, ④③
 9, 1,Ｌジェイポップ, 40,川田将, 3.3, 48,  -4, -10,10, 25.6,⑫⑬⑬, 9, 3, ニシノトライトン,---,柴田未, 1.2, 46,* -5, -20,12, 73.9, ③②, 9, 5,Ｂビコｰミハイル, 74,佐久間, 0.6, 70,   2,   5, 4,  8.3, ⑩⑩, 9,10,Ｅメイショウヤタロウ, 80,藤田伸, 0.6, 78,   1,  10, 6, 12.3, ⑦⑥
10,12,Ｅバニスタｰ, 54,浜中俊, 3.4, 46,   0, -19, 5, 14.3,⑤⑧⑦,10, 8, グレアチャネル,---,福永祐, 1.2, 46,* -4, -19, 5, 13.7, ⑤④,10,11,Ｇエヴリシｰズン, 68,川須栄, 0.9, 69,  -7,* 12,13,133.9, ⑯⑯,10, 8,Ｄナリタスプリング, 80,太宰啓, 1.0, 76,  -6,  14,11,133.7, ⑪⑪
11, 5,Ｎウインベｰネ, 38,川島信, 3.7, 47,  -5, -12,13, 98.4,⑮⑭⑭,11,10, テイエムジョウネツ,---,田中健, 1.3, 46,* -4, -21,10, 41.6, ④⑤,11, 9,Ｊビットアリエス, 67,菱田裕, 0.9, 68,   6,  -1, 9, 31.2, ⑤⑥,11, 4,Ｈキョウワマグナム, 78,池添謙, 1.5, 67,  -3,   3,10, 85.6, ⑧⑩
12, 9,Ｐクリノリｰチソク, 32,岩崎翼, 3.8, 45,  -6, -11,16,328.5,⑭⑯⑯,12,11, ブレｰヴマン,---,菱田裕, 1.3, 46, -11, -11, 4, 11.5, ⑪⑪,12,14,Ｏアワｰズヒロイン, 62,川島信, 1.0, 68,  -2,   5,15,172.9, ⑭⑭,,,,,,,,,,,,
13, 2,Ｉテイエムウインザｰ, 49,水口優, 3.8, 47,  -5, -12,12, 96.6,⑬⑮⑮,13,12, ミラクルナイト,---,武幸四, 1.8, 41, -12, -17,13, 84.8, ⑫⑫,13, 3,Ｅスタｰペスユウコ, 72,小林徹, 1.1, 66,   9,  -6, 5,  8.8, ④④,,,,,,,,,,,,
14, 3,Ｇブルｰプレリュｰド, 51,福永祐, 4.0, 42,  -2, -21, 6, 14.9,⑨⑪⑪,,,,,,,,,,,,,14, 4,Ｍタイザンホクト, 65,藤田伸, 1.5, 62,  -2,   1,10, 37.0, ⑫⑬,,,,,,,,,,,,
15, 6,Ｏパルファンデュロワ, 33,松若風, 4.9, 38,  -3, -28, 7, 20.8,⑦⑩⑫,,,,,,,,,,,,,15,10,Ｋヤマノレガロ, 66,義英真, 1.6, 61,  -4,   3,14,154.8, ⑮⑮,,,,,,,,,,,,
16, 8,Ｍウエスタンルｰポ, 40,義英真, 5.7, 30,   1, -41,14,137.7,②④⑧,,,,,,,,,,,,,16,12,Ｐシゲルビッチュウ, 60,岩崎翼, 1.6, 62,   4,  -5,16,269.5, ⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,
単勝:570円 複勝:13=200円 11=150円 10=790円 枠連:930円,,,,,,,,,,,,"単勝:3,080円 複勝:07=530円 01=240円 06=110円 枠連:890円",,,,,,,,,,,,"単勝:220円 複勝:02=160円 16=1,040円 07=310円 枠連:1,060円",,,,,,,,,,,,単勝:290円 複勝:06=140円 11=270円 05=200円 枠連:480円,,,,,,,,,,,
"馬連:1,230円 ワイド:11-13=530円 10-13=3,290円 10-11=1,900円",,,,,,,,,,,,"馬連:18,490円 ワイド:01-07=3,470円 06-07=830円 01-06=390円",,,,,,,,,,,,"馬連:7,240円 ワイド:02-16=2,990円 02-07=760円 07-16=6,510円",,,,,,,,,,,,"馬連:1,900円 ワイド:06-11=660円 05-06=430円 05-11=1,400円",,,,,,,,,,,
"馬単:2,110円 3連複:10,020円 3連単:42,540円",,,,,,,,,,,,"馬単:44,750円 3連複:5,870円 3連単:103,790円",,,,,,,,,,,,"馬単:11,720円 3連複:28,230円 3連単:113,650円",,,,,,,,,,,,"馬単:2,830円 3連複:3,790円 3連単:17,260円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1400m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,ｼｸﾗﾒﾝ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃタッチングスピｰチ, 53,福永祐,, 57,   1,* 16, 1,  2.1,⑦⑦⑤, 1, 3, ジルダ,---,四位洋,, 73,* -8,  12, 5, 20.1, ①①, 1, 2,Ｃポルトドｰトウィユ, 72,福永祐,, 75,  -2,* 23, 2,  2.8, ⑤⑤, 1, 3,Ｂキングズガｰド, 80,川田将,, 81,   3,* 18, 1,  3.1, ⑧⑧
 2, 4,Ｂパイオニアステップ, 53,川田将, 0.0, 56,*  4,  10, 2,  3.8,③③③, 2, 2, ミッキｰクイｰン,---,浜中俊, 0.1, 77, -20,* 25, 1,  1.4, ⑭⑬, 2, 7,Ｄアルバｰトドック, 68,藤岡康, 0.2, 72,*  0,  18, 4,  9.8, ③③, 2,13,Ａリュクスメジャｰ, 80,浜中俊, 0.1, 79,*  6,  12, 2,  3.3, ③③
 3, 3,Ａサダムブルｰハワイ, 61,藤岡康, 0.2, 50,*  6,  -1, 3,  5.6,①①①, 3, 9, アンドリエッテ,---,川田将, 0.2, 72, -13,* 15, 2,  5.9, ③⑥, 3, 6,Ｇオルロフ, 51,川田将, 0.9, 62,*  1,   5, 6, 35.4, ①①, 3, 9,Ｄサクセスフェイト, 79,藤岡佑, 0.1, 78,   3,* 17, 4,  7.1, ⑨⑨
 4,13,Ｆレレオｰネ, 46,北村友, 0.8, 48,  -1,   7, 5, 13.7,⑧⑨⑧, 4, 4, ケンブリッジデイズ,---,太宰啓, 0.6, 65,*-11,   6, 8, 26.5, ②②, 4, 3,Ｅグランカマラｰド, 67,藤岡佑, 1.0, 63,  -5,  15, 3,  6.3, ⑦⑦, 4, 6,Ｅメイショウオセアン, 78,池添謙, 0.1, 77,   5,  13, 3,  6.3, ⑥④
 5, 7,Ｈルｰトヴィヒコｰド, 41,藤岡佑, 0.9, 48,  -2,  10, 8, 35.7,⑫⑪⑩, 5, 7, アルマアネラ,---,藤岡佑, 0.8, 65, -14,  10, 6, 22.4, ⑤⑧, 5, 4,Ｆプリメラアスｰル, 66,和田竜, 1.1, 61,*  0,   3, 7, 38.2, ②②, 5,11,Ｇクワイアｰソウル, 77,福永祐, 0.5, 76,   1,  16, 6, 17.9, ⑪⑪
 6,15,Ｅサトノアッシュ, 49,内田博, 0.9, 47,   2,   0, 4,  8.1,④④④, 6,16, ココ,---,和田竜, 0.9, 62,*-12,   4, 3, 18.6, ④③, 6, 5,Ａレトロロック, 79,浜中俊, 1.1, 61,  -2,   6, 1,  1.8, ④④, 6,12,Ｐワンダｰアベニｰル, 61,内田博, 0.9, 73,  -2,  16,11, 66.0, ⑮⑭
 7, 5,Ｄタマモキャラット, 52,国分恭, 1.3, 44,   0,   2,10, 82.4,⑨⑧⑨, 7, 8, スｰパｰルミナル,---,松若風, 1.1, 61, -19,  10, 7, 25.6, ⑪⑨, 7, 1,Ｂクレスト, 72,菱田裕, 1.2, 61,  -3,   9, 5, 29.0, ⑥⑥, 7, 2,Ｋアドマイヤシャドウ, 72,和田竜, 1.0, 73,   2,  11,12, 87.2, ⑩⑩
 8,12,Ｉダンツエイカン, 39,太宰啓, 1.4, 38,*  6, -17,13,248.0,②②②, 8, 1, ハネムｰンイｰサ,---,川須栄, 1.1, 61, -19,  10,10, 58.8, ⑨⑫,,,,,,,,,,,,, 8,15,Ｉカクシアジ, 75,城戸義, 1.0, 72,   1,  12,16,188.0, ⑫⑫
 9, 8,Ｌマイネルカペラ, 36,菱田裕, 1.4, 46,  -4,   9,12,222.0,⑬⑫⑪, 9,10, マロンベル,---,福永祐, 1.2, 58, -15,   3, 4, 18.9, ⑥⑦,,,,,,,,,,,,, 9, 1,Ｃアルデグロリア, 79,国分優, 1.1, 72,  -6,* 18, 7, 20.4, ⑯⑮
10,11,Ｋロイヤルヴォルト, 36,和田竜, 1.7, 44,  -7,  10, 7, 32.8,⑭⑭⑬,10, 6, ケンブリッジアロｰ,---,北村友, 1.4, 58, -18,   7, 9, 29.3, ⑫⑭,,,,,,,,,,,,,10,16,Ｈサンライズベｰダｰ, 76,国分恭, 1.2, 69,*  7,   1, 8, 24.3, ②②
11, 6,Ｊガンクラブチェック, 39,岩崎翼, 1.9, 36,  -1, -10,11,153.9,⑥⑥⑦,11,14, ラブオリｰブ,---,岩崎翼, 1.9, 52, -17,  -1,16,234.1, ⑩⑪,,,,,,,,,,,,,11, 8,Ｌタガノナパヴァレｰ, 72,菱田裕, 1.2, 70,  -1,  11,15,104.7, ⑬⑬
12, 1,Ｎダッシングブルｰ, 28,小林徹, 1.9, 35,   0, -13, 6, 28.5,⑤⑤⑥,12,12, ジｰシスタｰ,---,藤岡康, 2.0, 48, -13,  -8,11, 59.4, ⑦④,,,,,,,,,,,,,12, 5,Ｆケルヴィンサイド, 78,藤岡康, 1.3, 69,   4,   4, 5, 11.8, ⑦⑦
13, 2,Ｍアイデンティティｰ, 34,柴田未, 2.8, 30,  -3, -13,15,391.0,⑪⑩⑫,13,13, ホッコｰベンヌ,---,国分優, 2.3, 46, -18,  -5,13, 95.9, ⑬⑩,,,,,,,,,,,,,13,14,Ｎエンプレスペスカ, 68,岩崎翼, 1.3, 69,   4,   4,10, 55.2, ⑤⑤
14, 9,Ｇパレスヘイロｰ, 44,川須栄, 2.9, 32, -10,   0, 9, 37.4,⑮⑮⑭,14,15, コウザンジョウオｰ,---,柴田未, 2.5, 42, -13, -14,17,247.0, ⑧⑤,,,,,,,,,,,,,14,10,Ｊベルライン, 73,義英真, 2.1, 61,*  9,  -9,14, 90.4, ①①
15,14,Ｏバトルベヌス, 25,国分優, 4.2, 19,  -8, -19,14,354.4,⑩⑬⑮,15,11, ブリｰズヴェｰル,---,内田博, 2.8, 43, -26,   0,12, 73.7, ⑯⑮,,,,,,,,,,,,,15, 7,Ｍドリｰムカイザｰ, 70,川須栄, 2.3, 61,   5,  -6, 9, 34.4, ④⑥
,,,,,,,,,,,,16,17, ボイン,---,義英真, 4.5, 21, -28, -21,14,108.2, ⑮⑯,,,,,,,,,,,,,16, 4,Ｏブラボｰランサｰ, 67,松若風, 3.0, 57,  -3,  -2,13, 90.0, ⑭⑯
,,,,,,,,,,,,17, 5, シｰアイディｰル,---,国分恭, 6.6, -1, -44, -26,15,165.1, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-1),,,,,,,,,,,
単勝:210円 複勝:10=110円 04=130円 03=140円 枠連:360円,,,,,,,,,,,,"単勝:2,010円 複勝:03=260円 02=110円 09=140円 枠連:640円",,,,,,,,,,,,単勝:280円 複勝:02=190円 07=370円 枠連:0円,,,,,,,,,,,,単勝:310円 複勝:03=150円 13=140円 09=200円 枠連:500円,,,,,,,,,,,
馬連:440円 ワイド:04-10=180円 03-10=250円 03-04=340円,,,,,,,,,,,,"馬連:1,080円 ワイド:02-03=410円 03-09=950円 02-09=180円",,,,,,,,,,,,"馬連:1,440円 ワイド:02-07=430円 02-06=1,000円 06-07=1,960円",,,,,,,,,,,,馬連:520円 ワイド:03-13=230円 03-09=440円 09-13=440円,,,,,,,,,,,
"馬単:710円 3連複:760円 3連単:2,200円",,,,,,,,,,,,"馬単:4,610円 3連複:1,520円 3連単:20,860円",,,,,,,,,,,,"馬単:2,140円 3連複:7,210円 3連単:27,790円",,,,,,,,,,,,"馬単:980円 3連複:1,150円 3連単:4,210円",,,,,,,,,,,
