14年 4月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 4月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
10,13,Ｉブルｰウィステリア, 45,菅原隆, 1.1, 50, -11,   3,16,576.7, ⑬⑩,10, 7,Ｌプレストウィック, 50,中舘英, 1.6, 52,* 10, -25,12, 61.6,②③⑦,10, 2,Ｋサクセスカｰチス, 59,大野拓, 0.7, 66,  -5,  10, 9, 76.0,⑬⑫⑫,10, 7,Ｉプロスペラスマム, 75,原田和, 0.7, 72, -17,  18,13,181.1,⑨⑨⑨
11, 2,Ｋカフェテキｰラ, 42,武士沢, 1.3, 46, -18,*  6, 7, 58.3, ⑮⑮,11,15,Ｍコマノアスリｰト, 48,江田照, 1.7, 52,   3,  -9,13,109.0,⑫⑩⑪,11,14,Ｍアナンタン, 54,津村明, 1.1, 60,   0,  -3,11,142.8,⑩⑩⑩,11, 1,Ｊデプロマトウショウ, 75,井上敏, 0.9, 68, -13,  11,12,114.4,⑤⑥⑧
12,12,Ｇプレジャｰリｰフ, 49,原田和, 1.9, 43,  -9,  -7,11,165.5, ⑨⑨,12, 4,Ｏレインオｰバｰ, 44,石橋脩, 1.8, 52,   1,  -2, 7, 15.3,⑮⑱⑰,12, 9,Ｌケイアイエイト, 59,江田照, 1.1, 58,*  5, -12,12,158.3,③⑤⑦,12, 4,Ｍブリｰジｰデイズ, 70,岡田祥, 1.3, 66, -21,  17,11, 62.9,⑫⑬⑪
13, 9,Ｌエストスマイル, 41,江田照, 2.1, 40, -11,  -7,12,173.4, ⑪⑪,13,10,Ｐタケルムｰン, 42,梶晃啓, 1.8, 52,   2,  -6,17,353.3,⑬⑮⑭,13,13,Ｎリネンハウス, 45,武士沢, 1.1, 62,  -5,   5,14,381.7,⑫⑬⑭,13,11,Ｇキングロンシャｰプ, 78,田中勝, 2.8, 44, -18,  -7,10, 53.3,⑬⑫⑬
14,15,Ｏデルマノパパナノダ, 31,伊藤工, 2.2, 38, -11,  -8,13,189.7, ⑫⑬,14,16,Ｎヒロソｰラｰ, 45,武士沢, 1.8, 52,   7, -21,10, 19.4,⑨⑧⑧,14, 7,Ｉスマイルオブライフ, 60,嘉藤貴, 1.3, 55,*  5, -16,10,141.5,②②②,,,,,,,,,,,,
15, 8,Ｎカシノトップレディ, 35,井上敏, 2.5, 37, -22,   0,15,448.6, ⑯⑯,15,13,Ｂフェスティヴシｰ, 66,原田和, 2.9, 43,* 10, -45, 9, 18.5,①①④,,,,,,,,,,,,,,,,,,,,,,,,
16, 1,Ｐヘルツォｰク, 23,柴田大, 2.7, 36, -12, -11,10, 90.0, ⑩⑭,16, 1,Ｅヤギリヒマワリ, 56,井上敏, 3.0, 42,   3, -27,15,232.6,⑦⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 8,Ｒスピンタリス, 27,吉田豊, 3.2, 42,   1, -24,16,235.9,⑪⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 3,Ｑケラウズランブラ, 38,岡田祥, 4.4, 35,   2, -42,18,448.2,⑩⑭⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,
"単勝:150円 複勝:11=110円 07=290円 04=150円 枠連:1,230円",,,,,,,,,,,,単勝:280円 複勝:09=140円 18=200円 05=960円 枠連:410円,,,,,,,,,,,,"単勝:880円 複勝:06=190円 01=180円 12=120円 枠連:1,700円",,,,,,,,,,,,"単勝:1,250円 複勝:08=290円 12=170円 06=180円 枠連:1,160円",,,,,,,,,,,
"馬連:1,170円 ワイド:07-11=510円 04-11=210円 04-07=910円",,,,,,,,,,,,"馬連:970円 ワイド:09-18=420円 05-09=2,660円 05-18=3,700円",,,,,,,,,,,,"馬連:1,850円 ワイド:01-06=670円 06-12=350円 01-12=290円",,,,,,,,,,,,"馬連:2,830円 ワイド:08-12=760円 06-08=940円 06-12=420円",,,,,,,,,,,
"馬単:1,580円 3連複:1,540円 3連単:6,390円",,,,,,,,,,,,"馬単:1,410円 3連複:15,420円 3連単:55,350円",,,,,,,,,,,,"馬単:3,970円 3連複:1,660円 3連単:14,900円",,,,,,,,,,,,"馬単:7,150円 3連複:3,770円 3連単:37,950円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春雷ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆアスカクイン, 58,吉田豊,, 59,  -4,   2, 6, 14.4,⑫⑥③, 1,14,Ｊバンズｰム, 64,内田博,, 78,  -1,* 20, 1,  3.0,⑪⑩⑨, 1,11,Ｄバンクシｰ, 72,井上敏,, 75,   8,*  5, 4, 10.7,⑩⑨⑥, 1,10,Ｂアフォｰド, 85,中舘英,, 87,  -4,* 19, 2,  5.4, ⑫⑬
 2,12,Ｋマダムインパリ, 49,嘉藤貴, 0.0, 59,* -3,   0,13,188.6,①①①, 2,13,Ｄリッカルド, 68,大野拓, 0.3, 73,*  2,  12, 5, 10.4,⑦⑤⑤, 2, 6,Ｂヘイロｰフォンテン, 77,江田照, 0.4, 71,* 11,  -9, 2,  3.2,①①①, 2,12,Ｄスギノエンデバｰ, 83,後藤浩, 0.0, 86,   1,  14, 6, 13.0, ⑧⑧
 3, 1,Ｃメイプルチャンス, 63,津村明, 0.2, 61,  -7,*  6, 8, 28.0,⑮⑪⑨, 3,10,Ｃフィｰルザスマｰト, 70,田中勝, 0.5, 73,   0,  14, 3,  6.1,⑨⑨⑦, 3,10,Ｇメイショウビリｰヴ, 62,津村明, 0.4, 74,  10,  -3, 7, 38.5,④②②, 3,11,Ａプレイズエタｰナル, 89,横山典, 0.1, 82,   4,  10, 1,  3.1, ⑤⑤
 4,16,Ｅヒムカ, 59,松岡正, 0.6, 56,  -5,   0, 3,  7.2,⑧⑦⑦, 4, 2,Ｂグラスプリマ, 71,武士沢, 0.5, 71,   0,  12, 7, 23.7,⑤⑦⑥, 4, 4,Ｃアプリコｰゼ, 75,田中勝, 1.1, 68,   8,  -8, 3,  5.3,⑦⑤③, 4, 2,Ｏハノハノ, 74,内田博, 0.1, 84,*  9,   5, 8, 18.1, ②②
 5, 8,Ｇヴァｰルハイト, 58,石橋脩, 0.7, 57,  -9,*  7,12, 54.9,⑯⑮⑬, 5, 3,Ａサトノバリアント, 73,北村宏, 0.8, 70,*  2,   9, 2,  3.2,⑥④④, 5, 5,Ｆアルフェロア, 70,北村宏, 1.6, 65,   9, -11, 5, 14.6,⑥⑦⑧, 5,15,Ｊワキノブレイブ, 79,吉田豊, 0.2, 84,  -1,  14, 4,  8.4, ⑩⑪
 6, 4,Ｏファイナルカヨ, 40,井上敏, 1.0, 56, -10,*  5,15,322.9,⑪⑭⑫, 6,11,Ｇクラシックメタル, 67,松岡正, 1.1, 69,  -3,  13,11, 72.4,⑬⑫⑪, 6, 9,Ｉアウレオｰラ, 58,吉田豊, 1.8, 63,   8, -14, 9, 61.8,⑤⑥⑦, 6, 9,Ｃサイレントソニック, 84,北村宏, 0.3, 82,  -7,* 18, 7, 14.8, ⑬⑫
 7, 3,Ｄホｰルドミｰタイト, 60,横山典, 1.0, 51,  -4,  -6, 1,  2.8,③③④, 7,12,Ｅラインハｰディｰ, 68,横山典, 1.4, 65,  -1,   7, 4,  7.0,⑧⑧⑧, 7, 1,Ａフィｰユブルｰ, 80,内田博, 2.1, 63,   9, -19, 1,  2.2,②③④, 7, 1,Ｅツインクルスタｰ, 83,江田照, 0.4, 79,* 14,  -4, 3,  6.2, ①①
 8,13,Ｌウインサラ, 49,伊藤工, 1.1, 54, -10,*  5,16,329.5,⑬⑯⑮, 8, 1,Ｋオベリスク, 63,後藤浩, 1.5, 61,*  2,   0, 6, 16.6,①①①, 8, 8,Ｅウインラヴェリテ, 70,柴田大, 3.3, 58,   9, -28, 6, 19.0,③④⑤, 8, 7,Ｈニンジャ, 79,鮫島良, 0.5, 79,   4,   5, 9, 20.7, ④③
 9, 9,Ｂコウジンシュリｰ, 64,大野拓, 1.2, 53,  -5,  -5, 4, 13.0,⑭⑧⑧, 9, 6,Ｉタケルファラオ, 65,石橋脩, 2.0, 61,  -2,   5, 9, 34.9,⑩⑪⑫, 9, 7,Ｈデルマカマイタチ, 60,松岡正, 3.6, 56,   8, -25, 8, 50.9,⑨⑧⑨, 9,13,Ｉヘニｰハウンド, 79,石橋脩, 0.6, 79, -11,* 18,11, 36.3, ⑮⑮
10, 7,Ａビバホｰプ, 65,武士沢, 1.4, 49,  -5, -10, 2,  2.8,④④⑤,10, 8,Ｈデルマキャッツアイ, 65,江田照, 2.0, 61,*  1,  -2,10, 44.2,④③③,10, 2,Ｋカレンナデルガｰド, 46,大野拓, 3.6, 57,   8, -22,10, 97.3,⑧⑩⑩,10, 5,Ｇミヤジエムジェイ, 80,武士沢, 0.7, 76,   1,   5,10, 36.2, ⑥⑥
11, 6,Ｉシガｰロス, 53,北村宏, 1.6, 47,* -4, -13, 7, 20.6,②②②,11, 7,Ｍユニバｰサルビｰチ, 52,柴田大, 2.1, 62,*  1,  -4,12,174.6,③②②,11, 3,Ｊハイランドコンドル, 55,田中博, 5.8, 48,   1, -20,11,164.8,⑪⑪⑪,11, 4,Ｍサクラアドニス, 76,柴田大, 0.8, 75,  -3,   8,13, 64.8, ⑪⑩
12,15,Ｊハｰトオブジュン, 50,田中勝, 1.9, 48,  -9,  -5,10, 44.4,⑩⑬⑭,12, 9,Ｆスズトラッド, 67,吉田豊, 3.1, 55,  -3,  -4, 8, 29.6,⑫⑬⑬,,,,,,,,,,,,,12,14,Ｋレオンビスティｰ, 78,松岡正, 0.8, 74,   1,   4, 5,  9.0, ⑨⑨
13,11,Ｈマユラウインド, 53,後藤浩, 2.0, 43,  -4, -14, 5, 13.9,⑥⑤⑥,13, 4,Ｌアイナマｰリエ, 56,嘉藤貴, 3.5, 51,   1, -13,13,286.1,②⑥⑩,,,,,,,,,,,,,13, 3,Ｌラインブラッド, 78,田中勝, 0.9, 74, -11,  14,15,174.1, ⑭⑭
14, 2,Ｍラストカレンナ, 44,原田和, 2.3, 45,  -7, -12,11, 52.4,⑦⑨⑩,14, 5,Ｎゾナパラ, 33,柴田未, 6.8, 34,  -6, -26,14,386.3,⑭⑭⑭,,,,,,,,,,,,,14, 6,Ｎメモリアルイヤｰ, 76,大野拓, 1.0, 71,   6,  -4,12, 49.2, ③④
15, 5,Ｎレディゴｰルド, 41,石川裕, 3.2, 39,  -7, -20,14,269.7,⑤⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｆアウトクラトｰル, 80,伊藤工, 1.0, 71,   1,   1,14, 84.1, ⑦⑦
16,14,Ｐナカヤマジェンヌ, 38,内田博, 5.0, 30,  -8, -30, 9, 35.1,⑨⑫⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,440円 複勝:10=280円 12=3,010円 01=730円 枠連:2,700円",,,,,,,,,,,,"単勝:300円 複勝:14=150円 13=280円 10=210円 枠連:1,780円",,,,,,,,,,,,"単勝:1,070円 複勝:11=250円 06=170円 10=630円 枠連:1,190円",,,,,,,,,,,,単勝:540円 複勝:10=190円 12=290円 11=150円 枠連:980円,,,,,,,,,,,
"馬連:96,560円 ワイド:10-12=20,910円 01-10=4,480円 01-12=17,410円",,,,,,,,,,,,"馬連:1,790円 ワイド:13-14=830円 10-14=520円 10-13=870円",,,,,,,,,,,,"馬連:1,440円 ワイド:06-11=540円 10-11=2,270円 06-10=1,640円",,,,,,,,,,,,"馬連:3,320円 ワイド:10-12=1,090円 10-11=370円 11-12=780円",,,,,,,,,,,
"馬単:218,650円 3連複:513,540円 3連単:3,558,130円",,,,,,,,,,,,"馬単:3,110円 3連複:3,990円 3連単:17,260円",,,,,,,,,,,,"馬単:4,240円 3連複:10,960円 3連単:65,830円",,,,,,,,,,,,"馬単:5,690円 3連複:2,610円 3連単:19,540円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲｼﾞｰ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａドラゴンスパン, 67,内田博,, 64,* -5,*  5, 1,  1.5, ③③, 1, 2,Ｃピｰスオブアイ, 71,石橋脩,, 66,*  2,   6, 8, 22.3, ①①, 1, 3,Ｇホクラニミサ, 60,松岡正,, 68,  -1,* 10, 2,  4.3,⑦⑧⑧, 1, 8,Ｏスズヨストラ, 71,北村宏,, 75,  -2,  15, 5, 11.6, ⑦⑥
 2,13,Ｄサビｰナクレスタ, 60,横山典, 0.4, 60,  -8,*  4, 2,  4.6, ⑥⑥, 2, 5,Ａセイユウスマイル, 74,北村宏, 0.4, 62,  -4,   9, 1,  2.1, ⑤④, 2, 1,Ｄハツガツオ, 63,武士沢, 0.2, 63,   4,  -5, 7, 16.3,②②②, 2,14,Ｉヤマニンブルジョン, 73,石橋脩, 0.2, 73,  -2,  13,13, 87.4, ⑨⑪
 3,14,Ｋモンサンアルビレオ, 47,江田照, 0.6, 59, -10,*  4, 4, 12.8, ⑧⑧, 3, 9,Ｂロマネクイｰン, 71,武士沢, 0.5, 62,*  0,   3, 5, 13.2, ②②, 3, 9,Ｂスｰリｰル, 68,横山典, 0.2, 62,   3,  -1, 5,  8.8,③③③, 3, 9,Ｂヴィクタシア, 82,横山典, 0.2, 73,   0,  10, 2,  4.2, ⑥⑨
 4, 4,Ｃヒラリアス, 60,石橋脩, 0.6, 58,  -7,   2, 3,  8.8, ④④, 4, 3,Ｅナムラケイオス, 69,大野拓, 0.6, 61,  -7,   8, 3,  6.8, ⑦⑥, 4, 6,Ｅアラマサクロフネ, 63,大野拓, 0.3, 60,*  8, -15, 8, 25.2,①①①, 4,11,Ｇクｰルヴェント, 74,大野拓, 0.2, 73,  -9,* 19,10, 24.0, ⑮⑯
 5, 6, ドヤガオ,---,嘉藤貴, 1.3, 53,* -5,  -6,11,148.0, ②②, 5,16,Ｈドリｰムバラｰド, 68,横山典, 0.7, 59, -12,* 13, 9, 36.2, ⑪⑪, 5, 4,Ｆコウヨウマリア, 61,田中勝, 0.4, 61,   0,   0, 1,  4.1,④④⑤, 5,10,Ｅテムジン, 77,吉田豊, 0.2, 73,  -4,  15, 7, 14.1, ⑪⑦
 6,10,Ｍセイユウパワｰ, 40,原田和, 1.3, 52, -10,  -2,13,244.4, ⑦⑦, 6, 8,Ｄエアカリナン, 71,後藤浩, 0.7, 59,  -7,   9, 7, 17.9, ⑧⑧, 6, 5,Ｉエスティレジェンド, 59,江田照, 0.5, 61,   0,   1, 6, 15.5,⑤⑥⑥, 6,15,Ｄドナリサ, 77,井上敏, 0.4, 72,  -5,  13,11, 31.4, ⑬⑬
 7,12,Ｉプラウドワンダｰ, 49,石川裕, 1.4, 51, -13,   0,15,363.8, ⑩⑩, 7,10,Ｊアイネクライネ, 67,江田照, 0.8, 59,  -9,  10, 4,  8.7, ⑨⑨, 7, 2,Ｃルナレディ, 63,内田博, 0.5, 62,   0,   0, 4,  4.6,⑧⑦⑦, 7, 6,Ｆディアイレイザｰ, 77,松岡正, 0.4, 72,*  3,   6, 8, 22.9, ③⑤
 8, 5,Ｅデモクラシｰ, 59,武士沢, 1.4, 51, -17,*  4, 6, 29.8, ⑭⑮, 8,15,Ｐヒアルロンサン, 56,二本柳, 0.9, 58, -15,* 14,15,226.4, ⑭⑫, 8,10,Ａタイセイティグレス, 68,後藤浩, 0.6, 60,   1,  -4, 3,  4.3,⑥⑤④, 8, 7,Ｌウインプロスパｰ, 73,柴田大, 0.5, 72,   1,   7, 3,  7.3, ⑤④
 9,16,Ｆグットノイズ, 54,大野拓, 1.6, 50,* -5, -10, 7, 38.7, ①①, 9,14,Ｆスピｰディｰドｰタ, 68,津村明, 1.1, 57,  -4,   2, 6, 15.1, ⑥⑦, 9, 8,Ｊグラスティファニｰ, 46,吉田豊, 1.1, 57,  -4,  -1,10, 69.9,⑩⑩⑨, 9,12,Ｍジェイケイホｰム, 72,武士沢, 0.6, 70,  -2,  10,12, 41.3, ⑧⑧
10, 9,Ｌオｰガスタウインド, 46,吉田豊, 1.7, 51, -10,  -3,12,191.6, ⑨⑨,10,11,Ｉテツナゴオ, 68,松岡正, 1.3, 55,* -1,  -2,10, 40.2, ③⑤,10, 7,Ｈトｰアコナユキ, 60,嘉藤貴, 2.3, 41,  -3, -21, 9, 27.1,⑨⑨⑩,10, 2,Ｈブロックコｰド, 73,伊藤工, 0.7, 68, -11,* 16,15,176.5, ⑯⑮
11, 7,Ｈカネトシモナカ, 50,松岡正, 1.8, 48, -20,   3, 9,137.2, ⑮⑬,11, 4,Ｋフェアリｰガｰデン, 66,石川裕, 1.3, 55,  -4,   0,14,200.3, ④③,,,,,,,,,,,,,11,16,Ｐジョバイロ, 70,江田照, 0.7, 69,  -4,  10, 6, 12.4, ⑭⑭
12,11,Ｊベストタイム, 48,北村宏, 2.1, 46, -13,  -4, 8, 55.5, ⑪⑫,12, 1,Ｍキンショｰキラ, 63,柴田未, 1.5, 52, -15,   8,16,252.6, ⑬⑬,,,,,,,,,,,,,12, 5,Ｎトレノソルｰテ, 72,梶晃啓, 0.8, 68,  -5,   9,14,137.0, ⑩⑩
13, 2,Ｇドｰタン, 52,柴田未, 2.4, 43, -16,  -5,10,143.9, ⑫⑪,13, 6,Ｏアポロレジｰナ, 57,中舘英, 1.6, 53, -16,   9,11, 55.2, ⑮⑭,,,,,,,,,,,,,13, 4,Ａエｰシングリズリｰ, 82,後藤浩, 1.0, 66,*  4,   0, 4,  9.7, ②②
14, 3,Ｂスリｰロンドン, 60,後藤浩, 2.4, 41, -16,  -6, 5, 22.7, ⑬⑭,14,13,Ｎブロンドヒロイン, 63,井上敏, 1.7, 51, -12,   4,13,182.6, ⑩⑩,,,,,,,,,,,,,14,13,Ｋドラゴンフラッシュ, 73,原田和, 1.4, 63,  -5,   4,16,233.0, ⑫⑫
15, 1,Ｎバトルミュｰトゥス, 29,津村明, 2.8, 42,  -7, -15,14,341.8, ⑤⑤,15, 7,Ｌベルモントラヴ, 65,吉田豊, 2.1, 47, -17,   5,12, 86.0, ⑯⑮,,,,,,,,,,,,,15, 1,Ｃピュアアイズ, 80,田中勝, 1.6, 61,*  5,  -6, 1,  3.1, ①①
16, 8, オシャレレディ,---,井上敏, 4.8, 21, -41,  -4,16,377.5, ⑯⑯,16,12,Ｇコウヨウチャンス, 68,田中勝, 2.4, 45, -12,  -2, 2,  5.8, ⑫⑯,,,,,,,,,,,,,16, 3,Ｊフォｰスフル, 73,中舘英, 1.7, 62,   1,  -4, 9, 22.9, ④③
