14年 3月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 6, 3,Ｅタカラフロｰリック, 55,蛯名正, 0.9, 54,   3, -15, 1,  2.5,③③③, 6,13,Ｊマイネルゼｰラフ, 43,柴田大, 0.6, 51,*  1, -22, 7, 24.7,③③④, 6, 6,Ｇグリュｰネヴォッヘ, 74,北村宏, 1.2, 67,  11,   0, 4, 11.6,⑧⑧⑧, 6,12,Ｌエｰシンレンジャｰ, 83,田辺裕, 0.3, 82,   5,  15, 1,  3.4, ⑥⑥
 7, 5,Ｌヴァｰルハイト, 44,武士沢, 1.1, 55,  -1,  -8,11, 88.4,⑯⑮⑭, 7, 4,Ｍチャンピオンパラオ, 36,大野拓, 0.7, 50,   0, -20,10, 85.5,④④③, 7,12,Ｍマキノクィｰン, 71,横山典, 1.3, 68,   7,*  7, 5, 20.3,⑫⑬⑪, 7,15,Ｏキングレオポルド, 77,津村明, 0.3, 83,   4,  16, 8, 18.3, ⑦⑦
 8, 4,Ｋフロｰルシｰタ, 46,ブノワ, 1.4, 51,   1, -15, 8, 19.1,⑬⑪⑬, 8, 1,Ｄブリｰジョ, 55,北村宏, 0.7, 48,  -5,*-12, 4, 12.4,⑬⑬⑮, 8, 7,Ｌラブリｰスタｰ, 72,内田博, 1.3, 69,  11,  -1,12, 74.2,⑥⑦⑦, 8,14,Ｃナガラオリオン, 88,江田照, 0.4, 82,  -1,* 20, 4,  9.7, ⑯⑮
 9,13,Ｊマダムインパリ, 47,嘉藤貴, 2.1, 47,*  5, -27,16,362.1,①①①, 9, 7,Ａダブルコｰク, 61,蛯名正, 0.8, 48,  -3, -18, 1,  2.6,⑪⑩⑧, 9, 2,Ｎミスマｰプル, 69,大野拓, 1.4, 71,   6,* 10,13,182.5,⑭⑭⑬, 9, 3,Ａアドマイヤサガス, 90,石橋脩, 0.4, 83,   5,  14, 2,  4.1, ⑤⑤
10,14,Ｇトｰホウクロｰバｰ, 49,柴田善, 2.5, 43,   3, -28,12,110.8,⑥⑤④,10,16,Ｈスクノｰド, 45,大庭和, 0.9, 46,*  1, -28,16,400.6,①①①,10, 9,Ｉファｰマジェンヌ, 74,松岡正, 1.7, 65,  10,  -2,10, 50.4,⑬⑪⑫,10, 1,Ｊデュアルスウォｰド, 84,内田博, 0.5, 82,   3,  15, 5, 10.7, ⑧⑧
11, 9,Ｉスリｰパイン, 48,津村明, 2.6, 44,   0, -23,10, 75.2,⑧⑬⑫,11,15,Ｇミルノワｰル, 45,田中勝, 0.9, 47,  -2, -22, 8, 54.7,⑩⑦⑨,11, 4,Ｋハヤブサペコチャン, 73,江田照, 1.7, 64,* 14, -10,11, 71.7,②②②,11, 5,Ｉメイショウツチヤマ, 84,柴田善, 0.6, 80,  -1,* 19,15,179.7, ⑮⑭
12, 6,Ａハビタブルゾｰン, 59,石橋脩, 2.8, 43,*  4, -32, 5,  7.9,②②②,12,10,Ｆファイネストアワｰ, 47,嘉藤貴, 1.0, 47,  -6, -13, 9, 60.2,⑮⑮⑬,12, 8,Ｊラゴディラゴライ, 73,武士沢, 2.5, 61,  10,  -9,14,205.2,⑩⑩⑭,12, 8,Ｄマルカバッケン, 88,横山典, 0.7, 80,*  7,  10, 6, 12.6, ②②
13,10,Ｍラッキｰゴｰルド, 42,宮崎北, 3.0, 44,  -1, -23,15,320.9,⑨⑭⑮,13, 3,Ｅシャドウマスク, 54,戸崎圭, 1.1, 45,  -4, -19, 6, 14.2,⑨⑪⑪,13,11,Ｅショウナンマオ, 74,蛯名正, 3.2, 54,  13, -21, 3,  7.9,⑤④⑥,13, 4,Ｇフィｰルドシャイン, 87,北村宏, 0.8, 79,   2,  13,13, 64.2, ⑪⑬
14, 2,Ｈイニシアチブバイオ, 48,江田照, 3.7, 37,   2, -36, 9, 36.2,⑤⑦⑦,14, 2,Ｏカミノアヴァロン, 30,江田照, 1.2, 45,  -4, -20,15,324.8,⑫⑫⑭,14, 1,Ａファシネｰトダイア, 82,戸崎圭, 3.3, 54,  12, -20, 1,  1.8,③⑤④,14, 6,Ｆホクセツダンス, 87,蛯名正, 0.8, 80,   3,  13,10, 23.9, ⑨⑨
15, 7,Ｐドクタｰジュンコ, 33,原田和, 3.9, 37,  -2, -29,13,190.5,⑮⑯⑯,15,14,Ｎマイネルグアテマラ, 32,津村明, 1.6, 42,  -7, -19,12,168.1,⑯⑯⑯,,,,,,,,,,,,,15,16,Ｋサウンドアクシス, 84,松岡正, 0.8, 79,   1,  14,14,107.4, ⑫⑪
16,16,Ｏウェルカムレイン, 41,横山和, 3.9, 35,   3, -39,14,206.8,④④⑨,16, 5,Ｐデュフｰル, 22,柴田善, 1.8, 39,  -3, -32,14,255.9,⑥⑨⑩,,,,,,,,,,,,,16,10,Ｍエベレストオｰ, 83,大野拓, 1.3, 75,  -1,  12,16,199.1, ⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
"単勝:740円 複勝:12=230円 11=390円 01=190円 枠連:3,630円",,,,,,,,,,,,"単勝:390円 複勝:09=190円 11=390円 06=3,320円 枠連:450円",,,,,,,,,,,,"単勝:2,800円 複勝:13=730円 05=210円 10=700円 枠連:2,270円",,,,,,,,,,,,"単勝:740円 複勝:09=290円 11=560円 02=1,030円 枠連:1,210円",,,,,,,,,,,
"馬連:3,940円 ワイド:11-12=1,010円 01-12=880円 01-11=1,630円",,,,,,,,,,,,"馬連:2,240円 ワイド:09-11=880円 06-09=9,760円 06-11=22,730円",,,,,,,,,,,,"馬連:6,380円 ワイド:05-13=1,900円 10-13=8,020円 05-10=2,000円",,,,,,,,,,,,"馬連:6,890円 ワイド:09-11=2,090円 02-09=4,370円 02-11=8,400円",,,,,,,,,,,
"馬単:7,360円 3連複:9,080円 3連単:52,710円",,,,,,,,,,,,"馬単:3,900円 3連複:110,950円 3連単:349,610円",,,,,,,,,,,,"馬単:15,700円 3連複:31,150円 3連単:191,690円",,,,,,,,,,,,"馬単:11,540円 3連複:106,050円 3連単:522,740円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 6R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝2200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,水仙賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, ウエスタンユｰノｰ,---,木幡初,, 52,* -3,  -8, 8, 15.4, ②②, 1, 7,Ａテオドリｰコ, 65,戸崎圭,, 67,  -1,*  3, 2,  4.2,⑬⑩⑥, 1, 1,Ｅナスノアオバ, 65,大野拓,, 69,*  0,   0, 7, 60.2,①①①, 1, 3,Ｄメイショウスザンナ, 80,内田博,, 85,  14,   2, 4,  7.1,⑥⑤⑤
 2, 4, クラスタディケイ,---,横山和, 0.2, 49, -13,* -1,12, 46.2, ⑨⑦, 2, 5,Ｈアンプラグド, 47,石橋脩, 0.1, 65,  -1,* -1, 4,  5.1,⑮⑥⑤, 2, 2,Ａモンドシャルナ, 77,戸崎圭, 0.2, 77,  -6,* 18, 1,  1.5,⑧⑧⑧, 2, 4,Ｃゴｰルドカルラ, 80,大野拓, 0.2, 81,  16,  -6, 8, 21.0,③③③
 3,13, マリｰアントワｰ,---,津村明, 0.3, 50,* -2, -11,10, 27.1, ①①, 3, 1,Ｂディスキｰダンス, 63,内田博, 0.3, 66,  -3,*  6, 1,  4.1,⑭⑮⑪, 3, 3,Ｇマイネルヴェルト, 62,松岡正, 0.4, 70,  -3,   6, 4,  9.8,③③③, 3, 2,Ｂロｰレルブレット, 80,田辺裕, 0.2, 83,   9,*  9, 1,  2.5,⑪⑩⑩
 4,10, トロｰジャンアｰト,---,横山典, 0.4, 49,  -6,  -8, 5, 11.5, ④③, 4,14,Ｌストｰクス, 43,横山和, 0.6, 58,*  1,  -9,14,155.4,⑨④④, 4, 7,Ｃメジャｰステップ, 69,内田博, 0.4, 73,  -5,  10, 6, 20.4,④⑤④, 4, 6,Ｈキネオピュｰマ, 76,松岡正, 0.4, 80,  10,   2, 3,  6.8,⑨⑨⑪
 5,11, ネｰラペルレ,---,石橋脩, 0.5, 48,  -7,  -9, 2,  3.8, ⑤⑤, 5,13,Ｉパルファイア, 47,木幡初, 1.0, 58,  -3,  -7,12,143.8,⑫⑬⑨, 5, 4,Ｂタルトオポム, 75,田辺裕, 0.4, 74,  -4,  12, 3,  9.2,⑥⑥⑤, 5, 8,Ａジョｰオリオン, 83,吉田豊, 0.4, 79,* 21, -15, 2,  4.9,①①①
 6, 7, ノｰブルドリｰム,---,原田和, 0.9, 44, -10, -10, 6, 14.6, ⑥⑥, 6,16,Ｃロッカバラｰド, 59,蛯名正, 1.3, 55,*  1, -19, 3,  4.6,⑦③③, 6, 5,Ｆカバｰストｰリｰ, 64,蛯名正, 0.5, 71,  -5,   9, 5, 18.3,⑤④⑦, 6,10,Ｊコスモトゥルｰラヴ, 72,ブノワ, 0.5, 77,  12,  -3,10, 40.3,⑦⑦⑧
 7, 1, トウショウカノン,---,吉田豊, 0.9, 44, -20,*  0, 9, 18.6, ⑬⑭, 7,11,Ｋデルマチエチャン, 43,宮崎北, 1.4, 54,  -3, -12,16,272.6,⑪⑪⑬, 7, 8,Ｄサヴァティアｰノ, 68,後藤浩, 1.1, 61,  -4,  -4, 2,  4.1,②②②, 7, 1,Ｉコスモソウタ, 72,津村明, 0.5, 78,  10,   0,11, 92.0,⑧⑧⑦
 8, 9, ナムラユリア,---,蛯名正, 1.0, 43, -17,  -4, 1,  2.9, ⑫⑫, 8,15,Ｆウインミラグロス, 50,ブノワ, 1.4, 52,*  1, -23, 6, 12.9,①①①, 8, 6,Ｈハツガツオ, 61,武士沢, 1.6, 57,  -5,  -5, 8,126.1,⑦⑦⑥, 8, 7,Ｅカディｰシャ, 78,三浦皇, 0.6, 78,   6,*  7, 7, 15.8,⑫⑫⑨
 9,15, ウェイトアンドシｰ,---,田中勝, 1.4, 39, -10, -14, 4, 11.1, ⑦⑧, 9, 4,Ｐカネコメシルキｰ, 22,武士沢, 1.5, 52,  -3, -12,13,153.3,⑯⑯⑭,,,,,,,,,,,,, 9,12,Ｋプロスペラスマム, 71,原田和, 0.8, 73,  16, -14,12,104.3,②④④
10,16, クラウンクルｰ,---,石神深, 1.4, 39, -24,* -1,15,166.3, ⑮⑮,10,10,Ｍデルママツタロウ, 39,北村宏, 1.7, 50,  -3, -14,11, 72.9,⑧⑭⑮,,,,,,,,,,,,,10, 5,Ｇマイネイディｰル, 77,柴田大, 1.0, 72,* 18, -21, 6, 14.7,④②②
11, 5, デンコウビリオネア,---,ブノワ, 1.8, 36, -18, -11, 7, 15.1, ⑪⑪,11, 6,Ｄドルチェレガｰト, 59,三浦皇, 1.7, 50,*  1, -26, 5,  6.5,③②②,,,,,,,,,,,,,11, 9,Ｆロｰズノｰブル, 77,北村宏, 1.0, 71,  14, -13, 5,  9.4,⑤⑥⑥
12, 2, コスモジャスパｰ,---,柴田大, 1.8, 37, -13, -15, 3,  9.6, ⑩⑩,12,12,Ｇディｰプフォンテン, 48,木幡初, 1.8, 49,  -1, -24, 9, 68.5,⑥⑧⑧,,,,,,,,,,,,,12,11,Ｌカケダシ, 70,横山和, 1.2, 67,   8,  -7, 9, 39.0,⑩⑪⑫
13, 6, クルサｰド,---,嘉藤貴, 1.8, 36, -12, -16,14,149.4, ⑧⑨,13, 9,Ｊテルス, 47,吉田豊, 2.3, 47,  -3, -25,10, 70.4,⑩⑫⑯,,,,,,,,,,,,,,,,,,,,,,,,
14,14, シャトｰココ,---,柴田未, 2.2, 36, -21,  -7,13,120.8, ⑭⑬,14, 2,Ｎルミノアルマｰス, 39,大野拓, 2.5, 44,  -2, -31, 8, 60.2,④⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,
15, 8, ピュアセレネイド,---,戸崎圭, 3.5, 22,* -4, -37,11, 32.7, ③④,15, 3,Ｅエンブレイスライフ, 51,江田照, 2.6, 44,  -1, -36, 7, 25.2,②⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 8,Ｏトｰアサムライ, 37,嘉藤貴, 4.1, 37,  -1, -55,15,235.4,⑤⑦⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
