14年10月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ2100m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,赤富士ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａキングノヨアケ, 51,石橋脩,, 59,*  0,*  2, 5,  7.9, ①①, 1, 4, ランディングバｰス,---,菱田裕,, 60,* -5,*  2, 1,  3.7, ①①, 1, 4,Ｋナスケンリュウジン, 63,吉田豊,, 67,   1,* 12, 7, 17.8, ⑪⑩, 1, 6,Ａリキサンステルス, 89,蛯名正,, 83,   8,  15, 1,  2.9,④④④
 2, 7,Ｇフクノグリュック, 43,横山典, 0.2, 57,  -3,*  5, 4,  6.7, ⑥⑥, 2,11, シベリアンマッシブ,---,石川裕, 0.8, 54,* -6,  -3, 2,  4.6, ③④, 2,16,Ｂモズマッテタワ, 72,蛯名正, 0.0, 67,  -2,* 15, 2,  5.5, ⑭⑬, 2, 9,Ｈクラｰジュドｰル, 84,三浦皇, 0.0, 85,   6,  20, 2,  4.7,⑨⑩⑨
 3,12,Ｂカズノテナンゴ, 51,吉田豊, 0.6, 55,  -3,   2, 1,  4.6, ⑤⑤, 3,15, サンロｰガン,---,松岡正, 1.7, 48,  -9,  -7,11, 28.3, ⑥⑦, 3, 2,Ｄダイチヴュルデ, 67,武士沢, 0.1, 68,   7,   4, 4,  7.5, ⑧⑧, 3,12,Ｅサンライズスマｰト, 85,横山典, 0.2, 81,   7,  14, 3,  6.3,⑥⑥⑤
 4,14,Ｏケンベストカフェ, 13,蛯名正, 0.9, 54,  -5,*  3, 3,  5.7, ⑫⑭, 4,14, ハガクレ,---,梶晃啓, 2.4, 43, -17,  -3,16,209.6, ⑫⑫, 4,12,Ｊノｰスエット, 66,柴田善, 0.2, 64,  -4,* 16, 6, 14.9, ⑮⑮, 4, 3,Ｌダヴィンチバロｰズ, 83,菱田裕, 0.2, 77,* 12,   2, 8, 20.3,②②②
 5,15,Ｈスカｰボロフェア, 43,松岡正, 1.0, 54,  -5,   2, 6,  8.9, ⑮⑪, 5, 5, キョウエイボサツ,---,柴田善, 2.5, 43, -23,*  4, 6, 15.2, ⑮⑮, 5, 7,Ｅエルシェロアスｰル, 67,田中勝, 0.4, 67,* 12,  -6, 9, 24.9, ①①, 5,15,Ｂギャザｰロｰジズ, 88,吉田豊, 0.2, 84,   5,* 21, 5, 15.9,⑬⑪⑪
 6,10,Ｃスクリｰンショット, 49,三浦皇, 1.6, 50,  -5,  -2, 2,  5.5, ⑪⑬, 6, 2, アヴェｰヌモン,---,池添謙, 2.6, 39,* -5, -21, 3,  4.7, ②②, 6, 3,Ｌファイアキング, 62,木幡初, 0.6, 64,   3,   4,14,131.0, ⑩⑨, 6,13,Ｍオリオンザジャパン, 83,柴田善, 0.3, 82,   5,  20, 4,  6.9,⑪⑬⑩
 7,16,Ｊトｰセンヌｰヴォｰ, 38,田中勝, 2.1, 45,  -4, -10, 9, 17.2, ⑩⑨, 7,13, サルバドｰルクロス,---,石橋脩, 2.6, 40, -11, -12, 5, 12.1, ⑩⑨, 7, 8,Ｆインペリアルブルｰ, 67,伴啓太, 0.6, 63,   6,  -1,10, 30.8, ⑦⑦, 7, 4,Ｊトウショウギフト, 84,大野拓, 0.3, 82,   7,  14,11, 34.2,⑤⑤⑥
 8, 4,Ｐシンボリセザンヌ, 12,木幡初, 2.1, 45,* -2, -14,12, 79.1, ②②, 8,12, ジョリｰアップ,---,吉田隼, 2.8, 39, -13, -12,13, 50.7, ⑨⑪, 8, 6,Ａアサクサレｰサｰ, 78,三浦皇, 0.6, 64,   8,  -3, 1,  2.6, ⑤⑥, 8,10,Ｋタナトス, 84,横山和, 0.4, 77,* 13,   0,13, 38.4,①①①
 9, 5,Ｆコスモバｰダン, 44,大野拓, 2.2, 45,  -7,  -7, 7, 14.5, ⑭⑮, 9, 7, ランドザスタｰズ,---,田中勝, 2.9, 40, -19,  -4, 7, 15.7, ⑬⑬, 9, 5,Ｃウインオｰラム, 67,黛弘人, 0.7, 64,   9,  -5, 3,  6.2, ④④, 9, 8,Ｉオメガスカイツリｰ, 84,吉田隼, 0.4, 84,   4,* 21,14, 82.3,⑮⑮⑮
10, 9,Ｉカシノキングダム, 40,菱田裕, 2.3, 43,  -4, -11,14,142.4, ⑧⑧,10, 6, アッチンスキスキ,---,横山典, 2.9, 37, -11, -15,12, 33.4, ⑧⑧,10,10,Ｍフジマサレジェンド, 62,松岡正, 0.9, 62,* 11, -10, 8, 23.0, ②②,10, 7,Ｇナリタポセイドン, 84,武士沢, 0.5, 83,   4,* 21, 6, 16.5,⑫⑫⑭
11, 3,Ｋヨザクラフブキ, 32,柴田善, 2.6, 38,  -3, -17,11, 60.5, ④④,11,10, フロｰラルダンサｰ,---,横山和, 3.2, 35,  -9, -20, 4,  9.5, ⑤⑥,11,14,Ｐクリノエビスジン, 42,横山和, 1.0, 59,  -2,   7,13, 95.3, ⑬⑭,11, 2,Ｄコウユｰヒｰロｰ, 85,松岡正, 0.8, 80,   5,  16,12, 37.2,⑩⑨⑫
12, 2,Ｍナンゴクオｰジ, 31,伴啓太, 2.6, 40,  -6, -12,13,134.2, ⑬⑫,12,16, イトスギ,---,西田雄, 4.1, 30, -21, -13,15,150.6, ⑭⑭,12,11,Ｇディアポジション, 67,石川裕, 1.2, 58,   0,   2, 5, 11.8, ⑫⑫,12, 5,Ｃドレミファドン, 87,石橋脩, 1.1, 79,   4,  16, 7, 17.0,⑭⑭⑬
13,11,Ｅタマヨリモハヤク, 45,石川裕, 2.6, 41,  -5, -14,10, 19.1, ⑨⑩,13, 3, アポロアルディｰラ,---,吉田豊, 4.4, 25, -13, -26,10, 26.8, ⑪⑩,13,15,Ｈマイネルブルズアイ, 67,石橋脩, 1.5, 57,* 10, -13,11, 34.8, ⑥⑤,13,11,Ｆサンマルデュｰク, 85,小島太, 1.3, 75,   6,   9,15,130.5,⑧⑦⑦
14, 6,Ｄルミノｰソ, 46,黛弘人, 2.6, 42,* -2, -19, 8, 16.0, ③③,14, 8, セイカヒカワザカ,---,伴啓太, 4.8, 24,* -6, -37,14,149.7, ④③,14, 9,Ｎマリｰズミイ, 60,西田雄, 2.0, 53,   2,  -7,16,183.6, ⑨⑪,14, 1,Ｎコスモシャンハイ, 82,黛弘人, 1.4, 73,   8,   2, 9, 32.3,③③③
15, 8,Ｎエマｰブルバタｰユ, 28,西田雄, 3.2, 39,  -4, -19,15,155.5, ⑦⑦,15, 1, ボンジュｰルチカラ,---,大野拓, 5.6, 19,  -9, -41, 9, 22.4, ⑦⑤,15, 1,Ｉサンマルスピリット, 66,小島太, 3.0, 45,   9, -25,12, 69.8, ③③,15,14,Ｏスズカヴィグラス, 79,田中勝, 1.9, 71,   6,   3,10, 33.6,⑦⑧⑧
,,,,,,,,,,,,16, 9, タイセイプレシャス,---,蛯名正, 5.9, 18, -36,  -9, 8, 16.6, ⑯⑯,16,13,Ｏアンビションバイオ, 51,大野拓, 3.4, 41, -11,  -2,15,177.8, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:790円 複勝:01=230円 07=220円 12=150円 枠連:2,650円",,,,,,,,,,,,単勝:370円 複勝:04=160円 11=190円 15=640円 枠連:930円,,,,,,,,,,,,"単勝:1,780円 複勝:04=370円 16=220円 02=230円 枠連:4,300円",,,,,,,,,,,,単勝:290円 複勝:06=130円 09=150円 12=180円 枠連:640円,,,,,,,,,,,
