14年 8月31日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月31日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2900m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天草特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａムｰンエクスプレス, 62,松山弘,, 62,  -6,*  0, 1,  1.3, ④④, 1, 7, スリｰマｰゴｰン,,白浜雄,,,,, 2,  4.1,⑥①①, 1, 6,Ｂダノンシンフォニｰ, 76,川須栄,, 76,   3,* 14, 3,  4.2,⑪⑪⑩, 1, 8,Ｐラインスピリット, 64,幸英明,, 78,*  5,   8, 5,  9.1, ①①
 2,16,Ｃエレディｰタ, 51,藤岡佑, 0.2, 59,* -1,  -8, 4, 14.9, ①①, 2,10, スタンドバイミｰ,,林満明,191.0,,,, 5, 17.3,⑤④④, 2, 8,Ａウィズアミッション, 82,浜中俊, 0.2, 72,   7,   3, 1,  2.9,⑦⑧⑤, 2, 5,Ａシンジュボシ, 77,太宰啓, 0.0, 76,*  3,   9, 4,  7.1, ②②
 3,11,Ｊミオイナンクル, 39,国分恭, 1.0, 46, -13,  -6,10, 70.8, ⑬⑬, 3,11, オｰルアズワン,,佐久間,191.1,,,, 4,  7.1,④③③, 3,12,Ｇマジカルツアｰ, 73,酒井学, 0.3, 71,   7,   2, 6, 24.6,⑥⑦⑦, 3,10,Ｅキタサンエピソｰド, 73,小牧太, 0.1, 76,*  2,   9, 3,  5.5, ③③
 4,14,Ｄスナｰクエンジェル, 49,松若風, 1.0, 48,* -3, -16, 5, 20.3, ③③, 4, 2, ダイコウキ,,熊沢重,192.2,,,, 1,  2.2,②⑤⑤, 4, 3,Ｃプリンセスアスク, 75,岩崎翼, 0.3, 68,* 14, -13, 5, 10.8,①①①, 4, 4,Ｊフェブノヘア, 69,松若風, 0.4, 72,   0,   6, 7, 14.8, ⑤⑤
 5, 1,Ｂフィｰルドスラッピ, 51,武幸四, 1.1, 47,  -6, -14, 3,  8.4, ⑤⑤, 5, 9, アドマイヤパｰシア,,西谷誠,192.6,,,, 3,  4.6,①②②, 5,13,Ｄトルストイ, 75,川田将, 0.3, 70,   8,  -3, 2,  2.9,③④④, 5,16,Ｂケイアイウィルゴｰ, 76,浜中俊, 0.4, 72,  -1,   8, 2,  4.3, ⑧⑥
 6, 4,Ｏカノヤカノニカル, 29,川須栄, 1.1, 44, -13,  -8,13,200.0, ⑪⑨, 6, 5, キュウシュウソダチ,,田村太,193.9,,,,11,123.7,⑧⑦⑦, 6, 5,Ｈディレットリｰチェ, 71,北村友, 0.7, 65,* 14, -19, 8, 46.3,⑧②②, 6,11,Ｃアドマイヤクｰガｰ, 74,川田将, 0.6, 71, -13,* 17, 6, 13.1, ⑰⑰
 7, 2,Ｌアスタキサンチン, 38,小坂忠, 1.1, 44, -17,* -4, 8, 49.1, ⑭⑮, 7, 4, ハクユウドルフィン,,難波剛,193.9,,,, 6, 20.9,③⑥⑥, 7,11,Ｌワンダフルワｰルド, 60,藤岡佑, 0.8, 63,   8,  -9, 9, 71.8,④⑤⑥, 7, 6,Ｉオｰスミマイカ, 69,鮫島良, 0.6, 70,  -1,   5, 9, 38.6, ⑦⑨
 8, 3,Ｈグッドピアス, 41,酒井学, 1.1, 47,  -8, -11, 6, 25.3, ⑦⑥, 8, 1, イゾラベッラ,,森一馬,194.2,,,, 9, 88.3,⑨⑨⑨, 8, 9,Ｎクライナｰヘルツ, 41,幸英明, 0.9, 67,   5,  -1,13,172.8,⑨⑨⑪, 8, 2,Ｎサンライズポパイ, 67,川須栄, 0.7, 68,  -4,   6,11, 45.0, ⑨⑧
 9, 9,Ｇクリノメンタンピン, 42,中井裕, 1.1, 46, -11,  -9,12,144.1, ⑨⑫, 9, 3, スイｰトブライアｰ,,中村将,194.9,,,, 8, 37.3,⑦⑧⑧, 9,14,Ｊユニコｰンバロｰズ, 66,太宰啓, 1.0, 61,   8, -11,10, 99.2,⑤⑥⑧, 9, 3,Ｆカシノエルフ, 73,酒井学, 0.7, 68,  -4,   6,10, 39.8, ⑩⑪
10, 8,Ｅゲットミｰ, 48,幸英明, 1.2, 44,  -8, -15, 7, 37.0, ⑥⑦,10, 6, シゲルカニザ,,黒岩悠,198.9,,,,10,110.9,⑩⑩⑩,10, 4,Ｆスリｰカラｰナンゴ, 73,義英真, 1.0, 63,   4,  -4, 7, 28.5,⑩⑩⑨,10,12,Ｄキンシノキセキ, 74,松山弘, 0.7, 69,  -4,   6, 1,  3.6, ⑫⑬
11,10,Ｐマロンマロン, 26,高倉稜, 1.2, 44,  -9, -13,11,143.4, ⑧⑧,,,,,,,,,,,,,11, 7,Ｋメイショウソレイユ, 65,中井裕, 1.3, 63,  -1,   3,12,151.6,⑬⑬⑫,11, 1,Ｏアグネスマチュア, 66,国分恭, 0.7, 68,   0,   2,17,174.6, ④④
12,15,Ｉオウケンチョコ, 40,北村友, 1.3, 45,* -2, -21, 2,  6.8, ②②,,,,,,,,,,,,,12,10,Ｅヤマニンアリエッタ, 74,松若風, 1.3, 58,   9, -19, 4, 10.1,②③③,12,13,Ｇメロｰト, 70,高倉稜, 0.8, 67,  -8,   9,14,129.9, ⑮⑯
13,12,Ｆアイファｰハｰト, 44,義英真, 1.5, 40, -10, -16, 9, 56.4, ⑩⑩,,,,,,,,,,,,,13, 1,Ｍビバヤングメン, 55,国分恭, 2.5, 48,   0, -17,14,345.6,⑫⑫⑬,13,14,Ｈライブリシュネル, 69,義英真, 0.8, 67,  -2,   4,12, 45.7, ⑬⑩
14, 7,Ｎシゲルウチワマツリ, 31,藤懸貴, 1.6, 38, -13, -15,15,290.9, ⑫⑪,,,,,,,,,,,,,14, 2,Ｉプリンスダム, 70,松山弘, 3.5, 40,  -3, -24,11,119.6,⑭⑭⑭,14,15,Ｍビットスタｰダム, 68,川島信, 1.0, 65,  -6,   5,13, 65.3, ⑯⑭
15, 6,Ｍワキノビクトリｰ, 35,岩崎翼, 2.0, 32, -21, -12,14,222.9, ⑯⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｌデンコウデア, 69,武幸四, 1.0, 64,  -8,   6, 8, 26.3, ⑭⑮
16,13,Ｋシゲルゴホウサイ, 39,太宰啓, 2.1, 32, -18, -15,16,341.1, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｋケンブリッジヒｰロ, 69,中井裕, 1.3, 61,  -4,  -1,16,171.0, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｑスズノオオタカ, 53,北村友, 1.8, 54,   0, -12,15,131.1, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,
単勝:130円 複勝:05=110円 16=280円 11=920円 枠連:240円,,,,,,,,,,,,"単勝:410円 複勝:07=190円 10=500円 11=210円 枠連:1,230円",,,,,,,,,,,,単勝:420円 複勝:06=170円 08=150円 12=440円 枠連:460円,,,,,,,,,,,,"単勝:910円 複勝:08=290円 05=230円 10=220円 枠連:2,180円",,,,,,,,,,,
"馬連:910円 ワイド:05-16=450円 05-11=1,510円 11-16=6,270円",,,,,,,,,,,,"馬連:5,160円 ワイド:07-10=1,420円 07-11=580円 10-11=1,500円",,,,,,,,,,,,"馬連:520円 ワイド:06-08=310円 06-12=1,580円 08-12=1,370円",,,,,,,,,,,,"馬連:2,880円 ワイド:05-08=1,040円 08-10=1,030円 05-10=680円",,,,,,,,,,,
"馬単:1,140円 3連複:11,810円 3連単:27,690円",,,,,,,,,,,,"馬単:7,840円 3連複:7,880円 3連単:42,860円",,,,,,,,,,,,"馬単:1,290円 3連複:4,000円 3連単:13,160円",,,,,,,,,,,,"馬単:5,460円 3連複:4,900円 3連単:31,580円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,小倉日経ｵｰﾌﾟﾝ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃサンライズアルブル, 64,松若風,, 65,*  6,* -5, 5,  8.2,①①①, 1, 8, レトロロック,---,浜中俊,, 54, -14,*  2, 1,  1.5,⑦⑥⑤, 1, 2,Ｆレッドフォｰチュン, 72,小牧太,, 75,   5,*  7, 6, 19.0,⑥⑧⑧, 1, 9,Ｇサトノジュピタｰ, 79,藤岡佑,, 86,  16,*  4, 2,  5.3,⑥⑧⑤
 2,11,Ｂダイシンロイ, 66,川田将, 0.8, 61,   4,  -8, 1,  2.3,⑧⑤④, 2, 2, パイオニアステップ,---,川田将, 0.1, 51,*-11,  -5, 2,  3.4,①①①, 2, 1,Ａフォロｰハｰト, 79,川田将, 0.0, 73,   6,*  4, 1,  1.7,③⑥④, 2,12,Ｆスピリタス, 80,太宰啓, 0.3, 84,  17,*  1, 9, 34.1,⑨⑨⑨
 3,13,Ｈハッピｰロｰド, 55,藤懸貴, 0.9, 60,   1,* -4, 7, 20.8,⑭⑪⑪, 3, 7, タイセイラビッシュ,---,川島信, 0.9, 46, -16,  -7, 3, 14.7,⑧⑧⑨, 3, 9,Ｃトゥザレジェンド, 75,幸英明, 0.2, 72,*  7,   2, 2,  4.8,⑫⑤③, 3,10,Ｅゲシュタルト, 81,国分恭, 0.4, 83,  19,  -6,10, 34.8,⑦⑤⑥
 4,10,Ｉラッキｰハンタｰ, 55,義英真, 1.1, 57,  -5,*  4,10, 81.4,⑮⑭⑫, 4,10, ヒトミヲトジテ,---,北村友, 1.0, 42, -13, -14, 4, 15.5,③④②, 4,15,Ｈエｰシンウェンディ, 69,北村友, 0.4, 70,   2,*  8, 8, 28.9,⑯⑯⑭, 4, 4,Ｃシゲルササグリ, 84,川田将, 0.4, 83,  18,  -3, 1,  3.0,⑧⑦⑧
 5, 5,Ｄシゲルヒタチ, 64,酒井学, 1.2, 56,   3, -11, 6, 15.1,⑦⑧⑦, 5, 3, コスモアルゴル,---,柴田未, 1.1, 40, -13, -16, 9, 51.0,④③③, 5, 6,Ｇテラノココロ, 72,川須栄, 0.4, 72,*  7,   1, 9, 56.9,④③②, 5, 3,Ｊドリｰムバスケット, 76,尾島徹, 0.7, 81,  15,  -1,11, 58.8,⑩⑪⑩
 6, 4,Ｋキクノアヴァン, 51,幸英明, 1.3, 57,   2, -10,11, 92.3,⑩⑩⑩, 6, 6, トミｰスマイル,---,義英真, 1.1, 41, -16, -11, 5, 17.4,⑨⑨⑥, 6, 7,Ｂモズマッテタワ, 75,義英真, 0.6, 66,   6,   0, 5, 14.4,⑦⑦⑥, 6, 8,Ｌキョウエイストｰム, 70,川須栄, 0.8, 80,  16,  -2,12,132.6,⑪⑫⑪
 7, 1,Ａゴｰワン, 68,川島信, 1.5, 56,   2, -12, 2,  5.4,⑥⑨⑥, 7, 1, グランロディア,---,中井裕, 1.9, 32, -15, -23, 7, 41.2,⑤⑦⑦, 7,12,Ｋラヴィｰネ, 65,松若風, 0.7, 67,*  7,  -3,11, 85.8,②②①, 7, 7,Ｂサンシャイン, 84,北村友, 0.8, 80,  18,  -8, 5,  8.3,⑤⑥⑦
 8, 9,Ｇサンレイレッカｰ, 55,太宰啓, 1.9, 53,*  4, -18, 9, 55.7,③③②, 8, 4, メイショウテンロウ,---,武幸四, 2.1, 30, -17, -23, 8, 41.6,⑩⑩⑩, 8, 5,Ｉメイショウルンバ, 67,武幸四, 0.7, 70,   3,   4, 3, 11.0,⑬⑮⑫, 8, 1,Ａマックスドリｰム, 85,浜中俊, 1.1, 74,  19, -17, 3,  6.4,④④③
 9,15,Ｊワンダｰエタｰナル, 53,岡田祥, 2.7, 50,*  5, -27,13,212.5,②②③, 9, 9, ハッピｰキャップ,---,松山弘, 2.4, 26, -14, -33, 6, 23.3,⑥⑤⑧, 9,10,Ｄトｰワフォｰエバｰ, 74,太宰啓, 1.0, 67,   5,  -2, 7, 20.4,⑮⑪⑦, 9, 6,Ｈタガノグｰフォ, 78,小牧太, 1.3, 73,  15, -10, 8, 14.4,⑫⑩⑫
10,16,Ｍタガノトッピｰ, 40,中井裕, 3.1, 45,*  4, -30, 8, 38.7,④④⑤,10, 5, テイエムダイバｰト,---,国分恭, 2.9, 21,*-12, -45,10,101.4,②②④,10,16,Ｅパンズラビリンス, 73,岩崎翼, 1.0, 65,   4,  -1,10, 65.0,⑭⑬⑨,10, 5,Ｉタムロスカイ, 77,酒井学, 1.4, 71,* 26, -36, 7, 13.7,②②②
