14年 5月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2890m 4歳上未勝利 定量,,,,,,,,,,,,■ 4R  芝2890m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胎内川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11, ポピュラｰストック,,浜野谷,,,,, 5,  6.7,⑥③③, 1,14, エイブルブラッド,,石神深,,,,, 9, 20.9,⑪⑦⑥, 1,15,Ｃサンセルマン, 71,丸山元,, 65,* 10,   0, 1,  3.3, ①①, 1, 7,Ａダノンシンフォニｰ, 76,菱田裕,, 77,   6,*  4, 1,  3.3,⑤⑤⑤
 2,13, プロジェクトブルｰ,,石神深,189.9,,,, 4,  6.5,⑩⑨⑥, 2, 2, ネオレボルｰション,,横山義,187.6,,,, 5,  9.5,②②①, 2,14,Ｇウタヒメ, 67,木幡初, 0.0, 65,*  9,   0,10, 52.0, ②②, 2, 1,Ｅシャイニｰリｰヴァ, 71,勝浦正, 0.3, 74,   6,*  0, 3,  6.5,⑧⑦⑦
 3, 3, サルジェンツチェリ,,熊沢重,190.5,,,, 2,  3.9,①①①, 3, 3, マｰリンシチｰ,,北沢伸,187.9,,,, 1,  2.9,⑥⑤⑤, 3,10,Ａアｰトオブキング, 74,小崎綾, 0.1, 63,   3,*  5, 3,  4.2, ⑨⑧, 3,10,Ｂカムイミンタラ, 75,吉田隼, 0.3, 72,   6,*  0, 2,  4.1,⑪⑧⑧
 4,14, スリｰマｰゴｰン,,白浜雄,191.4,,,, 6, 17.7,③④④, 4,13, アムｰルクエスト,,植野貴,188.4,,,, 3,  6.4,⑫⑪⑪, 4,13,Ｄウエスタンソｰレ, 68,伊藤工, 0.3, 61,   6,   0,13, 67.1, ⑥⑤, 4,12,Ｇブロｰドスタｰ, 70,津村明, 0.5, 70,*  8,  -8, 4,  6.9,③③②
 5, 2, サンマルボス,,高野和,191.6,,,,10, 64.0,④⑥⑦, 5, 8, アラタマユニバｰス,,中村将,188.7,,,,10, 22.1,⑦③③, 5, 8,Ｆグレイングロｰス, 67,川島信, 0.5, 60,   5,   0, 7, 21.2, ⑤⑥, 5, 3,Ｉエルヴィスバロｰズ, 69,横山和, 0.6, 69,   5,*  0,11, 65.1,⑫⑬⑩
 6,12, ブルｰスビスティｰ,,金子光,191.8,,,, 8, 24.9,⑫⑩⑨, 6,12, エクセリオン,,浜野谷,188.8,,,, 2,  6.2,⑧⑩⑧, 6,12,Ｌザゲｰムイズオン, 63,津村明, 0.5, 59,   2,   2, 6, 19.4, ⑩⑩, 6, 4,Ｆマイネルアクロス, 70,中井裕, 0.8, 69,*  8, -11, 7, 18.6,④④③
 7, 7, ダムｰルフォンテン,,蓑島靖,192.0,,,,13, 95.1,⑬⑬⑫, 7, 4, アポロドｰロス,,山本康,188.9,,,, 8, 13.1,④④④, 7, 7,Ｎペガサスピッコロ, 35,松田大, 0.6, 58,   0,   3,12, 55.8, ⑬⑫, 7,11,Ｊブリリアントダンス, 67,木幡初, 0.9, 68,   6, -10,12, 75.6,⑥⑥⑥
 8, 9, キｰプトライン,,横山義,192.1,,,, 3,  5.3,⑧⑧⑧, 8, 5, ウォンテッド,,熊沢重,189.1,,,, 7, 12.9,⑤⑨⑩, 8, 4,Ｂケッキセヨ, 73,菱田裕, 0.6, 59,   7,  -3, 2,  3.3, ④④, 8,13,Ｌスティルレｰベン, 66,原田和, 0.9, 68,   3,  -1,13, 80.3,⑭⑭⑭
 9, 5, プロヴィデンス,,江田勇,192.6,,,, 7, 18.4,⑤⑤⑤, 9,10, トｰセンプラチナ,,江田勇,189.8,,,,11, 58.5,⑩⑧⑨, 9, 6,Ｅレガリアシチｰ, 68,藤懸貴, 0.6, 58,  -1,   4, 4, 11.4, ⑫⑬, 9, 9,Ｄコスモハヤブサ, 73,黛弘人, 0.9, 68,   5,  -5, 8, 29.2,⑬⑫⑬
10,10, ラノララク,,上野翔,193.5,,,,14, 96.3,⑨⑪⑪,10,11, リリｰスバｰジョン,,金子光,189.9,,,,13,146.3,⑭⑬⑬,10, 5,Ｋサイレンスバｰド, 65,木幡初, 0.7, 58,   3,   0,14, 72.5, ⑧⑦,10,14,Ｈプライドイズメシア, 69,柴山雄, 1.0, 65,   5,  -8, 5,  7.6,⑩⑨⑨
11, 4, ティティベンケイ,,難波剛,194.0,,,,11, 70.2,⑦⑦⑩,11, 7, ビッグウィｰク,,小坂忠,190.1,,,, 6, 10.4,③⑥⑦,11, 9, クリノイチフジ,---,柴山雄, 0.8, 55,  -8,*  9, 9, 41.8, ⑮⑮,11, 2,Ｃプロフェッサｰ, 74,丸山元, 1.4, 63,   5, -12, 6, 10.3,⑨⑩⑪
