14年 6月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,安芸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂラテンロック, 66,北村友,, 66,* -4,   9, 1,  2.5, ③③, 1, 1, テイケイラピッド,---,川田将,, 57,  -5,* -5, 5,  7.7, ③④, 1, 6,Ｄミラクルルｰマｰ, 72,幸英明,, 68,   0,   6, 5, 16.5, ⑦⑦, 1, 6,Ｅキョウエイアシュラ, 80,川須栄,, 86,   9,* 13, 4, 12.9, ⑧⑥
 2,11,Ｄキングズガｰド, 62,岩崎翼, 0.0, 67,  -9,* 15, 4,  9.2, ⑨⑨, 2,12, タガノアザガル,---,藤岡佑, 0.2, 56,* -2,*-11,11, 58.6, ①①, 2, 4,Ｂステｰキ, 77,松若風, 0.0, 67,   2,   4, 3,  5.9, ⑤⑥, 2,10,Ａグレイスフルリｰプ, 86,小牧太, 0.2, 85,  12,   6, 1,  1.4, ③③
 3, 9,Ａゴｰルドスｰク, 67,武豊  , 0.3, 65,  -7,   9, 2,  3.0, ⑧⑧, 3, 9, ゲネラルプロｰベ,---,小牧太, 0.7, 50,* -4, -15, 6, 10.4, ④③, 3, 5,Ｇビコｰミハイル, 69,佐久間, 0.1, 67,  -5,* 11, 6, 25.8, ⑪⑬, 3,12,Ｊセイラ, 76,幸英明, 0.3, 82,   5,* 15, 6, 31.5, ⑩⑨
 4, 4,Ｅコスモフラッグ, 62,和田竜, 0.5, 64,* -4,   6, 8, 26.6, ④④, 4, 3, ヤマカツライデン,---,松山弘, 1.1, 44,  -7, -18, 1,  3.3, ⑤⑥, 4,16,Ｎスピリットレイク, 61,鮫島良, 0.1, 68,   2,   3,14,195.5, ⑥④, 4, 7,Ｉヤマノサファイア, 78,義英真, 1.1, 75,   5,   9,11, 51.1, ⑨⑩
 5, 1,Ｉセンティグレｰド, 58,松山弘, 0.7, 61,  -7,   7, 7, 24.8, ⑥⑥, 5, 4, フォｰスタｰ,---,酒井学, 1.1, 44, -10, -12,12, 62.4, ⑪⑨, 5,14,Ｈタイムアラウド, 68,酒井学, 0.1, 67,  -1,   7, 9, 61.8, ⑧⑧, 5,11,Ｌナリタシｰズン, 73,太宰啓, 1.3, 72,  -2,* 15, 5, 25.5, ⑫⑫
 6,10,Ｃギャラクシｰエクス, 62,川田将, 1.0, 59,* -4,   0, 3,  5.9, ②②, 6, 2, フミノインパルス,---,国分優, 1.3, 41, -11, -15,10, 49.9, ⑩⑩, 6,11,Ｊサｰシスリｰフ, 67,川須栄, 0.1, 68,*  3,   3,11, 69.5, ③③, 6, 8,Ｈモエレジュンキン, 78,松山弘, 1.7, 72,  11,  -4, 9, 43.9, ⑥④
 7, 3,Ｊトゥルｰスカイ, 54,太宰啓, 1.1, 60, -12,  10,11, 63.6, ⑭⑫, 7, 7, マイネルレハイム,---,和田竜, 1.4, 42,* -4, -25, 7, 16.8, ②②, 7, 9,Ｅメイショウツバクロ, 70,義英真, 0.2, 65,*  4,   1, 7, 41.9, ②①, 7, 3,Ｄキョウエイバサラ, 81,岡田祥, 1.9, 73,  11,  -7, 7, 37.1, ④⑤
 8,14,Ｆオンワｰドアｰサｰ, 61,幸英明, 1.2, 57,  -5,   0, 5, 20.1, ⑤⑤, 8, 8, ハヤイガナ,---,浜中俊, 1.5, 39,  -8, -22, 4,  7.6, ⑧⑦, 8, 1,Ａルベｰゼドランジェ, 78,武豊  , 0.3, 66,   2,   2, 1,  1.7, ④⑤, 8, 9,Ｇミッキｰホワイト, 78,北村友, 2.4, 66,  10,  -9, 8, 43.0, ⑦⑧
 9, 6,Ｇトｰコｰプラネット, 59,酒井学, 1.9, 52,  -9,   0, 9, 31.4, ⑫⑩, 9, 6, サンフレイム,---,ウィリ, 1.6, 39,  -8, -22, 3,  5.6, ⑦⑧, 9,13,Ｃジェネシスロック, 73,川田将, 0.3, 65,  -3,   7, 2,  5.2, ⑩⑩, 9, 1,Ｂゴｰイングパワｰ, 84,和田竜, 2.4, 67,* 15, -16, 2,  7.0, ①①
10,13,Ｌプロセキュｰション, 50,鮫島良, 2.3, 50, -12,  -2,12, 82.8, ⑪⑬,10,11, ウインユニファイド,---,中井裕, 2.1, 34, -11, -26, 9, 31.5, ⑨⑪,10,10,Ｆテイエムシシオｰ, 70,中井裕, 0.4, 64,  -4,   7, 8, 53.6, ⑬⑭,10, 2,Ｃエｰシンクルゼ, 81,浜中俊, 2.7, 64,* 13, -17, 3,  7.7, ②②
11, 7,Ｍシゲルソウシュウ, 46,国分恭, 2.3, 49, -14,   2,14,225.3, ⑮⑮,11,10, エイシンシャｰマン,---,幸英明, 2.7, 28,* -4, -41, 8, 23.3, ⑥⑤,11, 8,Ｉキョウワランサｰ, 68,浜中俊, 0.4, 65,  -4,   7, 4, 10.6, ⑫⑪,11, 4,Ｋサザンブレイズ, 75,酒井学, 3.2, 59,  10, -17,12,207.7, ⑤⑦
12, 2,Ｋグランドデイム, 52,浜中俊, 2.3, 48,* -3, -12,10, 60.4, ①①,12, 5, コンフェッシオン,---,武豊  , 4.4,  1, -12, -54, 2,  4.2, ⑫⑫,12,15,Ｐジョリフェロｰ, 50,松山弘, 0.8, 61,  -3,   2,15,230.2, ⑨⑨,12, 5,Ｆアフリカンハンタｰ, 78,ウィリ, 5.5, 40,   2, -27,10, 45.1, ⑪⑪
13,15,Ｏアンスメｰヌ, 41,藤岡佑, 2.4, 48, -10,  -4,15,385.3, ⑩⑪,,,,,,,,,,,,,13, 2,Ｍトウケイムｰン, 65,藤岡佑, 1.1, 58,  -7,   4,13,169.7, ⑮⑮,,,,,,,,,,,,
14, 5,Ｎデルマモナｰク, 45,義英真, 2.5, 46,  -7, -10,13,201.2, ⑦⑦,,,,,,,,,,,,,14,12,Ｋスマｰトアレンジ, 66,太宰啓, 1.2, 58,  -4,   0,10, 66.6, ⑭⑫,,,,,,,,,,,,
15, 8,Ｈカツラッシュ, 59,川須栄, 2.6, 47, -13,  -2, 6, 24.3, ⑬⑭,,,,,,,,,,,,,15, 3,Ｏクリノロブソン, 53,国分優, 2.3, 47, -18,   4,16,380.0, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｌスタｰリｰオレンジ, 65,岩崎翼, 2.3, 46,*  5, -19,12,139.9, ①②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,
単勝:250円 複勝:12=120円 11=180円 09=130円 枠連:430円,,,,,,,,,,,,"単勝:770円 複勝:01=220円 12=1,600円 09=330円 枠連:6,590円",,,,,,,,,,,,"単勝:1,650円 複勝:06=590円 04=300円 05=780円 枠連:2,700円",,,,,,,,,,,,"単勝:1,290円 複勝:06=170円 10=110円 12=350円 枠連:600円",,,,,,,,,,,
"馬連:1,160円 ワイド:11-12=420円 09-12=210円 09-11=600円",,,,,,,,,,,,"馬連:23,750円 ワイド:01-12=6,360円 01-09=1,220円 09-12=6,500円",,,,,,,,,,,,"馬連:3,640円 ワイド:04-06=1,090円 05-06=2,940円 04-05=1,190円",,,,,,,,,,,,"馬連:670円 ワイド:06-10=270円 06-12=2,170円 10-12=610円",,,,,,,,,,,
"馬単:2,000円 3連複:1,280円 3連単:7,080円",,,,,,,,,,,,"馬単:38,530円 3連複:58,830円 3連単:324,740円",,,,,,,,,,,,"馬単:10,510円 3連複:12,330円 3連単:92,740円",,,,,,,,,,,,"馬単:2,630円 3連複:3,770円 3連単:30,050円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,香住特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａヴレクｰル, 69,ウィリ,, 59,* 10,  -8, 1,  1.4,⑤③⑤, 1, 1,Ｅヴァッフシュテルケ, 52,和田竜,, 61,  -4,* -5, 2,  5.1, ⑧⑧, 1, 6,Ａクリビツテンギョ, 78,武豊  ,, 72,   1,* 11, 4,  7.5,⑩⑩⑩, 1, 2,Ｇハドソンヤｰド, 67,松若風,, 72,* 11,  -9, 4,  8.4, ①①
 2, 9,Ｄトリビュｰン, 62,和田竜, 0.2, 58,* 10, -10, 2,  5.8,③⑤④, 2,15,Ｃユウキファイン, 53,幸英明, 0.0, 62,*  1, -10, 3,  5.8, ②②, 2, 1,Ｄウインアルザス, 75,松山弘, 0.0, 70,*  4,   4, 1,  2.4,②②②, 2, 7,Ｃアドマイヤライン, 72,川田将, 0.3, 71,* 10,  -8, 3,  6.4, ③③
 3,11,Ｂバイスブルｰ, 67,熊沢重, 0.4, 59,* 11, -13, 5, 12.9,②②②, 3, 7,Ｈグッドイヴニング, 52,酒井学, 0.0, 59,  -4,* -5, 1,  4.6, ⑨⑨, 3, 7,Ｈテイコフトウショウ, 72,国分優, 0.1, 68,*  4,   1, 6, 11.5,①①①, 3,13,Ｅクリｰルハヤテ, 69,幸英明, 0.3, 70,   8,* -7, 7, 24.2, ⑤⑤
 4, 5,Ｅハナリュウセイ, 61,小牧太, 0.6, 57,* 11, -16, 4, 11.5,①①①, 4,13,Ｄナウシカ, 53,国分優, 0.2, 57,  -6,* -4, 9, 25.7, ⑩⑩, 4, 8,Ｂヤマニンプｰドレ, 76,岩崎翼, 0.1, 70,   3,   7, 3,  6.6,⑧⑦⑥, 4,10,Ｏトウケイゴｰルド, 51,松山弘, 0.5, 70,   4,* -1, 9, 34.7, ⑪⑬
 5, 8,Ｃナッハフォルガｰ, 65,佐久間, 0.7, 55,* 10, -14, 6, 39.1,⑥⑥③, 5,11,Ｇメイショウゲキテキ, 52,松山弘, 0.3, 55,  -8,* -5, 6,  8.2, ⑪⑪, 5, 4,Ｋウルパラクア, 68,浜中俊, 0.2, 68,   3,   4,10, 49.0,③④④, 5, 8,Ａサダムロｰドショｰ, 73,和田竜, 0.6, 68,   7,  -8, 1,  2.1, ⑧⑧
 6,12,Ｊメイショウセイウン, 46,幸英明, 0.7, 56,   8, -10, 8, 45.2,⑦⑧⑦, 6, 9,Ｂウィステリアカット, 56,熊沢重, 0.5, 56,   0, -16, 7,  9.9, ⑥④, 6, 3,Ｇスリｰヴェロｰチェ, 72,太宰啓, 0.2, 68,   2,   7,11, 66.2,⑦⑧⑧, 6,11,Ｄエｰシングルｰオン, 70,義英真, 0.7, 65,* 10, -16, 5, 11.8, ④④
 7, 3,Ｌプレスリｰ, 30,鮫島良, 0.8, 58,   5,* -5,12,287.0,⑫⑫⑪, 7, 4,Ａトウカイメｰル, 57,北村友, 0.6, 54,  -1, -15, 4,  6.3, ⑤⑦, 7, 9,Ｃキョウワレイ, 75,小牧太, 0.4, 67,   1,   5, 5,  8.9,⑨⑨⑨, 7, 5,Ｈプラチナテｰラｰ, 65,岩崎翼, 0.7, 66,   8, -12, 6, 17.8, ⑥⑥
 8, 6,Ｇクイズリングテラス, 59,義英真, 0.8, 54,   6,  -9, 9, 46.9,⑩⑩⑨, 7, 2,Ｆプルメリアアスク, 52,松若風, 0.6, 53,  -1, -15, 8, 22.7, ④⑤, 8, 5,Ｉアドマイヤコウベ, 69,川田将, 0.5, 68,  -2,* 11, 2,  5.6,⑪⑪⑪, 8, 1,Ｌキンコバン, 59,国分恭, 0.8, 65,   6,  -9,12,171.6, ⑫⑨
 9, 7,Ｆカイザｰヴァルツァ, 61,松若風, 0.8, 54,   8, -11, 3,  9.1,⑧⑦⑧, 9, 3,Ｉキョウワジュネス, 51,武豊  , 0.7, 51,  -3, -15, 5,  7.6, ⑦⑥, 9, 2,Ｅキワミ, 74,藤岡佑, 0.7, 63,   3,  -2, 7, 11.7,⑤⑥⑤, 9, 6,Ｉサンライズシルバｰ, 61,北村友, 0.9, 65,   9, -14,10, 42.9, ⑦⑦
10, 1,Ｉリｰガルウイナｰ, 50,北村友, 1.1, 53,   5,* -7,11,135.4,⑪⑪⑫,10,14, ハイマックス,---,川須栄, 1.0, 45, -12, -10,14,148.8, ⑭⑫,10,10,Ｆジリオン, 73,幸英明, 0.9, 60,   3,  -8, 9, 38.7,④③③,10, 4,Ｎハギノセゾン, 51,川須栄, 1.1, 61,   6, -13,14,236.3, ⑩⑩
11, 2,Ｈアズマムｰン, 50,岩崎翼, 2.6, 41,   6, -24,10, 71.6,⑨⑨⑩,11,16,Ｋキタサンゲッコウ, 42,太宰啓, 1.3, 44,*  1, -28,10, 28.2, ③③,11,11,Ｊプロフェッサｰ, 69,北村友, 1.1, 60,   3,  -9, 8, 33.8,⑥⑤⑦,11,12,Ｋワｰルドマッチ, 59,武豊  , 1.5, 57,   6, -19, 8, 27.3, ⑨⑪
12,10,Ｋミレニアムソング, 40,川須栄, 2.8, 42,* 10, -33, 7, 41.5,④④⑥,12,12,Ｊナジェｰナ, 49,国分恭, 1.5, 40, -15, -14,15,217.8, ⑬⑮,,,,,,,,,,,,,12, 3,Ｂフロリダパンサｰ, 73,ウィリ, 1.6, 56,* 11, -32, 2,  4.6, ②②
,,,,,,,,,,,,13, 6,Ｌベストゴｰル, 42,岡田祥, 1.6, 40, -15, -13,11, 79.7, ⑯⑭,,,,,,,,,,,,,13,15,Ｊカシノラピス, 61,鮫島良, 1.7, 59,   2, -12,15,336.7, ⑮⑮
,,,,,,,,,,,,14,10,Ｏサンマルアイ, 20,中井裕, 1.8, 38, -17, -15,16,219.0, ⑮⑯,,,,,,,,,,,,,14,14,Ｍタニノマンボ, 53,国分優, 1.7, 56,   4, -17,11,162.3, ⑬⑫
,,,,,,,,,,,,15, 8,Ｍゼニスブルｰ, 36,藤懸貴, 1.9, 35, -13, -21,12,115.3, ⑫⑬,,,,,,,,,,,,,15, 9,Ｆクリノコトノオｰ, 69,藤懸貴, 2.2, 51,   4, -26,13,218.6, ⑭⑭
,,,,,,,,,,,,16, 5,Ｎメイズ, 34,義英真, 2.5, 30,*  3, -44,13,131.9, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-4),,,,,,,,,,,
単勝:140円 複勝:04=110円 09=130円 11=190円 枠連:260円,,,,,,,,,,,,単勝:510円 複勝:01=160円 15=170円 07=170円 枠連:970円,,,,,,,,,,,,単勝:750円 複勝:06=200円 01=140円 07=340円 枠連:660円,,,,,,,,,,,,単勝:840円 複勝:02=280円 07=200円 13=430円 枠連:830円,,,,,,,,,,,
馬連:310円 ワイド:04-09=170円 04-11=350円 09-11=760円,,,,,,,,,,,,"馬連:1,420円 ワイド:01-15=440円 01-07=540円 07-15=610円",,,,,,,,,,,,"馬連:1,150円 ワイド:01-06=490円 06-07=1,390円 01-07=740円",,,,,,,,,,,,"馬連:2,870円 ワイド:02-07=840円 02-13=2,580円 07-13=1,880円",,,,,,,,,,,
