14年 8月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苗場特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｅギンパリ, 41,武士沢,, 55, -19,*  6, 3, 10.6, ⑯⑯, 1, 3,Ｂサクラヴィオｰラ, 62,内田博,, 61,* -2,  -4, 3,  5.7, ①①, 1,12,Ｎダイワバロニス, 63,北村宏,, 72,* -5,  18, 8, 20.4,⑩⑤⑥, 1, 8,Ｃエｰシングリズリｰ, 80,石橋脩,, 76,*  8,   8,12, 53.0, ②②
 2,15,Ｍハイオンザリスト, 28,田中勝, 0.2, 45,*-12, -12,12, 62.9, ⑤⑤, 2,17,Ｐアタルガティス, 44,江田照, 0.2, 59,* -7,  -1,16,115.4, ④④, 2, 1,Ｍラブユｰ, 64,大野拓, 0.1, 71,* -4,  14,10, 56.7,①①①, 2, 4,Ｂルミニズム, 81,北村宏, 0.0, 77,   7,   9, 4,  7.8, ③③
 3, 5,Ｂマイネルクレイモア, 42,柴田大, 0.4, 42,*-10, -17, 1,  2.0, ②②, 3,10,Ｄアクアプリンセス, 60,木幡初, 0.2, 60, -14,*  5, 7, 14.7, ⑧⑧, 3, 2,Ｉエンドレストライ, 67,川須栄, 0.3, 72,  -6,  17, 5, 13.5,④⑥④, 3,14,Ｏフォｰスライト, 69,太宰啓, 0.1, 76,   7,   8, 9, 26.5, ④④
 4, 9,Ｃトリルビｰ, 42,木幡初, 0.4, 46, -14,  -9, 6, 21.6, ⑧⑦, 4,14,Ｅサンキュｰジョン, 57,戸崎圭, 0.3, 59, -17,*  6, 2,  5.2, ⑭⑮, 4,11,Ｂグラスプリマ, 75,柴田善, 0.3, 69,  -8,* 20, 2,  7.2,⑦⑨⑨, 4, 5,Ｋトレノソルｰテ, 74,江田照, 0.2, 74,  -5,* 18,10, 46.2, ⑬⑬
 5, 4,Ｋミヤコエンパイア, 34,国分優, 0.4, 42,*-12, -13, 8, 34.6, ③③, 5,12,Ａブルｰホｰル, 65,横山典, 0.3, 58, -12,   2, 1,  2.9, ⑨⑨, 5,14,Ａアルデグロリア, 76,石橋脩, 0.3, 68,  -7,  18, 4, 10.1,⑧⑧⑦, 5, 3,Ｄルミナスウイング, 79,北村友, 0.2, 75,   5,   9, 1,  3.6, ⑤⑤
 6,14,Ｐヨザクラマスミ, 16,伴啓太, 0.5, 50, -21,*  5,17,390.8, ⑱⑱, 6,18,Ｃヤマニンブロケｰド, 60,西田雄, 0.4, 57, -10,  -1, 8, 18.1, ⑥⑥, 6,15,Ｌドリｰムティアラ, 65,戸崎圭, 0.3, 68,  -6,  16, 3,  7.6,⑥④⑤, 6,11,Ａゴッドツェッペリン, 82,国分優, 0.2, 75,  -1,  14, 5,  8.1, ⑫⑩
 7,18,Ａビヨンジオｰル, 51,蛯名正, 0.5, 42, -13, -12, 2,  2.8, ⑪⑪, 7, 7,Ｆメテオｰロ, 57,伴啓太, 0.4, 56, -10,  -2,11, 39.9, ⑤⑤, 7, 5,Ｄグランドエンジェル, 71,武士沢, 0.3, 69,  -6,  17, 6, 17.8,⑤⑦⑧, 7, 2,Ｉキタサンミカヅキ, 76,武士沢, 0.3, 73,   1,  11, 6,  8.5, ⑩⑪
 8,10,Ｇオランジュバトｰ, 38,石橋脩, 0.6, 46, -19,* -3, 9, 39.5, ⑰⑰, 8,13,Ｏダイワアンビシャス, 45,北村宏, 0.4, 56,* -4,  -8, 4,  9.5, ②②, 8, 8,Ｈノｰブルガイア, 67,梶晃啓, 0.4, 73,  -9,* 24,14,192.8,⑭⑭⑭, 8,13,Ｇガッサンプレイ, 77,杉原誠, 0.5, 71,  -5,* 16, 8, 23.2, ⑭⑭
