14年 8月 9日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月 9日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,阿賀野川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, ダノンゴｰルド,,五十嵐,,,,, 1,  2.5,②②②, 1,11, ホッコｰゼニト,,難波剛,,,,, 1,  2.9,①①①, 1,10,Ｅヨザクラオシチ, 57,エスポ,, 56,   1,*  7, 3,  7.9,   , 1, 3,Ｇタイセイドリｰム, 77,エスポ,, 79,   4,* 26, 5, 12.6,⑩⑨⑧
 2, 1, ロｰドシュプリｰム,,石神深,184.9,,,, 6, 18.3,①①①, 2,10, オリオンザアルファ,,蓑島靖,188.6,,,, 2,  3.0,③③③, 2, 8,Ｆクライフォｰジョイ, 54,大野拓, 0.0, 60,* 10,   0, 2,  5.9,   , 2, 5,Ｅフェデラルホｰル, 78,蛯名正, 0.1, 78,   5,  22, 4,  8.7,③④④
 3, 2, エｰシンジｰライン,,西谷誠,185.0,,,, 2,  4.3,⑥⑥⑥, 3, 2, ドクタｰルキア,,大江原,189.4,,,, 3,  5.1,②②②, 3,17,Ａウインエレメント, 66,嘉藤貴, 0.0, 59,   5,*  5, 1,  2.6,   , 3, 4,Ｄダｰビｰフィズ, 80,田中勝, 0.1, 79,   6,  23, 3,  5.3,⑨⑥⑥
 4, 9, ベロセットレコｰド,,原田和,185.7,,,,10, 27.2,⑩⑦⑦, 4, 3, オマモリ,,浜野谷,190.8,,,, 5, 12.0,④④④, 4, 4,Ｃヤマホトトギス, 61,江田照, 0.0, 58,   6,   3, 5, 11.8,   , 4, 1,Ｋビｰムライフル, 74,内田博, 0.2, 78,   4,  24, 8, 32.2,⑥⑧⑦
 5, 3, フリｰダムシチｰ,,金子光,185.7,,,,11, 29.6,⑨⑩⑨, 5, 5, ニシノジャブラニ,,五十嵐,191.5,,,, 4,  6.9,⑤⑤⑤, 5, 1,Ｉトキノスタｰライト, 48,平野優, 0.1, 60,* 13,  -2, 9, 19.9,   , 5, 6,Ｊエイダイポイント, 75,岩部純, 0.3, 77,   3,* 25,10, 43.0,⑪⑪⑩
 6,13, ニジブルｰム,,小坂忠,185.9,,,, 4,  9.4,④④④, 6, 1, モンモン,,鈴木慶,192.3,,,, 9, 67.8,⑦⑥⑥, 6, 6,Ｂラヴィングルック, 63,田中勝, 0.2, 56,   6,   0, 4,  8.0,   , 6, 2,Ｈアンバサドゥｰル, 77,柴田善, 0.3, 74,   6,  17,11, 63.5,⑧③③
 7,11, ラッキｰストリｰク,,蓑島靖,186.2,,,, 9, 24.5,③⑤⑤, 7, 6, リネンハウス,,石神深,193.0,,,, 6, 16.2,⑩⑦⑦, 7,14,Ｇヤマニントレフル, 50,伊藤工, 0.3, 52,   1,   3,12, 60.8,   , 7, 9,Ｂアウォｰディｰ, 83,横山典, 0.5, 72,   5,  16, 1,  2.4,⑤⑤⑤
 8,14, タニノマンボ,,北沢伸,186.4,,,, 7, 20.0,⑫⑪⑪, 8, 8, サトノマｰキュリｰ,,上野翔,194.6,,,, 7, 22.9,⑨⑨⑨, 8,13,Ｐチアフルミイチャン, 39,伴啓太, 0.4, 53,*  9,  -4,13, 62.3,   , 8,10,Ｉヘルデンテノｰル, 76,吉田豊, 0.7, 71,*  7,   9, 9, 40.7,②②②
 9, 5, ショウナンバｰズ,,上野翔,186.6,,,, 8, 23.5,⑦⑨⑩, 9, 9, ラノララク,,小野寺,194.8,,,,10, 69.3,⑥⑩⑩, 9,11,Ｌクリノハッチャン, 45,木幡初, 0.5, 46,  -7,*  6, 8, 16.7,   , 9, 7,Ａペプチドアマゾン, 83,岩田康, 0.8, 69,*  7,   8, 2,  3.8,①①①
10, 7, レッドグルｰヴァｰ,,高田潤,187.3,,,, 5, 14.1,⑧⑧⑧,10, 7, アストロフォンテン,,金子光,195.7,,,,11,104.5,⑧⑪⑪,10,18,Ｈナイトアンドデイ, 49,柴田大, 0.5, 52,   6,  -4, 7, 14.6,   ,10, 8,Ｆアｰスステップ, 77,戸崎圭, 1.5, 63,   4,   6, 7, 26.9,④⑩⑪
11, 8, クリスクリングル,,大江原,188.4,,,,14,114.8,⑪⑫⑫,11, 4, デイライト,,山本康,197.9,,,, 8, 40.1,⑪⑧⑧,11, 9,Ｋナリノサチ, 47,原田和, 0.5, 47,  -6,*  4,14, 88.7,   ,11,11,Ｃタイキプレミアム, 81,田辺裕, 1.8, 60,   4,   0, 6, 15.1,⑦⑦⑨
12, 6, ヤマニンメダイユ,,平沢健,188.9,,,,13, 56.0,⑬⑬⑬,,,,,,,,,,,,,12,15,Ｍユメノナカヘ, 42,西田雄, 0.7, 49,*  9,  -8,11, 44.8,   ,,,,,,,,,,,,
13,10, トｰセンタイガｰ,,山本康,193.3,,,,12, 53.8,⑭⑭⑭,,,,,,,,,,,,,13, 5,Ｊサクラスマｰト, 47,戸崎圭, 0.7, 44,  -2,  -1,10, 23.3,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｑアイケｰゴｰウィン, 36,松山弘, 0.8, 44,  -3,  -1,17,153.6,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｄスイｰトルイｰズ, 61,石川裕, 0.8, 42,  -6,   0, 6, 14.6,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｏスイｰトジョジョ, 41,木幡初, 1.0, 41,  -3,  -4,15,139.1,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｎガｰネットアイ, 42,二本柳, 1.7, 31,  -5, -11,16,153.3,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:4),,,,,,,,,,,
