14年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 5,Ｌヤマニンブロケｰド, 42,江田照, 1.8, 53,*  5, -12,12, 69.7, ②②, 9, 1,Ｍウイングラビティ, 60,黛弘人, 0.8, 62,   4,  -4,16,320.4, ⑩⑩, 9, 6,Ｇアサクサニッポン, 67,大野拓, 1.9, 66,   0,   3,12, 50.8,⑥⑦⑦, 9,12,Ｉロジテｰスト, 60,松岡正, 0.6, 66, -21,  15, 7, 12.3,⑫⑩⑧
10,16,Ｎディｰエススワット, 37,木幡初, 1.8, 53,   1,  -8,16,282.3, ⑨⑨,10, 4,Ｅアイティダイヤ, 65,田辺裕, 0.9, 64,* 14, -13, 6, 19.1, ②②,10,10,Ｆアイアムライジング, 68,中舘英, 2.1, 66,  -3,   7, 7, 10.1,⑮⑮⑮,10, 8,Ｂグランドサッシュ, 71,横山典, 0.8, 62, -24,  17, 9, 25.9,⑬⑫⑫
11, 3,Ｆデジタルアゲン, 55,西田雄, 1.9, 49,  -1,  -9, 9, 31.2, ⑩⑩,11,12,Ｄクラウンルシフェル, 65,丸田恭, 0.9, 59,   5,  -6, 7, 19.9, ⑧⑧,11, 1,Ｊフュｰジリア, 65,横山和, 2.1, 62,  -1,   3, 6,  9.8,⑦⑩⑪,11,13,Ｋニシノデンジャラス, 54,丸山元, 0.9, 58, -19,   6,13,146.8,⑥⑦⑤
12, 4,Ｈグランドエンジェル, 50,黛弘人, 2.0, 48,  -5,  -5,11, 65.0, ⑬⑬,12,13,Ｇスウィｰプアウェイ, 64,三浦皇, 1.0, 59,   0,  -1,12, 52.9, ⑮⑭,12,11,Ｍサクセスセレｰネ, 65,田辺裕, 2.3, 60,*  1,  -2,10, 32.1,⑧④⑤,12, 1,Ｍケンブリッジベスト, 47,杉原誠, 1.0, 59, -22,  10,10, 97.3,⑦⑧⑨
13,12,Ｇギンザプレスト, 51,杉原誠, 2.3, 44,  -9,  -5,10, 35.1, ⑮⑯,13, 5,Ｆアイナマｰリエ, 64,田中勝, 1.1, 57,   0,  -3,13, 78.9, ⑭⑮,13, 2,Ｌマイネルパイレｰツ, 65,丹内祐, 2.4, 61,   0,  -2,14,116.9,⑤⑥⑥,13, 2,Ｇスタンドアウト, 62,大野拓, 1.0, 58, -19,   6,11,109.1,④⑤⑦
14, 7,Ｏオｰルオブミｰ, 34,勝浦正, 2.7, 40, -11,  -6,14,194.3, ⑯⑮,14,14,Ｎファンファｰレ, 60,津村明, 1.7, 54,   6, -13,15,134.1, ⑨⑨,14,15,Ｈニシノボレロ, 67,北村宏, 2.5, 59,*  1,  -4, 3,  6.3,④③④,,,,,,,,,,,,
15,13,Ｊケｰジｰフクムスメ, 42,原田和, 2.8, 41,  -2, -16,15,217.2, ⑪⑫,15, 7,Ｐクリノイザナミ, 58,柴山雄, 1.8, 53,   2,  -9,14,115.8, ⑫⑬,15, 4,Ｎタカラプリンス, 56,内田博, 4.6, 48,  -1, -17,11, 41.7,⑨⑪⑬,,,,,,,,,,,,
16, 8,Ｐテツヤクン,-31,田中博, 2.9, 39,  -6, -12,13,193.8, ⑭⑭,16, 3,Ｈジャリｰヴ, 64,戸崎圭, 2.1, 54,* 13, -24,11, 36.6, ①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:5),,,,,,,,,,,
"単勝:490円 複勝:11=140円 06=200円 14=110円 枠連:1,860円",,,,,,,,,,,,"単勝:550円 複勝:16=200円 08=420円 11=290円 枠連:3,150円",,,,,,,,,,,,単勝:390円 複勝:08=140円 13=180円 12=260円 枠連:420円,,,,,,,,,,,,"単勝:310円 複勝:09=160円 07=210円 05=200円 枠連:1,500円",,,,,,,,,,,
"馬連:2,130円 ワイド:06-11=580円 11-14=220円 06-14=360円",,,,,,,,,,,,"馬連:4,300円 ワイド:08-16=1,620円 11-16=860円 08-11=2,100円",,,,,,,,,,,,馬連:980円 ワイド:08-13=390円 08-12=600円 12-13=790円,,,,,,,,,,,,"馬連:1,470円 ワイド:07-09=580円 05-09=420円 05-07=800円",,,,,,,,,,,
"馬単:3,950円 3連複:1,180円 3連単:11,130円",,,,,,,,,,,,"馬単:7,610円 3連複:10,060円 3連単:51,530円",,,,,,,,,,,,"馬単:1,520円 3連複:2,330円 3連単:8,590円",,,,,,,,,,,,"馬単:2,150円 3連複:2,540円 3連単:11,810円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日刊ｽﾎﾟｰﾂ賞中山金杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂデンセツ, 62,三浦皇,, 58,* -1,   5, 1,  2.5,①①①, 1, 4,Ｃラハイナルナ, 58,蛯名正,, 60,  -4,* 18, 2,  3.4,⑫⑬⑧, 1, 6,Ｃフォｰスフル, 70,花田大,, 74,* 11,   3, 3,  6.0, ①①, 1, 3,Ｍオｰシャンブルｰ, 79,ベリｰ,, 93,  14,* 21, 5,  9.5,⑨⑩⑧
 2, 8,Ｅトｰホウパルサｰ, 51,蛯名正, 0.0, 58,* -1,   6, 5,  9.1,③③②, 2, 7,Ｂキネオペガサス, 62,戸崎圭, 0.0, 56,   0,   8, 1,  2.8,③④③, 2, 7,Ｂデルマダイコク, 70,内田博, 0.1, 73,   4,   8, 1,  2.4, ⑥③, 2, 4,Ａカルドブレッサ, 89,藤岡佑, 0.1, 90,  13,  19, 8, 15.8,⑩⑪⑩
 3, 2,Ｐリタｰントゥジェム, 26,田中勝, 0.6, 54,  -3,   6, 4,  7.0,⑧⑦⑦, 3,11,Ａストｰリｰセラｰ, 62,ベリｰ, 0.0, 58,  -1,  12, 3,  4.7,⑦⑧⑥, 3, 8,Ｋバｰニングハｰト, 63,津村明, 0.4, 70,   2,   7, 4,  8.3, ⑧⑤, 3, 8,Ｉディサイファ, 83,四位洋, 0.2, 88,  13,  15, 1,  3.0,⑪⑨⑦
 4,13,Ｆシャイニｰパティオ, 51,田辺裕, 0.8, 55,  -6,* 11, 9, 39.5,⑭⑬⑨, 4,15,Ｇナイフリッジ, 52,横山和, 0.2, 57,  -5,* 18, 8, 25.3,⑯⑯⑬, 4,16,Ｄノボサイボｰグ, 69,三浦皇, 0.5, 69,  -3,* 12, 2,  4.7, ⑬⑫, 4,11,Ｃマックスドリｰム, 87,古川吉, 0.2, 89,  11,* 22, 9, 27.9,⑯⑯⑪
 5,11,Ｊトｰセンソユｰズ, 48,戸崎圭, 1.1, 51,  -2,  -1, 2,  5.4,⑥⑥⑤, 5,12,Ｎスパｰクルキャット, 33,吉田豊, 0.4, 53,*  1,  -2, 5, 18.9,①①①, 5,10,Ｎロマネクイｰン, 58,武士沢, 0.8, 67,   6,   0, 8, 24.9, ④⑥, 5,16,Ｌケイアイチョウサン, 81,横山典, 0.2, 88,  12,* 21, 3,  5.9,⑭⑫⑬
 6,16,Ａドリｰムエルダｰ, 65,原田和, 1.2, 50,* -1,  -5, 3,  5.5,②②④, 6, 1,Ｉアムｰルスキｰ, 51,内田博, 0.6, 55,  -4,  11, 4, 14.5,⑮⑭⑮, 6, 1,Ａフランスギャル, 70,吉田豊, 0.8, 66,  -4,* 10, 5, 10.5, ⑫⑬, 6, 1,Ｇイケドラゴン, 86,石神深, 0.2, 87,  13,  15,16,130.1,⑦⑦④
 7, 5,Ｋヴィンセンツイヤｰ, 40,横山和, 1.4, 47,  -2,  -3,10, 40.2,④④③, 7,16,Ｋマイネルミランダス, 49,丹内祐, 0.7, 50,*  2,  -5,14,166.8,⑭②②, 7,11,Ｇイッセキニチョウ, 65,ベリｰ, 1.1, 64,   3,   1, 7, 24.7, ⑨⑨, 7,10,Ｋサムソンズプライド, 81,田辺裕, 0.3, 84,  17,   4, 7, 14.5,②②③
 8, 9,Ｏフェバリットブルｰ, 29,ブノワ, 1.6, 50,  -5,   1, 8, 30.7,⑬⑫⑬, 8, 9,Ｈシャイニｰピュｰマ, 51,三浦皇, 0.7, 51,  -1,   1,12, 33.2,⑤⑥⑤, 8, 2,Ｊエゾムサシ, 64,柴山雄, 1.1, 64,  -1,   5,11, 57.7, ⑪⑪, 8,15,Ｊコスモファントム, 83,丹内祐, 0.4, 85,  16,   8,13, 82.9,⑤④②
 9, 7,Ｉアイヅバレット, 48,丸田恭, 1.6, 48,  -7,   6,15,181.0,⑮⑮⑭, 9, 6,Ｐスマイルエンジェル, 28,田辺裕, 0.8, 50,  -2,   3, 9, 29.2,⑨⑨⑩, 9,13,Ｅアプロｰチミｰ, 68,岩部純, 1.2, 63,  -7,*  9, 6, 23.9, ⑮⑯, 9, 5,Ｆサクラアルディｰト, 86,内田博, 0.4, 89,  11,  19, 4,  7.3,⑫⑭⑭
10,10,Ｇユｰカリノカゼ, 50,吉田豊, 1.6, 49,  -5,   1,13, 81.2,⑨⑪⑪,10, 5,Ｄイタリアンフェッテ, 55,柴田善, 1.2, 47,  -1,  -6,11, 33.0,④⑤⑨,10,15,Ｌモルフェメアリｰ, 63,杉原誠, 1.3, 62,   5,  -3,16,482.7, ⑤⑦,10,14,Ｈレインスティック, 85,武士沢, 0.6, 86,  11,  18,11, 70.9,⑮⑮⑯
11,12,Ｌデルマコテツ, 39,柴山雄, 1.7, 48,  -3,  -3,12, 76.2,⑦⑧⑧,11,10,Ｏトｰセンプリエｰル, 30,横山典, 1.4, 41,  -3,  -5, 7, 24.2,⑪⑫⑪,11, 4,Ｉアウルム, 65,長岡禎, 1.3, 62,  -2,   3,12, 87.5, ⑩⑩,11, 7,Ｅユニバｰサルバンク, 86,戸崎圭, 0.7, 82,  14,   8, 2,  5.7,⑧⑧⑥
12,15,Ｃジョックロック, 56,津村明, 1.8, 48,  -4,  -3, 6, 19.8,⑪⑨⑫,12, 2,Ｅカワキタアロｰ, 54,武士沢, 1.6, 44,  -5,   0,13,156.0,⑬⑮⑯,12, 5,Ｈパスティ, 65,中舘英, 1.3, 64,   5,  -3,10, 33.9, ③④,12, 9,Ｂセイクリッドバレｰ, 87,津村明, 0.7, 84,  12,  12, 6, 13.5,⑬⑬⑮
13, 3,Ｄウインヴォイジャｰ, 56,石橋脩, 2.7, 40,  -3, -14, 7, 20.8,⑤⑤⑥,13, 3,Ｆコスモジグ, 53,松岡正, 1.6, 43,  -3,  -8,10, 30.4,⑧⑩⑫,13,14,Ｆセレブレｰトサマｰ, 67,原田和, 1.5, 60,  -6,   5,13,122.8, ⑭⑮,13, 2,Ｄミッキｰパンプキン, 86,蛯名正, 0.8, 82,  15,   5,10, 42.6,⑥⑥⑨
14, 4,Ｍゴｰルドクレセント, 39,木幡初, 2.8, 42,  -5,  -9,14,101.6,⑩⑩⑩,14, 8,Ｌゴｰルドレインズ, 41,ブノワ, 2.0, 38,  -2, -13, 6, 23.4,⑩⑪⑭,14, 3,Ｍアウトイン, 63,丹内祐, 1.5, 62,   4,  -2,14,148.1, ⑦⑧,14, 6,Ｏドリｰムヒｰロｰ, 75,丸山元, 2.0, 66,* 24, -36,12, 75.9,①①①
15, 6,Ｈゴｰルドバニラ, 49,伴啓太, 3.1, 40,  -7,  -8,16,373.1,⑫⑭⑮,15,14,Ｊデルマフクゾウ, 49,江田照, 2.0, 37,*  1, -22,16,296.8,②③④,15, 9,Ｐシュリメジャｰ, 51,丸山元, 1.7, 59,*  8,  -9, 9, 27.7, ②②,15,12,Ｐコスモラピュタ, 74,大野拓, 2.0, 68,  17, -18,14,105.3,③③⑤
16,14,Ｎストラクチャｰド, 38,江田照, 5.5, 27, -15, -12,11, 53.0,⑯⑯⑯,16,13,Ｍゴｰルドクラウス, 41,大野拓, 2.3, 34,   0, -23,15,205.3,⑥⑦⑦,16,12,Ｏハイランドコンドル, 53,伴啓太, 1.7, 59,  -9,   7,15,347.1, ⑯⑭,16,13,Ｎメイショウサミット, 78,北村宏, 2.5, 62,  16, -22,15,129.6,④⑤⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:5),,,,,,,,,,,
単勝:250円 複勝:01=150円 08=230円 02=210円 枠連:720円,,,,,,,,,,,,単勝:340円 複勝:04=120円 07=120円 11=140円 枠連:410円,,,,,,,,,,,,単勝:600円 複勝:06=180円 07=130円 08=220円 枠連:470円,,,,,,,,,,,,"単勝:950円 複勝:03=330円 04=360円 08=150円 枠連:8,850円",,,,,,,,,,,
"馬連:1,220円 ワイド:01-08=640円 01-02=480円 02-08=960円",,,,,,,,,,,,馬連:450円 ワイド:04-07=210円 04-11=330円 07-11=270円,,,,,,,,,,,,馬連:580円 ワイド:06-07=280円 06-08=810円 07-08=380円,,,,,,,,,,,,"馬連:8,390円 ワイド:03-04=1,980円 03-08=710円 04-08=950円",,,,,,,,,,,
"馬単:1,870円 3連複:2,730円 3連単:10,730円",,,,,,,,,,,,"馬単:950円 3連複:590円 3連単:2,520円",,,,,,,,,,,,"馬単:1,530円 3連複:1,350円 3連単:7,300円",,,,,,,,,,,,"馬単:14,390円 3連複:7,250円 3連単:57,180円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,初日の出賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15, オンタケハｰト,---,北村宏,, 59,* -6,*  3, 1,  2.5, ④③, 1,10,Ｂグリュｰネヴォッヘ, 75,北村宏,, 69,  -4,* 13, 1,  2.1,⑫⑫⑩, 1, 6,Ａヒラボクマジック, 85,北村宏,, 84,   9,* 16, 2,  4.4,⑩⑧⑦, 1, 3,Ｆオメガキングティｰ, 76,北村宏,, 77,  -6,  24, 6, 13.6,⑤⑤④
 2,10, ナムラヒラリｰ,---,村田一, 0.1, 61,  -7,*  3, 3, 10.4, ③④, 2, 4,Ｃメテオｰリカ, 74,田中勝, 0.2, 69,  -5,* 14, 3,  6.3,⑪⑬⑫, 2, 2,Ｉアドマイヤジャコモ, 80,内田博, 0.0, 85,* 10,  13, 4, 20.4,③③②, 2, 5,Ｊコスモミレネｰル, 75,丹内祐, 0.0, 75,* -1,  15, 7, 15.3,①①①
 3,12, サムソンズライト,---,ブノワ, 0.3, 58,  -8,*  2, 6, 16.6, ⑤⑤, 3, 6,Ｉメテオレイン, 69,大野拓, 0.3, 68,* -2,   7, 7, 27.3,②④⑥, 3,15,Ｋハｰドロッカｰ, 79,ブノワ, 0.1, 85,* 12,  11,11, 73.5,②②③, 3,13,Ｄロｰレルブレット, 77,田辺裕, 0.0, 83, -10,* 33, 3,  7.3,⑮⑬⑫
 4, 4, キネオボヌｰル,---,横山典, 0.7, 55,* -4,  -4, 2,  3.9, ①①, 4, 7,Ｈマキノクィｰン, 70,蛯名正, 0.3, 66,* -2,   6, 2,  5.3,⑦⑤③, 4,11,Ｆトリニティチャｰチ, 80,戸崎圭, 0.4, 83,   7,* 15, 6, 28.3,⑭⑭⑭, 4, 4,Ｌプレノタｰト, 71,大野拓, 0.0, 79,  -8,* 26, 8, 18.9,⑨⑨⑦
 5, 9, エックスハイト,---,石橋脩, 0.7, 54,* -5,  -4, 4, 11.8, ②②, 5, 2,Ｇランドブリｰズ, 70,柴山雄, 0.4, 65,* -2,   5, 6, 14.2,⑯⑥④, 5, 7,Ｅショウナンダイラ, 81,柴田善, 0.4, 81,   8,  12, 7, 28.6,⑧⑦⑤, 5, 2,Ａマイネエポナ, 79,石橋脩, 0.0, 77,* -2,  18,10, 29.2,②②②
 6, 6, パイメイメイ,---,藤岡佑, 0.8, 52,  -9,  -1, 8, 19.3, ⑥⑦, 6, 3,Ａシェイプリｰ, 80,横山和, 0.6, 65,  -6,* 13, 5, 11.4,⑭⑮⑬, 6, 5,Ｂワンダｰロｰド, 83,吉田豊, 0.5, 81,* 11,   6, 1,  1.6,①①①, 6,12,Ｅメイショウスザンナ, 77,戸崎圭, 0.1, 78,  -9,* 27, 5,  9.0,⑪⑫⑪
 7,13, カンタベリｰラウス,---,黛弘人, 1.2, 50, -16,*  2,15,268.8, ⑩⑨, 7,15,Ｅコスモレイラ, 70,丹内祐, 0.7, 63,  -2,   4, 9, 35.5,⑥⑦⑧, 7,14,Ｈクワイアｰソウル, 80,三浦皇, 0.8, 80,   8,  11, 5, 24.5,⑨⑬⑩, 7,10,Ｉディｰプサウンド, 75,ブノワ, 0.1, 78,  -8,  25, 9, 23.0,⑩⑩⑩
 8, 5, ジラソｰレ,---,松岡正, 1.2, 50, -13,   0, 5, 12.9, ⑧⑥, 8,16,Ｊドリｰミングラヴ, 68,木幡初, 0.8, 65,*  0,   1,11, 69.6,④②②, 8, 4,Ｃラヴィアンクレｰル, 83,津村明, 0.9, 79,* 11,   5, 8, 30.3,④④④, 8,11,Ｈショウナンダイチ, 75,柴田善, 0.3, 74,  -5,  18, 2,  4.1,④④⑤
 9, 7, ウエスタンニンジャ,---,柴田善, 1.3, 49, -13,  -2,10, 28.6, ⑨⑩, 9,13,Ｆパリｰナチャン, 70,伴啓太, 0.9, 63,  -2,   3,13,160.1,⑬⑨⑤, 9, 8,Ｇエイトプリンス, 80,田辺裕, 1.1, 77,   8,  10,10, 60.5,⑫⑫⑨, 9, 6,Ｂカフェリュウジン, 78,ベリｰ, 0.3, 73,  -7,  19, 1,  3.5,⑥⑥⑥
10,11, ニュｰエンプレス,---,小島太, 1.4, 48, -11,  -5, 7, 18.2, ⑦⑧,10, 1,Ｄデイジｰバロｰズ, 72,津村明, 1.1, 62,  -3,   3, 8, 33.6,⑧⑪⑨,10, 1,Ｊトｰセンブリッツ, 80,ベリｰ, 1.3, 76,  10,   3, 9, 44.9,⑤⑤⑥,10, 8,Ｏツクバアラモｰド, 63,吉田豊, 0.3, 74,  -5,  17,15,164.4,③③③
11, 8, ベルモントタイム,---,菅原隆, 1.9, 44, -20,   0,14,208.0, ⑪⑪,11, 5,Ｌフォルテシモ, 66,三浦皇, 1.1, 62,  -2,   1, 4,  9.8,⑨⑧⑦,11,10, モズオｰロラ,---,田中勝, 1.9, 73,   6,   5,12,190.0,⑬⑮⑯,11, 9,Ｃポップジェムズ, 78,三浦皇, 0.5, 71,  -6,  17, 4,  7.6,⑧⑧⑨
12, 1, セイカシャルマン,---,田中勝, 3.0, 34, -26,  -5,12, 35.8, ⑫⑫,12,11,Ｋビックセイラｰ, 67,的場勇, 1.2, 63,  -7,   8,12, 76.2,⑮⑯⑮,12,13,Ｄヴェルデホ, 81,横山典, 2.5, 67,   8,  -5, 3,  8.5,⑦⑨⑫,12, 7,Ｇドラゴンライズ, 76,蛯名正, 0.6, 71,  -6,  17,12, 38.0,⑦⑦⑧
