14年 6月14日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月14日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,駒ｹ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃスズカシャｰマン, 59,秋山真,, 59,* -2,*  1, 2,  5.3,②①①, 1, 8,Ａレッドアライヴ, 65,藤田伸,, 61,  -2,*  2, 1,  1.6,⑥⑥⑤, 1, 5,Ｂバスティｰド, 67,丸田恭,, 66,   1,*  4, 4,  8.9,④⑤⑤, 1, 2,Ｉバンスタンウォルツ, 67,柴山雄,, 68,*  4,   4, 5, 12.4,②②②
 2, 1,Ｄカネトシタシナミ, 59,藤岡康, 0.6, 59,  -6,*  3, 3,  6.5,⑩⑩⑨, 2, 1,Ｊホッコｰゴウケン, 52,勝浦正, 0.1, 58,  -2,   0, 6, 18.9,⑤④③, 2, 4,Ａライトパｰプル, 67,小林徹, 0.2, 64,   1,   0, 5, 10.8,⑤④④, 2, 3,Ａスノｰストｰム, 74,岩田康, 0.0, 70,*  2,   9, 1,  2.5,⑥⑥⑤
 3,12,Ｂアイリッシュハｰプ, 62,小崎綾, 0.8, 55,* -3,  -4, 1,  2.7,④④④, 3, 9,Ｃジュガンティｰヤ, 60,横山和, 0.3, 57,  -3,*  1, 4, 10.2,⑨⑨⑥, 3, 6,Ｄソｰドラック, 60,柴山雄, 0.2, 65,*  3,  -3, 7, 14.2,②②②, 3, 1,Ｌリッカタキシｰド, 63,松岡正, 0.1, 69,*  3,   5,12,149.6,④③③
 4,13,Ｋラインファング, 47,田中博, 0.9, 55,  -5,  -2,11, 94.8,⑤⑧⑦, 4,13,Ｇカフジスタｰ, 56,古川吉, 0.6, 56,  -3,  -3, 8, 23.0,⑧⑦⑦, 4, 2,Ｉメイショウダンロ, 57,吉田隼, 0.3, 64,   0,*  3,11, 42.4,⑥⑨⑥, 4, 4,Ｄストｰクス, 72,横山和, 0.1, 68,   1,  11, 6, 19.2,⑧⑨⑨
 5, 9,Ａマサノジュエリｰ, 64,吉田隼, 1.2, 53,* -2,  -9, 5,  9.5,⑦②②, 5, 2,Ｆエンジェルラダｰ, 57,藤岡康, 0.6, 54,*  0,  -7, 2,  5.7,①①①, 5,11,Ｇスペシャルフォｰス, 58,岩田康, 0.3, 65,  -2,*  5, 2,  7.9,⑧⑩⑧, 5, 6,Ｂエスペリア, 72,池添謙, 0.1, 70,   1,* 12, 7, 19.4,⑩⑩⑩
 6,10,Ｆエンプレスアイル, 57,勝浦正, 1.3, 52,  -5,  -5,10, 51.6,⑨⑨⑪, 6, 4,Ｄマンボプリンス, 60,木幡初, 0.7, 55,  -5,   0, 7, 20.0,⑪⑬⑬, 6, 8,Ｆニシノチャステティ, 58,村田一, 0.7, 61,  -3,*  3,10, 42.2,⑭⑫⑩, 6, 9,Ｋセルリアンディンゴ, 64,古川吉, 0.2, 66,*  4,  -1,10, 57.6,①①①
 7,11,Ｉパラディドル, 52,岩田康, 1.4, 52,  -5,  -6, 6,  9.9,⑥⑦⑤, 7, 7,Ｅアグレッシブダリア, 58,長岡禎, 1.0, 51,* -1, -10, 9, 44.7,③③②, 7,10,Ｅケイクエスト, 59,勝浦正, 1.2, 56,   1, -11, 6, 12.4,⑪⑧⑦, 7, 8,Ｈテンカイチ, 70,村田一, 0.3, 72,   0,* 15,11, 89.9,⑫⑫⑫
 8, 3,Ｅパイストロピカル, 58,柴山雄, 1.4, 51,  -5,  -4, 8, 15.6,⑧⑪⑩, 8, 5,Ｈパロパロ, 54,松岡正, 1.2, 51,  -4,  -5, 5, 17.2,⑩⑩⑩, 8,15,Ｊクリノダイコクテン, 57,秋山真, 1.4, 52,*  2, -18, 1,  2.2,③③③, 8,11,Ｅスマッシュスマイル, 71,勝浦正, 0.3, 68,*  2,   5, 4,  9.5,⑤⑦⑥
