14年 2月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月 9日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山城ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｋエンキンドル, 29,岡部誠,, 68,  -8,* 18, 6, 13.6,⑨⑩⑤, 1,10,Ｂメイショウパワｰズ, 80,武幸四,, 73,*  7,   5, 2,  3.6,①①①, 1, 8,Ａラガｰトモヒｰロ, 83,熊沢重,, 83,   1,* 15, 3,  5.8,⑧⑥⑤, 1, 2,Ｊアンバルブライベン, 75,田中健,, 86,* 15,   2, 9, 14.8, ①①
 2, 8,Ｂハナリュウセイ, 64,岩田康, 0.1, 67,* -6,  13, 2,  3.2,②②②, 2, 4,Ａアスカノロマン, 81,和田竜, 0.2, 69,*  6,   5, 1,  3.0,②②②, 2, 9,Ｊデジタルハｰツ, 64,小牧太, 0.3, 76,*  3,   8, 6, 24.3,①①①, 2,16,Ｆトｰホウアマポｰラ, 79,武豊  , 0.0, 83,  10,   7, 2,  5.2, ④④
 3, 4,Ｅアクシア, 61,上村洋, 0.3, 64,* -5,  10, 7, 14.8,①①①, 3, 3,Ｇエノラブエナ, 66,小牧太, 0.4, 70,   2,* 11, 8, 23.9,⑨⑩⑨, 3, 3,Ｄルスナイスナイパｰ, 78,秋山真, 0.5, 74,   1,   9, 1,  1.8,③②②, 3, 7,Ａテイエムタイホｰ, 88,小坂忠, 0.1, 83,* 14,   2, 6, 10.9, ②②
 4, 3,Ａタガノゴｰルド, 72,水口優, 0.5, 68,* -6,  11, 1,  2.4,③③③, 4, 2,Ｅエイシンハドソン, 69,国分恭, 0.5, 65,   3,   8, 4,  8.3,⑤⑤④, 4, 7,Ｂエタｰナルヒｰロｰ, 80,藤田伸, 0.8, 75,   0,  11, 4,  9.2,⑪⑪⑥, 4, 6,Ｄシゲルアセロラ, 82,国分優, 0.2, 82,* 11,   4, 7, 13.0, ③③
 5, 7,Ｈマサノサｰパス, 51,尾島徹, 0.5, 64,  -7,  13,11,294.3,⑤④④, 5, 7,Ｃアムｰルブリエ, 73,岩田康, 0.6, 68,   3,   7, 5,  9.8,④⑥⑧, 5,11,Ｅリアルマイスタｰ, 75,尾島徹, 1.0, 70,   1,   5, 7, 35.6,④④④, 5, 8,Ｇヤマニンプチガトｰ, 78,藤田伸, 0.2, 80,   5,* 10, 5, 10.0, ⑨⑩
 6, 1,Ｃウォルフラム, 64,和田竜, 0.7, 64,  -8,  12, 4,  9.7,⑪⑨⑨, 6, 5,Ｉサトノキングベル, 59,バルジ, 0.6, 66,   4,   5, 6, 11.3,③③③, 6, 5,Ｃパラティｰノ, 79,岩田康, 1.2, 70,   1,   4, 2,  4.9,⑦⑤⑧, 6, 9,Ｎアグネスウイッシュ, 74,岩田康, 0.2, 80,   4,* 11, 8, 14.1, ⑪⑪
 7, 2,Ｄウイングリッタｰ, 64,バルジ, 0.7, 62,  -7,  11, 5, 12.0,⑥⑦⑥, 7, 9,Ｄアカリロンドン, 70,秋山真, 0.7, 66,   2,   8, 7, 17.2,⑩⑧⑦, 7,10,Ｆマルヨフレンドリｰ, 72,小坂忠, 1.7, 65,   0,   1,10,290.2,⑨⑧⑨, 7,12,Ｃロンド, 84,秋山真, 0.3, 78,   2,* 12, 4,  9.0, ⑬⑫
 8, 6,Ｆスリｰマキシマム, 59,国分恭, 0.9, 60,  -7,  10, 3,  8.5,⑦⑧⑩, 8,11,Ｈパッシングブリｰズ, 65,四位洋, 0.9, 66,   3,   6, 9, 98.2,⑦⑦⑥, 8, 1,Ｉテイエムオデッセイ, 65,岡部誠, 1.8, 66,   0,   2, 9,220.1,⑩⑨⑩, 8, 5,Ｈシゲルスダチ, 77,和田竜, 0.5, 78,   8,   4,10, 21.2, ⑦⑦
