14年 5月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝3290m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 4R  芝2890m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
 9,11, リキサンヒｰロｰ,,大江原,218.4,,,,11, 47.0,⑪⑩⑩, 9,12, キュウシュウソダチ,,草野太,194.2,,,,11, 72.0,⑩⑦⑦, 9, 4,Ｌエイコオレジェンド, 61,菅原隆, 2.7, 56,   5, -16,15,198.8,⑨⑨⑧, 9, 6,Ｆキリシマトリオ, 69,高倉稜, 0.7, 62,*  4,  -6, 7, 21.1, ①①
10, 2, パリスブルｰ,,草野太,219.1,,,,14, 98.6,⑩⑨⑨,10, 7, カワキタバルク,,小野寺,194.7,,,, 9, 47.2,⑨⑨⑩,10, 9,Ｍオウエイバスタｰ, 57,原田和, 2.7, 57,   1,  -7,12, 37.4,⑭⑮⑭,,,,,,,,,,,,
11,14, サトノケンオｰ,,熊沢重,220.2,,,,10, 34.7,⑨⑪⑪,11, 4, トウカイクオｰレ,,山本康,195.8,,,,10, 48.0,⑥⑧⑧,11, 5,Ｊクラベス, 64,平野優, 3.0, 54,   2, -12,14, 79.6,⑮⑫⑫,,,,,,,,,,,,
12, 7, ミヤコデラックス,,上野翔,221.5,,,,12, 49.4,⑫⑫⑫,12, 6, メイライト,,林満明,196.7,,,,12, 85.7,⑤⑩⑪,12, 1,Ｇマルシゲサムライ, 68,木幡初, 3.1, 53,   7, -22,13, 78.1,⑥⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13, 2,Ｉトウケイポイント, 65,伴啓太, 4.5, 44,   6, -32, 7, 17.2,⑦⑧⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｎエアセノｰテ, 57,伊藤工, 4.9, 41,   8, -40, 6, 13.4,①③⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｋクリスマスマｰベル, 62,中井裕,10.1,  6,   1, -70,11, 35.2,⑪⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:5),,,,,,,,,,,
"単勝:330円 複勝:12=160円 10=330円 06=380円 枠連:1,230円",,,,,,,,,,,,"単勝:430円 複勝:13=160円 02=160円 11=140円 枠連:1,150円",,,,,,,,,,,,単勝:370円 複勝:11=180円 15=140円 03=210円 枠連:570円,,,,,,,,,,,,"単勝:1,210円 複勝:07=220円 08=110円 04=150円 枠連:990円",,,,,,,,,,,
"馬連:2,110円 ワイド:10-12=940円 06-12=950円 06-10=2,560円",,,,,,,,,,,,"馬連:1,400円 ワイド:02-13=460円 11-13=310円 02-11=330円",,,,,,,,,,,,馬連:820円 ワイド:11-15=340円 03-11=760円 03-15=450円,,,,,,,,,,,,"馬連:1,300円 ワイド:07-08=420円 04-07=610円 04-08=200円",,,,,,,,,,,
"馬単:4,380円 3連複:9,310円 3連単:49,340円",,,,,,,,,,,,"馬単:2,590円 3連複:1,340円 3連単:7,310円",,,,,,,,,,,,"馬単:1,730円 3連複:1,980円 3連単:10,750円",,,,,,,,,,,,"馬単:3,830円 3連複:1,780円 3連単:17,480円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,邁進特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃダテノハクトラ, 63,吉田隼,, 67,*  5,  -2, 5,  7.4,②②②, 1,10,Ａアドマイヤアロマ, 66,藤岡康,, 64,   1,*  4, 1,  2.9,⑦⑥⑥, 1,10,Ｅベルライン, 66,藤岡康,, 69,*  1,  10, 1,  4.0, ①①, 1,13,Ａエイシンテキサス, 83,高倉稜,, 73,*  5,   1, 1,  3.6,   
 2,10,Ａマウナロア, 64,松田大, 0.0, 66,*  3,   2, 3,  4.7,⑤④④, 2,12,Ｉディｰプラヴ, 48,吉田隼, 0.4, 58,   0,  -2, 3,  4.0,⑨⑤⑤, 2,13,Ｆロｰゼズガｰランド, 66,中井裕, 0.5, 64,*  0,   6, 5, 11.1, ②②, 2, 1,Ｈサトノプレシャス, 67,勝浦正, 0.1, 70,  -7,*  8, 4,  9.0,   
 3, 4,Ｍコスモパトラ, 55,中井裕, 0.5, 66,   2,   0,11, 82.2,⑦⑤⑤, 3,14,Ｂサンドラバロｰズ, 65,丸山元, 0.4, 61,   0,   0, 2,  3.8,⑬⑧⑧, 3,11,Ｃシャンパンルｰジュ, 68,中舘英, 0.6, 64,* -1,   6, 3,  5.1, ③③, 3,14,Ｉグレカｰレ, 67,嶋田純, 0.3, 68,   3,  -2, 3,  7.5,   
 4, 5,Ｂシゲルエチゴ, 64,津村明, 0.8, 64,  -3,*  7,10, 53.7,⑫⑪⑪, 4,15,Ｋコスモスミレ, 46,高倉稜, 0.6, 57,*  4, -10,14,114.6,⑫②②, 4, 6,Ｇカルブンクルス, 66,勝浦正, 0.6, 63,  -3,   8, 4,  7.7, ⑤④, 4, 7,Ｅエンプレスラブ, 69,吉田隼, 0.3, 67,*  6,  -5,11, 23.2,   
 5, 9,Ｅセントコロナ, 63,川島信, 0.8, 62,  -1,*  3, 1,  3.8,⑭⑩⑨, 5, 6,Ｇグラサンギャル, 51,勝浦正, 0.6, 60,  -2,*  3,10, 43.4,⑪⑪⑪, 5, 9,Ａクラヴィコｰド, 69,小崎綾, 0.8, 61, -13,* 15, 8, 18.5, ⑬⑬, 5,16,Ｌバルスピュｰル, 66,宮崎北, 0.3, 66, -11,*  8, 5, 10.2,   
 6,13,Ｆペプチドキングモア, 61,藤岡康, 0.9, 60,*  4,  -7, 7, 15.7,③③③, 6,11,Ｃマイネソルプレｰザ, 57,津村明, 0.7, 56,*  2,  -9, 6, 19.7,③③③, 6, 3,Ｂナムラケイオス, 68,西村太, 0.8, 60, -10,* 12, 2,  4.8, ⑪⑪, 6,15,Ｂヤサカシャイニｰ, 72,津村明, 0.3, 66, -13,*  9, 9, 16.4,   
 7,15,Ｌガヤルド, 55,丸田恭, 1.1, 58,   0,   0, 9, 30.9,⑪⑨⑦, 7,16,Ｄスヴァラッシｰ, 55,松若風, 0.7, 57,  -1,  -2, 4, 10.5,⑩⑨⑦, 7, 5,Ｈディレットリｰチェ, 65,丸田恭, 0.8, 59,  -7,   9,11, 27.4, ⑨⑧, 7,12,Ｃケンブリッジヒｰロ, 72,中井裕, 0.5, 65,  -1,  -2, 7, 13.4,   
 8, 1,Ｉサトノジェイド, 57,丸山元, 1.2, 58,   1,  -5, 6, 15.2,⑨⑦⑧, 8, 8,Ｅヒカルマナムスメ, 54,木幡初, 0.9, 57,*  2, -11, 5, 16.2,②④④, 8,12,Ｌハルコマチ, 63,吉田隼, 1.0, 59,  -4,   5, 7, 16.2, ⑦⑦, 8, 4,Ｇヨシカワクン, 67,的場勇, 0.6, 63,  -3,  -2, 8, 14.6,   
 9, 7,Ｈジャストヴィｰクル, 59,杉原誠, 1.5, 56,   2,  -9, 2,  4.7,⑧⑥⑥, 9, 2,Ｈプリンセスゼット, 49,城戸義, 1.3, 53,  -6,*  2, 7, 27.5,⑥⑭⑬, 9, 8,Ｊフレイヤ, 65,伴啓太, 1.0, 58,  -4,   5,13, 56.4, ⑥⑥, 9, 8,Ｋキｰパップ, 66,西村太, 0.8, 59,  -9,   0,10, 20.8,   
10, 6,Ｊピｰスメｰカｰ, 56,高倉稜, 2.7, 50,  -4,  -7,13,121.8,⑩⑬⑫,10, 4,Ｌユｰカリノカゼ, 44,松田大, 1.4, 54,  -9,*  7,15,116.8,⑯⑯⑯,10, 7,Ｍアサケゴマ, 62,熊沢重, 1.1, 60,  -6,   6, 6, 13.3, ⑩⑨,10, 9,Ｏチャンピオンヤマト, 62,村田一, 1.1, 55,  -5,  -7,12, 23.6,   
11, 8,Ｎマジェスティシップ, 40,村田一, 3.4, 48,  -6, -10,15,272.8,⑬⑭⑬,11, 3, イエロｰフライト,---,黛弘人, 1.5, 51,  -5,  -3,11, 43.7,⑮⑬⑫,11, 4,Ｏソラ, 23,松田大, 1.3, 56,  -7,   5,12, 31.4, ⑧⑩,11,10,Ｎマスタｰエクレｰル, 64,木幡初, 1.3, 52,   2, -16,15, 62.3,   
12, 2,Ｋファインコｰト, 56,小崎綾, 3.9, 41,  -1, -24,14,136.1,④⑧⑩,12, 5,Ｊウインバレリｰナ, 47,中井裕, 1.8, 47,  -2, -15, 9, 42.0,⑧⑩⑩,12, 1,Ｄフランスギャル, 68,木幡初, 1.7, 53, -18,* 12, 9, 21.6, ⑮⑮,12, 2,Ｐリアリティｰ, 54,杉原誠, 1.3, 52, -14,  -5,16,115.6,   
13,12, トウショウデｰモン,---,古川吉, 4.6, 42, -13,  -4,12, 93.2,⑮⑮⑮,13, 1,Ｆマｰメイドドレス, 52,丸田恭, 2.8, 35,*  4, -42, 8, 35.6,①①①,13, 2,Ｉミシックトウショウ, 65,川島信, 1.9, 52,  -2,  -4,10, 22.4, ④⑤,13, 5,Ｆコンサｰトレディ, 68,丸山元, 1.6, 48,   1, -18, 6, 12.0,   
,,,,,,,,,,,,14,13,Ｎフルマｰクス, 24,柴山雄, 2.8, 37,  -5, -22,16,156.3,⑤⑫⑭,14,15,Ｋヒヅグｰタス, 64,田中博, 2.1, 49, -17,   8,14,126.3, ⑭⑭,14, 6,Ｊクリノタカラチャン, 67,中舘英, 1.7, 49,*  6, -21, 2,  7.3,   
,,,,,,,,,,,,15, 7, キョウワマジック,---,荻野琢, 2.8, 37,  -8, -17,13, 65.7,⑭⑮⑮,15,14,Ｎカカアデンカ, 57,津村明, 2.6, 45, -10,  -3,15,162.6, ⑫⑫,15, 3,Ｄスウェプトアロｰ, 71,木幡初, 2.0, 43,   3, -25,13, 25.1,   
,,,,,,,,,,,,16, 9,Ｍオｰルオブミｰ, 37,木幡初, 3.7, 30,  -1, -47,12, 62.9,④⑦⑨,,,,,,,,,,,,,16,11,Ｍブルｰモントレｰ, 65,荻野琢, 2.6, 32,  -6, -28,14, 49.0,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:5),,,,,,,,,,,
"単勝:740円 複勝:11=250円 10=230円 04=1,660円 枠連:1,430円",,,,,,,,,,,,単勝:290円 複勝:10=130円 12=150円 14=120円 枠連:580円,,,,,,,,,,,,単勝:400円 複勝:10=180円 13=300円 11=160円 枠連:680円,,,,,,,,,,,,"単勝:360円 複勝:13=160円 01=270円 14=250円 枠連:1,600円",,,,,,,,,,,
"馬連:1,490円 ワイド:10-11=580円 04-11=5,710円 04-10=4,460円",,,,,,,,,,,,馬連:600円 ワイド:10-12=300円 10-14=220円 12-14=310円,,,,,,,,,,,,"馬連:2,250円 ワイド:10-13=820円 10-11=440円 11-13=1,000円",,,,,,,,,,,,"馬連:2,210円 ワイド:01-13=850円 13-14=650円 01-14=1,620円",,,,,,,,,,,
"馬単:3,060円 3連複:30,620円 3連単:127,750円",,,,,,,,,,,,"馬単:1,420円 3連複:720円 3連単:3,790円",,,,,,,,,,,,"馬単:3,450円 3連複:3,410円 3連単:18,710円",,,,,,,,,,,,"馬単:3,460円 3連複:6,360円 3連単:28,830円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高田城特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂラヴァｰサクラ, 66,柴山雄,, 57,   0,*  1, 1,  3.6, ④④, 1, 2,Ｊウインステｰジ, 51,黛弘人,, 72,  10,* -2, 9, 35.0,⑤⑦⑥, 1,10,Ｅキクノエクレｰル, 74,川島信,, 70,   1,* 12, 6, 12.2,⑩⑦⑤, 1, 4,Ａアルマディヴァン, 76,勝浦正,, 76,* -4,   9, 1,  3.5, ④④
 2, 2,Ｄピサノナイトレイ, 62,松若風, 0.1, 57,  -2,*  2, 4,  6.6, ⑤⑤, 2,16,Ａピｰキｰ, 61,丸田恭, 0.1, 66,   6,*  2, 3,  4.5,⑮⑩⑧, 2,11,Ｃメジャｰプレゼンス, 76,勝浦正, 0.3, 65,*  6,  -1, 4,  6.7,①①①, 2, 8,Ｈユキノユウダン, 64,丸山元, 0.0, 78,  -6,  14, 4, 10.4, ⑨⑨
 3, 6,Ｃヤマニンアタシャン, 63,伊藤工, 0.2, 56,  -3,*  2, 7, 15.1, ⑦⑦, 3, 5,Ｆマイケルチョウサン, 55,中井裕, 0.4, 64,* 10, -12, 8, 28.8,⑧⑥⑤, 3, 1,Ｆナリタムｰンライト, 74,田中博, 0.3, 68,   1,*  9, 7, 16.7,⑦⑨⑨, 3, 5,Ｅニシノモンクス, 70,熊沢重, 0.0, 76,  -5,  11, 6, 12.3, ⑤⑤
 4, 8,Ｆサンタレジｰナ, 58,吉田隼, 0.3, 56,*  1,  -3, 2,  4.8, ②③, 4,10,Ｄシｰクレットパス, 58,吉田隼, 0.4, 63,* 11, -18, 1,  3.6,②②②, 4, 9,Ｊアサクサニッポン, 70,丸田恭, 0.3, 64,*  6,   1,10, 36.3,⑨③③, 4,15,Ｉレッドヴィｰヴォ, 64,柴山雄, 0.1, 79,  -9,* 18,10, 30.1, ⑫⑫
 5, 5,Ｌケイティｰズスタｰ, 36,藤岡康, 0.5, 54,*  4,  -7, 6, 13.9, ①①, 5, 6,Ｂハッピｰセｰラｰ, 61,伊藤工, 0.6, 62,* 10, -17, 5,  9.8,⑩③③, 5, 8,Ｄナムラショウリ, 75,小崎綾, 0.4, 67,   1,   8, 3,  5.5,⑭⑥⑦, 5, 9,Ｃロジプリンセス, 74,丸田恭, 0.1, 75,  -7,  13, 3,  7.0, ⑪⑪
 6, 4,Ａリストワｰル, 67,松田大, 0.5, 53,  -2,  -2, 3,  4.9, ⑥⑥, 6, 1,Ｃギャングセブン, 60,津村明, 1.2, 58,* 10, -23, 4,  6.3,④④④, 6, 2,Ａコウエイアｰス, 78,柴山雄, 0.4, 65,   4,   4, 2,  3.9,⑤④④, 6, 3,Ｋナリタプリムロｰズ, 63,津村明, 0.1, 77,  -8,* 15,14,201.3, ⑩⑩
 7, 9,Ｇヴォランテ, 57,高田潤, 0.6, 54,  -3,   0, 8, 25.9, ⑨⑨, 7, 8,Ｇゴｰルドシェンロン, 53,柴山雄, 1.4, 56,* 11, -33, 6, 13.5,①①①, 7, 7,Ｈレオネプチュｰン, 70,岩部純, 0.5, 68,  -1,* 12, 9, 34.2,⑫⑭⑭, 7, 1,Ｆハギノブシドウ, 69,藤岡康, 0.2, 71,* -3,   3, 9, 15.3, ①①
 8, 1,Ｈサマｰドｰル, 48,原田和, 1.0, 49,  -8,  -1,11, 74.4, ⑪⑪, 8, 3,Ｋシンゲツ, 46,的場勇, 1.4, 58,   6, -14,13,135.3,⑫⑨⑨, 8,14,Ｍヤマカツポセイドン, 62,熊沢重, 0.6, 70,   1,   8,13, 87.3,⑪⑪⑩, 8,11,Ｇジェネスサンキュｰ, 65,中井裕, 0.2, 78,  -9,* 17,12,135.5, ⑬⑬
 9, 3,Ｅベルモントケｰティ, 61,津村明, 1.1, 48,  -4,  -5, 5,  6.8, ⑧⑧, 9,13,Ｅショウナンアバロン, 56,高倉稜, 1.6, 56,   9, -24,12,117.5,⑦⑧⑩, 9, 5,Ｋサワヤカユウタ, 70,黛弘人, 0.9, 65,   0,   7,14,114.5,⑧⑫⑫, 9, 6,Ｂインストアイベント, 75,松田大, 0.3, 72,  -5,   7, 7, 12.8, ⑥⑦
10,13,Ｊオｰバｰトゥルｰプ, 46,川島信, 1.1, 48,*  2, -10,12, 74.7, ③②,10, 7,Ｉドゥベルテックス, 51,川島信, 1.7, 56,   2,  -8, 7, 15.3,⑭⑬⑫,10,15,Ｂパｰフェクトスコア, 77,吉田隼, 1.2, 60,*  5,  -8, 1,  3.6,②②②,10,12,Ｌアンシャックルド, 62,古川吉, 0.4, 69,* -3,   1, 8, 12.9, ③③
11, 7,Ｉミスティックアｰト, 47,木幡初, 1.4, 45,  -5,  -7, 9, 46.7, ⑩⑩,11,14,Ｏバｰティカルテイル, 33,丸山元, 2.4, 50,   2, -16,14,155.0,⑬⑭⑮,11,13,Ｌシュガｰパイン, 65,津村明, 1.4, 60,   2,  -2, 5, 10.4,⑥⑤⑥,11,14,Ｍサクラヴィクトリｰ, 59,吉田隼, 0.5, 68,  -5,   3, 2,  3.6, ⑦⑥
12,11,Ｋシュンメガミ, 44,岩崎翼, 1.8, 41, -11,  -5,15,202.6, ⑫⑫,12,12,Ｍキタノナガレボシ, 43,木幡初, 2.5, 49,   0, -14,16,272.2,⑯⑮⑭,11,12,Ｎテルバイク, 57,長岡禎, 1.4, 61,  -1,   3,15,194.6,⑬⑬⑬,12, 2,Ｄマイネルコランダム, 71,黛弘人, 0.5, 71,  -7,   8, 5, 10.9, ⑧⑧
13,15, サマｰルｰチェ,---,勝浦正, 2.0, 40, -12,  -6,13, 77.1, ⑬⑬,13, 4,Ｈルシｰラ, 52,岩崎翼, 3.1, 45,   3, -29,11,112.9,⑨⑫⑪,13, 6,Ｇステップアヘッド, 70,西村太, 2.0, 57,  -3,   3,12, 72.1,⑮⑮⑮,13, 7,Ｊクラｰロデルナ, 64,木幡初, 0.7, 69, -11,  10,11, 80.8, ⑭⑭
14,12, フルラｰジュ,---,伴啓太, 2.4, 36, -14,  -8,10, 60.4, ⑭⑭,14, 9,Ｌメフィストワルツ, 45,松若風, 3.8, 43,   3, -42,10, 55.2,⑥⑪⑬,14, 3,Ｏスペシャルリッチ, 55,丸山元, 2.0, 55,   1,  -5, 8, 26.9,④⑧⑧,14,10,Ｎリシェス, 59,高倉稜, 0.8, 64,* -3,  -4,15,227.8, ②②
15,14, メイショウベニバラ,---,花田大, 2.8, 32, -25,  -1,14,167.7, ⑮⑮,15,15,Ｎアイケｰゴｰウィン, 38,小崎綾, 5.2, 37,  -1, -49,15,176.0,⑪⑯⑯,15, 4,Ｉコパノツイテル, 70,伴啓太, 3.5, 46,   0, -17,11, 45.0,③⑩⑪,15,13,Ｏベイビｰイッツユｰ, 57,杉原誠, 1.9, 59, -18,   5,13,188.7, ⑮⑮
,,,,,,,,,,,,16,11, ベストラック,---,松田大, 7.5,-10,* 10, ---, 2,  4.3,③⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:5),,,,,,,,,,,
単勝:360円 複勝:10=170円 02=220円 06=470円 枠連:560円,,,,,,,,,,,,"単勝:3,500円 複勝:02=690円 16=180円 05=790円 枠連:890円",,,,,,,,,,,,"単勝:1,220円 複勝:10=360円 11=290円 01=390円 枠連:3,650円",,,,,,,,,,,,単勝:350円 複勝:04=150円 08=320円 05=340円 枠連:610円,,,,,,,,,,,
"馬連:1,250円 ワイド:02-10=550円 06-10=1,240円 02-06=1,730円",,,,,,,,,,,,"馬連:5,230円 ワイド:02-16=2,040円 02-05=11,250円 05-16=2,320円",,,,,,,,,,,,"馬連:4,770円 ワイド:10-11=1,560円 01-10=2,480円 01-11=1,470円",,,,,,,,,,,,"馬連:1,670円 ワイド:04-08=670円 04-05=710円 05-08=2,440円",,,,,,,,,,,
