14年 7月26日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月26日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,知多特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａリンガディンドン, 55,福永祐,, 61,*  0,* -1, 1,  2.3, ①①, 1, 3, カリスマミッキｰ,,熊沢重,,,,, 1,  1.9,③②①, 1, 7,Ｈヤマニンボワラクテ, 54,藤懸貴,, 61,* -7,*  0, 6, 15.9,④④⑤, 1, 2,Ｅアドマイヤイナズマ, 77,北村友,, 86,   7,* 14, 3,  6.3, ⑥⑤
 2, 9,Ｏオリエンタルダンス, 19,浜中俊, 0.4, 59,* -3,  -2, 3,  8.5, ②②, 2, 9, タマモダイナミック,,林満明,203.4,,,, 8, 35.8,⑨⑧⑥, 2,16,Ｊヒロキセキ, 52,岩崎翼, 0.2, 62, -10,*  4,13, 61.2,⑯⑬⑬, 2, 5,Ｃシンデレラボｰイ, 77,福永祐, 0.0, 87,* 12,   6, 2,  5.3, ①①
 3,16,Ｂエンプレスダンス, 55,和田竜, 0.4, 58,  -6,*  1, 4,  9.3, ⑥⑥, 3, 2, タイセイジｰニアス,,白浜雄,203.6,,,, 3,  6.1,②③③, 3, 1,Ｂロｰドプライド, 58,浜中俊, 0.4, 56,  -9,  -5, 1,  3.5,⑧⑦⑥, 3, 7,Ｂダンスディレクタｰ, 78,浜中俊, 0.2, 84,   6,* 13, 1,  2.5, ⑦⑦
 4,11,Ｈモルトベｰネ, 47,池添謙, 0.7, 55,  -8,*  1,11, 34.0, ⑩⑨, 4, 6, キｰプトライン,,横山義,204.5,,,, 7, 29.1,⑤④④, 4,17,Ｆショウナンバッハ, 56,国分優, 0.5, 58,  -9,* -1, 2,  4.1,⑮⑫⑪, 4, 4,Ｊミッキｰラブソング, 73,小牧太, 0.3, 82,   7,* 10, 5,  9.3, ④⑥
 5, 6,Ｄニホンピロサンダｰ, 52,酒井学, 1.0, 52,  -9,  -2, 2,  5.8, ⑨⑩, 5, 8, ダンツフォワｰド,,中村将,204.9,,,, 9, 70.3,①①②, 5, 2,Ｃアカイスイセイ, 58,小牧太, 0.6, 53,* -7, -10, 7, 16.8,⑥⑤④, 5, 3,Ｌクロｰチェ, 67,太宰啓, 1.0, 72,   3,   5,11, 89.4, ⑧⑨
 6,14,Ｅメザニン, 51,幸英明, 1.4, 49,  -5,  -9, 8, 16.9, ⑤④, 6, 5, メイショウアラワシ,,植野貴,206.3,,,,10, 95.2,⑥⑦⑦, 6,11,Ｉサンライズメシア, 53,和田竜, 0.8, 56, -10,  -5, 5, 11.8,⑬⑪⑫, 6, 8,Ｇサクラエｰル, 74,幸英明, 1.2, 73,* 11,  -7, 9, 35.3, ③③
 7, 8, エイシンカｰニバル,---,北村友, 1.5, 48, -10,  -5, 6, 15.4, ⑫⑫, 7,11, メダリアビｰト,,西谷誠,207.6,,,, 5, 12.9,⑧⑥⑧, 7, 9,Ｏヤマカツスピｰド, 41,大野拓, 0.9, 53, -10,  -9, 9, 38.7,⑦⑧⑨, 7,12,Ｆヤマノレオ, 75,川須栄, 1.4, 68,   3,   0, 7, 14.2, ⑨⑩
 8, 5,Ｆアドマイヤリバティ, 50,小牧太, 1.5, 49, -13,  -2, 5,  9.6, ⑬⑮, 8, 4, テイエムシシｰポス,,黒岩悠,208.9,,,, 6, 18.3,⑦⑤⑤, 8,18,Ａタガノグリズリｰ, 60,福永祐, 0.9, 54, -11,  -3, 3,  4.2,⑫⑭⑭, 8,10,Ａザラストロ, 80,酒井学, 1.6, 67,   7,  -8, 8, 17.4, ⑤④
