14年 4月13日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 4月13日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪―ﾊﾝﾌﾞﾙｸｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃロｰレルベロｰチェ, 60,藤田伸,, 66,* -2,*  4, 2,  5.0, ①①, 1,10,Ｅトラキチシャチョウ, 69,福永祐,, 69,  -6,  17, 7, 11.8,⑦⑦④, 1,14,Ｈケイティｰプライド, 73,蛯名正,, 78,* -5,  10, 2,  6.3, ②②, 1, 1,Ｂタニノエポレット, 89,福永祐,, 90,  14,* 15, 7, 17.7,⑩⑪⑩
 2,12,Ｆポイントパイパｰ, 56,小牧太, 0.0, 67,  -6,*  7, 4,  7.2, ⑧⑦, 2, 8,Ｆマサノグリンベレｰ, 67,田辺裕, 0.0, 68,  -7,* 20, 8, 18.4,⑧⑩⑩, 2, 4,Ｍリグヴェｰダ, 71,シュタ, 0.1, 79,  -7,  14, 4,  7.0, ⑤⑤, 2,16,Ｎマジェスティハｰツ, 80,森一馬, 0.0, 89,* 17,   6, 4, 13.7,⑤⑥⑤
 3,10,Ａユウキファイン, 67,秋山真, 0.7, 59,* -3,  -2, 6, 12.1, ②②, 3, 5,Ｈアドマイヤヤング, 64,岩田康, 0.1, 68,* -5,  14, 4,  7.2,④②②, 3,10,Ｇタガノルミナｰレ, 73,松山弘, 0.1, 76,* -3,   7,13,138.1, ①①, 3,14,Ｆバンデ, 88,シュタ, 0.0, 88,* 17,   3, 1,  1.6,④④③
 4, 4,Ｄアワｰズヒロイン, 60,蛯名正, 0.9, 58,  -4,  -2, 7, 25.2, ④⑥, 4, 9,Ｇタガノエッヴィｰバ, 66,松山弘, 0.1, 68,* -5,  15, 5, 10.4,⑨③③, 4,11,Ａタマラマ, 79,川田将, 0.2, 79, -11,* 17, 1,  3.8, ⑩⑨, 4, 2,Ｇマイネルメダリスト, 86,蛯名正, 0.0, 89,  14,* 13, 6, 16.9,⑧⑨⑨
 5, 9,Ｇアイズユｰニン, 56,田辺裕, 1.2, 54,  -4,  -5,11, 85.3, ⑥④, 5, 4,Ｃキングオブタイム, 71,小牧太, 0.3, 69,  -6,  15, 3,  6.2,③⑤⑥, 5, 7,Ｄダンツクロノス, 77,和田竜, 0.3, 81, -15,* 23, 8, 11.8, ⑮⑮, 5,10,Ｅエックスマｰク, 88,浜中俊, 0.1, 87,  15,   6, 2,  8.6,⑫⑧⑥
 6, 8,Ｅマルカシグナス, 60,戸崎圭, 1.3, 54, -15,*  5, 3,  5.5, ⑭⑬, 6, 3,Ａタマモネイヴィｰ, 76,幸英明, 0.3, 69,  -6,  16, 2,  5.0,⑩⑨⑧, 6, 3,Ｋウォｰタｰサムデイ, 72,幸英明, 0.4, 74,* -6,   7,15,312.5, ③③, 6,17,Ｊコスモロビン, 83,和田竜, 0.3, 88,  11,* 17,11, 52.5,⑯⑰⑮
 7, 2,Ｈエキゾチックマタｰ, 56,武豊  , 1.6, 53,  -4,  -9, 5,  7.3, ③⑤, 7, 7,Ｊメイショウゼロセン, 53,武幸四, 0.4, 69,* -4,  10,10, 98.9,①①①, 7, 5,Ｌアドマイヤオウジャ, 71,岩田康, 0.5, 75, -10,  13, 5,  9.1, ⑨⑧, 7,11,Ｄコウエイオトメ, 89,池添謙, 0.4, 87,  13,* 13, 8, 26.3,⑮⑭⑭
 8, 3,Ｎトｰホウロｰツェ, 38,和田竜, 1.7, 51,  -6,  -8,10, 68.2, ⑦⑧, 8, 1,Ｄスマｰトダイバｰ, 69,武豊  , 0.6, 67,  -6,  13, 6, 11.5,⑥⑧⑨, 8, 2,Ｎカイシュウタビビト, 71,武幸四, 0.5, 75,  -9,  11,12, 69.6, ⑥⑦, 8, 7,Ｐサトノシュレン, 79,幸英明, 0.5, 84,* 18,  -7,13,162.0,②②②
