14年10月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 6,Ｃデスドロップ, 53,横山和, 1.2, 44, -19, -10, 9, 63.9,②③③, 9,15, レオクイック,---,江田照, 0.7, 41, -33,   2,11, 57.5, ⑨⑨, 9, 1,Ｌロｰズマンブリッジ, 63,石橋脩, 0.9, 70,  -4,  13, 6, 10.7, ⑦⑦, 9, 1,Ｇショウナンバｰキン, 79,ベリｰ, 0.8, 77,  11,  -4, 8, 22.1,④④⑤
10, 9,Ｉシテｰル, 30,岩部純, 2.0, 31,*-18, -27,10,239.4,①①①,10,11, ウインメｰヴェ,---,嘉藤貴, 0.9, 33,*-29,  -8,14,143.7, ②②,10, 3,Ｊヤマニンミミック, 68,江田照, 1.2, 69,  -6,  14,10, 96.3, ⑪⑪,10, 8,Ｊモンストｰル, 74,柴田善, 0.9, 76,   7,   2,10, 87.2,⑩⑩⑩
,,,,,,,,,,,,10, 2, サウンドアラムシャ,---,ベリｰ, 0.9, 37, -33,  -2, 3,  4.5, ⑦⑦,11, 9,Ｋナルミチャン, 66,横山和, 1.6, 64,  -1,   2,11,135.8, ③③,,,,,,,,,,,,
,,,,,,,,,,,,12, 7, コパノアルディｰ,---,柴田善, 1.3, 35, -37,   0, 8, 25.4, ⑮⑭,12, 5,Ｉキャメロンロｰド, 68,柴山雄, 2.3, 61,  -9,  11,12,151.8, ⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,13, 3, バトルベヌス,---,柴田未, 1.6, 28, -34,  -9,13,122.7, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 4, ペンタプリズム,---,北村宏, 2.5, 17, -39, -16, 4, 10.2, ⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 8, リタｰンエｰス,---,岩部純, 4.8,-13, -43, -42,15,316.1, ⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
単勝:310円 複勝:04=120円 08=110円 07=280円 枠連:330円,,,,,,,,,,,,"単勝:260円 複勝:10=170円 06=450円 05=1,080円 枠連:1,840円",,,,,,,,,,,,"単勝:860円 複勝:02=320円 10=250円 06=480円 枠連:4,750円",,,,,,,,,,,,"単勝:1,130円 複勝:03=270円 05=250円 09=120円 枠連:5,550円",,,,,,,,,,,
馬連:350円 ワイド:04-08=180円 04-07=860円 07-08=540円,,,,,,,,,,,,"馬連:3,350円 ワイド:06-10=1,110円 05-10=2,590円 05-06=7,470円",,,,,,,,,,,,"馬連:3,890円 ワイド:02-10=1,350円 02-06=2,190円 06-10=1,670円",,,,,,,,,,,,"馬連:4,900円 ワイド:03-05=1,190円 03-09=510円 05-09=560円",,,,,,,,,,,
"馬単:720円 3連複:1,750円 3連単:6,280円",,,,,,,,,,,,"馬単:4,670円 3連複:29,650円 3連単:117,620円",,,,,,,,,,,,"馬単:7,930円 3連複:17,680円 3連単:92,290円",,,,,,,,,,,,"馬単:10,320円 3連複:3,190円 3連単:33,180円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ2100m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾗｼﾞﾙｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｎダイワコンプリｰト, 31,北村宏,, 59,*-10,  -3, 6, 10.0, ④③, 1, 6,Ｆオｰゴンボルト, 68,柴山雄,, 69,* -3,  17, 8, 19.4, ②②, 1, 6,Ａラングレｰ, 85,北村宏,, 81,*  7,   6, 1,  1.4,⑤⑤④, 1, 3,Ｅマイネルバイカ, 90,北村宏,, 92,*  8,  26, 9, 34.3,②②②
 2,10,Ｅウインエスパシオ, 51,松岡正, 0.0, 60,*-10,  -3, 3,  6.1, ⑥④, 2, 5,Ｉサタンズクラウン, 65,大野拓, 0.1, 70,* -2,  16, 4, 10.5, ①①, 2, 8,Ｃダｰビｰフィズ, 80,柴田善, 0.0, 83,   6,* 11, 2,  4.1,⑦⑦⑥, 2,12,Ｄランウェイワルツ, 91,柴田善, 0.2, 91,   6,* 28, 2,  4.0,⑨⑧⑧
 3,13,Ｆコスモフィンセント, 50,ベリｰ, 0.1, 62, -15,*  5, 8, 15.5, ⑬⑫, 3,13,Ｈブライトマｰサ, 68,三浦皇, 0.4, 68,  -4,  16, 5, 12.5, ④④, 3, 2,Ｂフェスティヴイェル, 81,田中勝, 0.1, 79,*  7,   3, 3,  5.1,②②②, 3, 2,Ａヴォｰグトルネｰド, 92,戸崎圭, 0.4, 92,   5,* 29, 1,  2.0,⑪⑫⑪
 4, 7,Ａコスモトリスタン, 60,戸崎圭, 0.3, 54,* -8,  -9, 1,  4.8, ②②, 4,10,Ｂゲマインシャフト, 73,松岡正, 0.5, 68,  -9,* 21, 2,  3.6, ⑩⑪, 4, 1,Ｄオウケンブラック, 76,松岡正, 0.4, 78,   6,   4, 4, 16.4,④④⑤, 4, 1,Ｃマルカプレジオ, 91,ベリｰ, 0.6, 87,   7,  23, 6, 23.6,⑧⑦⑥
 5, 8,Ｍタイムフォラヴ, 35,柴山雄, 0.3, 57, -12,  -2, 2,  5.1, ⑧⑦, 5, 3,Ａベリｰトゥベリｰ, 77,田中勝, 0.6, 68,  -8,* 20, 1,  2.9, ⑨⑧, 5, 4,Ｇヒｰルゼアハｰツ, 73,ベリｰ, 0.6, 77,   6,   2, 5, 26.2,⑥⑥⑦, 5,11,Ｇクリノヒマラヤオｰ, 90,松岡正, 0.8, 86,   7,  20, 8, 28.6,⑥⑥⑦
 6, 2,Ｄセラフィｰナ, 52,嘉藤貴, 0.5, 53, -10,  -8, 9, 15.6, ⑤⑥, 6, 1,Ｍフレンドスイｰト, 48,戸崎圭, 0.9, 64,  -4,  12, 7, 15.2, ③③, 6, 3,Ｆマイネルテンクウ, 73,三浦皇, 0.7, 73,*  7,  -7, 6, 43.9,①①①, 6, 4,Ｈツクバコガネオｰ, 88,江田照, 0.9, 87,   6,  23, 7, 23.8,⑦⑨⑨
 7,11,Ｃランデックヒルズ, 54,江田照, 0.5, 56, -15,* -1, 7, 12.3, ⑩⑪, 7, 4,Ｃセトノブロッサム, 71,嘉藤貴, 1.0, 61,  -5,  12,12,144.7, ⑤⑤, 7, 7,Ｅカンタベリｰナイト, 74,江田照, 0.8, 75,   5,   4, 8,107.2,⑧⑧⑧, 7, 7,Ｂマスクトヒｰロｰ, 92,大野拓, 1.0, 85,*  8,  18, 4, 12.1,④④③
 8, 3,Ｉヴァンドデセｰル, 43,田中勝, 0.6, 54, -12,  -5,12, 49.5, ⑦⑧, 8,11,Ｊシャｰクベイ, 65,ベリｰ, 1.1, 62, -11,  18, 3,  5.7, ⑫⑫, 8, 5,Ｈマイネルリヒト, 65,柴山雄, 2.3, 60,*  7, -27, 7, 60.8,③③③, 8, 6,Ｉナイトフッド, 88,田中勝, 1.1, 84,   7,  18,11, 84.5,⑤⑤⑤
 9, 1,Ｌアラビアンロｰズ, 36,村田一, 0.6, 55, -15,  -2,14,332.8, ⑨⑩, 9, 2,Ｋオペラフォンテン, 59,木幡初, 1.3, 61,  -7,  12,13,174.1, ⑦⑦,,,,,,,,,,,,, 9, 9,Ｋファイヤｰ, 87,木幡初, 1.2, 86,   4,  24,10, 53.8,⑫⑪⑫
10,12,Ｈゼトス, 48,石橋脩, 0.7, 53, -12,  -7,11, 39.7, ⑪⑨,10, 7,Ｄケイリンボス, 71,石橋脩, 1.3, 61, -10,  15, 6, 13.5, ⑪⑩,,,,,,,,,,,,,10, 5,Ｊノｰスショアビｰチ, 88,村田一, 1.2, 82,*  7,  14, 3,  5.6,①①①
11, 4,Ｇクワッドアクセル, 50,田辺裕, 0.9, 52, -16,  -2, 4,  6.6, ⑫⑬,11,12,Ｅプレミアムゴｰルド, 69,江田照, 1.6, 59,  -9,  13,11,101.2, ⑬⑬,,,,,,,,,,,,,11,10,Ｆヒラボクマジック, 90,田辺裕, 1.3, 84,   6,  19, 5, 16.1,⑩⑩⑩
12, 5,Ｊメイケイヘリオス, 40,三浦皇, 0.9, 46,* -8, -19, 5,  6.9, ①①,12, 9,Ｌウルトラサウンド, 52,北村宏, 1.8, 56,  -6,   6, 9, 22.1, ⑥⑥,,,,,,,,,,,,,12, 8,Ｌイッシンドウタイ, 86,横山和, 1.3, 82,   7,  16,12, 87.7,③③④
13,14,Ｋネコレｰヌ, 37,大野拓, 1.0, 52, -17,  -2,13,222.5, ⑭⑭,13, 8,Ｇパトロクロス, 68,田辺裕, 3.9, 40,  -7, -10,10, 30.7, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,
14, 6,Ｂディｰプクィック, 55,柴田善, 1.0, 47, -10, -15,10, 35.6, ③⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,000円 複勝:09=300円 10=220円 13=410円 枠連:3,400円",,,,,,,,,,,,"単勝:1,940円 複勝:06=560円 05=330円 13=280円 枠連:4,440円",,,,,,,,,,,,単勝:140円 複勝:06=100円 08=110円 02=100円 枠連:0円,,,,,,,,,,,,"単勝:3,430円 複勝:03=360円 12=150円 02=110円 枠連:5,520円",,,,,,,,,,,
"馬連:3,870円 ワイド:09-10=1,090円 09-13=3,840円 10-13=1,770円",,,,,,,,,,,,"馬連:7,420円 ワイド:05-06=2,390円 06-13=2,160円 05-13=1,670円",,,,,,,,,,,,馬連:240円 ワイド:06-08=120円 02-06=130円 02-08=180円,,,,,,,,,,,,"馬連:6,000円 ワイド:03-12=1,480円 02-03=850円 02-12=200円",,,,,,,,,,,
"馬単:7,400円 3連複:26,170円 3連単:161,720円",,,,,,,,,,,,"馬単:18,520円 3連複:23,710円 3連単:180,180円",,,,,,,,,,,,馬単:330円 3連複:200円 3連単:580円,,,,,,,,,,,,"馬単:16,960円 3連複:3,770円 3連単:52,500円",,,,,,,,,,,
■ 3R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,くるみ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13, キョウエイインドラ,---,田中勝,, 77,*  6,*  7, 4, 18.4, ①①, 1,14,Ｇアルバｰト, 70,ベリｰ,, 85,   7,* 10, 6, 16.3,⑥⑥⑥, 1, 5,Ａニシノラッシュ, 71,田辺裕,, 71,   7,   2, 1,  1.4, ④⑥, 1, 8,Ａシグナルプロシｰド, 83,柴山雄,, 81,*  7,* 17, 1,  2.5, ②②
 2, 1, アグスタ,---,戸崎圭, 1.1, 68,   1,*  6, 1,  2.0, ⑧⑩, 2, 5,Ｐルミナスウォリアｰ, 63,柴山雄, 0.2, 83,   5,* 13,10, 38.3,⑫⑩⑪, 2, 6,Ｄアンブリカル, 59,三浦皇, 0.0, 70,   0,* 10, 7, 31.2, ⑪⑪, 2, 1,Ｅゴｰルデンスピン, 78,大野拓, 0.7, 80,   4,  16, 8, 19.5, ⑧⑦
 3,14, コスモサビク,---,石橋脩, 1.4, 66,*  5,  -4,11, 40.1, ②②, 3, 7,Ｉマイネルクレイズ, 68,石橋脩, 0.3, 80,*  9,   2,15,129.8,②③③, 3,12,Ｉアポロノシンザン, 52,柴田善, 0.1, 72,* 11,  -4, 6, 17.1, ①①, 3,12,Ｄバｰディｰイｰグル, 80,北村宏, 0.7, 79,*  7,  12, 2,  3.6, ③③
 4, 3, ジェントルジャック,---,柴山雄, 1.6, 63,   4,  -4, 2,  3.1, ⑤③, 4, 6,Ｂロンギングゴｰルド, 80,横山和, 0.5, 78,   6,   6, 4,  7.0,⑨⑦⑧, 4, 8,Ｂロンバルディア, 62,田中勝, 0.2, 68,   3,   5, 3,  8.9, ⑩⑩, 4, 6,Ｆアルファアリエス, 78,田辺裕, 0.8, 78,   6,  14, 4, 10.1, ⑥⑤
 5, 8, ノｰブルカイザｰ,---,横山和, 1.9, 63,   3,  -5, 9, 33.2, ⑥⑦, 5, 4,Ｆアドマイヤイチバン, 72,田辺裕, 0.6, 77,   6,   4, 8, 25.0,⑧⑨⑦, 5, 1,Ｇダイワエキスパｰト, 55,北村宏, 0.3, 67,  -1,*  8, 2,  7.9, ⑫⑫, 5, 5,Ｃニットウビクトリｰ, 80,石橋脩, 0.9, 79,   2,* 19, 6, 13.4, ⑪⑪
 6, 5, ディアドナテロ,---,嘉藤貴, 2.5, 56,   1,  -5,14,185.5, ⑪⑪, 6, 1,Ｈフライングスキップ, 69,三浦皇, 0.7, 78,   5,   7, 3,  6.7,⑪⑫⑩, 6,11,Ｅデュアルメジャｰ, 57,柴山雄, 0.6, 64,   7,  -6, 4, 11.6, ③⑤, 6, 2,Ｇダンディｰレイ, 77,江田照, 1.0, 76,   6,  11, 9, 23.5, ⑤④
 7,11, アイスキャンドル,---,大野拓, 2.9, 56,   4, -16, 8, 32.2, ④④, 7, 3,Ａタイセイグルｰヴィ, 80,戸崎圭, 0.7, 79,   3,* 11, 2,  5.3,⑮⑮⑯, 7, 7,Ｆカゼノトビラ, 57,松岡正, 0.6, 64,   4,  -3, 9, 53.8, ⑦⑦, 7, 7,Ｋニシノゲンキマル, 74,戸崎圭, 1.0, 75,*  7,   8, 3,  7.3, ①①
 8, 4, カヴァッロ,---,柴田善, 3.0, 53,  -3,  -3,10, 38.6, ⑭⑫, 8,15,Ｎフジマサクラウン, 64,田中勝, 0.7, 76,   6,   2, 7, 21.8,⑦⑧⑨, 8,10,Ｋヨイチナデシコ, 47,江田照, 0.8, 62,*  9, -13,12,126.8, ②②, 8, 4,Ｈタイキソレイユ, 77,松岡正, 1.3, 75,   5,  11,10, 37.5, ⑨⑧
 9, 7, サトノピスケス,---,三浦皇, 3.4, 52,   3, -17, 3,  7.9, ⑨⑥, 9, 8,Ｄレッドソレイユ, 74,北村宏, 0.9, 74,   7,  -3, 1,  2.4,⑤④⑤, 9, 4,Ｃスペチアｰレ, 60,大野拓, 0.9, 61,   7, -10, 5, 15.3, ⑥④, 9,11,Ｊチャンスメイク, 75,田中勝, 1.5, 74,   4,  10,11, 69.4, ⑦⑨
10,12, ラミアカｰサ,---,田辺裕, 3.5, 51,   5, -21, 6, 24.2, ⑦⑤,10,16,Ｅウマンマミｰア, 73,江田照, 0.9, 74,*  9,  -6,11, 44.0,④⑤④,10, 2, キモンイｰグル,---,木幡初, 1.2, 57,  -3,   0,13,181.9, ⑬⑬,10, 9,Ｉウォｰシップマｰチ, 76,岡田祥, 1.6, 78,   0,  16, 5, 12.8, ⑫⑫
11, 2, エルブダムｰル,---,北村宏, 3.9, 49,   2, -20, 5, 22.9, ③⑨,11,11,Ｍレッドオラシオン, 64,村田一, 1.0, 74,   5,   1,12, 54.0,⑭⑬⑬,11, 9,Ｈスミレタンポポ, 52,石橋脩, 1.2, 58,   4,  -9,10, 67.5, ⑨⑨,11, 3,Ｂサンリットレイク, 80,ベリｰ, 2.2, 65,   3,   6, 7, 17.2, ⑩⑩
12, 9, ゴｰルドサｰベラス,---,江田照, 5.0, 41,   3, -30,13,154.7, ⑩⑧,12,17,Ｏロｰレルラスタｰ, 64,木幡初, 1.0, 77,   3,   5,16,141.9,⑰⑯⑮,12,13,Ｊジャストサウンド, 51,ベリｰ, 1.3, 57,*  8, -18, 8, 40.5, ⑤③,12,10,Ｌヴァルディヴィア, 74,柴田善, 2.6, 62,   5,  -2,12,178.0, ④⑥
13,10, イダクァイマ,---,ベリｰ, 5.8, 33,  -7, -21, 7, 26.8, ⑬⑭,13, 2,Ｌハナズドリｰム, 65,嘉藤貴, 1.1, 75,   4,   4,14,127.6,⑬⑭⑭,13, 3, プレッツェル,---,横山和, 1.4, 55,   3, -12,11,114.0, ⑧⑧,,,,,,,,,,,,
14, 6, ヨシミツクン,---,松岡正, 5.9, 35,  -4, -26,12,109.8, ⑫⑬,13,13,Ｑヒカルマナムスメ, 57,岩部純, 1.1, 73,   5,   0,17,172.0,⑩⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,12,Ｋミラクルラヴィ, 66,松岡正, 1.3, 69,*  9, -14,13, 84.6,③②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｊロッカバラｰド, 68,柴田善, 1.3, 69,* 10, -15, 5, 14.1,①①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,10,Ｃナイフリッジ, 75,大野拓, 1.3, 74,   2,   5, 9, 28.6,⑯⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,840円 複勝:13=350円 01=120円 14=640円 枠連:1,230円",,,,,,,,,,,,"単勝:1,630円 複勝:14=570円 05=990円 07=4,110円 枠連:3,280円",,,,,,,,,,,,"単勝:140円 複勝:05=110円 06=500円 12=230円 枠連:1,250円",,,,,,,,,,,,"単勝:250円 複勝:08=120円 01=290円 12=130円 枠連:1,680円",,,,,,,,,,,
"馬連:1,940円 ワイド:01-13=640円 13-14=4,670円 01-14=1,730円",,,,,,,,,,,,"馬連:25,420円 ワイド:05-14=7,450円 07-14=31,040円 05-07=32,030円",,,,,,,,,,,,"馬連:1,960円 ワイド:05-06=700円 05-12=340円 06-12=2,440円",,,,,,,,,,,,"馬連:2,180円 ワイド:01-08=770円 08-12=190円 01-12=840円",,,,,,,,,,,
"馬単:5,870円 3連複:15,750円 3連単:127,170円",,,,,,,,,,,,"馬単:42,740円 3連複:704,420円 3連単:2,470,070円",,,,,,,,,,,,"馬単:2,540円 3連複:5,080円 3連単:15,400円",,,,,,,,,,,,"馬単:3,070円 3連複:1,850円 3連単:10,420円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
