14年 5月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ2100m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾘﾘｱﾝﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂトｰセンミルキｰ, 63,田辺裕,, 65,  -1,*  6, 3,  6.5, ⑤⑤, 1, 9,Ｈサウンドメモリｰ, 51,蛯名正,, 65,   2,* -1, 4,  8.6,⑫⑫⑫, 1, 5,Ｇトｰセンワｰプ, 69,吉田豊,, 77,*  2,*  8, 4,  5.6,①①①, 1,12,Ｃヴォｰグトルネｰド, 92,福永祐,, 92,   6,* 30, 2,  4.2,⑫⑫⑫
 2, 2,Ｈドリｰムティアラ, 54,戸崎圭, 0.3, 63,*  1,  -1, 2,  3.3, ①①, 2,11,Ｂマリアフィオｰレ, 62,武豊  , 0.1, 62,*  8, -16, 1,  2.8,③⑤④, 2, 3,Ｅボｰイフレンド, 70,横山典, 0.3, 74,   1,*  9, 2,  3.8,③③③, 2, 5,Ａハｰトビｰトソング, 94,北村宏, 0.2, 89,   7,  24, 5, 12.7,⑧⑦⑦
 3,13, エンドレストライ,---,川島信, 0.9, 63,  -8,* 10, 8, 41.5, ⑮⑮, 3, 2,Ａサクラプレミア, 65,横山典, 0.5, 59,   0,* -1, 2,  3.3,⑬⑬⑬, 3, 2,Ｄタイセイグルｰヴィ, 71,松岡正, 0.5, 74,   1,*  7, 3,  5.2,④④④, 3, 1,Ｊナリタシルクロｰド, 89,江田照, 0.2, 88,*  9,  20,12, 49.5,③⑤③
 4, 3,Ｋソレイユレヴァン, 50,北村宏, 1.3, 59,  -5,   0,10, 58.2, ⑩⑪, 4, 6,Ｏサｰシャン, 43,三浦皇, 0.6, 57,   6, -21, 5,  9.6,⑥⑥⑦, 4, 9,Ｂマイネルカｰミン, 72,戸崎圭, 0.7, 69,*  2,   0, 5,  8.1,②②②, 4, 4,Ｄクリソライト, 91,ウィリ, 0.3, 89,   8,  22, 3,  7.4,⑦⑧⑧
 5,10,Ｅモンレｰヴリアン, 58,福永祐, 1.5, 56,*  1,  -9, 5, 18.8, ④④, 5, 1,Ｉフクノブリュｰナク, 50,松岡正, 0.7, 56,* 11, -32,11, 72.8,①①①, 5, 6,Ｆマイネルクレイズ, 70,柴田大, 0.8, 72,  -1,   4, 6,  8.5,⑦⑧⑦, 5,14,Ｅドコフクカゼ, 91,川田将, 0.5, 86,*  9,  17, 1,  2.4,①①①
 6,11,Ｆトワノトップガン, 55,藤田伸, 1.7, 58,  -7,   1,15,222.4, ⑭⑭, 6,12,Ｆマイネルゲｰル, 52,柴田大, 1.0, 57,  -3,* -3, 7, 24.7,⑯⑯⑯, 6, 8,Ａダンシングハバナ, 77,北村宏, 0.9, 70,  -1,   5, 1,  3.8,⑨⑨⑧, 6,11,Ｍファイヤｰ, 85,横山典, 0.6, 89,   5,* 28, 4, 12.7,⑭⑭⑭
 7,12,Ｇエンプレスアイル, 54,江田照, 1.8, 56,  -6,   0, 9, 55.6, ⑬⑬, 7, 4,Ｄケセラストｰン, 60,小坂忠, 1.0, 54,*  8, -28,12,101.5,⑧④⑤, 7, 4,Ｈマイネルイグアス, 67,和田竜, 1.0, 70,  -1,   3, 9, 55.3,⑥⑤⑤, 7, 9,Ｂダブルスタｰ, 93,戸崎圭, 0.6, 86,   6,  23, 9, 23.5,⑪⑨⑩
 8, 6,Ａアネラノヘア, 71,浜中俊, 1.8, 55,*  0, -12, 1,  1.9, ③③, 8, 8,Ｌダッシュスライダｰ, 47,井上敏, 1.0, 53,*  9, -32,16,361.1,②②③, 8, 7,Ｃヴェリタラブ, 72,柴田善, 1.0, 70,  -2,   6, 7, 20.6,⑧⑦⑨, 8, 7,Ｇクラシカルノヴァ, 90,小坂忠, 0.7, 85,   8,  18,14,193.8,⑥④④
 9, 1,Ｉヤマタケデュック, 54,柴田善, 1.9, 55, -10,   4,13,159.5, ⑯⑯, 9,18,Ｊスプリングアップ, 50,吉田豊, 1.1, 54,   4, -22, 6, 13.7,⑩⑪⑨, 9, 1,Ｉドラゴンウォｰ, 62,福永祐, 2.5, 54,  -1, -19, 8, 21.6,⑤⑥⑥, 9,13,Ｆトウショウヘイロｰ, 90,浜中俊, 0.9, 83,   8,  15, 7, 17.8,⑤⑥⑤
10,14,Ｎダイアペイソン, 41,井上敏, 1.9, 54,  -2,  -9,16,362.4, ⑥⑥,10,17,Ｋカンタベリｰラウス, 49,的場勇, 1.3, 51,   4, -23,18,437.1,⑦⑨⑩,,,,,,,,,,,,,10, 2,Ｎシビルウォｰ, 82,内田博, 1.1, 85,   6,  21,10, 25.0,⑬⑬⑬
11,16,Ｌエピソｰドレディｰ, 47,松岡正, 2.1, 54,  -3,  -8,12,158.4, ⑪⑨,11, 5,Ｇケイツｰエマｰ, 51,和田竜, 1.3, 54,  -2,  -9,17,420.1,⑭⑭⑮,,,,,,,,,,,,,11, 8,Ｈメテオロロジスト, 90,武豊  , 1.3, 80,*  9,  10,11, 37.7,②②②
12,15,Ｃコウジンシュリｰ, 61,和田竜, 2.4, 51,  -3, -12, 7, 41.2, ⑧⑧,12,14,Ｃカンタベリｰマｰチ, 61,江田照, 1.4, 51,   0, -13,10, 71.8,⑮⑮⑭,,,,,,,,,,,,,12, 6,Ｌサトノプリンシパル, 85,柴田善, 1.5, 79,   6,  14, 6, 16.0,⑨⑪⑨
13, 8,Ｍイニシアチブバイオ, 44,三浦皇, 2.4, 49,*  1, -18,11,139.1, ②②,13,16,Ｐサクラヴィオｰラ, 41,戸崎圭, 1.4, 49,*  8, -34, 3,  7.8,④⑦⑥,,,,,,,,,,,,,13, 3,Ｋグラッツィア, 88,四位洋, 1.6, 80,   8,  11,13,113.5,④③⑥
14, 9,Ｊニシノプレリュｰド, 53,柴田大, 2.6, 51,  -6,  -8,14,161.6, ⑫⑫,14, 7,Ｍミュゼタイフｰン, 47,二本柳, 1.5, 49,   6, -32,13,107.3,⑨⑧⑧,,,,,,,,,,,,,14,10,Ｉイッシンドウタイ, 89,蛯名正, 3.2, 68,   6,   0, 8, 20.5,⑩⑩⑪
