14年 1月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅生門ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｇアスカノロマン, 52,太宰啓,, 77,*  4,*  9, 8, 29.0,③②①, 1,12,Ｂケイティバロｰズ, 77,浜中俊,, 74,   3,* 10, 2,  4.5,④③③, 1,14,Ｃグランプリブルｰ, 74,浜中俊,, 78,  -9,* 21, 1,  3.3, ⑮⑫, 1, 6,Ｈワイドバッハ, 83,武豊  ,, 86,   1,* 20, 3,  5.9, ⑭⑭
 2,16,Ｅミヤジディｰノ, 53,幸英明, 1.0, 70,   2,*  5, 4,  8.4,⑫⑦⑤, 2, 9,Ｄオツウ, 76,福永祐, 0.1, 73,*  4,   9, 3,  5.8,②②②, 2,15,Ｄエｰシンクルゼ, 74,福永祐, 0.2, 75,*  6,   5, 4,  8.5, ③③, 2, 9,Ｊヤマノサファイア, 81,高倉稜, 0.2, 84,   0,* 22, 9, 29.7, ⑮⑯
 3,11,Ｍレデントｰレ, 43,岩田康, 1.1, 68,*  4,   1, 6, 16.4,⑨④③, 3,11,Ａトゥザレジェンド, 83,武豊  , 0.1, 76,   2,* 11, 1,  1.7,⑥⑥⑤, 3,13,Ｂロｰレルボルケｰノ, 77,藤懸貴, 0.4, 73,  -4,  13, 3,  3.9, ⑩⑧, 3,11,Ｇキングオブヘイロｰ, 83,ギュイ, 0.5, 80,   2,  14,13,113.9, ⑩⑪
 4, 8,Ｂキネオグランデ, 66,福永祐, 1.6, 63,*  3,  -4, 1,  2.0,⑦③②, 4, 3,Ｇクリノアマダブラム, 70,内田博, 0.3, 72,*  5,   5, 9, 79.8,①①①, 4, 7,Ｆヴェアデイロス, 69,藤岡佑, 0.6, 72, -10,* 18, 7, 21.0, ⑯⑮, 4, 1,Ｋグレイスフルリｰプ, 80,川須栄, 0.6, 79,*  7,   7, 8, 25.0, ①①
 5,13,Ａアグネスオラシオン, 67,藤岡佑, 1.6, 61,*  4,  -5, 2,  4.8,①①④, 5,10,Ｃアステュｰト, 76,岩崎翼, 0.4, 71,   3,   8, 4,  8.6,⑤⑤④, 5, 9,Ｎヴァルナビット, 63,酒井学, 0.7, 71,  -7,  13,14,191.7, ⑫⑪, 5, 5,Ｆデザｰトオアシス, 84,川田将, 0.6, 80,*  6,   8, 1,  3.0, ②②
 6,12,Ｄロワサｰブル, 58,内田博, 1.8, 63,   0,   1, 3,  6.7,⑭⑩⑥, 6, 4,Ｈクロカミノオトメ, 69,酒井学, 0.7, 71,   0,* 11, 5, 20.7,⑨⑩⑩, 6,12,Ｉキクノメテオ, 65,川島信, 0.7, 71,   0,   6,15,221.1, ⑦⑦, 6,13,Ｐキョウエイバサラ, 73,岡田祥, 0.6, 79,   5,  11,15,217.8, ⑧⑦
 7, 7,Ｈゴルトエルゼ, 51,池添謙, 2.2, 61,  -2,   3, 9, 34.6,⑯⑮⑦, 7, 7,Ｆミスマｰプル, 71,川島信, 0.8, 71,   1,  10,12,239.4,⑪⑨⑨, 7,16,Ｋレガリアシチｰ, 65,岩崎翼, 0.8, 70,   3,   2, 6, 17.4, ④⑤, 7, 4,Ｌオｰスミイｰジｰ, 78,幸英明, 1.0, 77,   3,   9,12, 78.7, ⑨⑧
 8, 9,Ｃシゲルヒタチ, 61,藤田伸, 2.9, 57,  -3,  -2, 5, 12.6,⑮⑯⑫, 8, 6,Ｅスカイグラフィティ, 71,北村友, 1.4, 65,   0,   5, 8, 57.5,⑩⑪⑪, 8,10,Ｅサトノプレシャス, 71,岩田康, 1.0, 69,   2,   1, 2,  3.8, ⑥④, 8, 8,Ａエｰシンビｰトロン, 89,ルメｰ, 1.1, 73,*  7,   4, 6, 13.4, ③③
 9, 4,Ｎアサケスピカ, 42,岡田祥, 3.6, 52,  -2, -10,16,359.9,⑬⑭⑪, 9, 5,Ｋロンギングシャネル, 59,岩田康, 2.1, 61,   2,  -3, 7, 41.8,⑧⑧⑧, 9, 1,Ｈヒロノエンペラｰ, 66,藤岡康, 1.0, 69,  -9,  12,10, 43.0, ⑭⑭, 9,12,Ｉモエレジュンキン, 82,和田竜, 1.1, 76,   3,   8,10, 55.2, ⑪⑩
10, 2,Ｏクリノクレオパトラ, 39,城戸義, 3.9, 49,  -2, -13,15,253.4,⑩⑬⑭,10, 2,Ｉオｰルウェイズラブ, 66,和田竜, 2.3, 60,   2,  -6,10,112.3,⑦⑦⑦,10, 3,Ａスズカブリザｰド, 78,国分優, 1.4, 64,   2,  -2, 5, 11.9, ⑤⑥,10,14,Ｅソラニｰ, 84,宮崎北, 1.1, 76,   5,   6, 7, 13.6, ④⑤
11,10,Ｋヒロノアドバンス, 45,岩崎翼, 4.9, 43,  -1, -23,12,124.0,⑪⑫⑬,11, 8,Ｌナリタプリムロｰズ, 56,古川吉, 2.5, 60,  -1,  -1,11,195.3,⑫⑫⑫,11, 5,Ｇナリタマクリス, 68,菱田裕, 1.8, 62,  -5,   3,12,122.3, ⑪⑬,11, 2,Ｂフミノファルコン, 85,福永祐, 1.1, 74,   4,   5, 2,  4.1, ⑤④
12, 3,Ｉコウエイユニバｰス, 49,ルメｰ, 6.0, 33,   0, -35, 7, 27.8,⑧⑧⑩,12, 1,Ｊアムｰルレジェンド, 65,岡田祥, 3.5, 51,   3, -18, 6, 40.5,③④⑥,12, 4,Ｊクリスワｰルド, 65,鮫島良, 2.0, 62,*  5, -10, 9, 32.8, ①①,12, 7,Ｄミヤジマッキｰ, 84,浜中俊, 1.1, 75,   5,   6, 4,  7.2, ⑥⑥
13, 6,Ｊカリス, 45,酒井学, 6.0, 36,   2, -38,11,122.8,⑤⑥⑨,,,,,,,,,,,,,13,11,Ｐモズムラクモ, 56,和田竜, 2.2, 59,  -2,  -5,11,102.2, ⑧⑨,13, 3,Ｍシルクシンフォニｰ, 77,酒井学, 1.2, 75,  -2,  13,14,180.2, ⑯⑮
14,14,Ｆメイショウアラワシ, 52,藤懸貴, 6.2, 34,  -1, -34,10, 92.4,②⑨⑯,,,,,,,,,,,,,14, 2,Ｌアルペンクロｰネ, 64,北村友, 2.2, 58,  -7,   1,13,144.3, ⑬⑯,14,10,Ｃコスタアレグレ, 85,岩田康, 1.4, 73,   5,   4, 5, 11.4, ⑦⑨
15, 1,Ｌホｰプフルハｰト, 44,松田大, 6.6, 33,  -1, -38,13,162.3,⑥⑪⑮,,,,,,,,,,,,,15, 8,Ｍヒカリユニキャスト, 64,太宰啓, 3.1, 51,*  5, -20, 8, 27.3, ②②,15,15,Ｎクレバｰサンデｰ, 77,国分優, 1.4, 72,   2,   7,11, 74.6, ⑫⑫
