14年 3月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 3,Ｋタガノホｰネット, 49,秋山真, 1.8, 50,* -3, -10, 9, 65.8,⑬②②, 9, 5,Ｎフェアリｰスマイル, 42,柴田大, 2.2, 52,   1, -13,14,283.1, ⑨⑧, 9,12,Ｉレッドシェリフ, 67,太宰啓, 0.9, 67,   6,   0, 9, 56.4, ⑬⑭, 9, 7,Ｅキョウエイバサラ, 80,岡田祥, 1.4, 72,   0,   7, 8, 36.7, ⑪⑩
10, 6,Ｇドキドキマドンナ, 55,太宰啓, 1.8, 53,  -5,  -7, 5, 12.3,①④⑦,10,10,Ｅフランキｰバロｰズ, 54,デムｰ, 2.3, 47,  -1, -13, 7, 14.2, ⑩⑨,10,11,Ｈサンマルホｰム, 67,和田竜, 0.9, 69,   5,   2,11,175.9, ⑭⑬,10, 3,Ｈトップフライアｰ, 78,柴田大, 1.7, 71,  -5,* 10,10, 53.7, ⑨⑫
11, 1,Ｃアインス, 57,小坂忠, 2.0, 50,  -7,  -4,12,165.7,⑦⑩⑩,11,14,Ｊヒュウガ, 46,岡田祥, 2.5, 47,  -2, -12,11,141.1, ⑫⑬,11, 7,Ｆエクスパｰシヴ, 68,浜中俊, 1.2, 61,* 11, -17, 8, 51.8, ②②,11, 6,Ｄミヤジマッキｰ, 80,浜中俊, 2.0, 68,   3,   0, 7, 10.1, ⑧⑦
12,11,Ｌラヴミニスタｰ, 48,鮫島良, 2.3, 53,  -8,  -3,13,181.7,⑧⑬⑬,12, 1,Ｈスズカビｰム, 50,荻野琢, 2.5, 46, -10,* -2,12,245.3, ⑯⑯,12, 4,Ｌファンアットコｰト, 61,中谷雄, 1.5, 60,   6,  -8,14,511.4, ⑫⑫,12,12,Ｋコウエイフラッシュ, 75,鮫島良, 2.5, 65,   7,  -8,12,167.6, ④⑤
13, 2,Ｎメイショウネフェル, 31,小林徹, 3.5, 40, -10, -12,15,384.4,⑩⑭⑭,13, 2,Ｋカゼヲアツメテ, 44,義英真, 2.6, 46,  -5, -11,13,270.8, ⑭⑭,13,13,Ｅマイネルハｰトレｰ, 69,柴田大, 1.5, 59,  10, -19, 7, 50.0, ⑤⑤,13, 4,Ｍタｰニングポイント, 70,国分恭, 3.0, 58, -16,   9,13,316.9, ⑬⑬
14, 5,Ｏドリｰムノｰト, 30,浜中俊, 4.3, 35,* -3, -32,10, 87.2,⑭①③,14,15,Ｌアサケスピカ, 43,小林徹, 2.8, 45,  -2, -16,16,412.5, ⑪⑩,14,14,Ｊイエスミｰトゥｰ, 66,鮫島良, 2.5, 51,   7, -26,13,453.0, ⑪⑪,,,,,,,,,,,,
15, 8,Ｍダンツマンゴｰ, 44,国分恭, 4.9, 29,  -8, -28,14,313.7,②⑪⑫,15, 8,Ｏアグネスユニコｰン, 39,太宰啓, 3.0, 44,  -7, -12, 9, 84.7, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 3,Ｐハッピｰベリｰ, 31,畑端省, 6.2, 21,   0, -47,15,388.4, ⑧⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:1,640円 複勝:15=360円 12=140円 14=170円 枠連:450円",,,,,,,,,,,,"単勝:340円 複勝:11=170円 04=330円 16=150円 枠連:1,630円",,,,,,,,,,,,単勝:210円 複勝:03=120円 06=150円 01=130円 枠連:540円,,,,,,,,,,,,単勝:640円 複勝:11=210円 09=280円 10=280円 枠連:450円,,,,,,,,,,,
"馬連:2,320円 ワイド:12-15=800円 14-15=950円 12-14=300円",,,,,,,,,,,,"馬連:1,940円 ワイド:04-11=800円 11-16=320円 04-16=770円",,,,,,,,,,,,馬連:610円 ワイド:03-06=250円 01-03=210円 01-06=370円,,,,,,,,,,,,"馬連:2,310円 ワイド:09-11=770円 10-11=990円 09-10=1,000円",,,,,,,,,,,
"馬単:5,490円 3連複:2,830円 3連単:24,920円",,,,,,,,,,,,"馬単:3,500円 3連複:2,680円 3連単:14,250円",,,,,,,,,,,,"馬単:940円 3連複:670円 3連単:2,580円",,,,,,,,,,,,"馬単:4,380円 3連複:6,050円 3連単:38,590円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,若葉ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａウインゴスペル, 67,シュタ,, 64,*  3,*  3, 4,  8.4, ③③, 1,16,Ｃブロンクスステップ, 63,デムｰ,, 69,*  7,  -9, 3,  6.0, ②②, 1, 9,Ａオツウ, 76,デムｰ,, 71,*  3,*  7, 1,  2.0,④④③, 1, 3,Ｃアドマイヤデウス, 76,岩田康,, 78,   8,* 14, 2,  5.1,⑨⑪⑪
 2, 4,Ｃタガノタヴェルナｰ, 61,国分恭, 0.3, 60,   1,*  3, 2,  4.5, ⑥④, 2,14,Ｄコスモカパルア, 62,岩田康, 0.4, 66,  -2,*  3, 4,  7.9, ⑪⑩, 2, 8,Ｋフェリｰチェレガロ, 56,和田竜, 0.1, 73,*  3,*  5, 2,  4.5,②②①, 2,12,Ａウインフルブルｰム, 78,柴田大, 0.2, 74,* 13,   0, 1,  1.8,④③③
 3, 2,Ｆゼンノステルス, 56,和田竜, 0.4, 62,*  3,   0, 5,  9.4, ②②, 3, 7,Ｉエイシンソルティｰ, 56,秋山真, 0.5, 61,   4, -12, 6, 10.7, ⑤④, 3, 4,Ｃタニノセレナｰデ, 72,シュタ, 0.5, 70,   2,   4, 4,  7.7,⑤⑤⑥, 3, 2,Ｌサウンズオブアｰス, 61,デムｰ, 0.4, 72,  12,   0, 3,  5.5,⑥⑤④
 4, 1,Ｐハイリｰカズマ, 39,浜中俊, 0.8, 57,*  6,  -7, 3,  5.3, ①①, 4, 2,Ｊピノ, 51,幸英明, 0.5, 63,   3,  -9,10, 44.8, ④⑤, 4, 5,Ｄクロカミノオトメ, 72,池添謙, 0.6, 68,   1,*  5, 6, 15.6,⑨⑧⑦, 4, 6,Ｆメイショウチギリ, 67,武豊  , 0.7, 69,   9,   3, 5, 18.4,⑩⑩⑩
 5, 6,Ｇデランテｰロ, 54,幸英明, 0.9, 58,   0,   0,11, 49.1, ⑩⑦, 5,10,Ｂデンコウセキトバ, 65,横山典, 0.6, 61,  -4,*  3, 5,  8.6, ⑩⑪, 5, 6,Ｅサンレイフロｰラ, 72,幸英明, 0.9, 69,   0,   4, 3,  7.4,⑪⑩⑩, 5,11,Ｇカバｰストｰリｰ, 66,幸英明, 0.9, 68,  11,  -3,11,123.4,⑪⑨⑦
 6,15,Ｉカフジホｰク, 52,中谷雄, 1.0, 57,  -4,   3,14,214.8, ⑪⑩, 6, 8,Ｅマイネマレフィカ, 61,柴田大, 0.7, 62,   3, -11, 8, 16.9, ⑦⑥, 6, 1,Ｌエｰシンウェンディ, 56,浜中俊, 1.1, 65,   2,  -2, 7, 19.3,③③④, 6, 7,Ｊアグリッパｰバイオ, 63,シュタ, 1.1, 65,  11,  -7, 7, 41.2,⑧⑥⑥
 7,11,Ｍミスズモンブラン, 47,秋山真, 1.1, 54,  -8,*  4,13,135.3, ⑭⑭, 7, 3,Ｈフォルシャｰ, 58,武豊  , 0.7, 62,  -5,*  4, 2,  5.9, ⑫⑬, 7,11,Ｂウインクルキラリ, 74,武豊  , 1.2, 66,   2,  -3, 5, 10.5,⑥⑥⑤, 7, 4,Ｄグッドスピリッツ, 75,池添謙, 1.1, 64,* 15, -15, 8, 43.5,①①①
 8, 3,Ｂサウンドシャカラカ, 63,デムｰ, 1.2, 52,   2,  -6, 1,  3.0, ⑤⑤, 8, 1,Ｏニュｰティアラ, 34,太宰啓, 0.8, 58,*  6, -17,15,151.7, ③③, 8, 3,Ｈオｰルウェイズラブ, 64,岩田康, 1.6, 63,  -1,  -1, 9, 93.7,⑩⑪⑪, 8,10,Ｋハナズウェポン, 62,国分恭, 1.2, 64,   8,  -1,12,231.6,⑫⑫⑫
 9,14,Ｄウッドフォｰド, 57,横山典, 1.3, 52,  -1,  -4, 7, 16.3, ⑦⑧, 9, 9,Ｆジョｰウォルタｰ, 58,黒岩悠, 0.8, 61,  -3,   0, 9, 32.4, ⑬⑫, 9,12,Ｉマｰティンゴｰルド, 62,太宰啓, 1.7, 64,   1,  -5,11,148.5,⑧⑨⑧, 9, 5,Ｉダイシンサンダｰ, 65,川田将, 1.9, 57,  11, -17, 4,  7.5,⑦⑧⑧
10, 5,Ｊシゲルイヨ, 50,太宰啓, 1.3, 53,  -6,   0, 9, 34.5, ⑫⑬,10,15,Ｋピエナブラウニｰ, 48,和田竜, 1.1, 56,* 12, -31,16,192.2, ①①,10, 2,Ｇタマモアルバ, 67,国分恭, 1.7, 60,   0,  -3, 8, 69.3,⑦⑦⑨,10, 8,Ｅオｰルステイ, 69,中谷雄, 2.5, 50,* 15, -35,10, 74.1,②②②
11,12,Ｅアサカファルコン, 57,池添謙, 1.3, 52,  -7,   1, 6, 10.4, ⑬⑫,11,13,Ｇビキニスタイル, 58,川田将, 1.1, 57,   1, -13, 1,  3.0, ⑧⑧,11,10,Ｊリンノナイナｰズ, 61,柴田大, 3.0, 56,   0, -12,12,397.5,⑫⑫⑫,11, 9,Ｂメイショウパワｰズ, 77,横山典, 3.1, 44,  11, -36, 6, 38.9,③④⑤
12,16,Ｎジャコカッテ, 46,義英真, 1.3, 52,  -3,  -2, 8, 32.4, ⑧⑨,12, 6,Ａハナリュウセイ, 67,シュタ, 1.3, 53,  -1, -13, 7, 11.2, ⑨⑨,12, 7,Ｆテイエムナデシコ, 67,義英真, 4.8, 40,*  3, -37,10,105.3,①①②,12, 1,Ｈアドマイヤランディ, 66,和田竜, 4.3, 38,  11, -51, 9, 68.3,⑤⑦⑨
13,10,Ｌヒミノマンサク, 48,水口優, 2.4, 45,   2, -16,15,285.4, ④⑥,13, 4,Ｐウォｰヘッド, 31,池添謙, 1.5, 53,  -8,  -2,12, 82.5, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,
14, 9,Ｏメイショウソフィア, 39,荻野琢, 2.5, 42, -13,  -3,16,387.2, ⑮⑯,14,11,Ｎクインズパｰル, 39,鮫島良, 1.5, 53,  -8,  -5,11, 80.2, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,
15,13,Ｋプルメリアアスク, 49,岩田康, 2.5, 43, -11,  -4,12, 92.2, ⑯⑮,15, 5,Ｌヤマニンアルブル, 48,竹之下, 2.6, 41,  -5, -23,13,104.1, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
16, 7,Ｈアイズユｰニン, 53,柴田大, 3.2, 36,  -3, -19,10, 38.9, ⑨⑪,16,12,Ｍタウトナ, 44,田中博, 3.2, 34,   3, -46,14,141.8, ⑥⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,
単勝:840円 複勝:08=220円 04=160円 02=240円 枠連:550円,,,,,,,,,,,,単勝:600円 複勝:16=210円 14=240円 07=360円 枠連:530円,,,,,,,,,,,,単勝:200円 複勝:09=110円 08=160円 04=160円 枠連:460円,,,,,,,,,,,,単勝:510円 複勝:03=140円 12=110円 02=150円 枠連:440円,,,,,,,,,,,
"馬連:1,400円 ワイド:04-08=490円 02-08=1,160円 02-04=610円",,,,,,,,,,,,"馬連:1,530円 ワイド:14-16=550円 07-16=1,370円 07-14=1,510円",,,,,,,,,,,,馬連:450円 ワイド:08-09=230円 04-09=220円 04-08=510円,,,,,,,,,,,,馬連:430円 ワイド:03-12=190円 02-03=350円 02-12=230円,,,,,,,,,,,
"馬単:3,200円 3連複:3,710円 3連単:20,950円",,,,,,,,,,,,"馬単:3,400円 3連複:7,040円 3連単:33,160円",,,,,,,,,,,,"馬単:750円 3連複:890円 3連単:2,670円",,,,,,,,,,,,"馬単:1,280円 3連複:680円 3連単:4,460円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,須磨特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂクァンタムギア, 64,浜中俊,, 66,  -6,* 12, 1,  1.6,⑧⑥⑥, 1, 2,Ｆナンヨｰマｰク, 68,シュタ,, 70,   6,   1, 2,  4.4,③③③, 1, 3,Ａテンペル, 82,川田将,, 84, -14,* 26, 2,  3.7, ⑫⑫, 1, 6,Ｐオソレイユ, 56,武豊  ,, 74,*  1,  11, 6, 14.7, ①①
 2,12,Ａアラｰトミノル, 64,和田竜, 0.0, 64,* -3,   6, 4,  9.1,①①①, 2, 6,Ａタマモネイヴィｰ, 76,幸英明, 0.1, 73,   3,*  8, 4,  5.6,⑩⑩⑩, 2, 2,Ｂテイエムダイパワｰ, 80,横山典, 0.0, 77,* -8,  16, 1,  2.6, ①①, 2,10,Ｄウインドストリｰム, 72,デムｰ, 0.3, 70,* -1,  10, 2,  3.7, ②②
 3,16,Ｇダノンロンシャン, 53,岩田康, 0.3, 62,  -5,   8, 2,  5.1,④⑤⑤, 3, 5,Ｄヴァイスヴァｰサ, 69,秋山真, 0.1, 70,   4,*  6, 9, 42.3,⑧⑨⑧, 3, 5,Ｊカレンバッドボｰイ, 70,武豊  , 0.2, 79, -12,* 20, 3,  4.4, ⑦⑧, 3,13,Ａウォｰシップマｰチ, 78,四位洋, 0.5, 72, -10,* 20, 1,  3.0, ⑮⑭
 4, 2,Ｃメイショウシシマル, 62,太宰啓, 0.4, 66,  -8,* 12, 6, 35.3,⑭⑪⑦, 4, 9,Ｊリバｰソウル, 64,岩田康, 0.5, 69,*  7,  -3, 3,  5.4,④④④, 4, 1,Ｅヒカルアカツキ, 76,和田竜, 0.4, 76,* -9,  13, 7, 26.2, ②②, 4, 8,Ｆセトノプロミス, 70,幸英明, 0.5, 70,  -5,  13, 4,  6.6, ⑦⑦
 5,13,Ｈフドｰシン, 53,秋山真, 0.7, 57,* -4,   2,12,169.4,⑦③③, 5,10,Ｅボｰルドジャパン, 69,国分恭, 0.9, 63,   5,  -4,12, 91.2,⑦⑦⑥, 5, 8,Ｄサクラキングオｰ, 78,秋山真, 0.4, 77, -14,* 20, 9, 50.7, ⑨⑪, 5, 5,Ｂキママホウダイ, 73,浜中俊, 0.6, 69,  -2,   9, 5,  8.6, ④③
 6, 7,Ｋセンタｰポイント, 47,荻野琢, 0.8, 58,  -7,   7,10, 88.5,⑤⑧⑧, 6, 4,Ｇレッドアルゴ, 68,和田竜, 0.9, 65,*  8,  -9, 5,  8.7,②②②, 6,11,Ｇラスカルトップ, 74,岩田康, 0.5, 75, -11,  13, 4,  7.2, ⑥⑦, 6, 4,Ｇティマイドリｰム, 68,鮫島良, 0.6, 71,  -6,* 13,10, 63.4, ⑩⑨
 7, 8,Ｅプコナコナ, 56,柴田大, 1.5, 57,  -9,   5, 9, 81.8,⑪⑩⑩, 7, 8,Ｋタガノコルコバｰド, 57,浜中俊, 1.1, 66,   5,  -3, 8, 40.4,⑨⑧⑨, 7, 7,Ｋカイシュウタビビト, 70,四位洋, 0.6, 70,*-10,   9,10, 51.4, ③③, 7, 2,Ｈアドマイヤスパｰズ, 67,秋山真, 1.2, 64,  -7,   9, 8, 28.0, ⑨⑩
 8,15,Ｄフアヒキリ, 57,デムｰ, 2.0, 47,* -4, -10, 3,  7.3,②②②, 8,12,Ｃハッピｰメモリｰズ, 70,太宰啓, 1.5, 65,  -1,   2,10, 48.7,⑬⑬⑬, 8,10,Ｆナンヨｰケンゴｰ, 75,シュタ, 0.7, 72, -11,  12, 6, 20.3, ⑧⑥, 8, 1,Ｅトウカイビジョン, 70,池添謙, 1.3, 63,  -5,   6, 3,  6.3, ⑥⑧
 9, 4,Ｎビバヤングメン, 44,幸英明, 2.3, 50, -10,   0,13,220.9,⑩⑫⑪, 9, 7,Ｂウルティマミュｰズ, 73,デムｰ, 1.7, 59,   4,  -7, 1,  2.7,⑪⑪⑪, 9, 4,Ｃショウナンラムジ, 79,浜中俊, 0.8, 70, -11,  10, 5, 16.1, ⑤⑤, 9,12,Ｊリオグランデ, 64,岩田康, 1.4, 64,  -7,  10, 7, 22.1, ⑪⑪
10, 9,Ｏオペラバスティｰユ, 40,シュタ, 2.3, 47,  -5, -10, 5, 18.6,③④④,10,13,Ｍテイエムサンキュウ, 48,義英真, 2.2, 58,   1,  -7,13,236.4,⑫⑫⑫,10, 6,Ｌマイティｰスコｰル, 66,鮫島良, 0.8, 74, -12,  13,11,167.9, ⑩⑨,10, 9,Ｃエクスクライム, 72,国分恭, 1.5, 62,  -8,  10,11, 87.9, ⑬⑬
11, 3,Ｌゴライコウ, 46,鮫島良, 2.4, 53, -10,   0,16,414.4,⑬⑬⑭,11, 3,Ｈアカリロンドン, 66,柴田大, 2.2, 59,   5, -15,11, 55.0,⑥⑥⑤,11, 9,Ｉヤマニンガｰゴイル, 73,幸英明, 0.9, 68,*-10,   4, 8, 30.9, ④④,11,11,Ｏアジャストメント, 56,義英真, 1.7, 60,  -4,   1,12,101.0, ⑧⑤
12,10,Ｉビリｰバロｰズ, 51,武豊  , 2.4, 50,  -7,  -5, 7, 45.3,⑨⑨⑨,12,11,Ｌメイショウゼロセン, 54,武豊  , 3.1, 52,   5, -23, 7, 29.9,⑤⑤⑦,12,12,Ｈアグネスティンクル, 73,小林徹, 1.0, 69, -12,  10,12,295.3, ⑪⑩,12, 7,Ｉスリｰネイチャｰ, 67,荻野琢, 1.7, 61,  -8,   8,13,138.5, ⑫⑫
13, 5,Ｍライブリアヴニｰル, 45,竹之下, 3.0, 46, -11,  -3,15,372.8,⑫⑭⑯,13, 1,Ｉタガノヴィグラス, 65,鮫島良, 3.9, 48,*  7, -36, 6, 28.9,①①①,,,,,,,,,,,,,13,16,Ｋメイショウエイキ, 63,小林徹, 2.2, 59,  -9,   7,15,352.3, ⑭⑮
14, 6,Ｆロｰレルゼフィｰロ, 55,岡田祥, 3.2, 45, -11,  -5,14,344.9,⑮⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｌトｰブプリンセス, 63,田中博, 2.9, 52, -13,   3,16,421.7, ⑯⑯
15,14,Ｐタガノシュナイダｰ, 35,池添謙, 3.3, 41,  -7, -12,11,124.2,⑥⑦⑫,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｎヤマカツマｰフィ, 58,和田竜, 3.3, 47,  -2, -15, 9, 38.7, ⑤④
16,11,Ｊファイナルダンサｰ, 47,義英真, 3.4, 42, -11,  -8, 8, 81.3,⑯⑮⑬,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｍグレイトエンブレム, 60,岡田祥, 3.5, 47,  -1, -15,14,282.1, ③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
