14年 2月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雲雀ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｉラナウェイビｰト, 52,北村宏,, 62,* -2,   7, 5, 21.0, ①①, 1,11, テイエムオペラドン,,中村将,,,,, 6, 17.0,④⑤③, 1,15,Ａケンブリッジサン, 83,ブノワ,, 78,   9,*  6, 2,  2.7, ⑤⑤, 1, 6,Ｂアミカブルナンバｰ, 83,内田博,, 82,   5,  11, 1,  3.5, ⑦⑥
 2, 3,Ａベック, 71,後藤浩, 0.0, 64,  -8,* 16, 1,  2.4, ⑫⑫, 2, 4, エｰシンホワイティ,,北沢伸,202.3,,,, 1,  2.3,⑤④⑤, 2,16,Ｅアプレレクｰル, 72,石橋脩, 0.6, 74,   4,* 10, 6, 20.0, ⑯⑯, 2,11,Ｈタマモマｰブル, 79,武士沢, 0.1, 81,   0,* 16,11, 32.3, ⑫⑬
 3,11,Ｐプロファウンド, 32,田中勝, 0.6, 58,* -2,   3,12, 58.3, ②②, 3, 2, ニライジンク,,熊沢重,202.9,,,, 4, 11.3,③③②, 3, 5,Ｌナムライチバンボシ, 64,津村明, 0.7, 72,   9,   0,11, 67.7, ④④, 3, 4,Ｉデンファレ, 78,的場勇, 0.1, 79,   5,   8, 7, 21.6, ③④
 4,16,Ｅブルｰミｰフラワｰ, 59,内田博, 0.6, 59,* -2,   4, 6, 25.0, ③③, 4,10, ヘリオスフィア,,五十嵐,204.2,,,, 7, 18.7,⑨⑨⑧, 4, 3,Ｐクロスカップリング, 56,蛯名正, 0.7, 73,   6,*  6,10, 64.8, ⑭⑭, 4, 1,Ｅキッズニゴウハン, 81,田辺裕, 0.1, 81,   1,  15, 8, 23.2, ⑧⑪
 5,12,Ｈダテノトライアンフ, 55,戸崎圭, 0.8, 57,  -4,   5,10, 45.6, ⑦⑥, 5, 8, ラッキｰバニラ,,浜野谷,204.3,,,, 2,  3.3,①①①, 5, 7,Ｄブルｰイングリｰン, 75,福永祐, 0.8, 71,   7,   3, 4, 15.5, ⑪⑩, 5, 3,Ｇハｰコット, 80,三浦皇, 0.1, 80,   3,  13, 5, 16.5, ⑨⑧
 6, 7,Ｂディアポジション, 63,横山典, 1.4, 54, -12,* 10, 3,  5.4, ⑭⑭, 6, 7, プロジェクトブルｰ,,石神深,205.0,,,, 5, 16.2,⑦⑦⑦, 6, 1,Ｆラクリモｰサ, 71,戸崎圭, 1.1, 70,   6,   3, 8, 30.9, ⑬⑬, 6,13,Ａセイクレットレｰヴ, 84,北村宏, 0.1, 80,   1,  15, 2,  3.7, ⑬⑫
 7,15,Ｃサンキュｰジョン, 61,田辺裕, 1.6, 50,  -6,   0, 2,  3.3, ⑩⑩, 7,13, ラインミッシェル,,原田和,205.6,,,,10, 31.9,⑧⑧⑨, 7,13,Ｈベｰルグリｰン, 68,丸山元, 1.1, 69,   8,  -2, 7, 22.4, ⑦⑧, 7, 8,Ｃゴｰハンティング, 82,戸崎圭, 0.2, 78,   2,  11,12, 34.6, ⑪⑩
 8,10,Ｇコスモナチュラル, 55,柴田大, 1.8, 50,  -6,  -2, 8, 28.8, ⑥⑨, 8, 3, ウィッシングデュｰ,,山本康,205.9,,,, 8, 19.7,②②④, 8, 8,Ｂサンリットレイク, 78,リスポ, 1.3, 68,   9,  -4, 1,  2.3, ⑨⑥, 8,12,Ｆロｰドガルｰダ, 81,岩田康, 0.2, 80,  -4,* 20, 3,  5.7, ⑭⑭
