14年 9月 7日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月 7日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西日本ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃシゲルアオイマツリ, 49,幸英明,, 53,  -3,  -8, 2,  5.0, ④③, 1,10,Ｂバトルムｰングロウ, 64,岩崎翼,, 70,*  8,  -2, 2,  6.0, ②②, 1, 9,Ｂサクセスグロｰリｰ, 77,藤岡佑,, 81,* 13,*  4, 1,  1.5,①①①, 1, 5,Ｊサカジロスイセイ, 74,幸英明,, 81,   9,*  9,11, 35.2,⑥⑥③
 2, 4,Ａデンコウハシャ, 56,浜中俊, 0.1, 52,  -2, -10, 1,  1.4, ③④, 2, 6,Ｃワキノハクリュウ, 64,国分恭, 0.1, 68,   6,  -1, 8, 24.2, ⑤④, 2,15,Ｃメイショウヒコボシ, 76,中井裕, 1.3, 76,   3,* 12, 8, 35.8,⑮⑮⑬, 2,16,Ｍアクションバイオ, 70,国分優, 0.0, 79,* 10,   6, 7, 18.1,②②①
 3,14,Ｈアグネスレイア, 40,高倉稜, 0.3, 49, -13,* -2, 9, 73.5, ⑫⑧, 3,11,Ｊヴィラ, 56,小牧太, 0.1, 66,   1,*  3, 6, 17.9, ⑩⑦, 3, 3,Ｈチュウワストライク, 70,国分優, 1.7, 68,  10,  -5,13,186.6,⑥④②, 3, 4,Ｅマノワｰル, 81,小牧太, 0.7, 79,   4,* 11, 1,  3.7,⑮⑮⑭
 4, 6,Ｄツジスｰパｰサクラ, 49,丸野勝, 0.3, 49, -11,  -5, 4, 10.9, ⑧⑦, 4,16,Ｆルｰルビクトリア, 59,北村友, 0.1, 69,*  7,  -2, 4, 17.0, ④⑤, 4,14,Ａサンライズワｰルド, 78,浜中俊, 1.8, 72,* 12,  -6, 2,  5.5,⑦③④, 4,14,Ｄペガサスフォｰス, 81,松山弘, 1.0, 77,   2,* 15, 9, 33.2,⑯⑯⑯
 5,16,Ｉワンダｰグロワｰル, 37,鮫島良, 0.5, 47, -12,  -6,10,104.1, ⑩⑨, 5,14,Ｉキュｰクッキング, 57,酒井学, 0.1, 67,   3,   2, 3, 11.7, ⑧⑧, 5,16,Ｅミッキｰクリスエス, 75,松山弘, 1.8, 71,   5,*  3, 7, 32.8,⑫⑬⑨, 5, 2,Ｂツルマルスピリット, 82,北村友, 1.1, 72,   7,   2,10, 33.8,⑨⑩⑧
 6, 8,Ｊカシノランド, 36,国分優, 0.6, 45,  -5, -14,11,119.0, ⑤⑤, 6, 7,Ｇティップトップ, 59,義英真, 0.2, 63,  -4,*  7, 7, 21.5, ⑭⑬, 6, 5,Ｄヤマカツポセイドン, 76,北村友, 1.8, 70,   5,*  4, 5, 18.9,⑭⑫⑫, 6, 6,Ｎショウナンラムジ, 69,ペロヴ, 1.1, 73,   8,   1,13, 44.6,⑩⑧⑨
 7, 7,Ｅシュンイキ, 45,松若風, 0.6, 44,*  0, -19, 8, 70.8, ②②, 7, 8,Ａエイコｰンウィル, 80,浜中俊, 0.5, 65,* 11, -11, 1,  1.6, ①①, 7,10,Ｇボストンリョウマ, 74,岩崎翼, 2.4, 65,   8,  -8,11, 78.1,⑤⑥⑥, 7,13,Ｉワンダｰコロアｰル, 74,武豊  , 1.2, 73,   9,  -1, 3,  6.2,⑪⑦⑦
 8,10,Ｆハマノマｰキュリｰ, 43,岩崎翼, 0.6, 45, -17,* -2, 6, 19.1, ⑮⑮, 8, 2,Ｎメイショウワザクラ, 52,武幸四, 0.7, 56, -13,* 10,13,127.6, ⑱⑱, 8,12,Ｊダンツトゥルｰス, 69,松若風, 2.7, 63,* 12, -15, 6, 29.7,④②③, 8,10,Ｇロスヴァイセ, 76,藤岡佑, 1.4, 70,   8,  -1, 4,  7.2,⑧⑪⑩
 9,11,Ｐシゲルエイサｰ,-78,国分恭, 0.7, 43, -23,*  2,15,332.2, ⑯⑯, 9,17,Ｒスリｰアロｰ, 25,和田竜, 0.9, 58,   5, -11, 9, 27.7, ⑥⑥, 9, 1,Ｆメイショウアサアケ, 74,武豊  , 3.0, 62,  10, -16, 3,  7.4,②⑤⑤, 9, 9,Ｃタガノラルフ, 81,和田竜, 1.7, 68,   9,  -7, 6,  8.4,⑦④⑥
10, 5,Ｍメイショウカンベエ, 33,和田竜, 0.7, 44,  -8, -12, 3, 10.3, ⑥⑥,10,12,Ｍサクラハナフブキ, 53,国分優, 1.0, 54,  -1,  -6,17,298.7, ⑫⑩,10, 2,Ｏノｰザンレディｰ, 58,高倉稜, 3.1, 63,   4,  -5,12,108.4,⑬⑭⑭,10, 3,Ｋポメグラネイト, 73,川須栄, 1.7, 70,   6,   0, 8, 23.0,⑭⑬⑪
11, 1,Ｏテルヌｰヴ, 24,松山弘, 1.1, 39,*  1, -27, 7, 51.3, ①①,11, 1,Ｏフィラデルフィア, 50,藤岡佑, 1.1, 52,  -6,  -1,12, 87.5, ⑯⑮,11, 4,Ｉオルドリン, 69,和田竜, 3.3, 60,   7, -11, 4, 15.4,⑨⑧⑩,11, 1,Ａマルカファイン, 85,高倉稜, 1.7, 69,   9,  -6, 2,  5.3,④⑤④
12, 9,Ｂタガノディナｰ, 52,太宰啓, 1.1, 38, -14, -11, 5, 18.9, ⑭⑬,12,15,Ｄスカイファンタジｰ, 63,太宰啓, 1.2, 52,   4, -14,10, 28.7, ⑦⑨,12,13,Ｋキｰブランド, 68,熊沢重, 3.3, 63,   7, -11,10, 59.8,⑧⑩⑪,12,11,Ｈメイショウオトコギ, 75,武幸四, 2.0, 69,   9,  -7,15,169.6,⑤⑨⑫
13,12,Ｌイチゴッチ, 35,筒井勇, 1.3, 36, -15, -14,14,282.0, ⑬⑫,13, 4,Ｑシセイタマテ, 46,幸英明, 1.2, 51,  -3,  -7,16,246.2, ⑪⑪,13, 8,Ｌポロタン, 66,丸野勝, 3.4, 60,   6, -11,16,367.3,⑪⑪⑧,13, 7,Ｌキクノレジｰナ, 71,丸野勝, 2.2, 66,   7,  -5,16,376.7,⑫⑫⑬
