14年11月 2日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月 2日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 4R  芝2770m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-19,,,,
■ 2R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河北新報杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｇショウナンライコウ, 44,勝浦正,, 56, -11,*  4, 3,  7.8, ⑨⑨, 1, 9,Ｅジャストザブレイン, 67,丸山元,, 68,   2,   9, 1,  2.5, ③③, 1, 5,Ｅアンブリッジロｰズ, 70,杉原誠,, 80,  10,* 14, 3,  7.2,⑤⑧⑥, 1, 5,Ｄフェブノヘア, 73,小崎綾,, 71,  -5,   8, 4,  7.6, ⑦⑤
 2,12,Ｅクリノスイｰトピｰ, 45,原田和, 0.0, 56,  -4,  -3,14, 80.2, ⑤⑤, 2,16,Ｊサザンライツ, 62,勝浦正, 0.0, 69,  -3,* 13, 5, 10.8, ⑩⑨, 2, 4,Ｄテスタメント, 71,長岡禎, 0.3, 74,* 13,   2, 1,  2.7,⑦③③, 2, 8,Ｈワイルドジョイ, 69,長岡禎, 0.3, 68, -11,   9,11, 44.9, ⑪⑨
 3,11,Ｄアンダリュｰサイト, 46,荻野琢, 0.3, 53,  -8,  -2,12, 62.0, ⑧⑧, 3,12,Ｃツクバアラモｰド, 68,吉田隼, 0.1, 67,  -1,  11, 7, 18.9, ⑦⑥, 3,11,Ｊウインオリアｰト, 66,木幡初, 0.6, 72,  10,   6, 7, 15.6,⑨⑩⑧, 3, 4,Ｉクラウンカイザｰ, 69,松田大, 0.3, 66,*  1,  -3, 9, 26.8, ②②
 4, 4,Ｊミスチフウイッチ, 41,西田雄, 0.4, 51, -22,* 11,15, 83.8, ⑮⑮, 4,14,Ａバトルムｰングロウ, 70,小崎綾, 0.1, 68,   1,   8, 2,  4.6, ④④, 4, 7,Ｌナインテイルズ, 64,伴啓太, 0.8, 69,  11,  -1,13, 62.3,③⑥④, 4,15,Ａモンマックス, 76,津村明, 0.3, 66,  -7,   5, 3,  5.6, ⑧⑦
 5, 9,Ｆレミネンス, 45,井上敏, 0.7, 47,  -8,  -8,10, 50.4, ⑥⑥, 5, 4,Ｎアロｰズグリｰム, 57,津村明, 0.2, 68, -12,* 19,13,105.0, ⑮⑭, 5, 6,Ｈノアオｰカン, 69,岩崎翼, 0.8, 69,* 13,  -4,12, 49.0,⑭⑤⑤, 5, 9,Ｊアルマエルナト, 68,勝浦正, 0.4, 68, -19,* 16, 1,  3.6, ⑮⑮
 6,14,Ｂドナソレイユ, 51,丸山元, 0.7, 47,*  0, -15, 1,  1.8, ①①, 6, 7,Ｄウインネオルｰラｰ, 68,黛弘人, 0.3, 64,*  4,   3, 4,  7.5, ②②, 6,14,Ｆショウナンアトラス, 70,小崎綾, 0.9, 70,   8,   3, 6, 11.6,⑪⑪⑪, 6,16,Ｆストロングロビン, 71,丸山元, 0.5, 63,  -4,   0, 6, 11.9, ⑥⑧
 7, 3,Ｋベニイモン, 39,二本柳, 0.8, 48, -17,   0, 9, 33.9, ⑬⑪, 7, 1,Ｂアカノジュウロク, 68,宮崎北, 0.5, 62,  -4,   8, 9, 38.4, ⑧⑧, 7, 2,Ｇセフィｰロ, 70,小野寺, 1.0, 69,   9,   5, 5,  8.9,⑧⑬⑭, 7, 7,Ｅクラウンルシフェル, 72,丸田恭, 0.5, 63,  -3,  -1, 5,  9.0, ⑤④
 8, 2,Ｍキリシマツバサ, 37,丸田恭, 0.9, 44, -15,  -4,13, 76.8, ⑩⑩, 8,15,Ｇショウナンバクフウ, 64,松田大, 0.6, 61,   0,   3, 6, 14.9, ⑥⑦, 8, 8,Ｂジリオン, 72,松若風, 1.1, 65,* 12, -10, 2,  5.8,②②②, 8,14,Ｌダイワインスパイア, 67,杉原誠, 0.5, 66, -16,* 12,12, 49.1, ⑭⑬
 9, 8,Ｏカナラズカナラズ, 32,小崎綾, 1.0, 44, -13,  -6,11, 50.6, ⑫⑬, 9, 5,Ｌリシェス, 60,原田和, 0.7, 59,  -4,   5,15,186.6, ⑨⑪, 9, 1,Ａマツリダジャパン, 74,原田和, 1.2, 67,   7,   5,11, 42.2,⑬⑭⑬, 9, 6,Ｐデイジｰギャル, 61,伊藤工, 0.6, 63, -15,   9,10, 32.0, ⑫⑪
10,10,Ｈカインドネス, 42,長岡禎, 1.0, 43,  -9, -10, 6, 27.8, ⑦⑦,10, 2,Ｆテイエムシングン, 66,松若風, 0.9, 57,   0,  -1,11, 51.0, ⑤⑤,10, 9,Ｉダｰクサイド, 67,嶋田純, 1.4, 64,  11,  -8, 8, 16.3,④⑦⑦,10,11,Ｍエキナシア, 66,小野寺, 0.7, 62, -13,   6,15,144.7, ⑬⑭
11, 1,Ｃペネトレイト, 48,宮崎北, 1.0, 45,  -3, -15, 5, 18.6, ④④,11,10,Ｍディアプリンセス, 57,長岡禎, 1.0, 56,  -9,   6,14,164.8, ⑭⑩,11,10,Ｃサンソヴｰル, 72,井上敏, 1.6, 61,  10,  -9, 4,  7.3,⑫⑨⑨,11, 1,Ｇメイショウアズミノ, 69,伴啓太, 0.7, 61,*  1,  -8, 2,  4.5, ①①
12,16,Ｎグランデコマンド, 36,松若風, 1.0, 43,*  0, -20, 2,  4.7, ②②,12, 3,Ｋシャインプレイン, 62,丸田恭, 1.1, 53,*  5,  -9, 3,  6.6, ①①,12,12,Ｎサンレイロッキｰ, 60,水口優, 1.7, 61,   9,  -6,10, 38.8,⑥⑫⑩,12, 3,Ｃクリノタカラチャン, 74,嘉藤貴, 0.8, 60,  -2,  -5, 7, 15.2, ③③
13, 6,Ａグッドピアス, 51,津村明, 1.2, 41, -13,  -8, 4, 10.8, ⑪⑫,13, 8,Ｈミッキｰルドラ, 64,木幡初, 1.2, 53,  -7,   1, 8, 26.5, ⑫⑬,13,13,Ｍシンボリパソドブレ, 64,平野優, 3.3, 45,* 13, -38,14,174.5,⑩④⑫,13, 2,Ｏコップヒヤザケ, 65,木幡初, 0.9, 58,  -3,  -7,13, 59.6, ④⑥
14,15,Ｌレンズフルパワｰ, 39,小坂忠, 1.4, 38,* -1, -24, 8, 33.6, ③③,14, 6,Ｐクラウンフィデリオ, 43,西田雄, 1.2, 53,  -5,   0,12, 79.9, ⑪⑫,14, 3,Ｋメイショウエフワン, 64,城戸義, 3.4, 44,* 12, -42, 9, 33.0,①①①,14,13,Ｂサンセルマン, 74,西田雄, 1.0, 57,  -7,  -4,14, 85.0, ⑩⑩
15, 7,Ｉヘットロｰ, 41,杉原誠, 1.4, 38, -19,  -7, 7, 28.3, ⑭⑭,15,11,Ｏグラントリノ, 56,村田一, 1.3, 53, -12,   5,16,251.5, ⑯⑯,,,,,,,,,,,,,15,12,Ｎゴｰゴｰヒュウガ, 66,村田一, 1.0, 61, -25,* 14,16,146.9, ⑯⑯
16,13,Ｐアイファｰコジｰン, 31,藤懸貴, 2.2, 28, -26,  -9,16,222.9, ⑯⑯,16,13,Ｉシェｰル, 62,伴啓太, 1.9, 44,  -8,  -6,10, 43.7, ⑬⑮,,,,,,,,,,,,,16,10,Ｋモｰニングコｰル, 67,松若風, 1.3, 53,  -7,  -8, 8, 26.3, ⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
"単勝:780円 複勝:05=230円 12=2,460円 11=1,410円 枠連:5,760円",,,,,,,,,,,,単勝:250円 複勝:09=130円 16=370円 12=360円 枠連:780円,,,,,,,,,,,,単勝:720円 複勝:05=190円 04=150円 11=340円 枠連:740円,,,,,,,,,,,,"単勝:760円 複勝:05=290円 08=950円 04=700円 枠連:2,840円",,,,,,,,,,,
"馬連:26,640円 ワイド:05-12=4,690円 05-11=3,300円 11-12=26,000円",,,,,,,,,,,,"馬連:1,610円 ワイド:09-16=700円 09-12=970円 12-16=1,770円",,,,,,,,,,,,"馬連:820円 ワイド:04-05=380円 05-11=1,720円 04-11=870円",,,,,,,,,,,,"馬連:20,470円 ワイド:05-08=4,670円 04-05=2,710円 04-08=13,360円",,,,,,,,,,,
"馬単:39,980円 3連複:169,320円 3連単:1,190,830円",,,,,,,,,,,,"馬単:2,670円 3連複:7,410円 3連単:30,310円",,,,,,,,,,,,"馬単:2,160円 3連複:4,810円 3連単:22,590円",,,,,,,,,,,,"馬単:34,140円 3連複:129,010円 3連単:751,630円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1150m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二本松特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｊエンドレストライ, 68,丸山元,, 70,*  1,   8, 8, 15.7,⑭②②, 1,10,Ｂファインスカイ, 73,松田大,, 70,   3,   8, 1,  3.3, ④④, 1,11,Ｈウィットウォｰタｰ, 62,岩崎翼,, 70,*  2,   6,12, 33.2, ②②, 1,11,Ａラブラバｰド, 76,丸田恭,, 76,   6,* 13, 2,  3.6,⑫⑪⑨
 2,15,Ｂラクリモｰサ, 73,勝浦正, 0.2, 67,*  2,   6, 2,  4.9,⑫①①, 2,12,Ａプリュム, 74,小崎綾, 0.1, 69,   1,   9, 4,  9.3, ⑦⑥, 2, 6,Ｅレディｰ, 67,田中健, 0.2, 70,*  2,   5, 6, 17.7, ③③, 2, 4,Ｄエイシンエルヴィン, 71,勝浦正, 0.2, 76,   5,* 13, 1,  2.1,⑧⑫⑬
 3,14,Ｉヒムカ, 68,吉田隼, 0.4, 66,*  0,   6, 7, 13.9,⑬④④, 3, 5,Ｄパイメイメイ, 72,原田和, 0.2, 68,  -2,* 10, 2,  3.9, ⑩⑨, 3,15,Ｃプレミアムゴｰルド, 69,伴啓太, 0.6, 64, -11,* 12,13, 63.0, ⑯⑭, 3,12,Ｋマイネルコランダム, 66,嘉藤貴, 0.3, 74,   6,   9,11, 74.6,⑩⑧⑤
 4, 6,Ａウインクルキラリ, 74,岩崎翼, 0.5, 66,  -1,   6, 3,  6.7,②③③, 4,15,Ｊエクスシア, 63,井上敏, 0.5, 65,  -6,* 11,10, 31.7, ⑮⑮, 4,16,Ｉオリオンザプラズマ, 62,丸山元, 0.6, 65,  -4,   6, 9, 27.1, ⑪⑦, 4, 9,Ｂテイエムレンジャｰ, 74,藤懸貴, 0.3, 75,   3,* 14, 5, 13.4,⑭⑮⑩
 5, 5,Ｆディオｰサシチｰ, 71,井上敏, 0.5, 67,  -1,   8, 9, 16.7,①⑤⑤, 5,16,Ｅマウントフジ, 72,丸田恭, 0.5, 65,   1,   6, 8, 18.7, ⑧⑩, 5, 2,Ｊファンファｰレ, 62,二本柳, 0.7, 64,   0,   1, 4,  6.3, ④④, 5, 7,Ｃトウケイゴｰルド, 73,水口優, 0.4, 74,   5,  12, 4, 12.9,⑪⑭⑮
 6,11,Ｈナムラキッス, 70,松田大, 0.6, 66,  -3,* 10, 6, 11.6,⑥⑪⑪, 6, 3,Ｋテイエムリヴィエラ, 63,中井裕, 0.7, 64,  -4,   8,14, 89.0, ⑬⑬, 6, 7,Ｄエルウェｰオｰジャ, 68,小崎綾, 0.7, 64,  -1,   2,10, 28.3, ⑤⑤, 6, 2,Ｇユキノユウダン, 69,丸山元, 0.4, 74,   8,   5, 7, 15.8,⑤④②
 7,12,Ｄドリｰムティアラ, 72,小崎綾, 0.8, 65,  -2,   6, 1,  4.3,⑦⑦⑦, 7, 4,Ｏソロデビュｰ, 58,城戸義, 0.9, 62,  -1,   3,15,128.0, ⑨⑧, 7,10,Ｋユキノラムセス, 62,嶋田純, 0.7, 63,  -4,   5, 8, 24.5, ⑩⑧, 7,13,Ｆディレットリｰチェ, 69,松田大, 0.5, 72,   6,   7, 9, 39.3,⑬⑬⑭
 8, 4,Ｃレッドクラリス, 73,松若風, 0.8, 68,  -2,   8, 5,  8.3,⑤⑩⑥, 8, 6,Ｃショウナンランパダ, 72,津村明, 0.9, 62,   4,  -1, 3,  6.2, ③③, 8, 1,Ｍランザン, 61,井上敏, 0.8, 62,  -4,   3,11, 31.3, ⑥⑥, 8, 1,Ｈライトオブホｰプ, 69,津村明, 0.6, 69,* 10,  -3, 3, 11.4,①①①
 9, 8,Ｇアイヅラブリｰ, 71,杉原誠, 0.9, 65,  -6,* 13,11, 22.7,⑮⑮⑭, 9, 7,Ｆバｰニングハｰト, 71,伴啓太, 1.0, 61,  -1,   3,11, 42.1, ⑪⑫, 9,12,Ａブレイクアウト, 72,黛弘人, 0.8, 63,  -9,*  9, 2,  4.8, ⑮⑮, 9,14,Ｌヤマニンシバルリｰ, 66,岩崎翼, 1.3, 63,   8,  -8,13, 93.6,⑮⑦⑧
10, 9,Ｋレイズアセイル, 61,黛弘人, 1.2, 63,  -2,   3,12, 59.4,⑩⑧⑧,10, 8,Ｌアワｰズヒロイン, 61,吉田隼, 1.0, 61,   1,   1,13, 51.3, ⑥⑤,10,14,Ｌレイズオブザサン, 61,松田大, 0.8, 63,  -7,   7,14, 66.6, ⑭⑯,10, 5,Ｉニシノマテンロウ, 68,吉田隼, 1.3, 61,   7,  -9,10, 41.9,④⑤⑥
11, 2,Ｅフィｰルドメジャｰ, 72,丸田恭, 1.4, 60,  -4,   5, 4,  7.3,③⑫⑨,11, 9,Ｍコグノセンティ, 60,勝浦正, 1.1, 59,  -4,   4, 7, 16.3, ⑫⑪,11, 9,Ｂトｰコｰヴィオラ, 71,松若風, 0.9, 63,  -3,   2, 3,  5.4, ⑧⑨,11,15,Ｎマジックポスト, 63,木幡初, 1.3, 64,   8,  -7,15,224.1,⑨⑩⑫
12, 3,Ｌピッツネイル, 61,丹内祐, 1.9, 57,  -4,   0,10, 19.7,⑨⑬⑬,12, 2,Ｐヒアルロンサン, 55,田中博, 1.1, 60, -10,* 10,16,244.1, ⑯⑯,12, 8,Ｆフジマサレジェンド, 65,伊藤工, 0.9, 61,  -6,   5, 5, 11.2, ⑬⑬,12, 3,Ｅグランスエルテ, 70,松若風, 1.4, 62,*  9, -12, 8, 24.9,②②③
13, 7,Ｍユキノビリｰブ, 57,長岡禎, 2.2, 56,  -1,  -6,14,137.5,④⑥⑩,13,13,Ｇディオレサンス, 67,丸山元, 1.3, 58,  -7,   5,12, 46.4, ⑭⑭,13,13,Ｎアスキットキング, 60,原田和, 1.0, 62,  -3,   2,16,166.6, ⑨⑩,13, 6,Ｏマイネルゾンネ, 58,丹内祐, 1.7, 58,*  9, -17,12, 84.7,③③④
14, 1,Ｎバｰスデイパｰティ, 48,津村明, 3.3, 49,  -5,  -9,13, 84.9,⑧⑭⑮,14,14,Ｈエゴイスト, 67,松若風, 1.6, 57,* 10, -12, 5, 12.5, ②①,14, 3,Ｐアイディンビュｰ, 58,長岡禎, 1.0, 61,  -6,   4,15, 67.6, ⑫⑪,14,10,Ｍディｰルフロｰ, 65,黛弘人, 1.9, 57,*  9, -18, 6, 14.6,⑦⑥⑦
15,10,Ｏコロナプリンセス, 47,二本柳, 3.5, 46,  -2, -16,15,205.1,⑪⑨⑫,15,11,Ｎタカラジェニファ, 59,伊藤工, 1.8, 53,   2,  -7, 9, 20.5, ⑤⑦,15, 5,Ｏレッドキャンティｰ, 60,丸田恭, 1.4, 56,  -3,  -2, 7, 21.8, ⑦⑫,,,,,,,,,,,,
,,,,,,,,,,,,16, 1,Ｉグラスルノン, 63,的場勇, 2.0, 52,*  8, -14, 6, 14.4, ①②,16, 4,Ｇダイワコンシｰド, 65,吉田隼, 2.0, 52,*  4, -14, 1,  3.4, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,
