14年 8月 2日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月 2日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石狩特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇノブワイルド, 37,藤田伸,, 73,*  3,* 11, 3,  5.6, ①①, 1, 9,Ａマイフリヴァ, 68,松田大,, 67,*  3,*  3, 1,  3.7,①①①, 1, 1,Ａナンヨｰカノン, 78,小崎綾,, 73,  11,* -3, 1,  2.6,②③③, 1, 6,Ｄハギノサキガチ, 74,池添謙,, 76,  12,*  4, 3,  4.9,⑦⑥⑦
 2, 1,Ｄヒラボククラウン, 52,福永祐, 1.7, 54,* -2,  -2, 1,  2.5, ②②, 2, 4,Ｂクリュｰサオｰル, 64,藤岡康, 0.6, 63,   1,   1, 2,  4.8,⑧④②, 2, 3,Ｂハヤブサペコチャン, 74,吉田隼, 0.6, 70,  10,* -4, 2,  3.1,⑦⑦⑤, 2, 3,Ｋタルトオポム, 62,菱田裕, 0.1, 75,  13,  -1, 8, 24.4,④③③
 3, 5,Ａポッドフィズ, 55,三浦皇, 1.8, 53,  -5,  -1, 4,  7.1, ③③, 3, 1,Ｇラストダンサｰ, 58,長岡禎, 1.3, 61,  -3,*  5, 5,  7.9,⑥⑫⑪, 3, 5,Ｄアルティメイトラブ, 73,黛弘人, 0.6, 69,* 13, -11, 6, 15.0,①①①, 3, 2,Ａアルテ, 78,松田大, 0.1, 73,* 20, -15, 4,  6.9,①①①
 4, 9,Ｆペイシャアロハ, 38,勝浦正, 2.0, 50,  -8,   0, 9, 96.0, ⑥④, 4,12,Ｄトワノトップガン, 61,柴山雄, 1.9, 54,   0,  -6, 6,  8.7,⑦⑦⑥, 4, 9,Ｃプリュム, 73,福永祐, 0.7, 68,* 13, -11, 3,  6.2,③②②, 4,11,Ｈクリノサンタクルス, 70,柴山雄, 0.2, 75,  10,*  4, 6, 12.2,⑨⑩⑥
 5, 4,Ｉトｰセンミッション, 36,吉田隼, 2.2, 48, -24,*  8, 7, 29.8, ⑪⑩, 5,11,Ｅリリｰクライマｰ, 61,荻野琢, 1.9, 56,  -4,   1, 7,  8.7,⑫⑬⑩, 5, 2,Ｍペイシャンスゼｰタ, 56,井上敏, 1.4, 63,  10, -13,13,109.7,⑤⑤⑥, 5, 1,Ｃマイネルストラｰノ, 77,ロｰウ, 0.3, 74,   9,*  5, 2,  4.4,⑪⑪⑩
 6, 8,Ｅワンラヴワンハｰト, 49,小崎綾, 2.3, 47,  -8,  -4, 2,  4.6, ⑤⑥, 6, 7,Ｃグリｰンフラッシュ, 63,ロｰウ, 1.9, 55,   0,  -6, 4,  7.6,⑤⑨⑦, 6,12,Ｉメテオレイン, 68,松岡正, 1.7, 62,   7, -10, 8, 26.3,⑪⑩⑦, 6, 7,Ｆトウケイゴｰルド, 73,長岡禎, 0.3, 73,  10,   2, 7, 13.5,⑩⑧⑪
 7,12,Ｂイキオイ, 53,長岡禎, 2.4, 46, -13,  -1, 6,  9.6, ⑨⑨, 7, 2,Ｌナムラアｰス, 46,小崎綾, 2.1, 54,  -1,  -6, 9, 39.9,⑨⑩⑨, 7, 6,Ｅシナｰラ, 71,菱田裕, 2.0, 60,   8, -13, 9, 33.9,⑨⑧⑩, 7, 5,Ｅトｰセンツリｰ, 74,黛弘人, 0.7, 68,  13, -10, 5,  7.4,⑤⑤④
 8, 6,Ｊポワソンダブリル, 29,松岡正, 3.1, 39, -11,  -8,11,170.2, ⑧⑧, 8,10,Ｋテイエムトッピモン, 52,田中博, 2.2, 53,   1, -11, 8, 32.3,⑩⑤⑤, 8,13,Ｋスプリングサヴァン, 67,勝浦正, 2.1, 57,  11, -22, 7, 25.3,④④④, 8, 8,Ｇウェｰブゴｰルド, 72,四位洋, 0.7, 68,  11,  -7, 9, 26.1,⑥⑦⑤
