14年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1400m 2 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,つわぶき賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｈビレッジトプテム, 49,北村宏,, 58,  -7,* 10,12, 59.4, ⑬⑬, 1, 5,Ｃスピリッツミノル, 60,酒井学,, 62,*  7,   3, 5,  7.3,①①①, 1,16,Ｃデオヴォレンテ, 71,ムｰア,, 69,  -6,* 13, 1,  3.3, ⑪⑨, 1,14,Ｃティｰエスクライ, 66,菱田裕,, 72,  -4,* 16, 5,  7.5, ⑭⑭
 2, 1,Ａメイショウボノム, 69,武幸四, 0.2, 63,* 10,  -7, 1,  1.7, ①①, 2,18,Ｌヒルノリヴァプｰル, 50,四位洋, 0.1, 62,   3,  10, 4,  5.6,⑦⑥⑥, 2,12,Ｄヤマニンブルジョン, 71,田中健, 0.2, 70,  -3,   9, 4,  8.1, ⑧⑧, 2, 7,Ｈラッフォルツァｰト, 63,川田将, 0.0, 75,   5,   4, 2,  6.5, ④⑤
 3,10,Ｌスクワｰル, 47,藤岡康, 0.3, 57,   2,   0, 4,  9.9, ⑩⑨, 3,11,Ｊサトノラｰゼン, 54,川田将, 0.3, 60,*  4,   6, 1,  3.5,④⑤⑤, 3,10,Ｂサｰストンデンバｰ, 72,川田将, 0.2, 69,*  1,   5, 2,  4.2, ②②, 3,13,Ｍハナズプルメリア, 55,黛弘人, 0.3, 72,   1,*  6,15,181.4, ⑧⑪
 4, 9,Ｏアヴェｰヌモン, 38,松山弘, 0.4, 58,   6,  -6,11, 58.7, ④⑥, 4,15,Ｄシｰドパｰル, 58,石川裕, 0.4, 60,   2,   9, 7, 16.5,⑪⑧⑧, 4,15,Ｌグレイスフルデイズ, 60,松山弘, 0.4, 68,*  2,   2,11, 61.5, ①①, 4,11,Ｉタイセイボニｰタ, 62,大野拓, 0.4, 68,  -2,*  7, 9, 26.0, ⑬⑬
 5,15,Ｃサカジロビュｰティ, 57,岡部誠, 0.8, 55,   4,  -7, 3,  8.0, ⑦⑦, 5, 3,Ｇレディｰムｰン, 56,田中勝, 0.7, 59,   2,   7, 9, 40.9,⑨⑩⑨, 5, 2,Ｉアドマイヤオウジャ, 68,藤岡康, 0.7, 65, -10,* 12, 6, 12.2, ⑭⑮, 5, 1,Ｇルアンジュ, 63,酒井学, 0.7, 66,   3,  -4, 4,  7.1, ⑨⑥
 6, 6,Ｉウインドファｰスト, 48,松若風, 1.0, 51,   0,  -6, 7, 25.0, ⑨⑧, 6, 9,Ｒミュゼフロｰレンス, 40,北村宏, 0.7, 60,  -3,* 14,10, 45.0,⑰⑯⑮, 6, 4,Ａキネオキャノン, 73,小崎綾, 0.8, 63,  -1,   2, 3,  6.2, ④⑤, 6, 2,Ａノｰブルルｰジュ, 74,高倉稜, 0.8, 68,* 11, -15, 3,  7.1, ①①
 7, 4,Ｄニホンピロヘｰラｰ, 55,酒井学, 1.0, 54,*  9, -14, 5, 10.0, ②②, 7,10,Ａワｰキングプライド, 67,菱田裕, 0.8, 58,  -3,* 13, 2,  5.4,⑭⑭⑭, 7, 9,Ｋデンコウリョウ, 66,菱田裕, 0.8, 63,  -6,   7,12, 63.7, ⑩⑪, 7,10,Ｄマイティティｰ, 65,勝浦正, 0.9, 65,   3,  -6, 8, 14.8, ⑥⑦
 8, 2,Ｇアンダリュｰサイト, 50,荻野琢, 1.0, 48, -15,*  9,10, 42.3, ⑯⑯, 8,13,Ｑウソハッピャク, 41,松若風, 1.0, 57,  -4,* 16,12, 96.7,⑯⑰⑱, 8,13,Ｈジョバイロ, 68,大野拓, 1.0, 62,  -9,   7, 9, 25.6, ⑬⑫, 8, 6,Ｎラホｰヤビｰチ, 54,森一馬, 1.0, 65,*  8, -13,11, 37.4, ②②
 9, 5,Ｂオルフィｰク, 64,村田一, 1.2, 51,*  7, -14, 2,  7.6, ③③, 9,12,Ｂレッドルヴァン, 63,ムｰア, 1.0, 51,*  5,  -7, 3,  5.5,③③③, 9, 7,Ｊフィボナッチ, 66,松若風, 1.0, 63,  -3,   2, 7, 14.5, ⑦⑦, 9, 3,Ｊウチデノコヅチ, 60,松若風, 1.1, 62,   6, -12,13, 47.5, ③③
10,11,Ｋナンゴクマｰメイド, 47,中井裕, 1.3, 49,   0,  -7,13,232.8, ⑫⑫,10,17,Ｅシップｰコウライ, 57,藤岡康, 1.1, 51,*  4,  -6, 8, 16.9,⑤④④,10, 3,Ｅボストンサクラ, 70,城戸義, 1.1, 61,  -4,   2, 8, 25.5, ⑥⑥,10, 4,Ｅウインアキレア, 65,三浦皇, 1.1, 62,   1,  -5, 6,  8.9, ⑪⑨
