14年 1月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,逢坂山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｏコｰリンベリｰ, 29,松山弘,, 73,*  5,   3,13,140.2, ①①, 1, 7,Ｅダイリュウキセキ, 63,小林徹,, 66,  -4,   5, 4,  8.1, ⑦⑥, 1, 4,Ｇピンポン, 67,池添謙,, 78,  -1,* 17, 8, 40.2, ⑫⑫, 1,11,Ａタガノエンブレム, 81,川田将,, 78,   4,*  6, 2,  4.2, ⑭⑭
 2,14,Ｂワディ, 66,浜中俊, 0.2, 71,   1,*  5, 2,  3.5, ⑤⑥, 2, 8,Ｂカレンコティヤｰル, 69,和田竜, 0.2, 63,*  0,  -2, 5, 12.8, ①①, 2,14,Ａエイシンライアン, 78,岩田康, 0.0, 77,   3,  11, 1,  1.5, ④⑤, 2, 6,Ｃダノンフェニックス, 79,ギュイ, 0.2, 75,  10,  -7, 6,  9.5, ⑥⑥
 3,11,Ｅカネトシビバｰチェ, 63,幸英明, 0.8, 67,   2,  -1, 9, 32.8, ④④, 3, 4,Ｆベルルミエｰル, 63,川島信, 0.2, 63,  -2,   0, 2,  5.6, ③③, 3,10,Ｂサダムコｰテイ, 75,川田将, 0.0, 78,   2,  11, 3,  8.7, ⑤④, 3, 9,Ｆトｰセンギャラリｰ, 76,北村友, 0.2, 76,   7,* -2, 8, 12.3, ⑫⑪
 4,16,Ａダラニ, 75,ルメｰ, 1.0, 62,*  3,  -4, 1,  2.3, ③③, 4, 6, レディカリビアン,---,菱田裕, 0.2, 64,  -9,* 10,16,224.5, ⑮⑫, 4, 1,Ｋハッピｰヤングマン, 66,藤岡康, 0.3, 76,  -5,* 18,11, 95.3, ⑯⑯, 4,13,Ｍレッドジゼル, 65,四位洋, 0.3, 74,   9,  -6,11, 45.6, ⑨⑨
 5,15,Ｆシゲルミマサカ, 62,秋山真, 1.0, 63,   0,  -1, 5, 12.2, ⑦⑦, 5, 9,Ｎルミナスパレｰド, 54,福永祐, 0.3, 62,  -2,  -1, 1,  2.8, ④⑤, 5,11,Ｏサクラテイオｰ, 64,幸英明, 0.6, 74,   1,   9,14,247.1, ⑪⑦, 5, 1,Ｊヒカルアカツキ, 74,和田竜, 0.3, 74,  10, -10,12, 91.4, ⑧②
 6, 1,Ｇショウナンランパダ, 60,岩田康, 1.0, 60, -15,* 12, 6, 21.2, ⑯⑯, 6,12,Ｇヒナアラレ, 63,松岡正, 0.5, 61,  -8,   4, 8, 21.3, ⑬⑪, 6, 9,Ｉグランプリナイト, 66,四位洋, 0.7, 71,*  4,   2, 4,  8.9, ①①, 6, 8,Ｎアダムスピｰク, 55,福永祐, 0.4, 72,* 14, -19, 1,  4.0, ①①
 7, 4,Ｊマルクナッテ, 50,森一馬, 1.5, 58,  -4,  -1,12,137.0, ⑪⑨, 7,10,Ｌフェブノヘア, 58,松山弘, 0.5, 62,  -7,   5, 9, 21.5, ⑫⑨, 7,16,Ｎハドソンシチｰ, 64,岩崎翼, 0.8, 71,   2,   6, 6, 33.1, ⑦⑧, 7, 4,Ｉヴァリアシオン, 75,古川吉, 0.4, 73,   6,* -2,10, 40.1, ⑬⑬
 8, 3,Ｃファｰビヨンド, 65,藤岡佑, 1.5, 58,   0,  -6, 8, 29.2, ⑥⑤, 8, 1,Ｍパブロワ, 57,ギュイ, 0.8, 58,  -4,  -3,12, 31.4, ⑥⑦, 8,13,Ｄゼロワンシンジロｰ, 72,武豊  , 0.9, 71,   2,   5, 2,  7.9, ⑥⑥, 8, 3,Ｄスズカアンペｰル, 78,武豊  , 0.5, 71,   7,  -8, 5,  8.0, ⑪⑧
