14年11月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1300m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
15,12,Ｎキタノスバル, 28,嘉藤貴, 7.6,  0,   1, -59,15,499.2, ⑩⑩,,,,,,,,,,,,,15, 3,Ｄゼンノコンゴウ, 69,左海誠, 3.1, 48,   1, -14, 7, 18.0, ⑩⑪,15,13,Ｎサニｰヘイロｰ, 71,松岡正, 1.3, 72,  -6,   4,17,286.6, ⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｏソアリングホｰク, 59,戸崎圭, 4.0, 40,*  4, -25, 5,  9.3, ③⑤,16, 4,Ｌシゲルオオスミ, 72,田中勝, 1.3, 64,* 11, -19,13, 68.5, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｑアポロスタｰズ, 70,横山和, 1.3, 64,*  8, -15,15,190.0, ④③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
単勝:470円 複勝:14=160円 05=150円 04=300円 枠連:910円,,,,,,,,,,,,単勝:340円 複勝:12=150円 08=170円 13=780円 枠連:750円,,,,,,,,,,,,"単勝:340円 複勝:10=140円 12=270円 01=140円 枠連:1,210円",,,,,,,,,,,,単勝:250円 複勝:14=130円 12=240円 16=310円 枠連:940円,,,,,,,,,,,
"馬連:1,190円 ワイド:05-14=440円 04-14=890円 04-05=890円",,,,,,,,,,,,"馬連:840円 ワイド:08-12=360円 12-13=2,280円 08-13=2,160円",,,,,,,,,,,,"馬連:2,030円 ワイド:10-12=530円 01-10=320円 01-12=880円",,,,,,,,,,,,"馬連:1,090円 ワイド:12-14=430円 14-16=620円 12-16=1,550円",,,,,,,,,,,
"馬単:2,340円 3連複:3,900円 3連単:18,830円",,,,,,,,,,,,"馬単:1,620円 3連複:12,880円 3連単:48,680円",,,,,,,,,,,,"馬単:3,660円 3連複:2,520円 3連単:14,470円",,,,,,,,,,,,"馬単:1,830円 3連複:3,260円 3連単:11,440円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝2500m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ｱﾙｾﾞﾝﾁﾝ共和国杯 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｆブルックデイル, 50,蛯名正,, 56,   6,* -7, 1,  2.4, ⑨⑩, 1,11, シャインアロｰ,---,ブドｰ,, 61,*-13,*  3, 8, 33.4,③②②, 1, 4,Ｃリッカルド, 76,蛯名正,, 75,* 13,   1, 1,  3.2, ①①, 1, 3,Ｂフェイムゲｰム, 89,北村宏,, 97,  10,* 24, 2,  4.9,⑪⑧⑦
 2, 4,Ｃスマイルミｰティア, 52,北村宏, 0.1, 55,   6,* -8, 2,  4.3, ⑩⑨, 2, 4, レッドライジェル,---,北村宏, 0.4, 57, -15,  -1, 1,  1.6,⑥⑦⑥, 2, 8,Ｌサニｰデイズ, 66,石川裕, 0.1, 74,* 10,*  3, 6, 11.4, ③④, 2, 9,Ｃクリｰルカイザｰ, 89,吉田豊, 0.4, 91,* 12,   8, 4,  7.7,②②①
 3,12,Ｄメイショウサワヤカ, 52,柴田善, 0.3, 51,   8, -14, 4,  7.1, ⑦⑧, 3, 1, エジｰサンドレ,---,三浦皇, 0.6, 57, -16,   1, 6, 16.4,⑤⑧⑧, 3, 1,Ｇゴｰルドリｰガル, 71,戸崎圭, 0.3, 73,* 10,   3, 4,  8.2, ④②, 3,11,Ｄスｰパｰムｰン, 88,内田博, 0.5, 91,* 11,* 13, 3,  7.0,⑥⑥⑥
 4, 2,Ｌレトロクラシック, 34,松岡正, 0.5, 49,   7, -17, 9, 57.1, ⑧⑦, 4,10, ヤギリヴィｰナス,---,松岡正, 0.7, 57, -18,*  2,12,163.8,⑫⑩⑩, 4, 2,Ｆポンデザムｰル, 73,ブドｰ, 0.6, 70,   7,*  3, 5,  8.8, ⑨⑦, 4,14,Ｑアドマイヤケルソ, 80,柴田善, 0.5, 90,   8,* 19, 9, 25.7,⑮⑮⑮
 5, 1,Ｍタケデンタップ, 34,石川裕, 1.1, 42,   3, -17,12,145.7, ⑫⑪, 5,12, エフティベス,---,蛯名正, 0.7, 57, -19,*  4, 5, 14.1,⑩⑪⑪, 5, 6,Ｂメガオパｰルカフェ, 77,田中勝, 0.7, 69,   8,   1, 3,  5.4, ⑥⑤, 5,17,Ｌラブリｰデイ, 82,ムｰア, 0.8, 86,* 12,   4, 6,  9.2,③③③
 6, 5,Ｂロッソマドンナ, 57,田中勝, 1.2, 42,  10, -29, 5,  8.2, ⑤⑤, 6, 3, ボルダｰブルｰ,---,内田博, 0.7, 54, -17,  -1, 2,  5.3,⑨⑨⑨, 6,16,Ｉディアイッセイ, 68,左海誠, 0.8, 70,   5,*  6,15,209.5, ⑮⑮, 6, 2,Ｉモビｰル, 84,嘉藤貴, 1.1, 83,   9,   6,11, 53.8,⑦⑦⑧
 7, 3,Ｅバイレ, 52,嘉藤貴, 1.3, 39,  12, -36, 7, 17.7, ③③, 7, 7, アンジュリンブレス,---,田中勝, 0.8, 52, -15,  -5,10, 60.8,④⑤⑦, 7, 9,Ｋグランプレｰジョ, 67,内田博, 0.9, 69,   6,   3, 8, 24.7, ⑭⑪, 7, 8,Ｆセイクリッドバレｰ, 85,三浦皇, 1.3, 83,   8,   8,14, 79.5,⑨⑫⑭
 8,13,Ｋショウナンカサロ, 36,左海誠, 1.3, 39,* 13, -38, 8, 41.2, ④④, 8, 2, ショウナンマｰル,---,吉田豊, 0.8, 52, -15,  -7,11,110.2,⑧⑥④, 8,13,Ａロンギングエｰス, 79,石橋脩, 0.9, 68,   7,   2, 2,  4.7, ⑧⑩, 7, 5,Ｊネオブラックダイヤ, 83,戸崎圭, 1.3, 83,   8,  10, 8, 18.9,⑱⑱⑯
 9,11,Ｈツァｰリｰナ, 45,吉田豊, 1.3, 42,   3, -22,10, 60.9, ⑪⑫, 9, 5, スペキュロス,---,柴田善, 0.9, 48,*-12, -13, 7, 30.2,①③③, 9, 5,Ｈドラゴンスパン, 68,三浦皇, 1.2, 66,   7,  -2,10, 33.5, ⑪⑧, 9, 4,Ｐデスペラｰド, 80,横山典, 1.5, 79,* 12,  -6, 7, 10.6,①①②
10, 9,Ａブラウンゴッデス, 62,戸崎圭, 1.5, 37,  10, -36, 3,  6.6, ⑥⑥,10, 8, キングヴァラｰル,---,戸崎圭, 1.0, 45,*-12, -16, 3,  6.6,②①①,10, 7,Ｅポップアップハｰト, 74,田辺裕, 1.6, 63,   6,  -4, 7, 15.0, ⑩⑭,10, 6,Ｋコスモロビン, 83,柴田大, 1.7, 79,   8,   2,12, 64.7,⑭⑭⑬
11,10,Ｊブロンディジェニｰ, 40,武士沢, 1.9, 36,* 13, -48, 6, 14.4, ②②,11, 6, マイネルサフィルス,---,柴田大, 3.0, 27, -19, -29, 4, 13.1,⑪⑫⑫,11,10,Ｍサトノテイオウ, 65,ムｰア, 1.7, 63,   6,  -3, 9, 25.1, ⑫⑫,11,12,Ｅリキサンステルス, 87,左海誠, 1.7, 79,   9,   1,10, 46.8,⑫⑬⑫
12, 8,Ｇアフェクシオン, 47,柴田大, 2.3, 31,* 15, -55,11,113.2, ①①,12, 9, ベストクルｰ,---,左海誠, 4.3,  3, -15, -58, 9, 47.3,⑦④⑤,12,12,Ｏヒラリアス, 59,柴田大, 1.9, 63,   7,  -7,13, 98.9, ⑦⑨,12,18,Ｈマイネルジェイド, 84,松岡正, 1.7, 80,  10,   1,15,101.7,⑧⑨⑪
,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｊマルマロス, 68,北村宏, 2.0, 61,   5,  -6,11, 52.1, ⑬⑬,13,16,Ｎスマｰトギア, 82,石橋脩, 1.8, 78,* 11,  -6,17,231.1,④④④
,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｎカウンタｰハッセキ, 61,横山和, 2.4, 58,   9, -13,14,187.9, ⑤⑥,14,15,Ａホッコｰブレｰヴ, 91,田辺裕, 2.1, 75,   9,  -6, 1,  3.9,⑬⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｐウラノスガッキ, 58,柴田善, 2.5, 54,* 10, -17,12, 64.7, ②③,15, 1,Ｍサイレントメロディ, 82,田中勝, 2.1, 75,* 11, -10,13, 78.1,⑤⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｏサイモントルナｰレ, 81,武士沢, 2.1, 78,   8,  -1,16,194.4,⑯⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｒプレティオラス, 70,横山和, 2.2, 74,   7,   0,18,298.7,⑰⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｇマイネルメダリスト, 84,蛯名正, 2.5, 72,   9, -14, 5,  8.0,⑩⑩⑨
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
単勝:240円 複勝:07=120円 04=130円 12=150円 枠連:370円,,,,,,,,,,,,"単勝:3,340円 複勝:11=480円 04=110円 01=290円 枠連:790円",,,,,,,,,,,,"単勝:320円 複勝:04=160円 08=330円 01=210円 枠連:1,540円",,,,,,,,,,,,"単勝:490円 複勝:03=180円 09=230円 11=240円 枠連:1,100円",,,,,,,,,,,
馬連:490円 ワイド:04-07=210円 07-12=320円 04-12=410円,,,,,,,,,,,,"馬連:2,780円 ワイド:04-11=910円 01-11=3,740円 01-04=510円",,,,,,,,,,,,"馬連:2,420円 ワイド:04-08=940円 01-04=590円 01-08=1,380円",,,,,,,,,,,,"馬連:1,510円 ワイド:03-09=610円 03-11=710円 09-11=750円",,,,,,,,,,,
"馬単:820円 3連複:1,060円 3連単:3,360円",,,,,,,,,,,,"馬単:8,580円 3連複:8,420円 3連単:93,580円",,,,,,,,,,,,"馬単:4,210円 3連複:6,030円 3連単:22,840円",,,,,,,,,,,,"馬単:2,590円 3連複:3,310円 3連単:14,480円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,百日草特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａペルセヴェランテ, 69,戸崎圭,, 66,* -6,*  0, 1,  1.1,①①①, 1, 9, エクストラファイン,---,蛯名正,, 46, -31,*  3, 5, 12.3, ④④, 1, 6,Ｉルｰジュバック, 47,戸崎圭,, 75,  -2,* 20, 2,  2.9,⑨⑨⑨, 1, 3,Ｇビッグギグ, 74,横山典,, 70,   4,*  8, 2,  4.8, ⑥⑥
 2, 1,Ｅゴｰジャスガｰル, 53,田辺裕, 0.4, 63,  -9,  -2, 4, 20.0,②③②, 2, 3, シェｰネフラウ,---,松岡正, 0.1, 42,*-29,  -3, 2,  4.5, ①①, 2, 3,Ｄベルｰフ, 58,ブドｰ, 0.4, 68,  -1,  10, 3,  5.4,⑤⑥⑦, 2, 7,Ｅチャンスメイク, 76,ブドｰ, 0.1, 72,   3,*  8, 8, 36.1, ⑧⑧
 3, 3,Ｆマイネルフレッチャ, 50,柴田大, 0.6, 64, -10,*  0, 2,  8.4,⑨⑦⑤, 3,14, キタノマドンナ,---,北村宏, 0.2, 43, -33,*  2, 4,  9.2, ⑥⑦, 3,10,Ｂミュゼエイリアン, 67,横山典, 0.5, 69,  -3,* 17, 1,  2.8,⑩⑩⑩, 3, 8,Ｂヤマチョウフェア, 82,石川裕, 0.1, 71,   5,   5, 7, 23.4, ④④
 4,10,Ｄインスタントリｰ, 55,蛯名正, 1.1, 55,  -9, -12, 6, 30.5,⑤④④, 4,15, サウザンリｰブス,---,田中勝, 0.3, 43, -36,*  5, 3,  9.1, ⑨⑨, 4, 5,Ａコアプライド, 69,ムｰア, 0.6, 67,  -1,   8, 4,  9.6,⑧⑧⑧, 4, 4,Ｋサリレモンド, 68,田辺裕, 0.3, 69,*  5,   2, 9, 52.1, ②②
 5, 7,Ｃキジャナ, 55,吉田豊, 1.2, 56, -10, -10, 3, 14.9,④⑤⑥, 5, 2, コｰリンブリリアン,---,石橋脩, 0.4, 41, -34,   1,10, 28.6, ⑦⑤, 5, 1,Ｃニシノオタケビ, 60,田辺裕, 0.6, 65,   2,   1, 5,  9.8,③③③, 5, 2,Ｄニシノゲンキマル, 77,戸崎圭, 0.5, 69,   2,   7, 5, 11.3, ⑩⑩
 6, 2,Ｇコパノハミルトン, 44,北村宏, 1.3, 53, -10, -12, 5, 23.3,⑦⑥⑦, 6,12, ラトゥｰル,---,左海誠, 0.5, 37,*-29,  -7, 7, 15.9, ②②, 6, 8,Ｆドラゴンストｰム, 54,北村宏, 0.7, 65,   1,   3, 6, 12.4,⑦⑦⑤, 6, 9,Ｃリｰゼントブルｰス, 79,松岡正, 0.5, 68,   4,   4, 4,  9.9, ⑦⑦
 7, 9,Ｂバトルボンネビル, 62,ブドｰ, 1.3, 51,* -7, -16, 8, 90.0,③②③, 7, 1, グラントウショウ,---,柴田大, 0.5, 38, -31,  -4, 9, 19.3, ③③, 7, 9,Ｅギンザヴィクトリア, 55,蛯名正, 1.2, 59,   2,  -9, 8, 34.7,②②②, 7,11,Ｆレッドジャクソン, 75,田中勝, 0.6, 68,   2,   5,10, 96.5, ⑪⑪
 8, 4,Ｈアイナ, 44,松岡正, 1.5, 54, -13,  -8, 7, 50.0,⑩⑩⑩, 8, 6, スナッチアキス,---,武士沢, 1.0, 37, -39,   0, 8, 17.2, ⑫⑩, 8, 7,Ｊゴッドバロｰズ, 47,石橋脩, 1.9, 52,*  7, -28, 9, 62.7,①①①, 8,10,Ｉリンガスアリュｰル, 70,柴田善, 1.4, 59,   3,  -4, 6, 18.5, ⑨⑨
 9, 5,Ｉトｰセンバレッタ, 35,左海誠, 3.1, 33, -12, -34,10,189.2,⑥⑧⑧, 9, 5, カロリンピリカ,---,嘉藤貴, 1.2, 31, -36,  -7,14,142.2, ⑧⑧, 9, 2,Ｈウップスアデイジイ, 52,松岡正, 1.9, 52,   2, -17, 7, 30.6,④④④, 9, 1,Ｊマイネルドメニカ, 69,柴田大, 1.6, 62,   5,  -7,11,158.0, ⑤⑤
10, 6,Ｊユウシンガｰ, -6,石川裕, 3.2, 33, -12, -34, 9,126.5,⑧⑨⑨,10,11, スノｰボｰルアｰス,---,吉田豊, 1.4, 32, -40,  -3,11, 75.3, ⑬⑬,10, 4,Ｇパｰティメｰカｰ, 53,左海誠, 2.0, 51,   1, -15,10, 72.8,⑥⑤⑥,10, 5,Ｈアピシウス, 72,北村宏, 3.1, 49,*  5, -22, 3,  6.6, ①①
,,,,,,,,,,,,11,13, カルミア,---,柴田善, 1.6, 29, -41,  -4,13,140.4, ⑮⑭,,,,,,,,,,,,,11, 6,Ａマズルファイヤｰ, 83,ムｰア, 9.7, -3,   4, -79, 1,  1.8, ③③
,,,,,,,,,,,,12, 7, ルサリエ,---,戸崎圭, 1.6, 26, -37,  -9, 1,  2.4, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13, 4, シャインワンハｰト,---,木幡初, 1.9, 20, -33, -20,12,102.7, ⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 8, アポロポピｰ,---,横山和, 2.1, 22, -45,  -6,15,175.8, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,10, アイケｰビュｰティ,---,田辺裕, 2.1, 19, -39, -15, 6, 13.8, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,
単勝:110円 複勝:08=110円 01=150円 03=120円 枠連:680円,,,,,,,,,,,,"単勝:1,230円 複勝:09=320円 03=170円 14=250円 枠連:2,180円",,,,,,,,,,,,単勝:290円 複勝:06=120円 03=140円 10=110円 枠連:890円,,,,,,,,,,,,単勝:480円 複勝:03=200円 07=550円 08=500円 枠連:420円,,,,,,,,,,,
