14年 3月29日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月29日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:稍重(指数:1),,,,,,,,,,,
単勝:620円 複勝:03=200円 12=150円 09=200円 枠連:430円,,,,,,,,,,,,単勝:160円 複勝:05=110円 01=160円 03=240円 枠連:480円,,,,,,,,,,,,"単勝:2,380円 複勝:11=480円 02=280円 09=480円 枠連:2,970円",,,,,,,,,,,,単勝:540円 複勝:12=210円 13=640円 11=200円 枠連:560円,,,,,,,,,,,
"馬連:1,080円 ワイド:03-12=370円 03-09=670円 09-12=430円",,,,,,,,,,,,馬連:490円 ワイド:01-05=220円 03-05=400円 01-03=800円,,,,,,,,,,,,"馬連:7,680円 ワイド:02-11=2,340円 09-11=5,280円 02-09=1,970円",,,,,,,,,,,,"馬連:5,460円 ワイド:12-13=1,770円 11-12=740円 11-13=2,270円",,,,,,,,,,,
"馬単:2,280円 3連複:1,900円 3連単:12,450円",,,,,,,,,,,,"馬単:620円 3連複:1,300円 3連単:3,190円",,,,,,,,,,,,"馬単:15,680円 3連複:35,010円 3連単:161,300円",,,,,,,,,,,,"馬単:10,220円 3連複:12,570円 3連単:75,270円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,毎日杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂタガノゴｰルド, 69,太宰啓,, 65,*  5,*  6, 2,  2.1,②②②, 1,16,Ｌスカイゴｰルド, 49,北村宏,, 69,   7,* -4, 4, 21.8,⑧⑨⑦, 1, 5,Ｈララガニエ, 66,和田竜,, 71,   3,*  9, 7, 18.7, ⑩⑨, 1, 1,Ａマイネルフロスト, 79,柴田大,, 83,  11,*  6, 5,  8.0, ⑦⑨
 2, 7,Ａティｰエスハｰツ, 75,和田竜, 0.3, 62,   4,*  5, 1,  1.9,⑥⑤④, 2, 3,Ｂエクストレミティｰ, 60,シュタ, 0.5, 65,*  8, -13, 2,  6.8,⑤⑤④, 2,11,Ｄメイショウマルマル, 72,藤田伸, 0.2, 70,*  7,   1, 1,  1.7, ②②, 2, 2,Ｇエイシンブルズアイ, 72,秋山真, 0.0, 81,  12,   3, 3,  6.2, ④④
 3, 6,Ｆヨヨギマック, 53,バルジ, 0.3, 60,*  5,*  4, 6, 29.4,③③③, 3,10,Ｇアンダルシアシチｰ, 52,川島信, 0.6, 65,*  9, -17, 9, 64.3,②②②, 3,13,Ｌエアｰウェｰブ, 59,国分恭, 0.5, 66,   6,   0,12, 94.4, ⑥⑥, 3,14,Ｄステファノス, 74,シュタ, 0.0, 82,  12,*  4, 4,  6.3, ⑨⑦
 4, 3,Ｈサンセットライヴ, 50,鮫島良, 1.2, 58,   4,  -2,11,291.5,④④⑤, 4, 4,Ｆハイランドエｰス, 53,松山弘, 0.7, 63,* 10, -20, 5, 25.0,①①①, 4,10,Ｅケリｰダノビア, 69,シュタ, 0.8, 66,*  9,  -6, 5, 10.7, ①①, 4,12,Ｃラングレｰ, 76,北村宏, 0.1, 81,  12,   3, 1,  3.7, ⑪⑧
 5, 5,Ｉサンライズフレンチ, 50,義英真, 1.6, 51,*  6,  -8, 8,113.9,①①①, 5, 8,Ｄライトパｰプル, 57,和田竜, 0.7, 64,   7, -13, 3, 12.2,⑦⑧⑧, 5, 6,Ａサンクフルネス, 73,国分優, 0.8, 64,   1,*  6, 2,  5.8, ⑬⑬, 5, 6,Ｅアズマシャトル, 73,松山弘, 0.2, 80,  11,   3, 2,  4.4, ⑧⑩
 6,11,Ｌフェリックス, 43,国分優, 1.7, 51,   2,  -2, 9,133.6,⑧⑨⑧, 6, 7,Ａペンタトニック, 61,小牧太, 0.7, 64,   7, -12, 1,  1.3,⑨⑦⑨, 6, 8,Ｊクｰデタｰ, 64,水口優, 0.9, 64,   1,   3,10, 69.1, ⑫⑫, 6, 9,Ｋパドルウィｰル, 67,四位洋, 0.2, 80,   9,*  6, 8, 18.3, ⑫⑫
 7, 1,Ｇオミキ, 50,ペドロ, 1.8, 51,   4,  -7, 4, 19.0,⑤⑥⑥, 7,11,Ｊスペシャルフォｰス, 50,柴田大, 1.0, 62,   4,*-10, 8, 63.0,⑪⑫⑫, 7, 2,Ｃジョｰラプタｰ, 72,北村宏, 1.1, 62,   7,  -6, 3,  9.8, ③④, 7, 4,Ｆピｰクトラム, 72,小牧太, 0.3, 79,   9,*  4,10, 24.9, ⑩⑪
 8,12,Ｄコスモパトラ, 55,柴田大, 2.1, 52,   3,  -7, 3, 16.9,⑨⑦⑦, 8,12,Ｈロｰドスパｰク, 51,池添謙, 1.0, 61,   6, -15,12,123.6,⑫⑪⑪, 8,12,Ｍレｰザｰビｰム, 54,松山弘, 1.5, 60,   7,  -9,11, 85.7, ⑤③, 8, 8,Ｉサングラス, 70,ペドロ, 0.9, 72,  12,  -9,11, 64.8, ⑤⑥
 9,10,Ｋニホンピログリｰン, 45,小牧太, 2.2, 51,   1,  -3,10,140.0,⑩⑪⑩, 9, 9,Ｃシゲルヤマト, 59,松若風, 1.0, 61,   6, -14,14,163.8,⑩⑩⑩, 9, 1,Ｆオウケンイチゲキ, 66,松若風, 1.6, 58,   3,  -5, 8, 46.0, ⑪⑪, 9,11,Ｈシンガン, 72,川島信, 1.1, 71,  12, -13, 6, 12.8, ⑥⑤
10,13,Ｃカネトシタシナミ, 56,松山弘, 2.3, 48,   2,  -6, 7, 47.5,⑪⑩⑨,10,14,Ｍテイエムスカイオｰ, 46,古川吉, 1.3, 58,*  8, -26,10, 72.3,④③③,10, 3,Ｇクレバｰカイオウ, 66,柴田大, 1.6, 59,   4,  -6, 4, 10.6, ⑦⑩,10, 3,Ｍカゼノコ, 62,武幸四, 1.7, 66,   8, -11,13,159.1, ⑭⑬
11, 4,Ｊスリｰヴェスタ, 45,国分恭, 3.1, 41,   0, -10,12,297.0,⑫⑫⑪,11, 1,Ｋジェイボｰイ, 49,国分優, 1.7, 57,   4, -15,11, 82.4,⑯⑯⑬,11, 4,Ｉテイケイフロックス, 65,秋山真, 1.6, 57,   6,  -9, 9, 51.1, ④⑤,11, 5,Ｊアドマイヤヤング, 68,和田竜, 1.8, 62,* 13, -26, 7, 14.9, ①①
12, 2,Ｅカンスタントリｰ, 54,北村宏, 3.3, 41,  -3,  -6, 5, 19.3,⑬⑬⑬,12, 5,Ｅワルガキ, 53,バルジ, 1.9, 54,   7, -32, 6, 27.9,⑥⑥⑥,12, 7,Ｂワンダｰゴヴェルノ, 73,義英真, 1.7, 57,   4,  -7, 6, 16.3, ⑧⑦,12,10,Ｌデビル, 63,バルジ, 2.0, 60,* 13, -28,12, 72.0, ③③
13, 8,Ｍテイエムスピリタス, 42,松若風, 4.5, 33,   2, -26,13,407.5,⑦⑧⑫,13,15,Ｐヤマニンカリヨン, 39,国分恭, 2.6, 49,   3, -27,15,408.8,⑮⑮⑮,13, 9,Ｋオレタチセッカチ, 64,ペドロ, 2.5, 51,   4, -14,13,222.1, ⑨⑧,13, 7,Ｂリｰゼントロック, 78,中谷雄, 2.1, 59,* 13, -31, 9, 24.0, ②②
,,,,,,,,,,,,14, 2,Ｏキングドライヴ, 40,太宰啓, 2.7, 49,   3, -30,13,161.9,⑬⑬⑭,,,,,,,,,,,,,14,13,Ｎクリノジュロウジン, 55,太宰啓, 2.2, 60,   8, -19,14,550.1, ⑬⑭
,,,,,,,,,,,,15,13,Ｉタガノトッピｰ, 50,秋山真, 3.3, 47,   7, -52, 7, 58.3,③④⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 6,Ｎリントシテ, 41,小林徹, 5.9, 11,  -1, -60,16,422.3,⑭⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
単勝:210円 複勝:09=110円 07=110円 06=360円 枠連:140円,,,,,,,,,,,,"単勝:2,180円 複勝:16=1,030円 03=360円 10=2,460円 枠連:3,180円",,,,,,,,,,,,"単勝:1,870円 複勝:05=310円 11=110円 13=2,090円 枠連:920円",,,,,,,,,,,,"単勝:800円 複勝:01=240円 02=240円 14=230円 枠連:2,570円",,,,,,,,,,,
馬連:140円 ワイド:07-09=110円 06-09=670円 06-07=630円,,,,,,,,,,,,"馬連:5,120円 ワイド:03-16=1,100円 10-16=7,940円 03-10=2,730円",,,,,,,,,,,,"馬連:1,330円 ワイド:05-11=680円 05-13=13,950円 11-13=3,050円",,,,,,,,,,,,"馬連:2,430円 ワイド:01-02=880円 01-14=990円 02-14=870円",,,,,,,,,,,
"馬単:320円 3連複:1,180円 3連単:3,200円",,,,,,,,,,,,"馬単:14,190円 3連複:73,610円 3連単:456,560円",,,,,,,,,,,,"馬単:4,210円 3連複:37,080円 3連単:192,900円",,,,,,,,,,,,"馬単:5,430円 3連複:6,050円 3連単:40,230円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  芝1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,君子蘭賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａチャｰマｰ, 68,北村宏,, 72,*  6,*  0, 1,  1.4, ③③, 1, 3,Ａラインスピリット, 72,古川吉,, 77,*  9,  -4, 1,  3.2, ①①, 1, 2,Ｂブランネｰジュ, 71,秋山真,, 75,  -4,*  9, 2,  3.3, ③④, 1, 5,Ｃゴｰルドベル, 78,小牧太,, 82,  -3,* 11, 6,  9.8, ⑨⑨
 2, 4,Ｂエゴイスト, 62,松若風, 0.3, 72,* 11,  -7, 2,  4.7, ①①, 2, 5,Ｂフェブノヘア, 69,北村宏, 0.3, 68,  -2,*  2, 6, 13.0, ⑨⑩, 2, 3,Ｉタガノスカイ, 47,和田竜, 0.2, 75,  -6,*  7, 7, 21.1, ⑥⑤, 2,11,Ｉタマラマ, 75,北村宏, 0.0, 79,   0,   7, 5,  9.4, ⑥⑥
 3, 8,Ｃトゥルｰスカイ, 57,国分優, 1.4, 56,  -5,* -1, 4, 12.3, ⑨⑥, 3, 4,Ｍトウシンムサシ, 58,和田竜, 0.5, 65,  -7,*  4,14,120.7, ⑬⑬, 3, 9,Ｄアイスブレイク, 65,北村宏, 0.5, 68,* -3,  -2, 4,  7.0, ②②, 3, 4,Ｈオｰキッドレイ, 75,ペドロ, 0.2, 78,  -1,   7, 3,  7.8, ⑧⑧
 4,15,Ｍユウキファイン, 39,秋山真, 1.4, 62,*  9, -15, 8, 42.5, ②②, 4, 6,Ｄヤマノハヤブサ, 67,四位洋, 0.5, 65,  -4,*  2, 3,  7.2, ⑫⑫, 3, 5,Ｇマイネリベルタス, 61,柴田大, 0.5, 71,  -4,   1, 8, 26.3, ④③, 4, 3,Ｂオビｰディエント, 80,秋山真, 0.3, 76,  -1,   4,10, 14.8, ⑦⑦
 5,14,Ｄメイショウゲキテキ, 54,和田竜, 1.9, 56,   3, -13, 3, 10.1, ④④, 5, 9,Ｆプライマリｰコｰド, 65,シュタ, 0.6, 64,   0,  -4, 2,  4.0, ⑧⑨, 5, 6,Ｆヤマニンアリエッタ, 63,藤田伸, 0.6, 70,  -7,   4, 5, 17.6, ⑧⑧, 5,13,Ｋウィザｰズポケット, 70,四位洋, 0.4, 77,  -4,   9, 7, 10.6, ⑪⑪
 6,16,Ｋヒロキセキ, 47,小牧太, 2.1, 50, -10,* -2, 5, 27.0, ⑫⑫, 6, 1,Ｅデンコウウノ, 65,藤田伸, 0.7, 64,   0,  -5, 5, 11.8, ⑩⑧, 6, 7,Ｃウインリバティ, 68,シュタ, 0.6, 69,  -5,   2, 3,  6.2, ⑤⑥, 6,10,Ｇタツストロング, 76,和田竜, 0.5, 79,  -7,* 13, 2,  4.8, ⑬⑬
 7, 6,Ｉシゲルウゴ, 49,柴田大, 2.3, 49,  -7,  -7, 7, 38.6, ⑩⑩, 7, 2,Ｇラヴィｰネ, 64,ペドロ, 0.8, 64,   6, -13, 7, 13.1, ④③, 7, 4,Ａアルトゥｰナ, 73,池添謙, 1.1, 64,  -7,  -3, 1,  2.3, ⑦⑦, 7, 1,Ａダンツクロノス, 80,藤田伸, 0.5, 77,  -6,* 10, 1,  4.1, ⑫⑫
 8, 2,Ｇヤマカツサユリ, 52,松山弘, 2.3, 47, -12,* -2, 6, 35.7, ⑬⑬, 8, 8,Ｌマイネルフォルス, 59,柴田大, 0.9, 60,  -3,  -5,12, 49.3, ⑪⑪, 8,10,Ｈナムラユキヒメ, 58,国分優, 1.3, 62,  -6,  -4, 9,186.7, ⑨⑨, 8, 6,Ｆコスモトゥルｰラヴ, 76,柴田大, 0.6, 71,*  3,  -6, 4,  8.6, ②②
 9, 5,Ｌエイユｰバｰチョ, 46,太宰啓, 2.6, 48,  -5, -11,10,144.0, ⑧⑧, 9,13,Ｎブロンシェダｰム, 57,小牧太, 1.1, 62,   3, -10, 4,  7.7, ⑦⑦, 9, 1,Ｅカレンコティヤｰル, 63,松山弘, 1.9, 51,* -3, -22, 6, 17.9, ①①, 9, 7,Ｄライブリシｰラ, 77,中谷雄, 0.8, 71,  -4,   3,12,136.4, ⑩⑩
10,13,Ｈメモリｰビビッド, 50,義英真, 2.8, 44, -12,  -6,12,189.0, ⑭⑭,10, 7,Ｃクｰルジョジョ, 68,バルジ, 1.1, 60,   4, -14, 8, 13.3, ⑥⑤,10, 8,Ｊゴｰルドソレイユ, 38,吉井友, 2.4, 50,  -9, -14,10,231.9, ⑩⑩,10, 8,Ｍサウンドバラッド, 67,シュタ, 0.9, 66,*  3, -10, 9, 13.0, ①①
11,10,Ｆオｰミハンコック, 52,川島信, 2.8, 47,   1, -17, 9,134.5, ⑤⑤,11,11,Ｊワンダフルワｰルド, 60,池添謙, 1.2, 55, -12,   0, 9, 33.3, ⑭⑭,,,,,,,,,,,,,11,12,Ｊタイセイジｰニアス, 71,バルジ, 0.9, 66,*  2,  -9,11,100.7, ③③
12, 3,Ｅケンブリッジクイン, 53,小林徹, 3.3, 41,  -8, -13,13,210.4, ⑪⑪,12,12,Ｋピクニックソング, 59,秋山真, 1.5, 53,   2, -18,10, 44.9, ⑤⑥,,,,,,,,,,,,,12, 9,Ｌアグネスティンクル, 67,義英真, 1.0, 66,   0,  -8,13,147.5, ④⑤
13, 9,Ｊコウエイユニバｰス, 48,バルジ, 3.6, 38,  -3, -23,14,266.2, ⑦⑦,13,14,Ｉダイヤモンドハイ, 63,武幸四, 1.5, 56,   6, -22,11, 45.0, ③④,,,,,,,,,,,,,13, 2,Ｅモンテフジサン, 76,松山弘, 1.0, 66,   0,  -7, 8, 11.1, ⑤④
14, 7,Ｏラガｰベルリン, 36,国分恭, 4.2, 32, -14, -16,15,336.2, ⑮⑮,14,10,Ｈブルｰヴァルキリｰ, 64,松山弘, 1.6, 55,*  8, -24,13, 84.1, ②②,,,,,,,,,,,,,,,,,,,,,,,,
15,12,Ｐスリｰキｰマン, 31,大下智, 4.4, 32, -17, -16,16,590.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11,Ｎスズカコンクパｰル, 38,中谷雄, 4.5, 31,  -4, -28,11,172.4, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
