14年 9月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾚｲﾝﾎﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａウォリアｰズソウル, 64,蛯名正,, 60,*  4,*  2, 1,  1.3, ①①, 1, 1, カシノデュｰク,,蓑島靖,,,,, 1,  1.7,③②②, 1,12,Ｄハイアｰレｰト, 74,吉田豊,, 74,*  9,*  9, 2,  3.1,①①①, 1, 1,Ｇネオブラックダイヤ, 77,横山典,, 87,*  3,* 15,10,138.0, ①①
 2,11,Ｆダイワインパルス, 47,北村宏, 0.4, 57,*  3,  -1, 2,  5.1, ②②, 2,12, カントリｰスノｰ,,原田和,186.5,,,, 8, 41.0,⑩⑦⑥, 2,14,Ｈヤンキｰソヴリン, 71,木幡初, 0.8, 71,   7,   6, 4, 10.1,⑥⑥⑥, 2, 4,Ｄファントムライト, 81,三浦皇, 0.6, 84,   2,  12, 1,  2.0, ⑧⑧
 3, 7,Ｈユウユウ, 44,三浦皇, 0.5, 55,   1,   1, 6, 31.3, ③④, 3,10, メイショウアラワシ,,植野貴,186.7,,,, 4, 10.6,④④④, 3, 3,Ｃマドリｰドカフェ, 75,大野拓, 0.9, 72,   5,*  9, 5, 11.0,⑦⑧⑨, 3, 3,Ｂマイネルディｰン, 84,柴田大, 0.6, 83,*  3,   9, 4,  7.5, ⑤④
 4, 2,Ｅアルノルフィｰニ, 48,西田雄, 1.1, 51,  -7,*  3, 7, 48.5, ⑦⑦, 4,14, ホクレア,,高野和,187.0,,,, 2,  5.6,①①①, 4, 6,Ｅアイソレｰション, 73,三浦皇, 1.1, 67,*  8,   1, 9, 35.4,③②②, 4, 5,Ａブリッジクライム, 85,柴田善, 0.6, 82,*  3,   9, 3,  6.0, ⑥⑤
 5,13,Ｂマイネルアペックス, 56,丹内祐, 1.3, 48,*  1,  -7, 4, 16.5, ④③, 5, 8, レッドフォルツァ,,五十嵐,187.2,,,, 5, 11.3,⑤③③, 5,13,Ａサヴァティアｰノ, 81,エスポ, 1.1, 68,*  8,   2, 1,  2.4,④③③, 5, 7,Ｉロｰレルブレット, 77,田辺裕, 0.6, 85,   1,* 15, 7, 23.3, ⑪⑪
 6, 6,Ｍガルｰダ, 30,石橋脩, 1.3, 48,  -4,  -1,10,135.4, ⑥⑥, 6, 3, ジョｰマダガスカル,,林満明,187.7,,,, 6, 19.3,⑥⑥⑦, 6, 8,Ｂエピロｰグブリッジ, 75,蛯名正, 1.1, 69,   6,   6, 3,  8.6,⑩⑦⑦, 6, 2,Ｊマイネルマｰク, 75,蛯名正, 0.7, 85,   1,  13, 8, 58.4, ⑩⑩
 7, 1,Ｃラッキｰダン, 54,勝浦正, 1.4, 47,  -2,  -4, 8, 52.8, ⑤⑤, 7, 7, レアｰレスパｰダ,,金子光,187.8,,,, 3,  7.7,⑦⑤⑤, 7, 2,Ｇレオネプチュｰン, 72,横山典, 1.2, 68,   6,   6, 8, 27.9,⑪⑨⑧, 7,10,Ｃミエノキセキ, 84,川田将, 0.9, 77,   2,   6, 2,  5.3, ⑦⑦
 8,14,Ｋボナフォルトゥｰナ, 35,松岡正, 1.7, 44, -15,*  4,14,210.4, ⑭⑬, 8, 6, ティアップビクタｰ,,石神深,189.2,,,, 9, 45.2,⑨⑩⑧, 8,10,Ｆモンプレジｰル, 73,江田照, 1.2, 68,   7,   4, 6, 17.8,⑧⑤⑤, 8, 9,Ｅケイアイチョウサン, 80,北村宏, 1.1, 77,   2,   3, 6, 12.7, ⑨⑨
