14年 8月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五頭連峰特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂドラゴンゲｰト, 54,田辺裕,, 55,*  1,* -4, 1,  1.7, ③③, 1, 5,Ａサウスセレクト, 64,伴啓太,, 61,*  1,   2, 1,  3.7, ②②, 1,11,Ｈキュリオスティｰ, 57,岩田康,, 70,   3,*  3,10, 38.4, ⑭⑬, 1, 6,Ｂダンスアミｰガ, 79,北村宏,, 82,   4,* 10, 5,  8.0, ⑩⑨
 2, 8,Ｃムサ, 51,嘉藤貴, 0.1, 54,*  2,  -6, 4, 12.4, ②②, 2, 6,Ｃドスコイサｰファｰ, 63,内田博, 0.1, 61,  -6,*  9, 2,  3.8, ⑦⑦, 2, 5,Ａバトルジェジェジェ, 66,戸崎圭, 0.2, 65,*  7,  -9, 4,  7.4, ④⑤, 2, 9,Ａアルバタックス, 81,岩田康, 0.1, 81,   2,* 13, 3,  5.8, ⑪⑪
 3, 7,Ｅロックフォｰル, 43,柴田善, 0.7, 46,  -6,* -3, 5, 14.9, ⑩⑪, 3, 8,Ｅサタンズクラウン, 59,田辺裕, 0.2, 58,  -5,*  6, 5,  6.8, ⑥⑤, 3, 1,Ｅディｰプラヴ, 61,蛯名正, 0.3, 66,   5,* -4, 1,  2.7, ⑪⑪, 3, 1,Ｆメドウヒルズ, 76,吉田豊, 0.7, 75,*  7,  -5, 2,  5.4, ②②
 4,15,Ｎブラックブリｰズ, 20,エスポ, 0.8, 47,  -4,  -7, 6, 16.0, ⑧⑧, 4, 7,Ｄポッドジョｰカｰ, 62,大野拓, 0.5, 57,  -8,*  7, 4,  5.8, ⑨⑧, 4, 2,Ｊサプライズレナ, 56,田中勝, 0.4, 64,   6,  -9, 9, 38.1, ⑦⑦, 4,12,Ｃミナレット, 77,嘉藤貴, 0.7, 73,*  9,  -6, 7, 16.7, ③③
 5, 4,Ａオｰロラッシュ, 58,吉田豊, 0.9, 45,  -6,  -5, 2,  4.3, ⑨⑨, 5, 9,Ｇソアリングホｰク, 56,戸崎圭, 1.0, 52,  -4,  -2, 6, 13.1, ④③, 5,16,Ｌハｰトオブジュン, 51,木幡初, 0.7, 59,*  7, -18,11, 47.9, ②②, 5, 2,Ｊイタリアンネオ, 69,田辺裕, 0.8, 71,   6,  -3, 6,  8.3, ⑤④
 6, 5,Ｆデルタタイム, 39,大庭和, 1.2, 44,  -8,  -6,14,156.5, ⑪⑩, 6, 4,Ｉダｰクダイナミック, 52,柴田大, 1.2, 51,*  2,  -9, 3,  5.3, ①①, 6, 8,Ｂアンジュドボヌｰル, 65,吉田豊, 0.8, 61,   4, -12, 2,  4.2, ⑫⑫, 6, 5,Ｋロｰレルソラン, 69,江田照, 1.2, 67,   5,  -7,10, 49.7, ⑨⑧
 7,11,Ｏワイルドテイスト, 20,戸崎圭, 1.7, 39,  -1, -18, 7, 20.1, ④④, 7,12,Ｆラインシャドｰ, 59,武士沢, 1.2, 50,  -9,   1,11, 49.3, ⑩⑩, 7,12,Ｍミスアシング, 50,石橋脩, 0.9, 60,   4, -10, 8, 28.5, ⑬⑭, 7, 8,Ｅケイティｰプライド, 76,蛯名正, 1.4, 65,   6, -14, 1,  3.1, ④⑤
 8,10,Ｊアラマサファスリ, 36,的場勇, 1.8, 38,  -4, -16,15,239.7, ⑦⑦, 8, 2,Ｋビｰチドラゴン, 50,吉田豊, 1.3, 48, -12,   2, 7, 36.8, ⑫⑫, 8, 4,Ｆヘヴンリｰシチｰ, 58,北村宏, 1.0, 58,*  8, -22, 5, 16.1, ③③, 8, 4,Ｈマイネルアウラｰト, 72,柴田大, 1.4, 67,  -2,   1, 9, 31.8, ⑫⑫
 9, 6,Ｈダンガンコゾウ, 37,内田博, 1.9, 35, -13,  -8,11, 88.3, ⑬⑬, 9,15,Ｈナンヨｰルｰク, 54,柴田善, 1.3, 48, -13,   4,10, 49.0, ⑬⑬, 9,14,Ｄサンソヴｰル, 62,エスポ, 1.1, 57,   2, -10, 3,  4.8, ⑯⑯, 9, 7,Ｄゴットフリｰト, 76,エスポ, 1.7, 61,   6, -17, 4,  6.5, ⑥⑦
10, 2,Ｉヘットロｰ, 37,柴田大, 1.9, 40,*  3, -23, 8, 57.8, ①①,10, 3,Ｍトミケンフアｰマ, 40,北村宏, 1.9, 46,*  0, -12,12, 53.4, ③④,10,18,Ｃトｰセンマルシェ, 63,江田照, 1.1, 56,   4, -16, 7, 23.2, ⑩⑩,10,10,Ｌクロスカップリング, 67,大野拓, 2.0, 59,   5, -18,12,106.4, ⑧⑩
11,13,Ｇナンゴクオｰジ, 38,木幡初, 2.0, 34, -15,  -7,12, 88.3, ⑭⑭,11,14,Ｏモンテドリｰム, 35,田中勝, 1.9, 44, -18,   3,13, 89.9, ⑭⑭,11,15,Ｉラフィンテｰル, 56,武士沢, 1.3, 56,   2, -15,16,238.3, ⑮⑮,11,11,Ｉアｰトフェスタ, 70,柴田善, 2.9, 47,   6, -35, 8, 21.2, ⑦⑥
12, 1,Ｄカインドネス, 46,蛯名正, 2.0, 34, -21,* -2, 3,  8.9, ⑮⑮,12, 1,Ｊリベルテ, 51,伊藤工, 1.9, 44,  -8,  -5,14,183.5, ⑧⑪,12,13,Ｑグレｰスグランド, 47,原田和, 1.5, 51,* 10, -34,17,268.5, ①①,12, 3,Ｇディｰプサウンド, 75,田中勝, 3.7, 40,* 10, -54,11, 73.5, ①①
13, 9,Ｍナイトウォッチ, 24,武士沢, 2.1, 35,  -2, -20, 9, 61.6, ⑤⑤,13,13,Ｌトラストサムライ, 44,原田和, 2.5, 38,  -8, -12, 8, 45.9, ⑪⑨,13, 3,Ｏシャドウマスク, 50,内田博, 1.5, 52,   5, -24,12,123.1, ⑧⑧,,,,,,,,,,,,
14,12,Ｋカシノキングダム, 32,二本柳, 2.4, 32,  -8, -17,13,127.2, ⑫⑫,14,11,Ｎクラウンマリリン, 36,岩田康, 3.4, 31,  -6, -21, 9, 48.3, ⑤⑥,14,17,Ｇカレｰニナ, 58,横山典, 1.7, 48,   6, -28, 6, 18.1, ⑥⑥,,,,,,,,,,,,
15,14,Ｌタカラドリｰム, 27,伊藤工, 2.6, 31,  -2, -25,10, 79.9, ⑥⑥,,,,,,,,,,,,,15, 6,Ｒナッツハッピｰ, 43,伴啓太, 1.9, 48,   0, -21,14,200.3, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｎスイチョウカ, 50,宮崎北, 2.0, 47,   6, -32,18,380.6, ⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｋハディｰジャ, 54,伊藤工, 2.4, 43,*  8, -43,15,216.4, ⑤④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｐプレｰル, 48,木幡初, 2.5, 44,   0, -28,13,144.8, ⑰⑰,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,
単勝:170円 複勝:03=110円 08=200円 07=260円 枠連:720円,,,,,,,,,,,,単勝:370円 複勝:05=130円 06=140円 08=180円 枠連:400円,,,,,,,,,,,,"単勝:3,840円 複勝:11=770円 05=180円 01=140円 枠連:4,880円",,,,,,,,,,,,"単勝:800円 複勝:06=240円 09=210円 01=210円 枠連:2,430円",,,,,,,,,,,
"馬連:820円 ワイド:03-08=350円 03-07=440円 07-08=1,220円",,,,,,,,,,,,馬連:870円 ワイド:05-06=310円 05-08=440円 06-08=600円,,,,,,,,,,,,"馬連:17,400円 ワイド:05-11=4,170円 01-11=2,350円 01-05=520円",,,,,,,,,,,,"馬連:2,080円 ワイド:06-09=700円 01-06=640円 01-09=600円",,,,,,,,,,,
"馬単:1,090円 3連複:2,170円 3連単:6,100円",,,,,,,,,,,,"馬単:1,580円 3連複:1,840円 3連単:8,260円",,,,,,,,,,,,"馬単:47,510円 3連複:14,230円 3連単:184,420円",,,,,,,,,,,,"馬単:4,100円 3連複:2,900円 3連単:18,420円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,佐渡ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅディアコンチェルト, 48,柴田善,, 59,  -2,* -3, 6, 23.3, ⑨⑨, 1, 5, メイショウメイゲツ,---,蛯名正,, 53,  -3, -13, 1,  1.9, ③③, 1,12,Ｆユキノスライダｰ, 72,岩田康,, 77,*  8,* 12, 3,  5.5,⑨②②, 1,15,Ｏウイングドウィｰル, 76,伊藤工,, 83,  12,   2,15,150.3, ⑨⑧
 2,16,Ｂタンタアレグリア, 49,北村宏, 0.0, 59,*  0,* -6, 1,  1.6, ⑧⑧, 2,17, テイクウォｰニング,---,岩田康, 0.2, 49,  -3, -16, 3,  6.0, ④④, 2,10,Ｌサヴァティアｰノ, 58,エスポ, 0.0, 76,*  9,* 11, 5, 13.4,①①①, 2,12,Ｌファントムライト, 76,戸崎圭, 0.1, 83,  12,   3, 4,  7.3, ⑪⑪
 3,10,Ｇレオフラッパｰ, 48,横山典, 0.7, 49,  -4,*-11, 7, 29.4, ⑭⑫, 3,10, サクラライトニング,---,戸崎圭, 0.4, 46,  -7,*-12, 4, 13.8, ⑧⑦, 3, 1,Ｂスギノハルバｰド, 76,内田博, 0.1, 76,*  8,* 12, 2,  3.3,⑩④③, 3,14,Ａトウシンモンステラ, 89,田中勝, 0.1, 83,  12,   1, 2,  5.9, ⑫⑫
 4,12,Ｑニシノクラッチ, 29,田辺裕, 0.7, 49,*  0, -18, 9, 39.6, ④③, 4, 2, エレガントソング,---,田中勝, 1.0, 39,  -8, -19,10, 37.8, ⑩⑪, 4, 2,Ｊマイネルボルソｰ, 67,柴田大, 0.5, 74,*  8,   9, 8, 30.6,③③④, 4,10,Ｂパワｰスポット, 86,大野拓, 0.1, 85,  12,*  4,11, 38.1, ⑮⑮
 5, 8,Ａアポロノシンザン, 51,蛯名正, 1.1, 46,*  0, -23, 3,  7.0, ⑥⑥, 5,11, タケルラグｰン,---,武士沢, 1.0, 41,  -6, -23,16,119.9, ⑥⑥, 5, 9,Ａベリｰトゥベリｰ, 76,田中勝, 1.0, 70,   6,   7, 1,  2.2,⑧⑧⑥, 5, 1,Ｆブリッジクライム, 81,柴田善, 0.2, 84,  10,*  7, 9, 16.6, ⑯⑯
 6, 1,Ｊマイネルリｰド, 43,嘉藤貴, 1.1, 45,  -3, -18,13,139.5, ⑦⑦, 6,13, ハッピｰノリチャン,---,木幡初, 1.0, 39, -11, -16, 5, 14.6, ⑪⑫, 6,13,Ｄフォルトファｰレン, 73,戸崎圭, 1.8, 64,   5,   4, 7, 24.7,⑫⑫⑫, 6, 4,Ｈトラストワン, 78,蛯名正, 0.2, 83,  12,   2, 5,  7.8, ⑧⑩
 7,17,Ｆランデックヒルズ, 48,江田照, 1.2, 44,  -4, -18,10, 53.9, ⑪⑪, 7,12, メルドオｰル,---,横山典, 1.1, 38, -17,* -8, 7, 33.3, ⑮⑮, 7, 7,Ｃオリオンザムｰン, 74,伴啓太, 1.8, 65,   3,   5, 9, 48.5,⑬⑬⑬, 7,16,Ｋダノンフェニックス, 76,石橋脩, 0.5, 80,  14,  -6, 6, 10.6, ⑩⑨
 8, 9,Ｃシｰナリｰ, 49,柴田大, 1.4, 42,*  2, -32, 2,  5.8, ①①, 8, 7, コスモタタン,---,柴田大, 1.2, 38,  -6, -25, 8, 37.0, ⑤⑤, 8,11,Ｅテｰオｰイｰジス, 72,北村宏, 1.9, 63,   7,  -3, 4, 11.8,⑥⑥⑤, 8,11,Ｃケイアイチョウサン, 85,岩田康, 0.6, 80,  13,  -3, 3,  6.8, ⑭⑭
 9,14,Ｋバイレ, 36,大野拓, 1.4, 42,*  2, -30,14,158.8, ②②, 9,14, マタンギ,---,西田雄, 1.4, 36,  -7, -25, 9, 37.7, ⑨⑧, 9, 5,Ｈダイコクイモン, 70,原田和, 1.9, 64,   6,   0,10, 79.3,⑦⑦⑦, 9, 2,Ｍミヤコマンハッタン, 76,柴田大, 0.8, 76,* 15, -14,10, 28.7, ④④
10,15,Ｉアンジュデトワｰル, 44,エスポ, 1.5, 41,  -5, -20, 5, 16.7, ⑬⑭,10,18, ナリノパシオン,---,北村宏, 1.4, 35, -18,*-12,11, 40.1, ⑭⑭,10, 3,Ｇトウショウカムイ, 71,石橋脩, 2.1, 61,   4,   1,11,103.0,⑪⑪⑩,10, 5,Ｅアロヒラニ, 82,エスポ, 0.9, 75,  14, -12, 7, 11.2, ⑦⑦
11,18,Ｈツウロｰゼズ, 45,戸崎圭, 1.5, 40,  -2, -24, 4, 14.1, ⑩⑩,11,16, マンゴジェリｰ,---,エスポ, 1.7, 32, -10, -26, 2,  5.8, ⑫⑩,11, 4,Ｋドリｰミングラヴ, 62,木幡初, 3.1, 57,   7, -11,12,347.2,④⑨⑨,11, 7,Ｄプリンセスジャック, 85,江田照, 1.1, 72,  14, -17, 8, 13.9, ⑤⑤
12, 3,Ｍラビットボｰテ, 35,伴啓太, 1.5, 40,  -1, -27,11, 79.2, ⑤⑤,12, 8, プリンセスケイ,---,柴田善, 1.9, 31,*  1, -42, 6, 19.4, ②②,12, 6,Ｍカンタベリｰリュウ, 55,石川裕, 3.7, 51,   7, -18,13,351.4,②⑤⑧,12, 8,Ｉアサクサポイント, 77,吉田豊, 1.2, 74,  11, -11,16,207.6, ⑬⑬
13, 7,Ｐウインベルノアｰル, 31,石橋脩, 1.7, 40,  -8, -18,12,110.8, ⑱⑯,13, 4, ホｰルドユアホｰス,---,杉原誠, 1.9, 32,*  1, -42,12, 45.0, ①①,13, 8,Ｉブラックジャガｰ, 70,田辺裕, 4.0, 48,   5, -17, 6, 18.8,⑤⑩⑪,13, 6,Ｊベストディｰル, 77,内田博, 2.3, 62,* 15, -37,12, 55.4, ③③
14, 6,Ｌソヴリンマンボ, 36,田中勝, 1.7, 39,  -5, -23,15,162.8, ⑮⑮,14, 3, マｰスクィｰン,---,田辺裕, 2.0, 32, -23, -14,13, 64.2, ⑯⑯,,,,,,,,,,,,,14, 9,Ｇクイｰンオリｰブ, 80,横山典, 2.5, 59,  14, -37, 1,  3.9, ⑥⑥
15, 5,Ｎワットプラケオ, 33,石川裕, 1.9, 36,  -5, -26,16,448.4, ⑫⑬,15,15, ウィステリアガｰル,---,原田和, 2.6, 25, -13, -33,17,213.1, ⑬⑬,,,,,,,,,,,,,15, 3,Ｎオメガブレイン, 76,田辺裕, 2.9, 57,* 17, -48,13, 91.9, ②②
16, 2,Ｄトリアンドルス, 48,内田博, 2.1, 35,*  0, -38, 8, 30.6, ③④,16, 9, ジュンカイトｰ,---,内田博, 4.6,-18, -35, -31,15,113.9, ⑰⑰,,,,,,,,,,,,,16,13,Ｐロｰドロックスタｰ, 56,北村宏, 3.8, 52,* 16, -61,14,149.1, ①①
17,13,Ｏタマモカチグリ, 32,原田和, 2.6, 29,  -8, -32,17,530.4, ⑰⑰,17, 6, セイウンアワｰド,---,江田照, 4.7, -8,  -7, -70,14,110.5, ⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,
18,11,Ｒソフォニスバ,  7,伊藤工, 3.4, 21, -15, -32,18,585.3, ⑯⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,
"単勝:2,330円 複勝:04=380円 16=110円 10=450円 枠連:1,140円",,,,,,,,,,,,単勝:190円 複勝:05=110円 17=160円 10=240円 枠連:300円,,,,,,,,,,,,"単勝:550円 複勝:12=190円 10=320円 01=160円 枠連:1,430円",,,,,,,,,,,,"単勝:15,030円 複勝:15=3,160円 12=280円 14=240円 枠連:1,720円",,,,,,,,,,,
"馬連:1,540円 ワイド:04-16=630円 04-10=3,220円 10-16=790円",,,,,,,,,,,,馬連:710円 ワイド:05-17=290円 05-10=460円 10-17=780円,,,,,,,,,,,,"馬連:4,240円 ワイド:10-12=1,570円 01-12=380円 01-10=1,230円",,,,,,,,,,,,"馬連:69,670円 ワイド:12-15=17,990円 14-15=13,870円 12-14=1,040円",,,,,,,,,,,
"馬単:5,520円 3連複:6,800円 3連単:58,560円",,,,,,,,,,,,"馬単:900円 3連複:2,000円 3連単:6,060円",,,,,,,,,,,,"馬単:7,370円 3連複:4,870円 3連単:33,660円",,,,,,,,,,,,"馬単:191,540円 3連複:94,490円 3連単:1,287,060円",,,,,,,,,,,
■ 3R  芝2400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■12R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,閃光特別,,,,,,,,,,,,,,,,,,,,,,
