14年 8月31日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月31日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1400m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朱鷺ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａヴィクトリｰスノｰ, 61,石川裕,, 65,* -2,*  1, 1,  1.5,   , 1,14,Ｂリｰスリング, 67,石川裕,, 65,*  2,   0, 5,  9.9,⑥②②, 1,12,Ｇエタｰナルムｰン, 66,木幡初,, 70,  -8,   8, 2,  4.2, ⑨⑧, 1, 4,Ｊサクラアドニス, 76,和田竜,, 79,  -1,  12, 9, 46.0, ③③
 2,18,Ｅエンドオブデイズ, 44,石橋脩, 1.0, 49, -14,* -5, 2,  9.2,   , 2,10,Ｃマウントマズル, 65,柴田善, 0.1, 63,   0,   5, 3,  6.4,⑧⑨⑧, 2, 4,Ｋミッキｰルドラ, 62,エスポ, 0.1, 67,  -7,   5,16, 82.3, ⑦⑥, 2, 3,Ｇコウヨウアレス, 78,北村宏, 0.0, 78,*  1,   9, 4,  7.6, ②②
 3,12,Ｐイディル, 20,木幡初, 1.1, 46, -13,  -8,11, 49.0,   , 3,15,Ｈベストヴィジョン, 57,岩田康, 0.3, 63,   1,   1, 7, 28.2,⑨⑥⑥, 3,16,Ｌシェｰル, 61,伴啓太, 0.1, 67,  -7,   5,12, 63.6, ⑧⑨, 3,10,Ｃオリｰビン, 83,石橋脩, 0.0, 80,  -5,  17, 3,  5.5, ⑧⑦
 4,15,Ｉユウユウ, 36,北村宏, 1.1, 46, -13,  -8, 4, 10.9,   , 4, 1,Ｆポルナｰダ, 61,伊藤工, 0.4, 64,  -4,*  9, 8, 36.9,⑪⑬⑬, 4,18,Ｃトルセドｰル, 70,田辺裕, 0.1, 70, -18,* 16, 4,  6.5, ⑰⑰, 4,14,Ａプリムラブルガリス, 90,横山典, 0.0, 80,  -7,  19, 1,  2.6, ⑨⑨
 5, 1,Ｃヒノキノカホリ, 49,柴田大, 1.1, 47, -15,  -7, 3, 10.2,   , 5, 2,Ｋヨウザンフウ, 49,伴啓太, 0.5, 64,  -5,* 12,14,268.6,⑮⑮⑮, 5, 2,Ｄリタｰンラルク, 67,横山典, 0.1, 70, -20,* 18, 1,  3.2, ⑱⑱, 5,12,Ｂアミカブルナンバｰ, 83,戸崎圭, 0.1, 80,  -8,  19, 2,  4.5, ⑪⑪
 6,11,Ｏナンヨｰディンプル, 20,柴田善, 1.1, 47, -13,  -8,10, 45.0,   , 6, 9,Ｄハワイアンブロｰ, 64,西田雄, 0.8, 61,  -1,  -1, 4,  8.4,⑤⑧⑦, 6,13,Ｆアンスポｰクン, 67,杉原誠, 0.2, 65,  -6,   3,15, 65.9, ⑥⑦, 6,13,Ｆダノンプログラマｰ, 79,岩田康, 0.1, 82, -10,* 23,10, 52.0, ⑬⑬
 7,13,Ｆユピテル, 43,嘉藤貴, 1.3, 44, -17,  -8, 9, 40.2,   , 7, 3,Ｍヒロソｰラｰ, 49,武士沢, 1.1, 58,  -2,   0,13,129.4,⑭⑫⑪, 7, 3,Ｎヤマニンアタシャン, 59,柴田大, 0.2, 66,*  3,  -5, 5, 13.4, ①①, 7, 9,Ｅプレイズエタｰナル, 79,蛯名正, 0.1, 79,  -7,  17, 5,  9.4, ⑦⑧
 8, 5,Ｋテイア, 31,二本柳, 1.4, 44, -10, -13, 6, 20.4,   , 8, 5,Ｉテイエムテンリュウ, 57,嘉藤貴, 1.3, 55,  -1,  -3,11, 91.1,⑦⑪⑩, 8,15,Ｉキョウエイダルク, 64,石川裕, 0.2, 64,*  0,  -3,10, 35.2, ③③, 8,11,Ｉテイエムオオタカ, 77,嘉藤貴, 0.3, 74,  -1,   8, 8, 21.6, ⑤④
 9, 8,Ｇトｰセンシャイニｰ, 39,江田照, 1.5, 39,* -6, -18, 5, 19.4,   , 9,11,Ｅケイクエスト, 62,横山典, 2.1, 49,*  2, -17, 2,  5.4,⑬③③, 9, 7,Ａタカラジェニファ, 72,伊藤工, 0.2, 64,  -3,   0, 3,  5.1, ⑤⑤, 9, 8,Ｌブラボｰスキｰ, 74,エスポ, 0.3, 73,*  1,   4,11, 57.0, ①①
10, 2, サノノゲｰム,---,西田雄, 1.7, 38, -26,  -6,17,353.1,   ,10,12,Ｇランドグロｰリｰ, 57,的場勇, 2.4, 50,   0, -15, 9, 72.3,④⑦⑨,10,10,Ｈホｰクインザブルｰ, 64,嶋田純, 0.2, 66,*  1,  -4,14, 65.7, ②②,10, 2,Ｋサクラクロｰバｰ, 74,田辺裕, 0.4, 76,  -8,  15,14, 96.4, ⑩⑩
11,17,Ｈクリノジュンチャン, 39,岩部純, 1.7, 37, -26,  -8,12,129.8,   ,11, 6,Ｎモンテドリｰム, 45,木幡初, 2.7, 49,  -5,  -9,15,315.6,⑫⑭⑭,11, 9,Ｍシニョリｰナ, 60,柴田善, 0.3, 66, -14,   9,11, 47.0, ⑭⑬,11, 7,Ｎインプレスウィナｰ, 71,田中勝, 0.5, 77, -10,  18, 7, 21.3, ⑫⑫
12,10,Ｎバトルトリｰプ, 22,伊藤工, 1.7, 37, -18, -12,14,163.1,   ,12,13,Ｊマイベストフェロｰ, 54,エスポ, 3.1, 45,   1, -23, 6, 12.0,⑩⑤⑤,12, 1,Ｊダイワカリエンテ, 64,北村宏, 0.4, 62,* -2,  -4, 6, 24.5, ④④,12, 6,Ｍダイヤモンドダンス, 73,御神本, 0.5, 71,  -1,   5,13, 87.0, ④⑥
13,16,Ｄキセキノブｰケ, 45,伴啓太, 1.7, 38,* -2, -23, 8, 22.0,   ,13, 8,Ｌユキノアカツキ, 49,嶋田純, 3.6, 41,  -1, -23,12,101.1,③⑩⑫,13,17,Ｅエクスペリエンス, 67,木幡初, 0.6, 61, -12,   4, 7, 25.1, ⑬⑮,13, 1,Ｈヒットジャポット, 77,宮崎北, 0.7, 75, -14,* 21,12, 74.5, ⑭⑭
14, 6,Ｂラマハデスヌｰダ, 50,的場勇, 1.7, 36, -10, -18, 7, 21.0,   ,14, 7,Ａサクセスラディウス, 71,内田博, 5.1, 34,*  2, -43, 1,  2.0,①①①,14, 8,Ｏツキノウサギ, 59,江田照, 0.6, 61, -13,   5,18,198.8, ⑮⑭,14, 5,Ｄティアップゴｰルド, 80,国分優, 0.8, 67,  -3,   3, 6, 20.1, ⑥⑤
15, 4,Ｊシゲルギシサイ, 32,原田和, 1.9, 32, -19, -15,13,159.1,   ,15, 4,Ｏエｰスカノｰプス, 30,杉原誠, 5.3, 31,   1, -42,10, 88.5,②④④,15, 6,Ｂテツナゴオ, 70,戸崎圭, 0.7, 59, -11,   1, 8, 26.5, ⑫⑩,,,,,,,,,,,,
16, 7,Ｑウエイブ, 19,武士沢, 2.3, 28, -18, -20,15,168.3,   ,,,,,,,,,,,,,16,14,Ｐスイｰトガｰデン, 56,岩田康, 0.8, 57, -10,  -2, 9, 26.7, ⑩⑫,,,,,,,,,,,,
17, 3,Ｌラプロムナｰド, 27,小野寺, 2.7, 24, -29, -16,18,370.9,   ,,,,,,,,,,,,,17,11,Ｒアポロムｰン, 52,原田和, 1.4, 49, -10,  -9,13, 65.6, ⑪⑪,,,,,,,,,,,,
18,14,Ｍネブカドネザル, 23,大庭和, 3.5,  7, -29, -30,16,276.8,   ,,,,,,,,,,,,,18, 5,Ｑピｰエムヘクタｰ, 54,宮崎北, 2.1, 40, -18, -11,17,193.8, ⑯⑯,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,
