14年 7月20日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月20日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  芝2600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｴﾘﾓﾊﾘｱｰｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｋプラチナコｰド, 39,藤岡康,, 60,   7,  -5, 8, 21.2, ⑥⑤, 1, 8,Ｃステラストリｰム, 63,三浦皇,, 70,   6,* -7, 1,  3.7,⑩⑧④, 1, 5,Ｆトップボンバｰ, 69,小崎綾,, 74,*  7,* 11, 3,  5.0,①①①, 1, 7,Ｃマイネルバウンス, 84,丹内祐,, 80,  10,*  8, 4,  7.9,⑨⑨⑤
 2, 1,Ｅユメノマイホｰム, 49,長岡禎, 0.1, 56,   1,   1, 2,  4.0, ⑨⑨, 2, 6,Ｇアワフレイム, 60,吉田隼, 0.1, 68,   8,*-11, 3,  5.1,⑨⑦③, 2, 2,Ａディｰエスコマンド, 79,勝浦正, 1.3, 66,   2,   8, 1,  3.0,③③③, 2, 3,Ｈコスモシャンハイ, 78,黛弘人, 0.1, 81,  10,*  7,12, 56.0,⑧⑩⑦
 3, 9,Ｌヘッドドレス, 36,勝浦正, 0.1, 58,   2,  -1, 5, 11.5, ⑧⑧, 3, 1,Ａコパノミクス, 65,藤岡康, 0.3, 69,   7,* -8, 2,  4.2,⑪⑩⑧, 3,12,Ｈレッドアライヴ, 65,藤田伸, 1.5, 68,  -1,* 12, 4,  5.8,⑧⑦⑥, 3, 8,Ｇケイティｰズハｰト, 80,池添謙, 0.3, 76,* 13,   1, 6,  8.7,②②②
 4, 8,Ｄケイアイトレジャｰ, 51,柴山雄, 0.4, 51, -15,* 12,10, 36.9, ⑯⑮, 4, 2,Ｆブルザンインディゴ, 61,西村太, 1.1, 62,   5, -15, 6, 13.7,⑯⑫⑪, 4,11,Ｂハナズリベンジ, 75,丸田恭, 2.0, 61,  -3,* 11, 5,  8.9,⑨⑨⑨, 4,13,Ｌオペラハット, 68,藤田伸, 0.4, 80,   9,*  9, 5,  8.0,⑪⑪⑩
 5,13,Ａジェットコルサ, 66,丸田恭, 0.4, 56,* 10, -12, 1,  3.4, ③②, 5,13,Ｅロｰレルトルネｰド, 61,小林徹, 1.5, 59,   8, -32, 4,  6.1,⑤④⑤, 5, 8,Ｉミッキｰボクサｰ, 64,秋山真, 2.0, 63,  -1,   8, 8, 34.9,⑥⑥⑦, 5, 5,Ｊハｰドロッカｰ, 76,北村宏, 0.4, 78,  12,   2, 7, 12.4,③③④
 6,15,Ｍコスモピンパｰネル, 35,丹内祐, 0.5, 51,  -2,  -2,12, 47.0, ⑬⑪, 6, 7,Ｉオｰルドケベック, 56,井上敏, 1.5, 59,   8, -31,12, 63.9,⑥⑥⑥, 6, 1,Ｃクレバｰカイザｰ, 73,丸山元, 2.1, 61,   0,   5, 6, 26.4,⑦⑤④, 6, 9,Ｆタプロｰム, 80,柴山雄, 0.5, 75,   8,   7, 9, 26.2,⑫⑫⑫
 7, 3,Ｉオｰジｰアイドル, 41,吉田隼, 0.6, 52,   7, -12, 9, 22.1, ⑤⑦, 7, 3,Ｂスペシャルフォｰス, 64,岩田康, 1.7, 58,   4, -22, 5,  6.5,⑫⑪⑩, 7, 4,Ｊアップアンカｰ, 64,中谷雄, 2.1, 61,   2,   1,10,122.0,④④⑤, 7, 6,Ａシグナルプロシｰド, 85,勝浦正, 0.5, 75,* 13,   0, 1,  3.6,④④③
 8,11,Ｇリタｰンストロｰク, 43,田中博, 0.6, 54,* 11, -16, 4,  8.5, ④③, 8,11,Ｏダンスｰルクレｰル, 46,長岡禎, 1.9, 56,   8, -39,10, 57.7,③⑤⑨, 8,13,Ｋファイアキング, 61,津村明, 2.2, 63,  -2,   9,13,256.2,⑩⑩⑧, 8, 4,Ｄスタｰライラック, 81,吉田隼, 0.6, 77,  12,   1, 8, 19.6,⑤⑤⑥
