14年 7月 6日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月 6日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9, 1,Ｇサイクルヒッタｰ, 31,国分優, 2.3, 28, -11, -16,10,136.0, ⑨⑩, 9,10,Ｊヒラボクヒｰロｰ, 51,北村友, 1.9, 50, -12,   4,10, 52.9, ⑭⑭, 9, 9,Ｒドリｰムセンス, 30,岩崎翼, 0.8, 60, -15,   4,15,200.4,⑧⑨⑪, 9, 5,Ｋアップトゥデイト, 77,武豊  , 1.4, 75,   9,   4,10, 34.3,⑫⑪⑪
10, 8,Ｊコウエイラブリｰ, 16,高倉稜, 3.8, 11, -11, -39, 8, 76.4, ⑧⑨,10,12,Ｌクリノカメハメハ, 34,酒井学, 2.0, 49,  -8,  -1,12,203.7, ⑦⑩,10,11,Ｃアデヤカコマチ, 59,川須栄, 0.8, 58,*-13,   1, 4,  8.6,⑬⑧⑦,10, 9,Ｍキングスバｰン, 75,浜中俊, 1.7, 72,* 12,  -5, 9, 31.5,①①①
,,,,,,,,,,,,11, 5,Ｈマルシゲダイハｰド, 52,岩崎翼, 2.1, 48, -12,   1,14,284.9, ⑬⑬,11, 1,Ｈシゲルヒダカ, 53,幸英明, 1.1, 55, -14,  -1,11, 72.9,⑥⑦⑧,11,12,Ｌトゥルｰフレンド, 76,国分恭, 1.9, 71,   3,  10,15,259.8,⑭⑭⑭
,,,,,,,,,,,,12, 4,Ｉハクユウデイジｰ, 51,藤懸貴, 3.0, 41,  -8, -12,13,216.7, ⑤⑤,12,12,Ｑワンダｰベレｰザ, 47,中井裕, 1.3, 55, -14,  -3,17,280.2,⑱⑪⑩,12, 7,Ｏメイショウオトコギ, 70,武幸四, 2.1, 72,   8,   0,14,165.8,⑩⑫⑩
,,,,,,,,,,,,13, 1,Ｎカネトシプロシｰド, 26,幸英明, 3.0, 42, -15,  -2,11,168.5, ⑮⑮,13, 6,Ｎアロハフライデｰ, 49,高倉稜, 1.3, 58, -17,   5,18,323.1,⑯⑱⑱,13,14,Ｎビックケン, 72,鮫島良, 2.2, 72,* 11,  -8,13,136.0,④④⑦
,,,,,,,,,,,,14,13, ミキノハルモニｰ,---,熊沢重, 3.0, 43, -10,  -8,16,398.4, ⑫⑫,14,15,Ｄマルカブレイク, 58,義英真, 1.3, 56, -17,   3, 9, 39.5,⑭⑰⑰,14,15,Ｄキングブレイク, 82,藤岡康, 3.1, 62,* 11, -15, 7, 25.0,⑥⑥⑤
,,,,,,,,,,,,15,14,Ｍエイシンポロロッカ, 29,国分恭, 3.3, 37,  -8, -14,15,375.1, ⑧⑦,15,10,Ｋカミワザ, 51,太宰啓, 1.3, 53, -16,  -1, 7, 33.7,⑨⑫⑬,15, 8,Ｇラフィングインメイ, 82,岩田康, 3.4, 60,  10, -16, 4,  9.1,⑨⑨⑫
,,,,,,,,,,,,16, 7, オｰスミウルフ,---,武豊  , 5.0, 28, -28,  -3, 8, 28.2, ⑯⑯,16,14,Ｍトウケイギムレット, 50,酒井学, 1.5, 47,*-12, -12,14,119.6,④④③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｐプレシャスフェリス, 47,藤懸貴, 1.5, 53, -16,  -1,11, 72.9,⑰⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｏメイショウファルコ, 47,国分恭, 1.5, 54, -17,   0,16,262.6,⑫⑮⑯,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-6),,,,,,,,,,,
単勝:160円 複勝:02=110円 05=130円 06=240円 枠連:360円,,,,,,,,,,,,"単勝:1,100円 複勝:11=180円 15=260円 02=110円 枠連:2,180円",,,,,,,,,,,,単勝:210円 複勝:16=120円 08=190円 13=300円 枠連:690円,,,,,,,,,,,,単勝:330円 複勝:10=150円 13=130円 01=390円 枠連:580円,,,,,,,,,,,
馬連:350円 ワイド:02-05=180円 02-06=360円 05-06=810円,,,,,,,,,,,,"馬連:4,810円 ワイド:11-15=1,140円 02-11=360円 02-15=410円",,,,,,,,,,,,"馬連:560円 ワイド:08-16=280円 13-16=560円 08-13=1,520円",,,,,,,,,,,,"馬連:490円 ワイド:10-13=250円 01-10=1,310円 01-13=850円",,,,,,,,,,,
"馬単:540円 3連複:1,390円 3連単:3,190円",,,,,,,,,,,,"馬単:10,060円 3連複:2,290円 3連単:27,830円",,,,,,,,,,,,"馬単:770円 3連複:2,730円 3連単:7,780円",,,,,,,,,,,,"馬単:1,110円 3連複:2,810円 3連単:9,420円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,CBC賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃサンジェナｰロ, 63,川田将,, 59,* -7,   3, 2,  4.0,②②②, 1,12, ペガサスボス,---,岩田康,, 49, -39,* 18, 1,  3.2,⑩⑩⑨, 1, 6,Ｂフリｰクエンシｰ, 79,太宰啓,, 83,* 11,*  9, 1,  2.0,①①①, 1,11,Ｇトｰホウアマポｰラ, 83,福永祐,, 86,  -2,* 19, 4,  9.5, ⑦⑦
 2,11,Ｅトリビュｰン, 61,和田竜, 0.0, 59,  -8,*  5, 1,  1.6,⑤⑤⑤, 2,11, シングウィズジョイ,---,小牧太, 0.1, 47, -38,* 15, 3,  5.1,⑦⑧⑦, 2, 3,Ｃエクストラゴｰルド, 79,福永祐, 0.7, 76,   8,*  8, 5, 16.0,⑤⑥③, 2, 8,Ｃエピセアロｰム, 86,浜中俊, 0.1, 84,*  3,  13, 3,  6.1, ②②
 3, 9,Ｆトウカイアレンジ, 61,酒井学, 0.3, 55,* -7,   1, 3, 11.7,④③③, 3, 4, アキトオリオン,---,福永祐, 0.1, 43, -34,   8, 6, 10.7,④③③, 3, 4,Ａオｰシャンドライブ, 81,岩田康, 1.1, 73,* 10,   1, 2,  3.6,②②②, 3,16,Ｂニンジャ, 86,酒井学, 0.3, 82,  -2,  16,10, 33.9, ⑧⑧
 4, 6,Ｋニホンピロレディｰ, 54,岩崎翼, 0.5, 55,  -9,   3,12, 75.9,⑥⑦⑦, 4, 2, ダノンジャンヌ,---,川田将, 0.1, 44, -33,   8, 5,  8.8,③④④, 4, 5,Ｅエノラブエナ, 77,小牧太, 1.4, 74,* 10,  -1, 3,  6.5,④③④, 4, 9,Ｊスギノエンデバｰ, 80,和田竜, 0.4, 83,  -5,  17, 9, 24.8, ⑫⑪
 5, 1,Ｄグレイトハスラｰ, 62,北村友, 0.6, 55,  -9,   4, 5, 19.2,⑧⑩⑩, 5, 5, ブラヴィッシモ,---,浜中俊, 0.2, 43, -35,   9, 2,  5.1,⑤⑥⑥, 5, 1,Ｆセフティｰエムアイ, 76,酒井学, 1.4, 72,   8,   4, 9, 33.0,⑥⑦⑥, 5, 7,Ｎベルカント, 76,武豊  , 0.4, 79,*  7,   5, 1,  2.9, ①①
 6, 2,Ｇセルリアンジェダイ, 61,幸英明, 0.6, 57, -10,*  6, 6, 24.4,⑫⑭⑭, 6,10, レントラｰ,---,幸英明, 0.4, 41, -35,   6, 4,  7.4,⑥⑤⑤, 6, 9,Ｊタマモネイヴィｰ, 74,幸英明, 1.5, 73,   6,   6, 7, 29.7,⑮⑩⑨, 6, 2,Ｆワキノブレイブ, 83,幸英明, 0.5, 79,   0,  10, 8, 24.5, ⑤⑤
 7, 3,Ａシゲルエチゴ, 66,国分恭, 0.6, 56, -10,*  7, 7, 25.5,⑭⑬⑬, 7, 6, ブラックバｰド,---,川須栄, 0.5, 42, -39,  11, 9, 29.0,⑧⑦⑧, 7, 8,Ｎサンライズブルｰ, 64,北村友, 1.5, 72,   5,*  8, 8, 30.8,⑪⑪⑩, 7,13,Ｍティアップゴｰルド, 78,北村友, 0.5, 80,  -5,  16,15,160.7, ⑪⑫
 8, 4,Ｈクイズリングテラス, 59,義英真, 0.7, 55, -10,   3, 8, 38.9,⑩⑪⑪, 8, 9, ニホンピロヘｰラｰ,---,酒井学, 0.6, 34,*-32,  -2, 8, 19.7,①②②, 8,15,Ｋクラウディオス, 72,浜中俊, 2.4, 67,   8,  -5, 4, 15.4,⑧⑧⑦, 8, 3,Ａルナフォンタｰナ, 87,岩田康, 0.5, 80,  -3,  14, 2,  4.0, ⑨⑨
 9, 7,Ｊエスケイキング, 57,川須栄, 0.7, 55,  -8,  -1, 4, 18.3,③④④, 9, 1, ワンダｰショット,---,和田竜, 0.6, 35,*-31,  -5,10, 31.1,②①①, 9,11,Ｍトレｰドウィンド, 66,和田竜, 2.4, 67,   4,   2,12, 63.5,⑬⑭⑬, 9,12,Ｅマヤノリュウジン, 84,小牧太, 0.6, 76,   2,   8, 6, 14.6, ④③
10, 5,Ｍパｰカｰズミル, 47,国分優, 0.7, 51,* -6,  -4,10, 60.9,①①①,10, 7, カフジドラゴン,---,北村友, 0.9, 36, -39,   5,11, 36.8,⑫⑫⑩,10,14,Ｏエアｰウェｰブ, 62,中井裕, 2.7, 66,   3,   2,15,181.5,⑫⑮⑭,10,14,Ｄマコトナワラタナ, 85,川田将, 0.6, 80, -10,* 20, 7, 23.9, ⑭⑭
11,10,Ｌエイシンバｰナｰド, 53,岩田康, 1.0, 51,  -9,  -2,11, 74.9,⑨⑧⑧,11, 8, ロｰドグリッタｰ,---,藤岡康, 1.2, 32, -39,   2, 7, 15.6,⑨⑨⑪,11,12,Ｉカノヤプレジデント, 75,藤懸貴, 2.7, 66,   4,  -1,14,162.7,⑭⑫⑫,11, 5,Ｏカイシュウコロンボ, 76,太宰啓, 0.7, 77,  -7,  16,16,198.5, ⑬⑬
12,13,Ｉワイマン, 57,福永祐, 1.2, 49,  -8,  -4, 9, 40.5,⑦⑥⑥,12, 3, クリノトイトイ,---,国分恭, 4.1, -6, -43, -32,12, 94.3,⑪⑪⑫,12,16,Ｈサカジロスイセイ, 75,国分優, 2.8, 62,   9, -11,11, 49.3,⑩⑤⑧,12, 4,Ｌレオンビスティｰ, 79,川須栄, 0.7, 77,  -6,  14,11, 36.7, ⑩⑩
13,14,Ｂカフジファルコン, 63,中井裕, 1.2, 53,  -8,  -2,13, 81.1,⑪⑨⑨,,,,,,,,,,,,,13,10,Ｄビｰチブレイブ, 77,松山弘, 3.7, 58,   8, -16, 6, 22.9,⑦⑨⑪,13,15,Ｐスイｰトジュエリｰ, 74,松山弘, 0.8, 75,  -1,   8,13, 67.0, ⑥⑥
14,12,Ｎアイファｰニｰニャ, 46,小牧太, 2.2, 47,  -9,  -9,14,253.7,⑬⑫⑫,,,,,,,,,,,,,14, 2,Ｇアステュｰト, 76,岩崎翼, 3.8, 55,   9, -20,10, 48.5,③④⑤,14, 6,Ｈサクラアドニス, 81,国分恭, 0.8, 77, -11,* 18,14,120.5, ⑯⑮
15,15,Ｏサンマルアイ, 34,藤懸貴, 4.3, 33, -11, -22,15,428.3,⑮⑮⑮,,,,,,,,,,,,,15,13,Ｐツァｰリ, 46,川須栄, 6.5, 42,   4, -34,13,117.3,⑨⑬⑮,15,10,Ｋブルｰデジャブ, 80,国分優, 0.8, 78, -13,* 19,12, 37.7, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｉリアルヴィｰナス, 80,藤岡康, 1.2, 69,   0,   1, 5, 10.9, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
単勝:400円 複勝:08=120円 11=110円 09=190円 枠連:230円,,,,,,,,,,,,単勝:320円 複勝:12=170円 11=180円 04=260円 枠連:940円,,,,,,,,,,,,単勝:200円 複勝:06=110円 03=260円 04=130円 枠連:270円,,,,,,,,,,,,単勝:950円 複勝:11=290円 08=240円 16=750円 枠連:680円,,,,,,,,,,,
馬連:330円 ワイド:08-11=160円 08-09=660円 09-11=330円,,,,,,,,,,,,馬連:870円 ワイド:11-12=380円 04-12=700円 04-11=860円,,,,,,,,,,,,"馬連:1,750円 ワイド:03-06=630円 04-06=190円 03-04=500円",,,,,,,,,,,,"馬連:2,670円 ワイド:08-11=890円 11-16=3,650円 08-16=2,580円",,,,,,,,,,,
"馬単:760円 3連複:1,010円 3連単:5,070円",,,,,,,,,,,,"馬単:1,720円 3連複:3,040円 3連単:12,010円",,,,,,,,,,,,"馬単:2,500円 3連複:1,690円 3連単:8,610円",,,,,,,,,,,,"馬単:5,660円 3連複:22,400円 3連単:116,100円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 6R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,美濃特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｋレッドオリヴィア, 55,岩崎翼,, 66,   5,   5,13, 48.1, ⑨⑧, 1,10, コｰトシャルマン,---,福永祐,, 62,  -7,*  4, 1,  1.4, ⑨⑨, 1, 4,Ａポセイドンバロｰズ, 82,浜中俊,, 73,   1,   7, 2,  3.1,⑤⑤⑤, 1, 2,Ａサトノデプロマット, 84,和田竜,, 72,*  6,   4, 1,  1.4, ①①
 2,14,Ｇヤマニンバステト, 60,武豊  , 0.1, 65,   3,   5, 9, 16.2, ⑧⑩, 2, 1, タマモパステル,---,幸英明, 0.0, 65,*  2,  -7,11, 60.0, ①①, 2, 8,Ｂダノンシンフォニｰ, 78,福永祐, 0.0, 75,   0,* 12, 1,  2.8,⑧⑦⑦, 2, 3,Ｆミッキｰアップル, 72,幸英明, 0.0, 73,   2,  10, 5, 21.4, ⑩⑦
 3,15,Ｅグッドイヴニング, 60,酒井学, 0.1, 64,*  8,  -1, 3,  6.3, ④⑤, 3,16, ブリｰズベイ,---,藤岡康, 0.2, 61,  -3,  -3, 8, 51.4, ⑦⑥, 3,10,Ｋスズカファイタｰ, 63,武豊  , 0.5, 68,   1,   1, 7, 23.0,⑥⑥⑥, 3, 7,Ｉタマモプラネット, 69,義英真, 0.1, 71,   4,   5, 9, 34.0, ④④
 4,18,Ｍルｰルビクトリア, 53,北村友, 0.2, 64,   1,*  7, 7, 13.0, ⑫⑫, 4, 3, アｰスライズ,---,岩田康, 0.2, 60,  -5,* -1, 2,  6.7, ⑤⑦, 4, 6,Ｉジリオン, 67,北村友, 0.6, 66,*  3,  -7, 9, 42.9,①①①, 4, 1,Ｈウォｰシップマｰチ, 69,岡田祥, 0.2, 75,  -6,* 19, 4, 17.7, ⑮⑮
 5,12,Ｆポｰシア, 60,福永祐, 0.4, 63,  -2,* 10,10, 18.3, ⑯⑰, 5,13, タマモイヤリング,---,鮫島良, 0.7, 56,* -2, -13, 5, 15.0, ④③, 5,11,Ｄフミノスナイパｰ, 71,太宰啓, 0.6, 69,  -5,* 11,10, 48.7,⑫⑫⑪, 5, 4,Ｃモズマッテタワ, 75,小牧太, 0.3, 71,  -1,* 11, 3, 10.1, ⑫⑫
 6, 9,Ｄニホンピロディｰル, 61,幸英明, 0.4, 60,*  9,  -6, 2,  6.3, ③③, 6, 4, カイルアブルｰ,---,川須栄, 0.9, 54,  -2, -12,13,111.5, ⑥⑤, 6, 1,Ｃタガノスカイ, 76,高倉稜, 0.8, 64,*  2,  -7, 3,  6.1,③③③, 6,13,Ｌコウエイテンペスタ, 64,北村友, 0.6, 66,*  5,   0,11, 49.7, ③③
 7, 4,Ｌバトルムｰングロウ, 54,義英真, 0.4, 60,* 11,  -9, 8, 15.9, ①①, 7,14, ビジュｰミニョン,---,浜中俊, 0.9, 50, -11,  -4, 3,  8.1, ⑫⑫, 7, 9,Ｈアドマイヤコウベ, 67,川田将, 0.8, 66,  -2,   4, 4,  8.3,⑩⑩⑨, 7,14,Ｂデンコウリキ, 76,武幸四, 0.8, 67,   3,   1, 7, 26.9, ⑦⑥
 8,10,Ｈヤマニンエルフィン, 57,松山弘, 0.4, 61,   5,  -1, 4,  9.1, ⑦⑦, 8, 7, シゲルハナガサ,---,酒井学, 1.0, 51,  -6,  -8,10, 56.8, ⑧⑧, 8, 3,Ｅエスタｰブレ, 70,松山弘, 0.8, 67,  -2,   3, 6, 17.8,⑦⑧⑧, 8,12,Ｄキｰブランド, 75,国分優, 0.8, 65,   1,   3,16,127.8, ⑨⑨
 9,11,Ｃシゲルオウミ, 61,小牧太, 0.6, 59,  -3,*  8,12, 30.4, ⑱⑱, 9, 9, テイエムヤンチャボ,---,国分恭, 1.8, 41, -14,  -9,14,153.7, ⑬⑬, 9, 2,Ｊギリサントポケサン, 65,幸英明, 1.0, 65,  -3,   3,11, 64.9,⑨⑨⑩, 9, 9,Ｋアドマイヤスパｰズ, 67,川須栄, 0.9, 67,  -2,   7,10, 45.0, ⑬⑬
10,16,Ｏサｰレムフォレスト, 50,太宰啓, 0.6, 60,  -1,   6,15, 77.3, ⑭⑮,10, 6, トロピカルガｰデン,---,高倉稜, 2.0, 38, -11, -18, 6, 43.5, ⑪⑪,10,12,Ｆノｰスパストラル, 67,国分優, 1.1, 67,  -6,* 10, 8, 38.9,⑬⑬⑬,10, 5,Ｎプリフォンテイン, 61,高倉稜, 1.1, 63,*  6,  -5,14, 99.0, ②②
11,13,Ａナイトジャスミン, 64,国分恭, 0.7, 60,  -1,   5, 1,  3.9, ⑬⑭,11, 2, ティンバレス,---,川田将, 2.1, 38,  -3, -29, 4, 13.5, ③④,11, 7,Ｌテイエムレオネッサ, 60,藤懸貴, 1.3, 59,*  3, -16,13,288.9,②②②,11,10,Ｇトｰワフォｰエバｰ, 70,武豊  , 1.2, 64,   0,   2, 2,  8.2, ⑪⑪
12, 6,Ｊナウシカ, 56,国分優, 0.8, 58,   1,  -1,11, 30.3, ⑪⑪,12, 8, マジックスプｰン,---,小牧太, 2.2, 37, -16, -11,12, 61.8, ⑭⑭,12, 5,Ｇオカホンコｰ, 67,川須栄, 1.5, 61,  -5,   1, 5, 10.0,⑪⑪⑫,12, 6,Ｅキクノメテオ, 72,酒井学, 1.2, 62,   4,  -3, 8, 32.9, ⑤⑤
13, 3,Ｎキネオソレイユ, 53,岩田康, 0.8, 57,   4,  -4, 5,  9.4, ⑩⑨,13, 5, ニエロ,---,和田竜, 3.5, 26, -10, -36, 7, 43.7, ⑩⑩,13,13,Ｍペプチドウインド, 56,岩田康, 1.7, 56,*  2, -18,12, 94.5,④④④,13, 8,Ｊナリタキャッツアイ, 68,松山弘, 1.4, 61,   3,  -4,12, 58.6, ⑥⑩
14,17,Ｑファｰマフレア, 48,中井裕, 1.1, 57,  -2,   1,18,395.5, ⑰⑯,14,11, サワヤカオリュウ,---,藤懸貴, 3.8, 23,*  1, -52,15,201.2, ②②,,,,,,,,,,,,,14,11,Ｐレッドジェイビｰ, 47,岩崎翼, 1.5, 59,   2,  -4,13, 61.8, ⑧⑧
15, 8,Ｒディアベビｰドｰル, 47,川須栄, 1.2, 52,   0,  -4,16,242.9, ⑮⑬,15,12, プリンセスララ,---,国分優, 4.6,  0, -25, -32,16,240.1, ⑮⑮,,,,,,,,,,,,,15,16,Ｍシゲルスタｰキング, 63,熊沢重, 2.1, 57,  -3,  -2,15,126.0, ⑭⑭
