14年 2月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛鳥ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂタガノエｰクラス, 64,福永祐,, 64,*  7,  -5, 3,  5.1, ②②, 1,13, エイシンオスマン,,黒岩悠,,,,, 9, 34.1,①①①, 1, 1,Ｂポレイア, 75,武豊  ,, 70,  -1,*  6, 1,  1.9,⑩⑥⑥, 1, 7,Ｃマｰティンボロ, 82,川田将,, 84,*  8,   6, 3,  4.3, ⑥④
 2,13,Ａライロア, 66,北村友, 0.4, 60,   2,* -2, 2,  3.7, ⑥⑦, 2, 4, トラバント,,小坂忠,197.9,,,, 7, 16.7,③②②, 2, 9,Ａシンワウォッカ, 79,川島信, 0.2, 66,   0,   4, 2,  4.0,④③③, 2,10,Ｈミルドリｰム, 78,デムｰ, 0.0, 84,   5,* 12, 5,  8.3, ⑨⑨
 3,14,Ｅペプチドムｰン, 57,和田竜, 1.2, 52,  -2,  -5, 4, 12.4, ⑩⑧, 3, 6, アマノレインジャｰ,,北沢伸,198.1,,,,10, 34.9,⑤⑥⑥, 3, 2,Ｃメテオｰリカ, 72,横山典, 0.2, 67,  -1,*  7, 3,  4.4,⑨⑧⑦, 3, 3,Ｆヘミングウェイ, 79,福永祐, 0.2, 81,   5,   7, 1,  3.5, ⑧⑥
 4,16,Ｊシゲルウゴ, 40,柴田大, 1.3, 50,   0,  -9, 6, 29.3, ⑧⑨, 4, 9, メイショウムシャ,,森一馬,198.3,,,, 1,  3.2,⑥⑤③, 4, 5,Ｄタマモアルバ, 68,国分恭, 0.5, 63,   0,   1, 6, 27.8,③④④, 4, 4,Ｂバッドボｰイ, 82,和田竜, 0.5, 77,*  8,  -2, 4,  7.0, ④③
 5, 8,Ｌエイシンスペｰシア, 38,国分優, 1.5, 46, -12,*  1,13,145.5, ⑯⑯, 5, 8, ソンブレロ,,平沢健,198.3,,,, 4,  8.0,⑪⑩⑩, 5, 8,Ｉウインクルキラリ, 65,熊沢重, 0.5, 68,*  1,  -1, 4, 10.4,②②②, 5,11,Ｇマイネマオ, 78,柴田大, 0.5, 78,   6,   1, 9, 96.3, ⑦⑦
 6, 7,Ｍハクユウジャック, 38,岡田祥, 1.6, 46,  -5,  -6,11,136.7, ⑫⑪, 6,10, ナシュワンヒｰロｰ,,林満明,198.7,,,, 2,  3.9,⑧⑧⑧, 6,10,Ｇビックセイラｰ, 66,的場勇, 0.7, 63,  -1,   1, 8, 96.3,⑥⑤⑤, 6, 9,Ｄアドマイヤブルｰ, 82,上村洋, 0.5, 75,*  9,  -6, 7, 13.8, ①①
 7,10,Ｃエキゾチックマタｰ, 64,武豊  , 1.6, 53,* 10, -22, 1,  1.9, ①①, 7, 3, ゴｰルデンオブジェ,,熊沢重,199.2,,,, 6, 15.0,②③④, 7, 7,Ｋリンノナイナｰズ, 58,柴田大, 1.3, 62,  -3,   1, 9,212.9,⑦⑨⑩, 7, 6,Ｊティアｰモ, 71,武豊  , 0.8, 74,*  8,  -6, 6, 10.8, ③⑤
 8, 4,Ｇテンペラメントホル, 49,池添謙, 1.7, 44,  -9,  -4,10,120.3, ⑮⑬, 8, 7, プレミアムパス,,五十嵐,199.3,,,, 5, 11.2,④④⑤, 8, 4,Ｅスカイグラフィティ, 67,北村友, 1.4, 60,  -4,   2, 7, 41.0,⑪⑪⑪, 8, 1,Ｅタツミリュウ, 82,的場勇, 0.8, 74,   5,  -2, 8, 28.3, ⑤⑧
 9,11,Ｈハｰドモンラッシェ, 43,畑端省, 1.7, 47,   1, -14,14,176.9, ⑦⑥, 9, 5, アドマイヤバｰトン,,西谷誠,199.4,,,, 3,  4.9,⑦⑦⑦, 9,11,Ｊビコｰワンダフル, 64,田中健, 1.4, 61,  -4,   2,11,269.4,⑧⑩⑧, 9, 8,Ａマウントシャスタ, 84,ベリｰ, 1.6, 65,*  8, -19, 2,  3.9, ②②
10, 9,Ｋマサノクリスタル, 39,水口優, 1.8, 50,   4, -17, 7, 40.6, ⑤⑤,10,14, エリタｰジュ,,難波剛,199.5,,,, 8, 20.8,⑩⑨⑨,10, 6,Ｆテイエムナデシコ, 67,森一馬, 1.5, 56,*  1, -10, 5, 14.7,①①①,10, 2,Ｉアイウォントユｰ, 78,国分恭, 1.7, 64,   2,  -9,10,182.2, ⑩⑩
11, 1,Ｆサｰジェントペパｰ, 53,小坂忠, 1.9, 46,   5, -19, 8, 82.0, ③③,11, 1, ナムラマンジロウ,,植野貴,201.6,,,,13,126.4,⑨⑪⑪,11, 3,Ｈトｰブプリンセス, 65,国分優, 3.1, 46,  -3, -17,10,242.2,⑤⑦⑨,11, 5,Ｋフサイチアソｰト, 69,国分優, 1.7, 67,   0,  -1,11,411.7, ⑪⑪
12,15,Ｏオグリキセキ, 36,上村洋, 2.1, 43,  -7,  -7,15,616.3, ⑭⑭,12,11, キャッツインブｰツ,,白浜雄,203.3,,,,11, 59.8,⑫⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
13, 3,Ｄジュｰンブライトン, 61,森一馬, 2.1, 44,   4, -20, 5, 16.0, ④④,13, 2, ミルクディッパｰ,,中村将,203.4,,,,14,162.0,⑬⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
14, 2,Ｉカシノステイタス, 43,小林徹, 2.2, 42,  -5, -11,16,684.8, ⑪⑫,14,12, アサクサライジン,,田村太,205.1,,,,12,113.2,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
15, 5,Ｎスウィフトシャドウ, 37,城戸義, 2.8, 35,  -8, -16,12,142.2, ⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 6,Ｐホッコｰムサシ, 33,熊沢重, 3.2, 35,  -3, -24, 9,113.6, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
