14年 3月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3000m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沈丁花賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇクラウンデピュティ, 56,吉田隼,, 65,   2,*  0, 7, 26.9,⑩⑧⑦, 1, 9, ミヤビファルネｰゼ,,五十嵐,,,,, 5,  9.1,①①①, 1,11,Ｅフィアレス, 71,丸山元,, 74,   8,*  5, 7, 19.3,⑩⑨⑧, 1,13,Ｊサリレモンド, 61,松山弘,, 67,* -4,  10, 8, 41.5, ②②
 2,15,Ｂレッドアライヴ, 64,藤田伸, 0.1, 65,*  4,  -4, 1,  2.4,⑦⑤④, 2,10, エスケイヒｰロｰ,,植野貴,202.0,,,, 3,  5.5,⑤④④, 2,10,Ｃシンワウォッカ, 72,藤田伸, 0.3, 73,  10,  -3, 1,  2.7,⑧⑥⑥, 2,12,Ａサノイチ, 69,吉田隼, 0.1, 67,  -7,  12, 2,  4.3, ⑦⑥
 3, 3,Ｃアクシア, 64,黛弘人, 0.3, 61,*  5,  -8, 5, 13.7,①①①, 3,12, オベロン,,草野太,202.0,,,, 1,  2.7,⑥⑤⑤, 3, 5,Ｂデコレイト, 72,岩田康, 0.4, 71,  12,  -7, 6,  8.5,④④④, 3,14,Ｈハンマｰクラビア, 61,池添謙, 0.2, 66, -10,* 15, 6, 23.2, ⑩⑩
 4, 9,Ａウイングリッタｰ, 65,川須栄, 0.8, 59,*  4, -10, 3,  8.2,④④③, 4, 3, ベロセットレコｰド,,横山義,202.6,,,, 8, 26.7,⑦⑦⑦, 4,13,Ａパｰティブロッサム, 76,池添謙, 0.6, 67,* 15, -15, 2,  4.5,③③③, 4,11,Ｂクｰゲル, 69,岩田康, 0.2, 66,  -8,* 13, 1,  1.8, ⑧⑧
 5, 6,Ｄランドスタｰ, 63,北村友, 1.0, 57,   3, -10, 4, 10.5,⑤⑥⑥, 5, 4, メイショウタｰビン,,難波剛,202.6,,,, 2,  5.4,③②③, 5, 3,Ｇキャニオンバレｰ, 69,菱田裕, 0.7, 67,   8,  -3, 5,  8.3,⑦⑧⑦, 5,10,Ｆカッサイ, 63,和田竜, 0.3, 66,* -4,   6, 3,  7.7, ①①
 6,16,Ｉワイマン, 53,伴啓太, 1.0, 57,  -1,* -3,14,239.2,⑫⑪⑫, 6, 1, ウインバンディエラ,,山本康,209.1,,,, 9, 44.1,⑧⑧⑧, 6, 7,Ｋレッドフォｰチュン, 66,藤岡康, 1.3, 65,  11, -13, 4,  8.2,⑤⑤⑤, 6,15,Ｄレディカリビアン, 65,太宰啓, 0.5, 66,  -9,  12, 7, 37.0, ⑨⑨
 7,14,Ｆブラウンサタｰン, 59,丸山元, 1.2, 57,  -2,* -1, 8, 36.6,⑬⑫⑪, 7, 7, クリノタイコウ,,高野和,209.1,,,,12,140.9,⑪⑨⑨, 7, 2,Ｄエンドレスラヴ, 71,柴山雄, 1.5, 62,* 15, -23, 8, 20.1,②②②, 7, 5,Ｍタイセイパラゴン, 58,小牧太, 1.1, 60,  -7,   4,10, 45.3, ⑥⑦
 8, 2,Ｋトｰアイタダキ, 49,木幡初, 1.5, 54,   1,  -9,15,267.7,⑧⑨⑨, 8, 6, トイボックス,,高田潤,212.2,,,, 4,  8.1,⑫⑫⑫, 8, 4,Ｌデルマハンニャ, 65,松山弘, 1.5, 66,   6,  -4,10, 87.2,⑨⑩⑨, 8, 1,Ｌマルカロゼッタ, 59,北村友, 1.2, 59, -15,* 13,13, 76.4, ⑮⑮
 9, 4,Ｅメレアグロス, 62,岩田康, 1.5, 53,*  4, -17, 2,  2.8,③②②, 9,11, キンショｰタイム,,熊沢重,212.4,,,, 6,  9.5,⑩⑩⑩, 9, 6,Ｉホッコｰアムｰル, 68,秋山真, 3.0, 54,   9, -21, 3,  7.3,⑥⑦⑩, 9, 3,Ｋクリノコマチ, 61,中舘英, 1.3, 59,  -5,   1, 5, 19.1, ③③
10, 1,Ｊセイントパｰル, 51,田中博, 1.8, 51,*  4, -18,12,159.6,②③⑤,10,13, スレイプニル,,上野翔,215.4,,,,14,272.1,⑨⑪⑪,10, 8,Ｆスピカシチｰ, 70,中井裕, 3.6, 54,   2, -16,11,170.3,⑫⑬⑬,10, 9,Ｏデスティニｰラブ, 56,丸山元, 1.3, 58, -10,   7,12, 61.1, ⑫⑫
11, 7,Ｈコウエイテンペスタ, 54,国分優, 1.8, 51,   2, -16,10, 54.0,⑥⑦⑧,,,,,,,,,,,,,11, 9,Ｊキョウエイヒドラ, 67,勝浦正, 3.8, 49,   5, -23,12,182.2,⑪⑪⑪,11, 6,Ｅオンタケハｰト, 64,ペドロ, 1.5, 55,  -5,  -2, 4, 15.3, ④⑤
12,10,Ｍカンタベリｰマｰチ, 36,高倉稜, 2.6, 47,   1, -18,16,306.5,⑨⑩⑩,,,,,,,,,,,,,12,12,Ｈサワキック, 69,伴啓太, 4.1, 48,   4, -23,12,182.2,⑬⑫⑫,12, 8,Ｇエンジェルビｰツ, 62,藤岡康, 1.7, 56, -13,   8,15,214.8, ⑭⑭
13, 8,Ｎオブシディアン, 28,小牧太, 3.4, 45,  -6, -12, 9, 38.2,⑯⑭⑭,,,,,,,,,,,,,13, 1,Ｍオリエンタルリリｰ, 57,中舘英, 4.2, 50,* 15, -46, 9, 31.5,①①①,13, 4,Ｃコパノハリｰ, 66,柴山雄, 1.8, 54, -12,   6,11, 59.7, ⑬⑬
14,12,Ｐメイケイハリケｰン, 21,古川吉, 3.6, 43,  -8, -11, 6, 18.4,⑮⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｉファンディｰタ, 61,四位洋, 1.8, 54,  -5,  -4, 9, 43.9, ⑤④
