14年10月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  芝2750m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,
"単勝:250円 複勝:15=120円 02=510円 16=530円 枠連:2,280円",,,,,,,,,,,,単勝:170円 複勝:01=110円 08=140円 05=200円 枠連:280円,,,,,,,,,,,,"単勝:570円 複勝:08=210円 14=250円 03=260円 枠連:1,940円",,,,,,,,,,,,単勝:530円 複勝:12=220円 05=240円 09=370円 枠連:810円,,,,,,,,,,,
"馬連:3,370円 ワイド:02-15=1,190円 15-16=1,080円 02-16=5,730円",,,,,,,,,,,,馬連:430円 ワイド:01-08=230円 01-05=360円 05-08=620円,,,,,,,,,,,,"馬連:3,960円 ワイド:08-14=1,410円 03-08=1,280円 03-14=1,320円",,,,,,,,,,,,"馬連:1,740円 ワイド:05-12=710円 09-12=1,400円 05-09=1,100円",,,,,,,,,,,
"馬単:5,150円 3連複:20,620円 3連単:82,370円",,,,,,,,,,,,"馬単:550円 3連複:1,080円 3連単:2,410円",,,,,,,,,,,,"馬単:6,360円 3連複:9,500円 3連単:59,830円",,,,,,,,,,,,"馬単:2,860円 3連複:6,620円 3連単:29,130円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島民友ｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄファインライナｰ, 54,的場勇,, 59, -12,*  7, 3,  6.4, ⑬⑫, 1, 5,Ａシンキングロｰジス, 63,木幡初,, 59,*-29,  23, 1,  2.5,①①①, 1, 9,Ｅエイユｰビリオネア, 69,藤懸貴,, 76,*  4,* 15, 4,  9.5,⑧②②, 1, 8,Ｂアンバルブライベン, 85,田中健,, 86,*  4,* 21, 2,  5.6, ①①
 2,12,Ｅノｰモアベット, 53,柴山雄, 0.0, 59,  -4,  -1, 1,  4.0, ⑦⑧, 2, 9,Ｃアキトプレスト, 55,江田照, 0.0, 60, -31,* 25, 3,  3.8,⑥④④, 2, 7,Ａメイスンウォｰ, 79,長岡禎, 0.5, 72,*  3,  10, 1,  1.4,②①①, 2, 6,Ａルチャドルアスｰル, 87,平野優, 0.3, 82,*  1,  20, 6, 11.3, ③③
 3,15,Ｆカフジオリオン, 53,古川吉, 0.2, 56,   0,  -8, 6, 12.0, ⑤⑤, 3, 1,Ｂヤマチョウタンゴ, 58,津村明, 0.2, 57, -32,* 25, 2,  2.8,③⑤⑤, 3,11,Ｄショウナンサンタ, 70,松若風, 1.3, 67,*  3,   6, 3,  7.6,⑤③③, 3, 7,Ｅスギノエンデバｰ, 81,丸山元, 0.5, 81,  -4,* 23, 4,  7.2, ⑨⑨
 4, 5,Ｂタイセイメテオ, 56,岩崎翼, 0.4, 53,   0, -10, 2,  4.0, ④④, 4, 3,Ｄクインズマルシアノ, 46,柴山雄, 0.4, 55, -32,  22, 4,  9.4,⑨⑦⑥, 4, 4,Ｂメイショウワッフル, 73,小崎綾, 1.3, 68,  -3,* 14, 2,  6.1,⑪⑪⑦, 4, 5,Ｌプリンセスメモリｰ, 77,的場勇, 0.6, 80,  -2,  21, 9, 17.7, ⑧⑧
 5,14,Ｎカスミチャン, 30,武幸四, 0.4, 55,  -6,  -3, 9, 25.3, ⑩⑨, 5, 4,Ｈスイｰトカリヨン, 36,丸田恭, 0.6, 54, -32,  22, 6, 30.5,⑦⑨⑧, 5, 6,Ｃボストンリョウマ, 72,岩崎翼, 1.4, 64,   1,   7, 5, 19.1,⑥⑤⑥, 5,15,Ｃバｰバラ, 83,小崎綾, 0.8, 76,  -1,  16, 1,  5.0, ⑦⑦
 6, 9,Ｊアイスイモン, 45,二本柳, 0.5, 54, -14,*  3,10, 33.2, ⑭⑭, 6, 7,Ｊテイエムソラトブ, 35,古川吉, 0.8, 53, -32,  19, 8, 72.9,⑧⑩⑨, 6,10,Ｈチャオ, 61,杉原誠, 1.8, 61,*  3,   2, 7, 46.4,⑨④④, 6, 4,Ｉレオンビスティｰ, 79,中谷雄, 0.8, 77,  -7,* 21,10, 25.7, ⑫⑪
 7, 7,Ｃタイセイボニｰタ, 55,丸田恭, 0.5, 51, -11,  -1, 4,  8.4, ⑫⑪, 7,11,Ｇトｰセンエクレｰル, 37,井上敏, 0.8, 48, -30,  14, 7, 48.3,⑤③③, 7, 5,Ｆソロデビュｰ, 64,城戸義, 2.5, 58,   1,  -2, 6, 28.2,④⑦⑤, 7,10,Ｎクリｰンエコロジｰ, 75,杉原誠, 0.9, 76,  -8,* 21,13, 32.3, ⑬⑫
 8,10,Ｇプリンセスケイ, 51,小崎綾, 0.5, 52,*  4, -15, 8, 14.0, ③③, 8, 8,Ｅダンスオｰレ, 44,小崎綾, 1.1, 45, -32,  12, 5, 16.1,④⑥⑦, 8,12,Ｉナイスエモｰション, 61,木幡初, 2.7, 57,  -1,  -1,10, 99.6,⑦⑨⑨, 8, 2,Ｍメイショウスザンナ, 77,武幸四, 0.9, 76,  -5,  19, 5,  7.8, ⑩⑩
 9, 1,Ｏアラビアンハｰト, 26,丹内祐, 0.8, 49,  -7,  -9,13,111.8, ⑧⑩, 9, 2,Ｉラプロムナｰド, 36,小野寺, 1.3, 52, -32,  19,11,141.8,⑪⑪⑩, 9, 1,Ｋマグネイト, 55,伊藤工, 3.0, 56,  -5,   5, 9, 86.3,⑫⑫⑪, 9,13,Ｆインプレスウィナｰ, 80,丸田恭, 0.9, 76,  -9,* 23,14, 40.2, ⑮⑮
10, 2,Ｈカガテディ, 47,井上敏, 0.8, 48,  -4, -11,11, 45.5, ⑥⑥,10,10,Ｋシャオシンジュ, -5,丹内祐, 1.4, 40,*-29,   4, 9,123.2,②②②,10, 2,Ｇカシノカｰム, 62,井上敏, 3.1, 53,  -1,  -5,11,104.5,③⑧⑧,10, 3,Ｊサンディエゴシチｰ, 78,丹内祐, 1.0, 75, -10,* 21,11, 27.9, ⑭⑭
11, 6,Ｋランバイワイルド, 43,大庭和, 0.8, 48,  -6,  -9,12, 60.2, ⑨⑦,11, 6,Ｆチｰムジャパン, 37,長岡禎, 1.6, 38, -32,   5,10,130.7,⑩⑧⑪,11, 8,Ｌデサフィナｰド, 50,小野寺, 3.4, 53,  -2,  -3,12,186.2,⑩⑩⑩,11,11,Ｄフクノドリｰム, 82,江田照, 1.0, 72,*  2,   9, 3,  7.1, ②②
12,13,Ｌスカイワルツ, 41,江田照, 0.9, 47, -23,*  6,14,112.9, ⑯⑮,,,,,,,,,,,,,12, 3,Ｊアンタｰクティカ, 57,原田和, 5.4, 37,   0, -26, 8, 47.3,①⑥⑫,12, 1,Ｏケイアイアストン, 71,高倉稜, 1.1, 73,  -7,  17,15, 84.8, ⑪⑬
13, 4,Ａオルティラアスｰル, 61,津村明, 1.2, 42,*  3, -23, 5,  8.8, ②②,,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｇテイエムオオタカ, 79,松若風, 1.2, 70,   0,   9, 7, 13.7, ⑤⑤
14, 3,Ｉボストンヴィｰナス, 45,松若風, 1.3, 41,*  3, -25, 7, 12.4, ①①,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Ｋハノハノ, 77,柴山雄, 1.2, 70,  -1,  11, 8, 14.7, ⑥⑥
15, 8,Ｍカシノプルミエ, 34,城戸義, 1.4, 40,  -9, -14,15,209.5, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｈアンゲネｰム, 79,松田大, 1.2, 73, -12,* 21,12, 30.9, ⑯⑯
16,11,Ｐキｰセｰブ, 24,長岡禎, 1.8, 34, -14, -16,16,251.1, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｐビウイッチアス, 70,村田一, 1.5, 66,*  1,   4,16, 90.5, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,
単勝:640円 複勝:16=190円 12=160円 15=310円 枠連:720円,,,,,,,,,,,,単勝:250円 複勝:05=110円 09=120円 01=110円 枠連:360円,,,,,,,,,,,,単勝:950円 複勝:09=190円 07=110円 11=170円 枠連:410円,,,,,,,,,,,,"単勝:560円 複勝:08=220円 06=380円 07=220円 枠連:1,460円",,,,,,,,,,,
"馬連:1,100円 ワイド:12-16=430円 15-16=1,050円 12-15=870円",,,,,,,,,,,,馬連:440円 ワイド:05-09=180円 01-05=140円 01-09=170円,,,,,,,,,,,,馬連:560円 ワイド:07-09=250円 09-11=700円 07-11=250円,,,,,,,,,,,,"馬連:4,100円 ワイド:06-08=1,400円 07-08=900円 06-07=1,930円",,,,,,,,,,,
"馬単:2,340円 3連複:3,020円 3連単:14,420円",,,,,,,,,,,,"馬単:760円 3連複:270円 3連単:1,450円",,,,,,,,,,,,"馬単:2,060円 3連複:1,050円 3連単:10,070円",,,,,,,,,,,,"馬単:7,640円 3連複:10,610円 3連単:57,130円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠刈田特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂニチドウリュンヌ, 73,武幸四,, 70,* 10,  -4, 1,  2.4,②①①, 1, 3,Ｂデグニティクロｰズ, 75,江田照,, 69,   2,  14, 1,  2.6,⑥③③, 1,14,Ａヒルノケアンズ, 73,田中健,, 61,   1,*  4, 1,  2.6, ⑧⑨, 1, 4,Ａイイデフュｰチャｰ, 77,松田大,, 76,*  2,  11, 1,  4.1,①①①
 2, 9,Ｄシングンカイロス, 67,長岡禎, 0.0, 70,* 10,  -4, 4,  9.1,③②②, 2, 6,Ｃカノヤプレジデント, 73,中村将, 0.1, 70,   1,* 16, 3,  5.9,⑪⑦⑤, 2,13,Ｄトウショウハマｰ, 67,村田一, 0.2, 57,  -7,*  8, 8, 20.3, ⑭⑭, 2,13,Ｏキネオダンサｰ, 60,杉原誠, 0.3, 72,*  0,   8,10, 31.1,⑪③③
 3,10,Ｉワンダｰシャスｰル, 60,高倉稜, 0.6, 67,   5,   0, 9, 52.1,⑨⑧⑦, 3, 5,Ａメイショウソレイユ, 77,岩崎翼, 0.4, 67,   2,  13, 4,  6.7,④⑤⑦, 3, 5,Ｌグラスルノン, 58,的場勇, 0.2, 60,*  3,  -1,11, 51.8, ③③, 3, 6,Ｅエスユｰハリケｰン, 70,津村明, 0.3, 76,  -5,  19, 5,  8.1,⑧⑪⑨
 4, 1,Ｆルアノヴァ, 62,丸田恭, 0.9, 63,   0,*  7, 7, 30.0,⑪⑪⑪, 4, 8,Ｅウインクルキラリ, 70,武幸四, 0.4, 68,*  3,   9, 6, 13.4,①①①, 4,10,Ｊファンファｰレ, 59,二本柳, 0.3, 59,   3,  -1, 4,  8.0, ⑤⑤, 4, 9,Ｉマデュｰロ, 66,柴山雄, 0.3, 78,  -7,* 22, 7, 15.9,⑬⑫⑬
 5, 3,Ｈメイショウミハタ, 60,古川吉, 1.2, 62,   2,   0, 8, 30.5,⑩⑩⑩, 5, 1,Ｄセルリアンラビット, 73,古川吉, 0.5, 69,  -1,* 17, 7, 18.0,⑩⑩⑨, 5, 9,Ｇヒシワイルド, 63,伊藤工, 0.4, 56,  -2,   3,10, 24.0, ⑬⑩, 5,16,Ｋヴィオラｰネ, 64,丸山元, 0.3, 75,  -3,  15,14, 80.6,⑩⑨⑧
 6, 6,Ａゴｰルデンアタック, 73,松田大, 1.3, 60,   6,  -9, 3,  5.7,⑦⑥⑤, 6, 2,Ｆガヤルド, 70,丸田恭, 0.7, 63,   1,  11, 2,  4.4,⑤⑥④, 6, 3,Ｉアイディンビュｰ, 61,井上敏, 0.5, 56,  -1,   1,14,124.7, ⑩⑧, 6, 7,Ｄアｰマｰクラッド, 71,江田照, 0.4, 78,  -7,* 22, 3,  5.9,⑫⑬⑫
 7, 2,Ｇグラスティファニｰ, 61,木幡初, 1.4, 59,   4,  -7, 5, 10.7,⑧⑦⑥, 7, 7,Ｋレオナビゲｰト, 61,嘉藤貴, 0.7, 62,   2,  10, 8, 31.4,③④⑥, 7, 2,Ｃユキノラムセス, 67,柴山雄, 0.5, 55,   0,   0, 9, 20.4, ⑨⑦, 7, 1,Ｇテイエムレンジャｰ, 69,高倉稜, 0.4, 79,  -8,* 25, 4,  6.3,⑭⑮⑭
 8, 7,Ｅグッドシｰユｰ, 65,小野寺, 1.4, 59,   7, -11,10, 63.1,④④③, 8,10,Ｈガッテンキャンパス, 67,井上敏, 0.7, 66,   0,  13,11,110.3,⑧⑨⑧, 8, 1,Ｋベストリｰダｰ, 58,松若風, 0.7, 56,*  4,  -5, 5,  9.8, ②②, 8,10,Ｃディレットリｰチェ, 71,丸田恭, 0.5, 71,  -3,  12, 9, 29.8,⑦⑧⑦
 9, 5,Ｃメイショウボンロク, 72,小崎綾, 1.7, 58,   6, -12, 2,  3.6,①⑤⑧, 9,11,Ｇゼンノコンゴウ, 69,松若風, 0.9, 64,*  3,   6, 5,  7.9,②②②, 9, 7,Ｅキョウワメロディｰ, 67,長岡禎, 1.2, 51,*  3, -10, 2,  7.1, ④④, 9,11,Ｊヤマニンシバルリｰ, 66,岩崎翼, 0.7, 67,  -1,   5,12, 49.3,⑨⑤④
10,11,Ｊショウリュウバイオ, 59,岡田祥, 2.0, 59,   8, -18, 6, 11.7,⑤③④,10, 9,Ｊケンブリッジベスト, 61,柴山雄, 1.6, 57,   0,   5, 9, 41.0,⑦⑧⑩,10, 6,Ｂベニノラッキｰマン, 72,木幡初, 1.2, 50,   2,  -8, 3,  8.0, ⑥⑥,10,15,Ｂダンツアトラス, 74,古川吉, 0.7, 68,  -1,   7, 6, 11.7,④④⑥
11, 4,Ｋゴｰルドシオン, 52,井上敏, 2.1, 55,   2,  -8,11,213.9,⑥⑨⑨,11, 4,Ｉグリｰンパキラ, 65,小崎綾, 1.8, 59,  -2,   7,10,101.9,⑨⑪⑪,11, 8,Ｎシンハディｰパ, 48,小崎綾, 1.3, 50,   1,  -7, 7, 12.8, ⑦⑬,11, 8,Ｈタイセイマジック, 67,中谷雄, 1.0, 69,  -7,  14, 8, 18.6,⑮⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,12,12,Ｆフレンチフェロｰ, 66,嘉藤貴, 1.4, 47,  -1,  -6, 6,  9.8, ⑪⑪,12, 3,Ｆアグネスドリｰム, 69,中井裕, 1.1, 65,  -3,   2, 2,  4.6,③⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｍピンクストｰン, 55,松田大, 1.6, 47,*  4, -13,13, 68.8, ①①,13, 2,Ｌジョウテンオリｰヴ, 64,松若風, 1.2, 64,  -6,   6,15,126.9,⑤⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｈジャストフレンズ, 62,中谷雄, 1.7, 46,  -2,  -8,12, 63.2, ⑫⑫,14,12,Ｍコスモチョコレイ, 63,嘉藤貴, 1.5, 55,*  2, -11,13, 57.8,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｎマイネルゾンネ, 60,丹内祐, 1.6, 58,  -3,  -4,11, 45.8,⑥⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-3),,,,,,,,,,,
"単勝:240円 複勝:08=140円 09=200円 10=1,040円 枠連:1,290円",,,,,,,,,,,,単勝:260円 複勝:03=130円 06=160円 05=180円 枠連:680円,,,,,,,,,,,,"単勝:260円 複勝:14=140円 13=350円 05=1,130円 枠連:1,630円",,,,,,,,,,,,"単勝:410円 複勝:04=180円 13=690円 06=210円 枠連:3,090円",,,,,,,,,,,
